rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
7,BALL Pipit Suryaningsah,NMI,"Jan 01, 1985",58.76,A,58,-61,61,61,59kgWomen,CleanJerk,546,False
1,SETIADJI Natalie,AUS,"Jan 01, 1996",58.48,A,75,96,171,---,59kgWomen,Total,546,False
2,LIFU Mary Kini,SOL,"Oct 15, 1994",57.14,A,67,86,153,---,59kgWomen,Total,546,False
3,ADITAROLEVA Aluwesi A.,FIJ,"Jan 01, 2003",58.32,A,67,85,152,---,59kgWomen,Total,546,False
4,IDJAN Jessica Prafoula Lucienne,NCL,"Oct 09, 1992",58.00,A,64,81,145,---,59kgWomen,Total,546,False
5,JOUFOQUES Kealani,TAH,"Jan 01, 2003",58.62,A,63,75,138,---,59kgWomen,Total,546,False
6,WANEASI Betty,SOL,"Jul 15, 2002",58.30,A,60,77,137,---,59kgWomen,Total,546,False
7,BALL Pipit Suryaningsah,NMI,"Jan 01, 1985",58.76,A,46,61,107,---,59kgWomen,Total,546,False
1,SUMAGAYSAY Jacinta Irene Untalan,GUM,"Sep 12, 1990",63.56,A,65,70,-75,70,64kgWomen,Snatch,546,False
2,TEHEIPUARII Vanina,TAH,"Jan 01, 1991",60.36,A,65,-67,-67,65,64kgWomen,Snatch,546,False
3,WINI Shirmara,SOL,"Jan 01, 2005",59.62,A,60,63,-66,63,64kgWomen,Snatch,546,False
1,SUMAGAYSAY Jacinta Irene Untalan,GUM,"Sep 12, 1990",63.56,A,90,95,100,100,64kgWomen,CleanJerk,546,False
2,WINI Shirmara,SOL,"Jan 01, 2005",59.62,A,70,76,-80,76,64kgWomen,CleanJerk,546,False
3,TEHEIPUARII Vanina,TAH,"Jan 01, 1991",60.36,A,-75,-75,75,75,64kgWomen,CleanJerk,546,False
1,SUMAGAYSAY Jacinta Irene Untalan,GUM,"Sep 12, 1990",63.56,A,70,100,170,---,64kgWomen,Total,546,False
2,TEHEIPUARII Vanina,TAH,"Jan 01, 1991",60.36,A,65,75,140,---,64kgWomen,Total,546,False
3,WINI Shirmara,SOL,"Jan 01, 2005",59.62,A,63,76,139,---,64kgWomen,Total,546,False
1,KAY Darcy Amelia,AUS,"Jul 30, 1993",70.50,A,80,-85,86,86,71kgWomen,Snatch,546,False
2,WOLFF Storm,TAH,"Jan 01, 1994",69.00,A,-70,70,-73,70,71kgWomen,Snatch,546,False
3,TALETAWA Miriama W.,FIJ,"Jan 01, 2005",70.06,A,63,-67,67,67,71kgWomen,Snatch,546,False
4,DABIN Demy,NCL,"Jan 01, 1994",69.76,A,65,-68,-71,65,71kgWomen,Snatch,546,False
4,ALMAZAN Armie,GUM,"Dec 23, 1986",68.50,A,65,-68,-70,65,71kgWomen,Snatch,546,False
4,JOUFOQUES Tania,TAH,"Jan 01, 2000",69.30,A,65,-68,-68,65,71kgWomen,Snatch,546,False
7,MANUEL Cheyanne Maili,NMI,"Jan 01, 2001",66.00,A,53,58,-62,58,71kgWomen,Snatch,546,False
1,KAY Darcy Amelia,AUS,"Jul 30, 1993",70.50,A,101,106,110,110,71kgWomen,CleanJerk,546,False
2,TALETAWA Miriama W.,FIJ,"Jan 01, 2005",70.06,A,83,87,92,92,71kgWomen,CleanJerk,546,False
3,WOLFF Storm,TAH,"Jan 01, 1994",69.00,A,85,-88,-89,85,71kgWomen,CleanJerk,546,False
4,ALMAZAN Armie,GUM,"Dec 23, 1986",68.50,A,80,-85,-85,80,71kgWomen,CleanJerk,546,False
5,DABIN Demy,NCL,"Jan 01, 1994",69.76,A,76,80,-85,80,71kgWomen,CleanJerk,546,False
6,JOUFOQUES Tania,TAH,"Jan 01, 2000",69.30,A,77,-81,-81,77,71kgWomen,CleanJerk,546,False
7,MANUEL Cheyanne Maili,NMI,"Jan 01, 2001",66.00,A,70,74,-76,74,71kgWomen,CleanJerk,546,False
1,KAY Darcy Amelia,AUS,"Jul 30, 1993",70.50,A,86,110,196,---,71kgWomen,Total,546,False
