rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
3,NAVARRO MEJIA Maria Alejandra,NCA,"Jul 03, 1998",44.30,A,58,70,128,,45kgWomen,Total,447,False
1,HOU Zhihui,CHN,"Mar 18, 1997",48.80,A,90,94,-96,94,49kgWomen,Snatch,447,False
2,RI Song Gum,PRK,"Oct 17, 1997",48.90,A,80,-84,84,84,49kgWomen,Snatch,447,False
3,PIRON CANDELARIO Beatriz Elizabeth,DOM,"Feb 27, 1995",48.20,A,-75,-78,78,78,49kgWomen,Snatch,447,False
4,KING Morghan Whitney,USA,"Oct 08, 1985",48.80,A,75,-77,-78,75,49kgWomen,Snatch,447,False
5,BATCHELOR Cortney Christine,USA,"May 09, 1991",49.00,A,-74,74,-75,74,49kgWomen,Snatch,447,False
6,TAKAHASHI Ibuki,JPN,"Mar 24, 1997",48.25,A,-73,-73,73,73,49kgWomen,Snatch,447,False
7,DE LA HERRAN MARTINEZ Andrea,MEX,"Sep 12, 1996",48.80,A,70,-71,-71,70,49kgWomen,Snatch,447,False
8,HERNANDEZ VIEYRA Yesica Yadira,MEX,"Dec 15, 2001",48.90,A,-70,70,-71,70,49kgWomen,Snatch,447,False
---,YAGI Kanae,JPN,"Jul 16, 1992",48.85,A,-80,-80,-80,---,49kgWomen,Snatch,447,False
---,ANGGRAINI Syarah,INA,"Aug 19, 1994",49.00,A,-76,-76,-77,---,49kgWomen,Snatch,447,False
1,HOU Zhihui,CHN,"Mar 18, 1997",48.80,A,111,116,---,116,49kgWomen,CleanJerk,447,False
2,RI Song Gum,PRK,"Oct 17, 1997",48.90,A,105,109,-112,109,49kgWomen,CleanJerk,447,False
3,YAGI Kanae,JPN,"Jul 16, 1992",48.85,A,99,-102,102,102,49kgWomen,CleanJerk,447,False
4,KING Morghan Whitney,USA,"Oct 08, 1985",48.80,A,96,98,-102,98,49kgWomen,CleanJerk,447,False
5,PIRON CANDELARIO Beatriz Elizabeth,DOM,"Feb 27, 1995",48.20,A,90,94,98,98,49kgWomen,CleanJerk,447,False
6,ANGGRAINI Syarah,INA,"Aug 19, 1994",49.00,A,91,96,-101,96,49kgWomen,CleanJerk,447,False
7,BATCHELOR Cortney Christine,USA,"May 09, 1991",49.00,A,92,96,-99,96,49kgWomen,CleanJerk,447,False
8,TAKAHASHI Ibuki,JPN,"Mar 24, 1997",48.25,A,94,-98,-100,94,49kgWomen,CleanJerk,447,False
9,HERNANDEZ VIEYRA Yesica Yadira,MEX,"Dec 15, 2001",48.90,A,85,90,-93,90,49kgWomen,CleanJerk,447,False
10,DE LA HERRAN MARTINEZ Andrea,MEX,"Sep 12, 1996",48.80,A,85,-90,90,90,49kgWomen,CleanJerk,447,False
1,HOU Zhihui,CHN,"Mar 18, 1997",48.80,A,94,116,210,,49kgWomen,Total,447,False
2,RI Song Gum,PRK,"Oct 17, 1997",48.90,A,84,109,193,,49kgWomen,Total,447,False
3,PIRON CANDELARIO Beatriz Elizabeth,DOM,"Feb 27, 1995",48.20,A,78,98,176,,49kgWomen,Total,447,False
4,KING Morghan Whitney,USA,"Oct 08, 1985",48.80,A,75,98,173,,49kgWomen,Total,447,False
5,BATCHELOR Cortney Christine,USA,"May 09, 1991",49.00,A,74,96,170,,49kgWomen,Total,447,False
6,TAKAHASHI Ibuki,JPN,"Mar 24, 1997",48.25,A,73,94,167,,49kgWomen,Total,447,False
7,HERNANDEZ VIEYRA Yesica Yadira,MEX,"Dec 15, 2001",48.90,A,70,90,160,,49kgWomen,Total,447,False
8,DE LA HERRAN MARTINEZ Andrea,MEX,"Sep 12, 1996",48.80,A,70,90,160,,49kgWomen,Total,447,False
---,YAGI Kanae,JPN,"Jul 16, 1992",48.85,A,---,102,---,,49kgWomen,Total,447,False
---,ANGGRAINI Syarah,INA,"Aug 19, 1994",49.00,A,---,96,---,,49kgWomen,Total,447,False
1,LI Yajun,CHN,"Apr 27, 1993",54.95,A,96,-100,-100,96,55kgWomen,Snatch,447,False
2,LIAO Qiuyun,CHN,"Jul 13, 1995",54.35,A,93,96,-98,96,55kgWomen,Snatch,447,False
---,CHINSHANLO Zulfiya,KAZ,"Jul 25, 1993",54.90,A,---,---,---,---,55kgWomen,Snatch,447,False
1,LIAO Qiuyun,CHN,"Jul 13, 1995",54.35,A,118,121,125,125,55kgWomen,CleanJerk,447,False
2,LI Yajun,CHN,"Apr 27, 1993",54.95,A,116,-119,119,119,55kgWomen,CleanJerk,447,False
---,CHINSHANLO Zulfiya,KAZ,"Jul 25, 1993",54.90,A,---,---,---,---,55kgWomen,CleanJerk,447,False
1,LIAO Qiuyun,CHN,"Jul 13, 1995",54.35,A,96,125,221,,55kgWomen,Total,447,False
2,LI Yajun,CHN,"Apr 27, 1993",54.95,A,96,119,215,,55kgWomen,Total,447,False
---,CHINSHANLO Zulfiya,KAZ,"Jul 25, 1993",54.90,A,---,---,---,,55kgWomen,Total,447,False
1,CHOE Hyo Sim,PRK,"Dec 05, 1993",58.90,A,95,-99,99,99,59kgWomen,Snatch,447,False
2,CHEN Guiming,CHN,"Jan 03, 1994",59.00,A,98,-102,-102,98,59kgWomen,Snatch,447,False
3,HOANG Thi Duyen,VIE,"Apr 26, 1996",58.80,A,92,95,97,97,59kgWomen,Snatch,447,False
4,GOMEZ VALDIVIA Janeth,MEX,"Oct 26, 1997",58.40,A,-85,85,89,89,59kgWomen,Snatch,447,False
5,CHIANG Nien-Hsin,TPE,"Apr 29, 1997",58.60,A,-86,-86,86,86,59kgWomen,Snatch,447,False
6,KIM Sohwa,KOR,"Feb 04, 1992",58.85,A,-85,85,-91,85,59kgWomen,Snatch,447,False
DSQ,JAGADDHITA Acchedya,INA,"May 12, 1997",58.70,A,93,96,98,---,59kgWomen,Snatch,447,False
1,CHEN Guiming,CHN,"Jan 03, 1994",59.00,A,127,132,136,136,59kgWomen,CleanJerk,447,False
2,CHOE Hyo Sim,PRK,"Dec 05, 1993",58.90,A,125,130,-134,130,59kgWomen,CleanJerk,447,False
3,HOANG Thi Duyen,VIE,"Apr 26, 1996",58.80,A,112,-117,-117,112,59kgWomen,CleanJerk,447,False
4,CHIANG Nien-Hsin,TPE,"Apr 29, 1997",58.60,A,-110,110,-113,110,59kgWomen,CleanJerk,447,False
5,KIM Sohwa,KOR,"Feb 04, 1992",58.85,A,103,106,109,109,59kgWomen,CleanJerk,447,False
6,GOMEZ VALDIVIA Janeth,MEX,"Oct 26, 1997",58.40,A,103,107,-111,107,59kgWomen,CleanJerk,447,False
DSQ,JAGADDHITA Acchedya,INA,"May 12, 1997",58.70,A,112,-117,117,---,59kgWomen,CleanJerk,447,False
1,CHEN Guiming,CHN,"Jan 03, 1994",59.00,A,98,136,234,,59kgWomen,Total,447,False
2,CHOE Hyo Sim,PRK,"Dec 05, 1993",58.90,A,99,130,229,,59kgWomen,Total,447,False
3,HOANG Thi Duyen,VIE,"Apr 26, 1996",58.80,A,97,112,209,,59kgWomen,Total,447,False
4,GOMEZ VALDIVIA Janeth,MEX,"Oct 26, 1997",58.40,A,89,107,196,,59kgWomen,Total,447,False
5,CHIANG Nien-Hsin,TPE,"Apr 29, 1997",58.60,A,86,110,196,,59kgWomen,Total,447,False
6,KIM Sohwa,KOR,"Feb 04, 1992",58.85,A,85,109,194,,59kgWomen,Total,447,False
DSQ,JAGADDHITA Acchedya,INA,"May 12, 1997",58.70,A,---,---,---,,59kgWomen,Total,447,False
1,DENG Wei,CHN,"Feb 14, 1993",63.40,A,108,113,---,113,64kgWomen,Snatch,447,False
2,KIM Hyo Sim,PRK,"Mar 29, 1994",63.90,A,98,102,106,106,64kgWomen,Snatch,447,False
3,RIM Un Sim,PRK,"Jul 05, 1996",63.95,A,100,-105,105,105,64kgWomen,Snatch,447,False
4,CHEN Wen-Huei,TPE,"Feb 23, 1997",63.80,A,87,92,97,97,64kgWomen,Snatch,447,False
5,MATSUMOTO Namika,JPN,"Feb 07, 1992",63.70,A,-88,88,92,92,64kgWomen,Snatch,447,False
6,AMOS Erin Arranz,USA,"Oct 18, 1998",63.95,A,87,-90,-92,87,64kgWomen,Snatch,447,False
7,MITSUKE Eri,JPN,"Oct 30, 1992",63.85,A,-87,87,-92,87,64kgWomen,Snatch,447,False
8,KIM Yera,KOR,"Dec 28, 1994",63.90,A,75,80,85,85,64kgWomen,Snatch,447,False
1,DENG Wei,CHN,"Feb 14, 1993",63.40,A,135,141,---,141,64kgWomen,CleanJerk,447,False
2,RIM Un Sim,PRK,"Jul 05, 1996",63.95,A,125,128,130,130,64kgWomen,CleanJerk,447,False
3,KIM Hyo Sim,PRK,"Mar 29, 1994",63.90,A,118,122,126,126,64kgWomen,CleanJerk,447,False
4,CHEN Wen-Huei,TPE,"Feb 23, 1997",63.80,A,113,121,125,125,64kgWomen,CleanJerk,447,False
5,MATSUMOTO Namika,JPN,"Feb 07, 1992",63.70,A,108,113,-117,113,64kgWomen,CleanJerk,447,False
6,AMOS Erin Arranz,USA,"Oct 18, 1998",63.95,A,109,-112,113,113,64kgWomen,CleanJerk,447,False
7,MITSUKE Eri,JPN,"Oct 30, 1992",63.85,A,108,-111,111,111,64kgWomen,CleanJerk,447,False
8,KIM Yera,KOR,"Dec 28, 1994",63.90,A,96,100,105,105,64kgWomen,CleanJerk,447,False
1,DENG Wei,CHN,"Feb 14, 1993",63.40,A,113,141,254,,64kgWomen,Total,447,False
2,RIM Un Sim,PRK,"Jul 05, 1996",63.95,A,105,130,235,,64kgWomen,Total,447,False
3,KIM Hyo Sim,PRK,"Mar 29, 1994",63.90,A,106,126,232,,64kgWomen,Total,447,False
4,CHEN Wen-Huei,TPE,"Feb 23, 1997",63.80,A,97,125,222,,64kgWomen,Total,447,False
5,MATSUMOTO Namika,JPN,"Feb 07, 1992",63.70,A,92,113,205,,64kgWomen,Total,447,False
6,AMOS Erin Arranz,USA,"Oct 18, 1998",63.95,A,87,113,200,,64kgWomen,Total,447,False
7,MITSUKE Eri,JPN,"Oct 30, 1992",63.85,A,87,111,198,,64kgWomen,Total,447,False
8,KIM Yera,KOR,"Dec 28, 1994",63.90,A,85,105,190,,64kgWomen,Total,447,False
1,CANTU IGLESIAS Jennifer Michell,MEX,"Apr 09, 1996",69.80,A,85,-90,90,90,71kgWomen,Snatch,447,False
1,CANTU IGLESIAS Jennifer Michell,MEX,"Apr 09, 1996",69.80,A,110,115,-125,115,71kgWomen,CleanJerk,447,False
1,CANTU IGLESIAS Jennifer Michell,MEX,"Apr 09, 1996",69.80,A,90,115,205,,71kgWomen,Total,447,False
1,WANG Zhouyu,CHN,"May 13, 1994",75.85,A,-112,112,120,120,76kgWomen,Snatch,447,False
2,ZHANG Wangli,CHN,"May 27, 1996",72.50,A,113,118,-120,118,76kgWomen,Snatch,447,False
3,RIM Jong Sim,PRK,"Feb 05, 1993",75.85,A,113,-117,117,117,76kgWomen,Snatch,447,False
4,ROMANOVA Anastasiia,RUS,"Oct 02, 1991",71.70,A,101,107,111,111,76kgWomen,Snatch,447,False
5,JOHNSON Shacasia Masha,USA,"Oct 16, 1996",76.00,A,-100,-100,100,100,76kgWomen,Snatch,447,False
6,KIM Suhyeon,KOR,"Feb 06, 1995",72.85,A,90,95,97,97,76kgWomen,Snatch,447,False
