rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 5,SAHA Rick,AUS,"Born: May 07, 1998",B.weight: 67.72,Group: B,1: 83,2: 87,3: -91,Total: 87,69kgMen,Snatch,397
Rank: 1,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 68.64,Group: A,1: 145,2: 152,3: -157,Total: 152,69kgMen,CleanJerk,397
Rank: 2,DOGUAPE Larko,NRU,"Born: Jul 05, 2000",B.weight: 67.73,Group: B,1: 123,2: 130,3: 133,Total: 133,69kgMen,CleanJerk,397
Rank: 3,DONGOBIR Ramoun,NRU,"Born: Feb 28, 1997",B.weight: 68.39,Group: B,1: 110,2: -121,3: 121,Total: 121,69kgMen,CleanJerk,397
Rank: 4,SAHA Rick,AUS,"Born: May 07, 1998",B.weight: 67.72,Group: B,1: 109,2: 114,3: 118,Total: 118,69kgMen,CleanJerk,397
Rank: 5,DANIELS Mitchell,AUS,"Born: Oct 29, 1997",B.weight: 68.04,Group: B,1: 110,2: -115,3: -115,Total: 110,69kgMen,CleanJerk,397
Rank: 1,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 68.64,Group: A,Snatch: 117,CI&Jerk: 152,Total: 269,,69kgMen,Total,397
Rank: 2,DOGUAPE Larko,NRU,"Born: Jul 05, 2000",B.weight: 67.73,Group: B,Snatch: 102,CI&Jerk: 133,Total: 235,,69kgMen,Total,397
Rank: 3,DONGOBIR Ramoun,NRU,"Born: Feb 28, 1997",B.weight: 68.39,Group: B,Snatch: 103,CI&Jerk: 121,Total: 224,,69kgMen,Total,397
Rank: 4,DANIELS Mitchell,AUS,"Born: Oct 29, 1997",B.weight: 68.04,Group: B,Snatch: 95,CI&Jerk: 110,Total: 205,,69kgMen,Total,397
Rank: 5,SAHA Rick,AUS,"Born: May 07, 1998",B.weight: 67.72,Group: B,Snatch: 87,CI&Jerk: 118,Total: 205,,69kgMen,Total,397
Rank: 1,MCTAGGART Cameron David,NZL,"Born: Sep 30, 1997",B.weight: 76.63,Group: A,1: 128,2: 131,3: 133,Total: 133,77kgMen,Snatch,397
Rank: 2,JONES Reece Robert-Leigh,AUS,"Born: Oct 05, 1997",B.weight: 76.38,Group: C,1: 98,2: 102,3: -105,Total: 102,77kgMen,Snatch,397
Rank: 3,MENKE Petrillo,NRU,"Born: Jul 16, 1998",B.weight: 75.89,Group: C,1: 97,2: -102,3: 102,Total: 102,77kgMen,Snatch,397
Rank: 4,HISASHI Keisuke,AUS,"Born: May 25, 1997",B.weight: 76.12,Group: C,1: 92,2: 96,3: -100,Total: 96,77kgMen,Snatch,397
Rank: 1,MCTAGGART Cameron David,NZL,"Born: Sep 30, 1997",B.weight: 76.63,Group: A,1: 158,2: -162,3: -162,Total: 158,77kgMen,CleanJerk,397
Rank: 2,MENKE Petrillo,NRU,"Born: Jul 16, 1998",B.weight: 75.89,Group: C,1: 130,2: 137,3: 143,Total: 143,77kgMen,CleanJerk,397
Rank: 3,JONES Reece Robert-Leigh,AUS,"Born: Oct 05, 1997",B.weight: 76.38,Group: C,1: 120,2: 125,3: 129,Total: 129,77kgMen,CleanJerk,397
Rank: 4,HISASHI Keisuke,AUS,"Born: May 25, 1997",B.weight: 76.12,Group: C,1: 116,2: -120,3: 120,Total: 120,77kgMen,CleanJerk,397
Rank: 1,MCTAGGART Cameron David,NZL,"Born: Sep 30, 1997",B.weight: 76.63,Group: A,Snatch: 133,CI&Jerk: 158,Total: 291,,77kgMen,Total,397
Rank: 2,MENKE Petrillo,NRU,"Born: Jul 16, 1998",B.weight: 75.89,Group: C,Snatch: 102,CI&Jerk: 143,Total: 245,,77kgMen,Total,397
Rank: 3,JONES Reece Robert-Leigh,AUS,"Born: Oct 05, 1997",B.weight: 76.38,Group: C,Snatch: 102,CI&Jerk: 129,Total: 231,,77kgMen,Total,397
Rank: 4,HISASHI Keisuke,AUS,"Born: May 25, 1997",B.weight: 76.12,Group: C,Snatch: 96,CI&Jerk: 120,Total: 216,,77kgMen,Total,397
Rank: 1,OPELOGE Don,SAM,"Born: May 13, 1999",B.weight: 83.96,Group: A,1: 140,2: 146,3: -150,Total: 146,85kgMen,Snatch,397
Rank: 2,RAINIBOGI Taniela Tuisuva,FIJ,"Born: Apr 19, 1998",B.weight: 84.25,Group: A,1: 130,2: -135,3: 135,Total: 135,85kgMen,Snatch,397
Rank: 3,MILLHOUSE Zachary Heath,AUS,"Born: May 19, 2000",B.weight: 84.15,Group: C,1: 115,2: -119,3: 119,Total: 119,85kgMen,Snatch,397
Rank: 4,COOK Marcincy,NRU,"Born: Apr 16, 2002",B.weight: 83.58,Group: C,1: 93,2: 96,3: 100,Total: 100,85kgMen,Snatch,397
Rank: 5,NAYLOR-PRATT James,AUS,"Born: Mar 19, 1999",B.weight: 84.02,Group: C,1: 95,2: -98,3: 98,Total: 98,85kgMen,Snatch,397
Rank: 1,OPELOGE Don,SAM,"Born: May 13, 1999",B.weight: 83.96,Group: A,1: 173,2: -180,3: 186,Total: 186,85kgMen,CleanJerk,397
Rank: 2,RAINIBOGI Taniela Tuisuva,FIJ,"Born: Apr 19, 1998",B.weight: 84.25,Group: A,1: 155,2: -160,3: 163,Total: 163,85kgMen,CleanJerk,397
Rank: 3,MILLHOUSE Zachary Heath,AUS,"Born: May 19, 2000",B.weight: 84.15,Group: C,1: 140,2: 146,3: -151,Total: 146,85kgMen,CleanJerk,397
Rank: 4,COOK Marcincy,NRU,"Born: Apr 16, 2002",B.weight: 83.58,Group: C,1: 115,2: 120,3: 125,Total: 125,85kgMen,CleanJerk,397
Rank: 5,NAYLOR-PRATT James,AUS,"Born: Mar 19, 1999",B.weight: 84.02,Group: C,1: 120,2: -125,3: -125,Total: 120,85kgMen,CleanJerk,397
Rank: 1,OPELOGE Don,SAM,"Born: May 13, 1999",B.weight: 83.96,Group: A,Snatch: 146,CI&Jerk: 186,Total: 332,,85kgMen,Total,397
Rank: 2,RAINIBOGI Taniela Tuisuva,FIJ,"Born: Apr 19, 1998",B.weight: 84.25,Group: A,Snatch: 135,CI&Jerk: 163,Total: 298,,85kgMen,Total,397
Rank: 3,MILLHOUSE Zachary Heath,AUS,"Born: May 19, 2000",B.weight: 84.15,Group: C,Snatch: 119,CI&Jerk: 146,Total: 265,,85kgMen,Total,397
Rank: 4,COOK Marcincy,NRU,"Born: Apr 16, 2002",B.weight: 83.58,Group: C,Snatch: 100,CI&Jerk: 125,Total: 225,,85kgMen,Total,397
Rank: 5,NAYLOR-PRATT James,AUS,"Born: Mar 19, 1999",B.weight: 84.02,Group: C,Snatch: 98,CI&Jerk: 120,Total: 218,,85kgMen,Total,397
Rank: 1,TAYLOR Vernon Leslie,NZL,"Born: Aug 12, 1998",B.weight: 93.44,Group: A,1: 131,2: 136,3: -139,Total: 136,94kgMen,Snatch,397
Rank: 2,NANAI LIVI Maeu,SAM,"Born: Jan 29, 1999",B.weight: 88.27,Group: A,1: 125,2: 131,3: -136,Total: 131,94kgMen,Snatch,397
Rank: 3,BRUCE Kyle John Ryan Christopher P,AUS,"Born: Jul 12, 1999",B.weight: 85.58,Group: B,1: 108,2: 112,3: -116,Total: 112,94kgMen,Snatch,397
Rank: 4,DOWNES John Henry,AUS,"Born: May 31, 2001",B.weight: 93.41,Group: B,1: 105,2: 110,3: -115,Total: 110,94kgMen,Snatch,397
Rank: 1,NANAI LIVI Maeu,SAM,"Born: Jan 29, 1999",B.weight: 88.27,Group: A,1: 155,2: 161,3: -169,Total: 161,94kgMen,CleanJerk,397
Rank: 2,BRUCE Kyle John Ryan Christopher P,AUS,"Born: Jul 12, 1999",B.weight: 85.58,Group: B,1: 140,2: 146,3: 150,Total: 150,94kgMen,CleanJerk,397
Rank: 3,DOWNES John Henry,AUS,"Born: May 31, 2001",B.weight: 93.41,Group: B,1: 130,2: 135,3: -141,Total: 135,94kgMen,CleanJerk,397
Rank: ---,TAYLOR Vernon Leslie,NZL,"Born: Aug 12, 1998",B.weight: 93.44,Group: A,1: -166,2: -166,3: -172,Total: ---,94kgMen,CleanJerk,397
Rank: 1,NANAI LIVI Maeu,SAM,"Born: Jan 29, 1999",B.weight: 88.27,Group: A,Snatch: 131,CI&Jerk: 161,Total: 292,,94kgMen,Total,397
Rank: 2,BRUCE Kyle John Ryan Christopher P,AUS,"Born: Jul 12, 1999",B.weight: 85.58,Group: B,Snatch: 112,CI&Jerk: 150,Total: 262,,94kgMen,Total,397
Rank: 3,DOWNES John Henry,AUS,"Born: May 31, 2001",B.weight: 93.41,Group: B,Snatch: 110,CI&Jerk: 135,Total: 245,,94kgMen,Total,397
Rank: ---,TAYLOR Vernon Leslie,NZL,"Born: Aug 12, 1998",B.weight: 93.44,Group: A,Snatch: 136,CI&Jerk: ---,Total: ---,,94kgMen,Total,397
Rank: 1,SETEFANO Joachim Tuigamala Ofisa,NZL,"Born: Jul 18, 1998",B.weight: 156.33,Group: A,1: 140,2: 145,3: -150,Total: 145,+105kgMen,Snatch,397
Rank: 2,WALSH Orion,AUS,"Born: Mar 17, 1999",B.weight: 138.27,Group: A,1: 119,2: 122,3: 125,Total: 125,+105kgMen,Snatch,397
Rank: 3,FAAMAUSILIFALA Malachi David,SAM,"Born: Aug 08, 2001",B.weight: 109.12,Group: A,1: 95,2: 101,3: -107,Total: 101,+105kgMen,Snatch,397
Rank: 1,SETEFANO Joachim Tuigamala Ofisa,NZL,"Born: Jul 18, 1998",B.weight: 156.33,Group: A,1: 170,2: -175,3: -175,Total: 170,+105kgMen,CleanJerk,397
Rank: 2,WALSH Orion,AUS,"Born: Mar 17, 1999",B.weight: 138.27,Group: A,1: 144,2: -148,3: 148,Total: 148,+105kgMen,CleanJerk,397
Rank: 3,FAAMAUSILIFALA Malachi David,SAM,"Born: Aug 08, 2001",B.weight: 109.12,Group: A,1: 117,2: 125,3: 132,Total: 132,+105kgMen,CleanJerk,397
Rank: 1,SETEFANO Joachim Tuigamala Ofisa,NZL,"Born: Jul 18, 1998",B.weight: 156.33,Group: A,Snatch: 145,CI&Jerk: 170,Total: 315,,+105kgMen,Total,397
Rank: 2,WALSH Orion,AUS,"Born: Mar 17, 1999",B.weight: 138.27,Group: A,Snatch: 125,CI&Jerk: 148,Total: 273,,+105kgMen,Total,397
Rank: 3,FAAMAUSILIFALA Malachi David,SAM,"Born: Aug 08, 2001",B.weight: 109.12,Group: A,Snatch: 101,CI&Jerk: 132,Total: 233,,+105kgMen,Total,397
Rank: 1,AKUA Liebon,NRU,"Born: Mar 25, 1998",B.weight: 52.99,Group: B,1: 50,2: 53,3: -55,Total: 53,53kgWomen,Snatch,397
Rank: 1,AKUA Liebon,NRU,"Born: Mar 25, 1998",B.weight: 52.99,Group: B,1: 55,2: -63,3: -65,Total: 55,53kgWomen,CleanJerk,397
Rank: 1,AKUA Liebon,NRU,"Born: Mar 25, 1998",B.weight: 52.99,Group: B,Snatch: 53,CI&Jerk: 55,Total: 108,,53kgWomen,Total,397
Rank: 1,CLOHESY Kalah,AUS,"Born: Dec 27, 2000",B.weight: 56.01,Group: B,1: 53,2: -56,3: -57,Total: 53,58kgWomen,Snatch,397
Rank: 2,MASSI Olivia Rose,AUS,"Born: Dec 22, 2001",B.weight: 57.48,Group: B,1: 48,2: 50,3: 51,Total: 51,58kgWomen,Snatch,397
Rank: ---,ISAIA Sekolasitika,SAM,"Born: Jul 11, 2000",B.weight: 55.27,Group: B,1: -60,2: -60,3: -60,Total: ---,58kgWomen,Snatch,397
Rank: 1,CLOHESY Kalah,AUS,"Born: Dec 27, 2000",B.weight: 56.01,Group: B,1: 78,2: -82,3: -82,Total: 78,58kgWomen,CleanJerk,397
Rank: 2,MASSI Olivia Rose,AUS,"Born: Dec 22, 2001",B.weight: 57.48,Group: B,1: 60,2: 65,3: -68,Total: 65,58kgWomen,CleanJerk,397
Rank: ---,ISAIA Sekolasitika,SAM,"Born: Jul 11, 2000",B.weight: 55.27,Group: B,1: ---,2: ---,3: ---,Total: ---,58kgWomen,CleanJerk,397
Rank: 1,CLOHESY Kalah,AUS,"Born: Dec 27, 2000",B.weight: 56.01,Group: B,Snatch: 53,CI&Jerk: 78,Total: 131,,58kgWomen,Total,397
Rank: 2,MASSI Olivia Rose,AUS,"Born: Dec 22, 2001",B.weight: 57.48,Group: B,Snatch: 51,CI&Jerk: 65,Total: 116,,58kgWomen,Total,397
Rank: ---,ISAIA Sekolasitika,SAM,"Born: Jul 11, 2000",B.weight: 55.27,Group: B,Snatch: ---,CI&Jerk: ---,Total: ---,,58kgWomen,Total,397
Rank: 1,LAWLER Kenyah Jade,AUS,"Born: Jan 31, 1998",B.weight: 60.99,Group: B,1: 65,2: 68,3: 71,Total: 71,63kgWomen,Snatch,397
Rank: 2,UEPA Maximina,NRU,"Born: Sep 22, 2002",B.weight: 62.40,Group: B,1: 65,2: 69,3: -71,Total: 69,63kgWomen,Snatch,397
Rank: 3,MOE ATONIO Saofaialo,SAM,"Born: Jun 08, 2000",B.weight: 61.73,Group: B,1: 63,2: 68,3: -71,Total: 68,63kgWomen,Snatch,397
Rank: 4,BLACK Maddison Sarah,AUS,"Born: Oct 30, 1997",B.weight: 62.55,Group: B,1: 60,2: 63,3: -65,Total: 63,63kgWomen,Snatch,397
Rank: 1,UEPA Maximina,NRU,"Born: Sep 22, 2002",B.weight: 62.40,Group: B,1: 85,2: 90,3: 95,Total: 95,63kgWomen,CleanJerk,397
Rank: 2,MOE ATONIO Saofaialo,SAM,"Born: Jun 08, 2000",B.weight: 61.73,Group: B,1: 87,2: 92,3: -97,Total: 92,63kgWomen,CleanJerk,397
Rank: 3,LAWLER Kenyah Jade,AUS,"Born: Jan 31, 1998",B.weight: 60.99,Group: B,1: 80,2: 84,3: 88,Total: 88,63kgWomen,CleanJerk,397
Rank: 4,BLACK Maddison Sarah,AUS,"Born: Oct 30, 1997",B.weight: 62.55,Group: B,1: -77,2: 77,3: 80,Total: 80,63kgWomen,CleanJerk,397
Rank: 1,UEPA Maximina,NRU,"Born: Sep 22, 2002",B.weight: 62.40,Group: B,Snatch: 69,CI&Jerk: 95,Total: 164,,63kgWomen,Total,397
Rank: 2,MOE ATONIO Saofaialo,SAM,"Born: Jun 08, 2000",B.weight: 61.73,Group: B,Snatch: 68,CI&Jerk: 92,Total: 160,,63kgWomen,Total,397
Rank: 3,LAWLER Kenyah Jade,AUS,"Born: Jan 31, 1998",B.weight: 60.99,Group: B,Snatch: 71,CI&Jerk: 88,Total: 159,,63kgWomen,Total,397
Rank: 4,BLACK Maddison Sarah,AUS,"Born: Oct 30, 1997",B.weight: 62.55,Group: B,Snatch: 63,CI&Jerk: 80,Total: 143,,63kgWomen,Total,397
Rank: 1,BAKAEKIRI Tiiau,KIR,"Born: Mar 28, 1997",B.weight: 68.38,Group: B,1: 68,2: 72,3: 75,Total: 75,69kgWomen,Snatch,397
Rank: 2,HARRISON LORENZI Isabel,AUS,"Born: Jan 20, 1999",B.weight: 68.48,Group: B,1: 72,2: -75,3: 75,Total: 75,69kgWomen,Snatch,397
Rank: 3,CUMMINS Nicola Stephanie,AUS,"Born: Mar 12, 1997",B.weight: 68.05,Group: B,1: 68,2: -71,3: 71,Total: 71,69kgWomen,Snatch,397
Rank: 4,DANIEL Ricci Pheaulika,NRU,"Born: Aug 10, 2002",B.weight: 66.27,Group: B,1: 60,2: -63,3: -63,Total: 60,69kgWomen,Snatch,397
Rank: 1,HARRISON LORENZI Isabel,AUS,"Born: Jan 20, 1999",B.weight: 68.48,Group: B,1: 90,2: -93,3: -95,Total: 90,69kgWomen,CleanJerk,397
Rank: 2,BAKAEKIRI Tiiau,KIR,"Born: Mar 28, 1997",B.weight: 68.38,Group: B,1: 89,2: -94,3: -94,Total: 89,69kgWomen,CleanJerk,397
Rank: 3,CUMMINS Nicola Stephanie,AUS,"Born: Mar 12, 1997",B.weight: 68.05,Group: B,1: 85,2: -88,3: -88,Total: 85,69kgWomen,CleanJerk,397
Rank: 4,DANIEL Ricci Pheaulika,NRU,"Born: Aug 10, 2002",B.weight: 66.27,Group: B,1: 75,2: 80,3: -85,Total: 80,69kgWomen,CleanJerk,397
Rank: 1,HARRISON LORENZI Isabel,AUS,"Born: Jan 20, 1999",B.weight: 68.48,Group: B,Snatch: 75,CI&Jerk: 90,Total: 165,,69kgWomen,Total,397
Rank: 2,BAKAEKIRI Tiiau,KIR,"Born: Mar 28, 1997",B.weight: 68.38,Group: B,Snatch: 75,CI&Jerk: 89,Total: 164,,69kgWomen,Total,397
Rank: 3,CUMMINS Nicola Stephanie,AUS,"Born: Mar 12, 1997",B.weight: 68.05,Group: B,Snatch: 71,CI&Jerk: 85,Total: 156,,69kgWomen,Total,397
Rank: 4,DANIEL Ricci Pheaulika,NRU,"Born: Aug 10, 2002",B.weight: 66.27,Group: B,Snatch: 60,CI&Jerk: 80,Total: 140,,69kgWomen,Total,397
Rank: 1,ANDREWS-NAHU Kanah Shenelle,NZL,"Born: Jan 18, 2001",B.weight: 74.11,Group: A,1: 86,2: -90,3: -90,Total: 86,75kgWomen,Snatch,397
Rank: 2,NEWMAN Teagan,AUS,"Born: Mar 31, 1998",B.weight: 73.14,Group: B,1: 63,2: 66,3: 69,Total: 69,75kgWomen,Snatch,397
Rank: 1,ANDREWS-NAHU Kanah Shenelle,NZL,"Born: Jan 18, 2001",B.weight: 74.11,Group: A,1: 100,2: 105,3: -110,Total: 105,75kgWomen,CleanJerk,397
Rank: 2,NEWMAN Teagan,AUS,"Born: Mar 31, 1998",B.weight: 73.14,Group: B,1: 74,2: -77,3: 78,Total: 78,75kgWomen,CleanJerk,397
Rank: 1,ANDREWS-NAHU Kanah Shenelle,NZL,"Born: Jan 18, 2001",B.weight: 74.11,Group: A,Snatch: 86,CI&Jerk: 105,Total: 191,,75kgWomen,Total,397
Rank: 2,NEWMAN Teagan,AUS,"Born: Mar 31, 1998",B.weight: 73.14,Group: B,Snatch: 69,CI&Jerk: 78,Total: 147,,75kgWomen,Total,397
Rank: 1,CIKAMATANA Eileen Floanna Maria,FIJ,"Born: Sep 18, 1999",B.weight: 81.13,Group: A,1: -102,2: 102,3: -111,Total: 102,90kgWomen,Snatch,397
Rank: 2,FIAPULE Lesila,SAM,"Born: Oct 22, 2001",B.weight: 88.87,Group: A,1: 75,2: 80,3: -83,Total: 80,90kgWomen,Snatch,397
Rank: 1,CIKAMATANA Eileen Floanna Maria,FIJ,"Born: Sep 18, 1999",B.weight: 81.13,Group: A,1: 130,2: -136,3: 141,Total: 141,90kgWomen,CleanJerk,397
Rank: 2,FIAPULE Lesila,SAM,"Born: Oct 22, 2001",B.weight: 88.87,Group: A,1: 95,2: -100,3: -100,Total: 95,90kgWomen,CleanJerk,397
Rank: 1,CIKAMATANA Eileen Floanna Maria,FIJ,"Born: Sep 18, 1999",B.weight: 81.13,Group: A,Snatch: 102,CI&Jerk: 141,Total: 243,,90kgWomen,Total,397
Rank: 2,FIAPULE Lesila,SAM,"Born: Oct 22, 2001",B.weight: 88.87,Group: A,Snatch: 80,CI&Jerk: 95,Total: 175,,90kgWomen,Total,397
Rank: 1,STOWERS Feagaiga,SAM,"Born: Nov 17, 2000",B.weight: 114.31,Group: A,1: -102,2: 102,3: 107,Total: 107,+90kgWomen,Snatch,397
Rank: 2,AMOE-TARRANT Charisma Precious,NRU,"Born: May 26, 1999",B.weight: 120.32,Group: A,1: 80,2: 85,3: 90,Total: 90,+90kgWomen,Snatch,397
Rank: 3,LYNCH Manine Mato Oakirangi,COK,"Born: Feb 12, 1999",B.weight: 114.42,Group: A,1: 72,2: 76,3: 80,Total: 80,+90kgWomen,Snatch,397
Rank: 4,DUNNE Bronwyn,AUS,"Born: Aug 26, 2003",B.weight: 93.17,Group: A,1: 58,2: 62,3: -66,Total: 62,+90kgWomen,Snatch,397
Rank: 1,STOWERS Feagaiga,SAM,"Born: Nov 17, 2000",B.weight: 114.31,Group: A,1: 129,2: -135,3: 136,Total: 136,+90kgWomen,CleanJerk,397
Rank: 2,AMOE-TARRANT Charisma Precious,NRU,"Born: May 26, 1999",B.weight: 120.32,Group: A,1: 110,2: 120,3: 125,Total: 125,+90kgWomen,CleanJerk,397
Rank: 3,LYNCH Manine Mato Oakirangi,COK,"Born: Feb 12, 1999",B.weight: 114.42,Group: A,1: 92,2: 97,3: 98,Total: 98,+90kgWomen,CleanJerk,397
Rank: 4,DUNNE Bronwyn,AUS,"Born: Aug 26, 2003",B.weight: 93.17,Group: A,1: 80,2: -84,3: 84,Total: 84,+90kgWomen,CleanJerk,397
Rank: 1,STOWERS Feagaiga,SAM,"Born: Nov 17, 2000",B.weight: 114.31,Group: A,Snatch: 107,CI&Jerk: 136,Total: 243,,+90kgWomen,Total,397
Rank: 2,AMOE-TARRANT Charisma Precious,NRU,"Born: May 26, 1999",B.weight: 120.32,Group: A,Snatch: 90,CI&Jerk: 125,Total: 215,,+90kgWomen,Total,397
Rank: 3,LYNCH Manine Mato Oakirangi,COK,"Born: Feb 12, 1999",B.weight: 114.42,Group: A,Snatch: 80,CI&Jerk: 98,Total: 178,,+90kgWomen,Total,397
Rank: 4,DUNNE Bronwyn,AUS,"Born: Aug 26, 2003",B.weight: 93.17,Group: A,Snatch: 62,CI&Jerk: 84,Total: 146,,+90kgWomen,Total,397
