rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
11,VARGAS SAMBOY Juan,DOM,"Jul 19, 2001",58.30,A,-115,115,121,121,61kgMen,CleanJerk,463,False
1,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",60.50,A,119,152,271,,61kgMen,Total,463,False
2,VILLAR MANJARRES Estiven Jose,COL,"Mar 12, 2001",60.30,A,120,150,270,,61kgMen,Total,463,False
3,GUEMEZ CEL Victor Badur,MEX,"Jun 23, 2000",60.80,A,116,151,267,,61kgMen,Total,463,False
4,ONATE ARAUJO Otto Felix,CUB,"Jan 23, 2000",60.50,A,115,152,267,,61kgMen,Total,463,False
5,REYES VIDAL Jair,ECU,"Jul 11, 2000",60.40,A,120,146,266,,61kgMen,Total,463,False
6,DA SILVA Thiago Felix,BRA,"Dec 26, 2000",59.40,A,105,132,237,,61kgMen,Total,463,False
7,LEYES Jonatan Martin,ARG,"May 12, 2001",60.50,A,101,128,229,,61kgMen,Total,463,False
8,BAUER Brandon Scott,USA,"Apr 15, 1999",60.10,A,102,126,228,,61kgMen,Total,463,False
9,ESQUIVEL MORALES Henry Eduardo,GUA,"Jan 21, 2000",59.70,A,98,130,228,,61kgMen,Total,463,False
10,ZIELKE Lukas,USA,"Feb 09, 1999",60.40,A,96,130,226,,61kgMen,Total,463,False
11,VARGAS SAMBOY Juan,DOM,"Jul 19, 2001",58.30,A,97,121,218,,61kgMen,Total,463,False
1,OSORIO HERNANDEZ Jose Luis,COL,"Mar 04, 2000",65.50,A,-125,125,-130,125,67kgMen,Snatch,463,False
2,CASTRO Miguel,CUB,"Apr 25, 1999",65.90,A,120,-124,124,124,67kgMen,Snatch,463,False
3,MARTINEZ LOPEZ Juan Camilo,COL,"Mar 18, 2001",66.30,A,118,122,-125,122,67kgMen,Snatch,463,False
4,EDISNEL ENRIQUE Corrales Rondon,CUB,"Aug 06, 2001",66.30,A,-122,-122,122,122,67kgMen,Snatch,463,False
5,GRIMSLAND Ryan Henry,USA,"Apr 03, 2002",66.50,A,115,120,-123,120,67kgMen,Snatch,463,False
6,MONTOYA Vicente,MEX,"Apr 05, 1999",66.10,A,115,119,-123,119,67kgMen,Snatch,463,False
7,GRIFFITH Logan,USA,"Aug 08, 2001",66.30,A,108,111,115,115,67kgMen,Snatch,463,False
8,RAMIREZ MARTINEZ Jefferson Aldahir,ECU,"May 02, 2001",66.10,A,110,114,-117,114,67kgMen,Snatch,463,False
9,GARELLO Joaquin,ARG,"Sep 16, 2000",66.20,A,107,112,-115,112,67kgMen,Snatch,463,False
10,RAMOS ZAPATA Alejandro Alfonso,VEN,"Aug 11, 1999",66.70,A,110,-115,-116,110,67kgMen,Snatch,463,False
11,LUCERO AQUINO Alejandro Jose,GUA,"Mar 19, 2002",66.20,A,95,101,-105,101,67kgMen,Snatch,463,False
1,OSORIO HERNANDEZ Jose Luis,COL,"Mar 04, 2000",65.50,A,148,152,158,158,67kgMen,CleanJerk,463,False
2,GRIMSLAND Ryan Henry,USA,"Apr 03, 2002",66.50,A,145,150,153,153,67kgMen,CleanJerk,463,False
3,EDISNEL ENRIQUE Corrales Rondon,CUB,"Aug 06, 2001",66.30,A,150,-156,-156,150,67kgMen,CleanJerk,463,False
4,CASTRO Miguel,CUB,"Apr 25, 1999",65.90,A,145,150,-154,150,67kgMen,CleanJerk,463,False
5,MONTOYA Vicente,MEX,"Apr 05, 1999",66.10,A,141,146,-150,146,67kgMen,CleanJerk,463,False
6,MARTINEZ LOPEZ Juan Camilo,COL,"Mar 18, 2001",66.30,A,-145,145,-152,145,67kgMen,CleanJerk,463,False
7,GRIFFITH Logan,USA,"Aug 08, 2001",66.30,A,138,142,-145,142,67kgMen,CleanJerk,463,False
8,RAMOS ZAPATA Alejandro Alfonso,VEN,"Aug 11, 1999",66.70,A,140,-145,-147,140,67kgMen,CleanJerk,463,False
9,RAMIREZ MARTINEZ Jefferson Aldahir,ECU,"May 02, 2001",66.10,A,-140,140,-145,140,67kgMen,CleanJerk,463,False
10,LUCERO AQUINO Alejandro Jose,GUA,"Mar 19, 2002",66.20,A,130,135,138,138,67kgMen,CleanJerk,463,False
11,GARELLO Joaquin,ARG,"Sep 16, 2000",66.20,A,130,-135,135,135,67kgMen,CleanJerk,463,False
1,OSORIO HERNANDEZ Jose Luis,COL,"Mar 04, 2000",65.50,A,125,158,283,,67kgMen,Total,463,False
2,CASTRO Miguel,CUB,"Apr 25, 1999",65.90,A,124,150,274,,67kgMen,Total,463,False
3,GRIMSLAND Ryan Henry,USA,"Apr 03, 2002",66.50,A,120,153,273,,67kgMen,Total,463,False
4,EDISNEL ENRIQUE Corrales Rondon,CUB,"Aug 06, 2001",66.30,A,122,150,272,,67kgMen,Total,463,False
5,MARTINEZ LOPEZ Juan Camilo,COL,"Mar 18, 2001",66.30,A,122,145,267,,67kgMen,Total,463,False
6,GRIFFITH Logan,USA,"Aug 08, 2001",66.30,A,115,142,257,,67kgMen,Total,463,False
7,MONTOYA Vicente,MEX,"Apr 05, 1999",66.10,A,119,146,265,,67kgMen,Total,463,False
8,RAMIREZ MARTINEZ Jefferson Aldahir,ECU,"May 02, 2001",66.10,A,114,140,254,,67kgMen,Total,463,False
9,RAMOS ZAPATA Alejandro Alfonso,VEN,"Aug 11, 1999",66.70,A,110,140,250,,67kgMen,Total,463,False
10,GARELLO Joaquin,ARG,"Sep 16, 2000",66.20,A,112,135,247,,67kgMen,Total,463,False
11,LUCERO AQUINO Alejandro Jose,GUA,"Mar 19, 2002",66.20,A,101,138,239,,67kgMen,Total,463,False
1,CUMMINGS JR Clarence,USA,"Jun 06, 2000",72.80,A,144,148,154,154,73kgMen,Snatch,463,False
2,SANDOVAL PARRAS Kevin David,COL,"Oct 23, 1999",72.70,A,135,140,145,145,73kgMen,Snatch,463,False
3,ARIAS LAZARO Angel Jose,VEN,"Dec 19, 2001",73.00,A,129,134,-137,134,73kgMen,Snatch,463,False
4,HERRERA Felix,CUB,"Apr 25, 1999",70.80,A,122,126,-130,126,73kgMen,Snatch,463,False
5,CANUL FACUNDO Mauricio Cristofer,MEX,"Sep 28, 2001",71.90,A,-125,125,-130,125,73kgMen,Snatch,463,False
6,FUENTES BALDERAS Pedro Jair,MEX,"Sep 18, 1999",72.40,A,-125,125,-130,125,73kgMen,Snatch,463,False
7,RAMIREZ GALINDO Misael Jose,COL,"May 26, 1999",72.90,A,-125,-125,125,125,73kgMen,Snatch,463,False
8,VILLEGAS FERNANDEZ Santiago Daniel,PER,"Jun 17, 2001",72.20,A,117,121,-123,121,73kgMen,Snatch,463,False
9,CARDOZA Adonis,CUB,"Aug 31, 1999",72.10,A,115,-120,120,120,73kgMen,Snatch,463,False
10,MENDEZ YE Henry Geovany,GUA,"Mar 15, 1999",69.60,A,-116,-116,116,116,73kgMen,Snatch,463,False
11,SALINAS DELGADO Lucas Octavio,CHI,"Oct 11, 2000",72.00,A,114,-118,-120,114,73kgMen,Snatch,463,False
12,CASTILLO Jesus,HON,"Oct 14, 1999",72.20,A,103,107,112,112,73kgMen,Snatch,463,False
13,SOTO AYALA Sergio,PUR,"Apr 12, 1999",72.10,A,-100,100,-106,100,73kgMen,Snatch,463,False
1,CUMMINGS JR Clarence,USA,"Jun 06, 2000",72.80,A,180,185,193,193,73kgMen,CleanJerk,463,False
2,SANDOVAL PARRAS Kevin David,COL,"Oct 23, 1999",72.70,A,163,167,-170,167,73kgMen,CleanJerk,463,False
3,FUENTES BALDERAS Pedro Jair,MEX,"Sep 18, 1999",72.40,A,160,165,-168,165,73kgMen,CleanJerk,463,False
4,CANUL FACUNDO Mauricio Cristofer,MEX,"Sep 28, 2001",71.90,A,157,162,-166,162,73kgMen,CleanJerk,463,False
5,ARIAS LAZARO Angel Jose,VEN,"Dec 19, 2001",73.00,A,157,161,-166,161,73kgMen,CleanJerk,463,False
6,VILLEGAS FERNANDEZ Santiago Daniel,PER,"Jun 17, 2001",72.20,A,152,158,-161,158,73kgMen,CleanJerk,463,False
7,HERRERA Felix,CUB,"Apr 25, 1999",70.80,A,-153,153,156,156,73kgMen,CleanJerk,463,False
8,CARDOZA Adonis,CUB,"Aug 31, 1999",72.10,A,145,150,153,153,73kgMen,CleanJerk,463,False
9,MENDEZ YE Henry Geovany,GUA,"Mar 15, 1999",69.60,A,148,152,-160,152,73kgMen,CleanJerk,463,False
10,RAMIREZ GALINDO Misael Jose,COL,"May 26, 1999",72.90,A,145,150,-155,150,73kgMen,CleanJerk,463,False
11,SALINAS DELGADO Lucas Octavio,CHI,"Oct 11, 2000",72.00,A,136,141,144,144,73kgMen,CleanJerk,463,False
12,CASTILLO Jesus,HON,"Oct 14, 1999",72.20,A,-138,138,143,143,73kgMen,CleanJerk,463,False
13,SOTO AYALA Sergio,PUR,"Apr 12, 1999",72.10,A,-123,123,-127,123,73kgMen,CleanJerk,463,False
1,CUMMINGS JR Clarence,USA,"Jun 06, 2000",72.80,A,154,193,347,,73kgMen,Total,463,False
2,SANDOVAL PARRAS Kevin David,COL,"Oct 23, 1999",72.70,A,145,167,312,,73kgMen,Total,463,False
3,ARIAS LAZARO Angel Jose,VEN,"Dec 19, 2001",73.00,A,134,161,295,,73kgMen,Total,463,False
4,FUENTES BALDERAS Pedro Jair,MEX,"Sep 18, 1999",72.40,A,125,165,290,,73kgMen,Total,463,False
5,CANUL FACUNDO Mauricio Cristofer,MEX,"Sep 28, 2001",71.90,A,125,162,287,,73kgMen,Total,463,False
6,HERRERA Felix,CUB,"Apr 25, 1999",70.80,A,126,156,282,,73kgMen,Total,463,False
7,VILLEGAS FERNANDEZ Santiago Daniel,PER,"Jun 17, 2001",72.20,A,121,158,279,,73kgMen,Total,463,False
8,RAMIREZ GALINDO Misael Jose,COL,"May 26, 1999",72.90,A,125,150,275,,73kgMen,Total,463,False
9,CARDOZA Adonis,CUB,"Aug 31, 1999",72.10,A,120,153,273,,73kgMen,Total,463,False
10,MENDEZ YE Henry Geovany,GUA,"Mar 15, 1999",69.60,A,116,152,268,,73kgMen,Total,463,False
11,SALINAS DELGADO Lucas Octavio,CHI,"Oct 11, 2000",72.00,A,114,144,258,,73kgMen,Total,463,False
12,CASTILLO Jesus,HON,"Oct 14, 1999",72.20,A,112,143,255,,73kgMen,Total,463,False
13,SOTO AYALA Sergio,PUR,"Apr 12, 1999",72.10,A,100,123,223,,73kgMen,Total,463,False
1,HURTADO OSPINO Harrinson Camilo,COL,"Apr 05, 2001",79.00,A,135,-142,-146,135,81kgMen,Snatch,463,False
2,BEGUE GONZALEZ Ariolvis,CUB,"Sep 14, 2000",79.50,A,127,131,134,134,81kgMen,Snatch,463,False
3,PFEIFFER Bret Lee,USA,"Jun 19, 1999",79.40,A,127,-131,131,131,81kgMen,Snatch,463,False
4,MUNOZ Emilio,ECU,"Jul 26, 2001",79.10,A,125,129,-131,129,81kgMen,Snatch,463,False
5,REYES ALTAGRACIA Ray Carlos,DOM,"Jun 12, 1999",79.10,A,126,-130,-132,126,81kgMen,Snatch,463,False
6,GREFA VARGAS Neiser Javier,ECU,"Feb 24, 2001",80.20,A,120,-125,126,126,81kgMen,Snatch,463,False
7,ATENCIA PRIOU Amel Karim,PER,"Feb 18, 2002",80.40,A,120,125,-128,125,81kgMen,Snatch,463,False
8,GOMEZ FRANCO Alejo Jeremias,ARG,"Feb 24, 1999",79.30,A,117,-121,123,123,81kgMen,Snatch,463,False
9,LEON DE PAZ Jaime Joel,GUA,"Apr 27, 2000",77.30,A,120,-124,-126,120,81kgMen,Snatch,463,False
10,SCHMITZ E GONZALEZ Gustavo,BRA,"Jan 29, 2002",78.50,A,95,100,-105,100,81kgMen,Snatch,463,False
11,DIJKHOFF Jeremy Vince,ARU,"Jul 15, 2004",79.10,A,-85,-85,85,85,81kgMen,Snatch,463,False
1,HURTADO OSPINO Harrinson Camilo,COL,"Apr 05, 2001",79.00,A,165,-175,-175,165,81kgMen,CleanJerk,463,False
2,GREFA VARGAS Neiser Javier,ECU,"Feb 24, 2001",80.20,A,155,161,163,163,81kgMen,CleanJerk,463,False
3,BEGUE GONZALEZ Ariolvis,CUB,"Sep 14, 2000",79.50,A,156,161,-164,161,81kgMen,CleanJerk,463,False
4,REYES ALTAGRACIA Ray Carlos,DOM,"Jun 12, 1999",79.10,A,152,-157,157,157,81kgMen,CleanJerk,463,False
5,PFEIFFER Bret Lee,USA,"Jun 19, 1999",79.40,A,152,156,-159,156,81kgMen,CleanJerk,463,False
6,MUNOZ Emilio,ECU,"Jul 26, 2001",79.10,A,-153,153,-157,153,81kgMen,CleanJerk,463,False
7,GOMEZ FRANCO Alejo Jeremias,ARG,"Feb 24, 1999",79.30,A,145,150,-155,150,81kgMen,CleanJerk,463,False
8,ATENCIA PRIOU Amel Karim,PER,"Feb 18, 2002",80.40,A,-150,150,-158,150,81kgMen,CleanJerk,463,False
9,SCHMITZ E GONZALEZ Gustavo,BRA,"Jan 29, 2002",78.50,A,120,125,-130,125,81kgMen,CleanJerk,463,False
10,DIJKHOFF Jeremy Vince,ARU,"Jul 15, 2004",79.10,A,105,110,115,115,81kgMen,CleanJerk,463,False
---,LEON DE PAZ Jaime Joel,GUA,"Apr 27, 2000",77.30,A,-150,-150,-150,---,81kgMen,CleanJerk,463,False
1,HURTADO OSPINO Harrinson Camilo,COL,"Apr 05, 2001",79.00,A,135,165,300,,81kgMen,Total,463,False
2,BEGUE GONZALEZ Ariolvis,CUB,"Sep 14, 2000",79.50,A,134,161,295,,81kgMen,Total,463,False
3,GREFA VARGAS Neiser Javier,ECU,"Feb 24, 2001",80.20,A,126,163,289,,81kgMen,Total,463,False
4,PFEIFFER Bret Lee,USA,"Jun 19, 1999",79.40,A,131,156,287,,81kgMen,Total,463,False
5,REYES ALTAGRACIA Ray Carlos,DOM,"Jun 12, 1999",79.10,A,126,157,283,,81kgMen,Total,463,False
6,MUNOZ Emilio,ECU,"Jul 26, 2001",79.10,A,129,153,282,,81kgMen,Total,463,False
7,ATENCIA PRIOU Amel Karim,PER,"Feb 18, 2002",80.40,A,125,150,275,,81kgMen,Total,463,False
8,GOMEZ FRANCO Alejo Jeremias,ARG,"Feb 24, 1999",79.30,A,123,150,273,,81kgMen,Total,463,False
9,SCHMITZ E GONZALEZ Gustavo,BRA,"Jan 29, 2002",78.50,A,100,125,225,,81kgMen,Total,463,False
10,DIJKHOFF Jeremy Vince,ARU,"Jul 15, 2004",79.10,A,85,115,200,,81kgMen,Total,463,False
---,LEON DE PAZ Jaime Joel,GUA,"Apr 27, 2000",77.30,A,120,---,---,,81kgMen,Total,463,False
1,RIASCOS CORTES Jorge Ivan,COL,"Mar 08, 2000",87.20,A,142,-146,146,146,89kgMen,Snatch,463,False
2,DE SENA FERNANDES Renan,BRA,"Feb 10, 1999",88.20,A,135,140,-145,140,89kgMen,Snatch,463,False
3,ZAPATA PRIETO Camilo Esteban,CHI,"Mar 20, 2001",88.40,A,130,133,136,136,89kgMen,Snatch,463,False
4,RODRIGUEZ SILOT Jorge Alejandro,CUB,"Sep 25, 2001",84.80,A,125,-131,131,131,89kgMen,Snatch,463,False
5,SCHADE Tyler Jonathan,USA,"Jan 23, 1999",88.90,A,123,126,-129,126,89kgMen,Snatch,463,False
6,OVIEDO Leonel Alejandro,ARG,"Jan 14, 2001",84.00,A,-112,112,116,116,89kgMen,Snatch,463,False
7,DONIS VASQUEZ Junior Esteban,GUA,"Jul 25, 2000",82.50,A,105,-111,-113,105,89kgMen,Snatch,463,False
8,ARAQUE Laertes,ARU,"Feb 17, 2003",82.20,A,90,95,-98,95,89kgMen,Snatch,463,False
9,PEREZ DAVILA Gabriel Otoniel,PUR,"Nov 11, 2001",88.80,A,92,-97,-100,92,89kgMen,Snatch,463,False
1,RIASCOS CORTES Jorge Ivan,COL,"Mar 08, 2000",87.20,A,173,180,---,180,89kgMen,CleanJerk,463,False
2,ZAPATA PRIETO Camilo Esteban,CHI,"Mar 20, 2001",88.40,A,162,166,172,172,89kgMen,CleanJerk,463,False
3,DE SENA FERNANDES Renan,BRA,"Feb 10, 1999",88.20,A,-161,161,167,167,89kgMen,CleanJerk,463,False
4,SCHADE Tyler Jonathan,USA,"Jan 23, 1999",88.90,A,156,161,-166,161,89kgMen,CleanJerk,463,False
5,RODRIGUEZ SILOT Jorge Alejandro,CUB,"Sep 25, 2001",84.80,A,155,160,-163,160,89kgMen,CleanJerk,463,False
6,DONIS VASQUEZ Junior Esteban,GUA,"Jul 25, 2000",82.50,A,145,150,155,155,89kgMen,CleanJerk,463,False
7,OVIEDO Leonel Alejandro,ARG,"Jan 14, 2001",84.00,A,140,145,150,150,89kgMen,CleanJerk,463,False
8,ARAQUE Laertes,ARU,"Feb 17, 2003",82.20,A,120,125,-130,125,89kgMen,CleanJerk,463,False
---,PEREZ DAVILA Gabriel Otoniel,PUR,"Nov 11, 2001",88.80,A,---,---,---,---,89kgMen,CleanJerk,463,False
1,RIASCOS CORTES Jorge Ivan,COL,"Mar 08, 2000",87.20,A,146,180,326,,89kgMen,Total,463,False
2,ZAPATA PRIETO Camilo Esteban,CHI,"Mar 20, 2001",88.40,A,136,172,308,,89kgMen,Total,463,False
3,DE SENA FERNANDES Renan,BRA,"Feb 10, 1999",88.20,A,140,167,307,,89kgMen,Total,463,False
4,RODRIGUEZ SILOT Jorge Alejandro,CUB,"Sep 25, 2001",84.80,A,131,160,291,,89kgMen,Total,463,False
5,SCHADE Tyler Jonathan,USA,"Jan 23, 1999",88.90,A,126,161,287,,89kgMen,Total,463,False
6,OVIEDO Leonel Alejandro,ARG,"Jan 14, 2001",84.00,A,116,150,266,,89kgMen,Total,463,False
7,DONIS VASQUEZ Junior Esteban,GUA,"Jul 25, 2000",82.50,A,105,155,260,,89kgMen,Total,463,False
8,ARAQUE Laertes,ARU,"Feb 17, 2003",82.20,A,95,125,220,,89kgMen,Total,463,False
---,PEREZ DAVILA Gabriel Otoniel,PUR,"Nov 11, 2001",88.80,A,92,---,---,,89kgMen,Total,463,False
1,VALLENILLA SANCHEZ Keydomar Giovanni,VEN,"Oct 08, 1999",92.00,A,160,166,-170,166,96kgMen,Snatch,463,False
2,ZALDIVAR MILIAN Juan Carlos,CUB,"Feb 21, 1999",95.00,A,143,-150,150,150,96kgMen,Snatch,463,False
3,PAVON FUNES Axel Naun,HON,"Sep 28, 2000",91.40,A,127,131,-133,131,96kgMen,Snatch,463,False
4,MCCULLOUGH Morgan Dylan,USA,"Aug 12, 2003",94.80,A,120,125,130,130,96kgMen,Snatch,463,False
5,GIL UC Jesus Alejandro,MEX,"Jun 05, 2001",95.20,A,128,-132,-132,128,96kgMen,Snatch,463,False
1,ZALDIVAR MILIAN Juan Carlos,CUB,"Feb 21, 1999",95.00,A,181,188,195,195,96kgMen,CleanJerk,463,False
2,VALLENILLA SANCHEZ Keydomar Giovanni,VEN,"Oct 08, 1999",92.00,A,195,-202,-202,195,96kgMen,CleanJerk,463,False
3,MCCULLOUGH Morgan Dylan,USA,"Aug 12, 2003",94.80,A,175,180,-190,180,96kgMen,CleanJerk,463,False
4,PAVON FUNES Axel Naun,HON,"Sep 28, 2000",91.40,A,166,172,176,176,96kgMen,CleanJerk,463,False
5,GIL UC Jesus Alejandro,MEX,"Jun 05, 2001",95.20,A,160,-167,-167,160,96kgMen,CleanJerk,463,False
1,VALLENILLA SANCHEZ Keydomar Giovanni,VEN,"Oct 08, 1999",92.00,A,166,195,361,,96kgMen,Total,463,False
2,ZALDIVAR MILIAN Juan Carlos,CUB,"Feb 21, 1999",95.00,A,150,195,345,,96kgMen,Total,463,False
3,MCCULLOUGH Morgan Dylan,USA,"Aug 12, 2003",94.80,A,130,180,310,,96kgMen,Total,463,False
4,PAVON FUNES Axel Naun,HON,"Sep 28, 2000",91.40,A,131,176,307,,96kgMen,Total,463,False
5,GIL UC Jesus Alejandro,MEX,"Jun 05, 2001",95.20,A,128,160,288,,96kgMen,Total,463,False
1,TAN Heaverth,USA,"Feb 07, 1999",101.30,A,134,138,140,140,102kgMen,Snatch,463,False
2,GOVEA SANDOVAL Antonio Jose,MEX,"Nov 17, 2001",98.50,A,130,135,139,139,102kgMen,Snatch,463,False
3,VIEIRA BEZERRA Isac Borges,BRA,"Sep 17, 2001",101.00,A,115,120,-125,120,102kgMen,Snatch,463,False
1,TAN Heaverth,USA,"Feb 07, 1999",101.30,A,175,182,190,190,102kgMen,CleanJerk,463,False
2,GOVEA SANDOVAL Antonio Jose,MEX,"Nov 17, 2001",98.50,A,161,167,-173,167,102kgMen,CleanJerk,463,False
3,VIEIRA BEZERRA Isac Borges,BRA,"Sep 17, 2001",101.00,A,150,155,160,160,102kgMen,CleanJerk,463,False
1,TAN Heaverth,USA,"Feb 07, 1999",101.30,A,140,190,330,,102kgMen,Total,463,False
2,GOVEA SANDOVAL Antonio Jose,MEX,"Nov 17, 2001",98.50,A,139,167,306,,102kgMen,Total,463,False
3,VIEIRA BEZERRA Isac Borges,BRA,"Sep 17, 2001",101.00,A,120,160,280,,102kgMen,Total,463,False
1,HOYOS MARTINEZ Jhonatan,COL,"Feb 26, 1999",107.00,A,145,154,160,160,109kgMen,Snatch,463,False
2,LIRANZO MEJIA Jerry,DOM,"Mar 07, 2000",102.50,A,105,117,123,123,109kgMen,Snatch,463,False
1,LIRANZO MEJIA Jerry,DOM,"Mar 07, 2000",102.50,A,135,147,-155,147,109kgMen,CleanJerk,463,False
---,HOYOS MARTINEZ Jhonatan,COL,"Feb 26, 1999",107.00,A,-195,-195,-195,---,109kgMen,CleanJerk,463,False
1,LIRANZO MEJIA Jerry,DOM,"Mar 07, 2000",102.50,A,123,147,270,,109kgMen,Total,463,False
---,HOYOS MARTINEZ Jhonatan,COL,"Feb 26, 1999",107.00,A,160,---,---,,109kgMen,Total,463,False
1,PINEDA CAMARGO Emir Rigoberto,MEX,"Feb 23, 2001",168.70,A,131,136,140,140,+109kgMen,Snatch,463,False
2,HELOU Marcos Eliseo,ARG,"Oct 26, 2001",136.70,A,130,135,-140,135,+109kgMen,Snatch,463,False
1,PINEDA CAMARGO Emir Rigoberto,MEX,"Feb 23, 2001",168.70,A,163,166,173,173,+109kgMen,CleanJerk,463,False
2,HELOU Marcos Eliseo,ARG,"Oct 26, 2001",136.70,A,-165,165,-172,165,+109kgMen,CleanJerk,463,False
