rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,Mc CONNELL Steve,AUS,"May 27, 1991",71.40,A,0.0,0.0,0.0,107,77kgMen,Snatch,57,True
---,ANDREOU Andreas,NT,"Jan 01, 1973",76.40,A,0.0,0.0,0.0,77,77kgMen,Snatch,57,True
---,LAGIKULA Igor Tasitolo,NCL,"Jun 06, 1993",75.80,A,0.0,0.0,0.0,115,77kgMen,CleanJerk,57,True
---,KATZ Daniel Maurice,AUS,"Jun 09, 1990",73.00,A,0.0,0.0,0.0,130,77kgMen,CleanJerk,57,True
---,Mc CONNELL Steve,AUS,"May 27, 1991",71.40,A,0.0,0.0,0.0,125,77kgMen,CleanJerk,57,True
---,ANDREOU Andreas,NT,"Jan 01, 1973",76.40,A,0.0,0.0,0.0,95,77kgMen,CleanJerk,57,True
1,Mc CONNELL Steve,AUS,"May 27, 1991",71.40,A,107,125,232,,77kgMen,Total,57,True
2,KATZ Daniel Maurice,AUS,"Jun 09, 1990",73.00,A,97,130,227,,77kgMen,Total,57,True
3,LAGIKULA Igor Tasitolo,NCL,"Jun 06, 1993",75.80,A,96,115,211,,77kgMen,Total,57,True
4,ANDREOU Andreas,NT,"Jan 01, 1973",76.40,A,77,95,172,,77kgMen,Total,57,True
---,SCOTT Taylor,AUS,"Jan 01, 1989",82.50,A,0.0,0.0,0.0,90,85kgMen,Snatch,57,True
---,SCOTT Taylor,AUS,"Jan 01, 1989",82.50,A,0.0,0.0,0.0,112,85kgMen,CleanJerk,57,True
1,SCOTT Taylor,AUS,"Jan 01, 1989",82.50,A,90,112,202,,85kgMen,Total,57,True
---,TIAKIA P. Simon,NIU,"Oct 01, 1992",90.50,A,0.0,0.0,0.0,70,94kgMen,Snatch,57,True
---,PETOLO Lagikula,NCL,"Jan 01, 1994",85.60,A,0.0,0.0,0.0,76,94kgMen,Snatch,57,True
---,ALOSIO Fatoga,NCL,"Jan 01, 1990",91.10,A,0.0,0.0,0.0,95,94kgMen,Snatch,57,True
---,TIAKIA P. Simon,NIU,"Oct 01, 1992",90.50,A,0.0,0.0,0.0,97,94kgMen,CleanJerk,57,True
---,PETOLO Lagikula,NCL,"Jan 01, 1994",85.60,A,0.0,0.0,0.0,95,94kgMen,CleanJerk,57,True
---,ALOSIO Fatoga,NCL,"Jan 01, 1990",91.10,A,0.0,0.0,0.0,126,94kgMen,CleanJerk,57,True
1,ALOSIO Fatoga,NCL,"Jan 01, 1990",91.10,A,95,126,221,,94kgMen,Total,57,True
2,PETOLO Lagikula,NCL,"Jan 01, 1994",85.60,A,76,95,171,,94kgMen,Total,57,True
3,TIAKIA P. Simon,NIU,"Oct 01, 1992",90.50,A,70,97,167,,94kgMen,Total,57,True
---,QUINN Joshua Thomas,AUS,"Mar 04, 1991",101.40,A,0.0,0.0,0.0,102,105kgMen,Snatch,57,True
---,GRGUREVIC Zac Adam,AUS,"Feb 20, 1991",101.20,A,0.0,0.0,0.0,128,105kgMen,Snatch,57,True
---,QUINN Joshua Thomas,AUS,"Mar 04, 1991",101.40,A,0.0,0.0,0.0,122,105kgMen,CleanJerk,57,True
---,GRGUREVIC Zac Adam,AUS,"Feb 20, 1991",101.20,A,0.0,0.0,0.0,160,105kgMen,CleanJerk,57,True
1,GRGUREVIC Zac Adam,AUS,"Feb 20, 1991",101.20,A,128,160,288,,105kgMen,Total,57,True
2,QUINN Joshua Thomas,AUS,"Mar 04, 1991",101.40,A,102,122,224,,105kgMen,Total,57,True
---,KOK Adam,AUS,"Jul 04, 1990",113.10,A,0.0,0.0,0.0,118,+105kgMen,Snatch,57,True
---,KOK Adam,AUS,"Jul 04, 1990",113.10,A,0.0,0.0,0.0,155,+105kgMen,CleanJerk,57,True
1,KOK Adam,AUS,"Jul 04, 1990",113.10,A,118,155,273,,+105kgMen,Total,57,True
---,WU Kirsten,AUS,"Apr 08, 1993",51.10,A,0.0,0.0,0.0,52,53kgWomen,Snatch,57,True
---,HUGHES Davina Jodie,AUS,"Aug 06, 1989",52.80,A,0.0,0.0,0.0,66,53kgWomen,Snatch,57,True
---,WU Kirsten,AUS,"Apr 08, 1993",51.10,A,0.0,0.0,0.0,70,53kgWomen,CleanJerk,57,True
---,HUGHES Davina Jodie,AUS,"Aug 06, 1989",52.80,A,0.0,0.0,0.0,86,53kgWomen,CleanJerk,57,True
1,HUGHES Davina Jodie,AUS,"Aug 06, 1989",52.80,A,66,86,152,,53kgWomen,Total,57,True
2,WU Kirsten,AUS,"Apr 08, 1993",51.10,A,52,70,122,,53kgWomen,Total,57,True
---,MULLINS Andrea,AUS,"Apr 10, 1994",53.10,A,0.0,0.0,0.0,43,58kgWomen,Snatch,57,True
---,SHEPPARD Bianca,AUS,"Oct 22, 1992",57.10,A,0.0,0.0,0.0,64,58kgWomen,Snatch,57,True
---,MULLINS Andrea,AUS,"Apr 10, 1994",53.10,A,0.0,0.0,0.0,61,58kgWomen,CleanJerk,57,True
---,SHEPPARD Bianca,AUS,"Oct 22, 1992",57.10,A,0.0,0.0,0.0,78,58kgWomen,CleanJerk,57,True
1,SHEPPARD Bianca,AUS,"Oct 22, 1992",57.10,A,64,78,142,,58kgWomen,Total,57,True
2,MULLINS Andrea,AUS,"Apr 10, 1994",53.10,A,43,61,104,,58kgWomen,Total,57,True
---,SWIFT Kelsey,AUS,"Jan 01, 1994",61.50,A,0.0,0.0,0.0,51,63kgWomen,Snatch,57,True
---,SWIFT Kelsey,AUS,"Jan 01, 1994",61.50,A,0.0,0.0,0.0,65,63kgWomen,CleanJerk,57,True
1,SWIFT Kelsey,AUS,"Jan 01, 1994",61.50,A,51,65,116,,63kgWomen,Total,57,True
---,KAHI Michelle Helena,AUS,"Apr 06, 1994",63.80,A,0.0,0.0,0.0,67,69kgWomen,Snatch,57,True
---,KAHI Michelle Helena,AUS,"Apr 06, 1994",63.80,A,0.0,0.0,0.0,90,69kgWomen,CleanJerk,57,True
1,KAHI Michelle Helena,AUS,"Apr 06, 1994",63.80,A,67,90,157,,69kgWomen,Total,57,True
---,OPELOGE Mary,SAM,"Jan 24, 1992",74.40,A,0.0,0.0,0.0,90,75kgWomen,Snatch,57,True
---,LAMBRECH Chantal,NZL,"Feb 22, 1990",72.00,A,0.0,0.0,0.0,74,75kgWomen,Snatch,57,True
---,MAUTAMA Tamyrah,NIU,"Mar 01, 1995",71.40,A,0.0,0.0,0.0,55,75kgWomen,Snatch,57,True
---,OPELOGE Mary,SAM,"Jan 24, 1992",74.40,A,0.0,0.0,0.0,113,75kgWomen,CleanJerk,57,True
---,LAMBRECH Chantal,NZL,"Feb 22, 1990",72.00,A,0.0,0.0,0.0,93,75kgWomen,CleanJerk,57,True
---,MAUTAMA Tamyrah,NIU,"Mar 01, 1995",71.40,A,0.0,0.0,0.0,62,75kgWomen,CleanJerk,57,True
1,OPELOGE Mary,SAM,"Jan 24, 1992",74.40,A,90,113,203,,75kgWomen,Total,57,True
2,LAMBRECH Chantal,NZL,"Feb 22, 1990",72.00,A,74,93,167,,75kgWomen,Total,57,True
3,MAUTAMA Tamyrah,NIU,"Mar 01, 1995",71.40,A,55,62,117,,75kgWomen,Total,57,True
---,VILIAMU Narita Janne Freda Tuga,NIU,"Jul 04, 1989",138.20,A,0.0,0.0,0.0,93,+75kgWomen,Snatch,57,True
---,SLEEMAN Bonnie Leigh,AUS,"Dec 23, 1993",76.60,A,0.0,0.0,0.0,55,+75kgWomen,Snatch,57,True
---,VILIAMU Narita Janne Freda Tuga,NIU,"Jul 04, 1989",138.20,A,0.0,0.0,0.0,122,+75kgWomen,CleanJerk,57,True
---,SLEEMAN Bonnie Leigh,AUS,"Dec 23, 1993",76.60,A,0.0,0.0,0.0,70,+75kgWomen,CleanJerk,57,True
1,VILIAMU Narita Janne Freda Tuga,NIU,"Jul 04, 1989",138.20,A,93,122,215,,+75kgWomen,Total,57,True
2,SLEEMAN Bonnie Leigh,AUS,"Dec 23, 1993",76.60,A,55,70,125,,+75kgWomen,Total,57,True
