rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
8,RAJAPBOEV Imomiddin,UZB,"Jan 05, 2005",54.70,B,86,90,93,93,55kgMen,Snatch,549,False
9,BOHOL Jun Dominic A.,PHI,"Jun 10, 2005",54.20,B,92,-95,-95,92,55kgMen,Snatch,549,False
10,ALDAGHAM Husam Ali M,KSA,"Aug 28, 2005",54.40,B,75,79,82,82,55kgMen,Snatch,549,False
---,THONGSUK Patsaphong,THA,"Apr 27, 2005",54.90,B,-94,-94,-95,---,55kgMen,Snatch,549,False
1,K Duong,VIE,"Jul 03, 2007",54.30,A,137,143,---,143,55kgMen,CleanJerk,549,False
2,DUONG TUAN Kiet,VIE,"Oct 24, 2005",54.60,A,136,-142,-142,136,55kgMen,CleanJerk,549,False
3,BAGTYYAROV Perhat,TKM,"Oct 08, 2006",54.70,A,120,125,-127,125,55kgMen,CleanJerk,549,False
4,UMAROV Yerassyl,KAZ,"Oct 25, 2005",54.80,A,-124,-124,124,124,55kgMen,CleanJerk,549,False
5,SANAPATHI Gurunaidu,IND,"May 09, 2006",54.50,A,123,-126,-126,123,55kgMen,CleanJerk,549,False
6,BOHOL Jun Dominic A.,PHI,"Jun 10, 2005",54.20,B,119,121,-125,121,55kgMen,CleanJerk,549,False
7,DAVASARI Mehrab,IRI,"Jan 12, 2007",54.40,B,-115,115,118,118,55kgMen,CleanJerk,549,False
8,SHOMURODOV Azizbek,UZB,"Mar 23, 2007",54.70,B,111,-115,117,117,55kgMen,CleanJerk,549,False
9,THONGSUK Patsaphong,THA,"Apr 27, 2005",54.90,B,112,116,-120,116,55kgMen,CleanJerk,549,False
10,RAJAPBOEV Imomiddin,UZB,"Jan 05, 2005",54.70,B,106,-111,111,111,55kgMen,CleanJerk,549,False
11,ALDAGHAM Husam Ali M,KSA,"Aug 28, 2005",54.40,B,100,105,-110,105,55kgMen,CleanJerk,549,False
1,K Duong,VIE,"Jul 03, 2007",54.30,A,113,143,256,---,55kgMen,Total,549,False
2,DUONG TUAN Kiet,VIE,"Oct 24, 2005",54.60,A,112,136,248,---,55kgMen,Total,549,False
3,UMAROV Yerassyl,KAZ,"Oct 25, 2005",54.80,A,104,124,228,---,55kgMen,Total,549,False
4,SANAPATHI Gurunaidu,IND,"May 09, 2006",54.50,A,104,123,227,---,55kgMen,Total,549,False
5,BAGTYYAROV Perhat,TKM,"Oct 08, 2006",54.70,A,102,125,227,---,55kgMen,Total,549,False
6,BOHOL Jun Dominic A.,PHI,"Jun 10, 2005",54.20,B,92,121,213,---,55kgMen,Total,549,False
7,DAVASARI Mehrab,IRI,"Jan 12, 2007",54.40,B,94,118,212,---,55kgMen,Total,549,False
8,SHOMURODOV Azizbek,UZB,"Mar 23, 2007",54.70,B,93,117,210,---,55kgMen,Total,549,False
9,RAJAPBOEV Imomiddin,UZB,"Jan 05, 2005",54.70,B,93,111,204,---,55kgMen,Total,549,False
10,ALDAGHAM Husam Ali M,KSA,"Aug 28, 2005",54.40,B,82,105,187,---,55kgMen,Total,549,False
---,THONGSUK Patsaphong,THA,"Apr 27, 2005",54.90,B,---,116,---,---,55kgMen,Total,549,False
1,RUZMETOV Diyorbek,UZB,"Apr 20, 2005",60.70,A,116,-120,-120,116,61kgMen,Snatch,549,False
2,K Brum,VIE,"Mar 05, 2007",60.20,A,105,110,112,112,61kgMen,Snatch,549,False
3,A Tan,VIE,"Jan 11, 2006",60.80,A,106,111,-113,111,61kgMen,Snatch,549,False
4,AL MARZOUQ Mohammed Bassam A,KSA,"Sep 25, 2007",60.80,A,109,-113,-113,109,61kgMen,Snatch,549,False
5,CRISTOBAL EIJANSANTOS Adrian,PHI,"Jul 15, 2005",60.10,A,100,105,-108,105,61kgMen,Snatch,549,False
6,TINKU Golom,IND,"May 12, 2006",60.50,A,99,-104,104,104,61kgMen,Snatch,549,False
7,NEGMATOV Khikmatullo,TJK,"Oct 20, 2006",60.50,A,75,-78,78,78,61kgMen,Snatch,549,False
1,RUZMETOV Diyorbek,UZB,"Apr 20, 2005",60.70,A,133,137,-142,137,61kgMen,CleanJerk,549,False
2,TINKU Golom,IND,"May 12, 2006",60.50,A,131,135,137,137,61kgMen,CleanJerk,549,False
3,K Brum,VIE,"Mar 05, 2007",60.20,A,128,132,-136,132,61kgMen,CleanJerk,549,False
4,AL MARZOUQ Mohammed Bassam A,KSA,"Sep 25, 2007",60.80,A,126,130,-136,130,61kgMen,CleanJerk,549,False
5,A Tan,VIE,"Jan 11, 2006",60.80,A,120,127,-131,127,61kgMen,CleanJerk,549,False
6,CRISTOBAL EIJANSANTOS Adrian,PHI,"Jul 15, 2005",60.10,A,-125,125,-130,125,61kgMen,CleanJerk,549,False
7,NEGMATOV Khikmatullo,TJK,"Oct 20, 2006",60.50,A,95,-98,-98,95,61kgMen,CleanJerk,549,False
1,RUZMETOV Diyorbek,UZB,"Apr 20, 2005",60.70,A,116,137,253,---,61kgMen,Total,549,False
2,K Brum,VIE,"Mar 05, 2007",60.20,A,112,132,244,---,61kgMen,Total,549,False
3,TINKU Golom,IND,"May 12, 2006",60.50,A,104,137,241,---,61kgMen,Total,549,False
4,AL MARZOUQ Mohammed Bassam A,KSA,"Sep 25, 2007",60.80,A,109,130,239,---,61kgMen,Total,549,False
5,A Tan,VIE,"Jan 11, 2006",60.80,A,111,127,238,---,61kgMen,Total,549,False
6,CRISTOBAL EIJANSANTOS Adrian,PHI,"Jul 15, 2005",60.10,A,105,125,230,---,61kgMen,Total,549,False
7,NEGMATOV Khikmatullo,TJK,"Oct 20, 2006",60.50,A,78,95,173,---,61kgMen,Total,549,False
1,BAIBUROV Alisher,KAZ,"Feb 27, 2005",67.00,A,130,-134,134,134,67kgMen,Snatch,549,False
2,PARK Ju Hyeon,KOR,"Dec 01, 2006",66.20,A,110,113,115,115,67kgMen,Snatch,549,False
3,UMIDOV Bobur,UZB,"Aug 11, 2005",66.40,A,108,-113,114,114,67kgMen,Snatch,549,False
4,MAYYA Jaafar,SYR,"Dec 02, 2005",65.10,B,105,-112,112,112,67kgMen,Snatch,549,False
5,ALZOURI Jassim Mohammed A,KSA,"Jul 24, 2005",65.00,A,108,-113,-115,108,67kgMen,Snatch,549,False
6,HASANOV Ahliddin,UZB,"Sep 04, 2005",66.50,A,-107,107,-114,107,67kgMen,Snatch,549,False
7,KIM Yohan,KOR,"Aug 09, 2006",65.40,A,100,105,-108,105,67kgMen,Snatch,549,False
8,RODRIGUEZ ELAVASANTOS Christian,PHI,"Jan 02, 2006",66.00,B,100,104,-107,104,67kgMen,Snatch,549,False
9,ALZAWRI Mohammed Ali A,KSA,"Sep 29, 2007",65.80,B,98,101,103,103,67kgMen,Snatch,549,False
10,DEGIO Kampu,IND,"Mar 26, 2006",62.70,B,98,102,-105,102,67kgMen,Snatch,549,False
11,ABUJARAR Abdel Rahman Atef Ahmad,JOR,"Feb 08, 2005",65.90,B,95,-100,-100,95,67kgMen,Snatch,549,False
12,ALQASIMI Khaled Muntasir Khaled S,UAE,"Jan 27, 2005",65.60,B,-92,92,-96,92,67kgMen,Snatch,549,False
13,NURLANBEK Uulu Nurcholpon,KGZ,"Oct 16, 2005",65.10,B,88,-92,-92,88,67kgMen,Snatch,549,False
14,NYAMBAT Chinbat,MGL,"Apr 23, 2006",66.20,B,-77,77,81,81,67kgMen,Snatch,549,False
1,BAIBUROV Alisher,KAZ,"Feb 27, 2005",67.00,A,155,-162,-167,155,67kgMen,CleanJerk,549,False
2,KIM Yohan,KOR,"Aug 09, 2006",65.40,A,140,142,146,146,67kgMen,CleanJerk,549,False
3,HASANOV Ahliddin,UZB,"Sep 04, 2005",66.50,A,134,141,143,143,67kgMen,CleanJerk,549,False
4,ALZOURI Jassim Mohammed A,KSA,"Jul 24, 2005",65.00,A,135,141,-144,141,67kgMen,CleanJerk,549,False
5,UMIDOV Bobur,UZB,"Aug 11, 2005",66.40,A,137,141,-150,141,67kgMen,CleanJerk,549,False
6,PARK Ju Hyeon,KOR,"Dec 01, 2006",66.20,A,-139,-140,140,140,67kgMen,CleanJerk,549,False
7,MAYYA Jaafar,SYR,"Dec 02, 2005",65.10,B,131,138,-142,138,67kgMen,CleanJerk,549,False
8,ALZAWRI Mohammed Ali A,KSA,"Sep 29, 2007",65.80,B,121,125,130,130,67kgMen,CleanJerk,549,False
9,DEGIO Kampu,IND,"Mar 26, 2006",62.70,B,123,127,-132,127,67kgMen,CleanJerk,549,False
10,RODRIGUEZ ELAVASANTOS Christian,PHI,"Jan 02, 2006",66.00,B,125,-130,-131,125,67kgMen,CleanJerk,549,False
11,ABUJARAR Abdel Rahman Atef Ahmad,JOR,"Feb 08, 2005",65.90,B,-115,115,-120,115,67kgMen,CleanJerk,549,False
12,ALQASIMI Khaled Muntasir Khaled S,UAE,"Jan 27, 2005",65.60,B,110,-115,115,115,67kgMen,CleanJerk,549,False
13,NURLANBEK Uulu Nurcholpon,KGZ,"Oct 16, 2005",65.10,B,104,108,-112,108,67kgMen,CleanJerk,549,False
14,NYAMBAT Chinbat,MGL,"Apr 23, 2006",66.20,B,95,-100,-100,95,67kgMen,CleanJerk,549,False
1,BAIBUROV Alisher,KAZ,"Feb 27, 2005",67.00,A,134,155,289,---,67kgMen,Total,549,False
2,PARK Ju Hyeon,KOR,"Dec 01, 2006",66.20,A,115,140,255,---,67kgMen,Total,549,False
3,UMIDOV Bobur,UZB,"Aug 11, 2005",66.40,A,114,141,255,---,67kgMen,Total,549,False
4,KIM Yohan,KOR,"Aug 09, 2006",65.40,A,105,146,251,---,67kgMen,Total,549,False
5,MAYYA Jaafar,SYR,"Dec 02, 2005",65.10,B,112,138,250,---,67kgMen,Total,549,False
6,HASANOV Ahliddin,UZB,"Sep 04, 2005",66.50,A,107,143,250,---,67kgMen,Total,549,False
7,ALZOURI Jassim Mohammed A,KSA,"Jul 24, 2005",65.00,A,108,141,249,---,67kgMen,Total,549,False
8,ALZAWRI Mohammed Ali A,KSA,"Sep 29, 2007",65.80,B,103,130,233,---,67kgMen,Total,549,False
9,RODRIGUEZ ELAVASANTOS Christian,PHI,"Jan 02, 2006",66.00,B,104,125,229,---,67kgMen,Total,549,False
10,DEGIO Kampu,IND,"Mar 26, 2006",62.70,B,102,127,229,---,67kgMen,Total,549,False
11,ABUJARAR Abdel Rahman Atef Ahmad,JOR,"Feb 08, 2005",65.90,B,95,115,210,---,67kgMen,Total,549,False
12,ALQASIMI Khaled Muntasir Khaled S,UAE,"Jan 27, 2005",65.60,B,92,115,207,---,67kgMen,Total,549,False
13,NURLANBEK Uulu Nurcholpon,KGZ,"Oct 16, 2005",65.10,B,88,108,196,---,67kgMen,Total,549,False
14,NYAMBAT Chinbat,MGL,"Apr 23, 2006",66.20,B,81,95,176,---,67kgMen,Total,549,False
1,ERMATOV Diyorbek,UZB,"Jun 05, 2006",72.40,B,129,134,137,137,73kgMen,Snatch,549,False
2,YEMBERDI Yedige,KAZ,"May 06, 2005",72.90,B,128,133,136,136,73kgMen,Snatch,549,False
3,NASURIWONG Worrapot,THA,"Sep 26, 2005",72.40,B,130,-135,135,135,73kgMen,Snatch,549,False
4,B VENKATA Krishna,IND,"Dec 17, 2006",72.40,B,115,119,-123,119,73kgMen,Snatch,549,False
5,JAFAROV Soltan,TKM,"Nov 15, 2005",72.60,B,113,116,119,119,73kgMen,Snatch,549,False
6,ALMEDARHAM Yousef Fakhri A,KSA,"Jul 25, 2005",72.50,B,110,114,-118,114,73kgMen,Snatch,549,False
7,TSENGUM Sanligrenchin,MGL,"Mar 13, 2005",71.40,B,90,-96,98,98,73kgMen,Snatch,549,False
8,ZHENISHBEK Uulu Nurgazy,KGZ,"Nov 02, 2005",67.10,B,92,97,-101,97,73kgMen,Snatch,549,False
1,YEMBERDI Yedige,KAZ,"May 06, 2005",72.90,B,166,170,173,173,73kgMen,CleanJerk,549,False
2,NASURIWONG Worrapot,THA,"Sep 26, 2005",72.40,B,165,169,172,172,73kgMen,CleanJerk,549,False
3,B VENKATA Krishna,IND,"Dec 17, 2006",72.40,B,145,149,153,153,73kgMen,CleanJerk,549,False
4,ERMATOV Diyorbek,UZB,"Jun 05, 2006",72.40,B,146,150,-154,150,73kgMen,CleanJerk,549,False
5,ALMEDARHAM Yousef Fakhri A,KSA,"Jul 25, 2005",72.50,B,135,141,146,146,73kgMen,CleanJerk,549,False
6,JAFAROV Soltan,TKM,"Nov 15, 2005",72.60,B,133,136,140,140,73kgMen,CleanJerk,549,False
7,ZHENISHBEK Uulu Nurgazy,KGZ,"Nov 02, 2005",67.10,B,-111,111,118,118,73kgMen,CleanJerk,549,False
8,TSENGUM Sanligrenchin,MGL,"Mar 13, 2005",71.40,B,-109,109,-116,109,73kgMen,CleanJerk,549,False
1,YEMBERDI Yedige,KAZ,"May 06, 2005",72.90,B,136,173,309,---,73kgMen,Total,549,False
2,NASURIWONG Worrapot,THA,"Sep 26, 2005",72.40,B,135,172,307,---,73kgMen,Total,549,False
3,ERMATOV Diyorbek,UZB,"Jun 05, 2006",72.40,B,137,150,287,---,73kgMen,Total,549,False
4,B VENKATA Krishna,IND,"Dec 17, 2006",72.40,B,119,153,272,---,73kgMen,Total,549,False
5,ALMEDARHAM Yousef Fakhri A,KSA,"Jul 25, 2005",72.50,B,114,146,260,---,73kgMen,Total,549,False
6,JAFAROV Soltan,TKM,"Nov 15, 2005",72.60,B,119,140,259,---,73kgMen,Total,549,False
7,ZHENISHBEK Uulu Nurgazy,KGZ,"Nov 02, 2005",67.10,B,97,118,215,---,73kgMen,Total,549,False
8,TSENGUM Sanligrenchin,MGL,"Mar 13, 2005",71.40,B,98,109,207,---,73kgMen,Total,549,False
1,AMIRHOSSEIN Ghorbani,IRI,"Apr 08, 2005",79.00,B,125,136,141,141,81kgMen,Snatch,549,False
2,POLUBOYARINOV Denis,KAZ,"Oct 01, 2005",79.70,B,130,135,140,140,81kgMen,Snatch,549,False
3,SALEHI POUR Iliya,IRI,"Mar 12, 2006",80.20,B,121,127,134,134,81kgMen,Snatch,549,False
4,VISHAVJEET Singh,IND,"Jun 30, 2006",79.30,B,-112,112,115,115,81kgMen,Snatch,549,False
5,KASENOV Nurmukhamed,KGZ,"Jul 09, 2006",79.80,B,-107,107,113,113,81kgMen,Snatch,549,False
6,AL HUBIL Moslem Aqeel A,KSA,"Aug 29, 2006",73.80,B,88,93,-96,93,81kgMen,Snatch,549,False
1,POLUBOYARINOV Denis,KAZ,"Oct 01, 2005",79.70,B,-170,170,173,173,81kgMen,CleanJerk,549,False
2,SALEHI POUR Iliya,IRI,"Mar 12, 2006",80.20,B,152,159,171,171,81kgMen,CleanJerk,549,False
3,AMIRHOSSEIN Ghorbani,IRI,"Apr 08, 2005",79.00,B,155,165,-172,165,81kgMen,CleanJerk,549,False
4,KASENOV Nurmukhamed,KGZ,"Jul 09, 2006",79.80,B,130,135,138,138,81kgMen,CleanJerk,549,False
5,VISHAVJEET Singh,IND,"Jun 30, 2006",79.30,B,122,127,132,132,81kgMen,CleanJerk,549,False
6,AL HUBIL Moslem Aqeel A,KSA,"Aug 29, 2006",73.80,B,105,112,-116,112,81kgMen,CleanJerk,549,False
1,POLUBOYARINOV Denis,KAZ,"Oct 01, 2005",79.70,B,140,173,313,---,81kgMen,Total,549,False
2,AMIRHOSSEIN Ghorbani,IRI,"Apr 08, 2005",79.00,B,141,165,306,---,81kgMen,Total,549,False
3,SALEHI POUR Iliya,IRI,"Mar 12, 2006",80.20,B,134,171,305,---,81kgMen,Total,549,False
4,KASENOV Nurmukhamed,KGZ,"Jul 09, 2006",79.80,B,113,138,251,---,81kgMen,Total,549,False
5,VISHAVJEET Singh,IND,"Jun 30, 2006",79.30,B,115,132,247,---,81kgMen,Total,549,False
6,AL HUBIL Moslem Aqeel A,KSA,"Aug 29, 2006",73.80,B,93,112,205,---,81kgMen,Total,549,False
1,MUHYYEV Saparly,TKM,"May 02, 2005",86.90,B,128,131,135,135,89kgMen,Snatch,549,False
2,KENESBAYEV Begis,UZB,"Jun 30, 2005",84.00,B,-126,126,129,129,89kgMen,Snatch,549,False
3,HUSAIN Husain Ali Saifalla Qahraman,BRN,"Dec 27, 2005",88.30,B,120,-126,127,127,89kgMen,Snatch,549,False
4,MUN Ikhee,KOR,"Apr 01, 2005",87.80,B,120,125,-127,125,89kgMen,Snatch,549,False
5,SHOKIRZHANOV Farukh,KGZ,"Jul 14, 2006",85.80,B,114,-119,121,121,89kgMen,Snatch,549,False
6,ALAHMAD Abdullah Mukhtar A,KSA,"Oct 24, 2006",88.50,B,114,-118,-121,114,89kgMen,Snatch,549,False
1,MUHYYEV Saparly,TKM,"May 02, 2005",86.90,B,161,-165,165,165,89kgMen,CleanJerk,549,False
2,KENESBAYEV Begis,UZB,"Jun 30, 2005",84.00,B,155,160,164,164,89kgMen,CleanJerk,549,False
3,HUSAIN Husain Ali Saifalla Qahraman,BRN,"Dec 27, 2005",88.30,B,156,161,-166,161,89kgMen,CleanJerk,549,False
4,SHOKIRZHANOV Farukh,KGZ,"Jul 14, 2006",85.80,B,145,152,157,157,89kgMen,CleanJerk,549,False
5,MUN Ikhee,KOR,"Apr 01, 2005",87.80,B,155,-160,-162,155,89kgMen,CleanJerk,549,False
6,ALAHMAD Abdullah Mukhtar A,KSA,"Oct 24, 2006",88.50,B,-142,142,148,148,89kgMen,CleanJerk,549,False
1,MUHYYEV Saparly,TKM,"May 02, 2005",86.90,B,135,165,300,---,89kgMen,Total,549,False
2,KENESBAYEV Begis,UZB,"Jun 30, 2005",84.00,B,129,164,293,---,89kgMen,Total,549,False
3,HUSAIN Husain Ali Saifalla Qahraman,BRN,"Dec 27, 2005",88.30,B,127,161,288,---,89kgMen,Total,549,False
4,MUN Ikhee,KOR,"Apr 01, 2005",87.80,B,125,155,280,---,89kgMen,Total,549,False
5,SHOKIRZHANOV Farukh,KGZ,"Jul 14, 2006",85.80,B,121,157,278,---,89kgMen,Total,549,False
6,ALAHMAD Abdullah Mukhtar A,KSA,"Oct 24, 2006",88.50,B,114,148,262,---,89kgMen,Total,549,False
1,MARUFBEKOV Abrorbek,UZB,"Aug 30, 2005",94.00,A,127,131,136,136,96kgMen,Snatch,549,False
2,AMIRHOSEIN Sepah Ajerlou,IRI,"Jun 22, 2005",89.30,A,-126,126,135,135,96kgMen,Snatch,549,False
3,SAPAYEV Surajbek,TKM,"May 11, 2005",93.50,A,-130,130,135,135,96kgMen,Snatch,549,False
4,ALSHAKHOURI Jawad Hussain J,KSA,"Mar 12, 2005",93.00,A,110,112,-115,112,96kgMen,Snatch,549,False
5,ERMEK Uulu Erbol,KGZ,"Apr 18, 2006",90.80,A,102,107,111,111,96kgMen,Snatch,549,False
1,MARUFBEKOV Abrorbek,UZB,"Aug 30, 2005",94.00,A,157,163,-167,163,96kgMen,CleanJerk,549,False
2,SAPAYEV Surajbek,TKM,"May 11, 2005",93.50,A,159,-165,-166,159,96kgMen,CleanJerk,549,False
3,AMIRHOSEIN Sepah Ajerlou,IRI,"Jun 22, 2005",89.30,A,-155,155,-166,155,96kgMen,CleanJerk,549,False
4,ALSHAKHOURI Jawad Hussain J,KSA,"Mar 12, 2005",93.00,A,130,137,140,140,96kgMen,CleanJerk,549,False
5,ERMEK Uulu Erbol,KGZ,"Apr 18, 2006",90.80,A,133,136,-140,136,96kgMen,CleanJerk,549,False
1,MARUFBEKOV Abrorbek,UZB,"Aug 30, 2005",94.00,A,136,163,299,---,96kgMen,Total,549,False
2,SAPAYEV Surajbek,TKM,"May 11, 2005",93.50,A,135,159,294,---,96kgMen,Total,549,False
3,AMIRHOSEIN Sepah Ajerlou,IRI,"Jun 22, 2005",89.30,A,135,155,290,---,96kgMen,Total,549,False
4,ALSHAKHOURI Jawad Hussain J,KSA,"Mar 12, 2005",93.00,A,112,140,252,---,96kgMen,Total,549,False
5,ERMEK Uulu Erbol,KGZ,"Apr 18, 2006",90.80,A,111,136,247,---,96kgMen,Total,549,False
1,ABDRAKHMANOV Nikita,KAZ,"May 24, 2006",98.90,A,150,155,158,158,102kgMen,Snatch,549,False
2,SALIMJONOV Kudratbek,UZB,"Sep 05, 2005",100.20,A,146,151,156,156,102kgMen,Snatch,549,False
3,ISMAIL Ali,SYR,"Jan 25, 2005",100.20,A,120,135,-141,135,102kgMen,Snatch,549,False
4,SHEPTUNOV Oleg,KGZ,"Oct 15, 2007",99.60,A,103,107,-110,107,102kgMen,Snatch,549,False
1,ABDRAKHMANOV Nikita,KAZ,"May 24, 2006",98.90,A,180,191,196,196,102kgMen,CleanJerk,549,False
2,SALIMJONOV Kudratbek,UZB,"Sep 05, 2005",100.20,A,168,-174,-174,168,102kgMen,CleanJerk,549,False
3,ISMAIL Ali,SYR,"Jan 25, 2005",100.20,A,150,161,-165,161,102kgMen,CleanJerk,549,False
4,SHEPTUNOV Oleg,KGZ,"Oct 15, 2007",99.60,A,127,133,-136,133,102kgMen,CleanJerk,549,False
1,ABDRAKHMANOV Nikita,KAZ,"May 24, 2006",98.90,A,158,196,354,---,102kgMen,Total,549,False
2,SALIMJONOV Kudratbek,UZB,"Sep 05, 2005",100.20,A,156,168,324,---,102kgMen,Total,549,False
3,ISMAIL Ali,SYR,"Jan 25, 2005",100.20,A,135,161,296,---,102kgMen,Total,549,False
4,SHEPTUNOV Oleg,KGZ,"Oct 15, 2007",99.60,A,107,133,240,---,102kgMen,Total,549,False
1,NEMATIMOGHADDAM Taha,IRI,"Jan 30, 2006",121.40,A,150,-162,-162,150,+102kgMen,Snatch,549,False
2,ABDURASHITOV Nurbol,UZB,"May 10, 2005",106.00,A,138,-145,145,145,+102kgMen,Snatch,549,False
3,KASWARA Jghili,SYR,"Jul 10, 2005",128.60,A,-130,133,137,137,+102kgMen,Snatch,549,False
4,ZHOLTAY Sanzhar,KAZ,"Nov 18, 2005",119.10,A,-132,132,136,136,+102kgMen,Snatch,549,False
5,ALMOHSIN Muntathir Moayad A,KSA,"Jan 16, 2007",103.70,A,-100,100,108,108,+102kgMen,Snatch,549,False
6,TOLOMUSHOV Eldar,KGZ,"Mar 22, 2007",114.50,A,-80,80,85,85,+102kgMen,Snatch,549,False
1,NEMATIMOGHADDAM Taha,IRI,"Jan 30, 2006",121.40,A,180,190,-200,190,+102kgMen,CleanJerk,549,False
2,ABDURASHITOV Nurbol,UZB,"May 10, 2005",106.00,A,162,167,171,171,+102kgMen,CleanJerk,549,False
3,ZHOLTAY Sanzhar,KAZ,"Nov 18, 2005",119.10,A,163,170,-172,170,+102kgMen,CleanJerk,549,False
4,KASWARA Jghili,SYR,"Jul 10, 2005",128.60,A,163,168,-172,168,+102kgMen,CleanJerk,549,False
5,ALMOHSIN Muntathir Moayad A,KSA,"Jan 16, 2007",103.70,A,125,133,141,141,+102kgMen,CleanJerk,549,False
6,TOLOMUSHOV Eldar,KGZ,"Mar 22, 2007",114.50,A,100,-105,-105,100,+102kgMen,CleanJerk,549,False
1,NEMATIMOGHADDAM Taha,IRI,"Jan 30, 2006",121.40,A,150,190,340,---,+102kgMen,Total,549,False
2,ABDURASHITOV Nurbol,UZB,"May 10, 2005",106.00,A,145,171,316,---,+102kgMen,Total,549,False
3,ZHOLTAY Sanzhar,KAZ,"Nov 18, 2005",119.10,A,136,170,306,---,+102kgMen,Total,549,False
4,KASWARA Jghili,SYR,"Jul 10, 2005",128.60,A,137,168,305,---,+102kgMen,Total,549,False
5,ALMOHSIN Muntathir Moayad A,KSA,"Jan 16, 2007",103.70,A,108,141,249,---,+102kgMen,Total,549,False
6,TOLOMUSHOV Eldar,KGZ,"Mar 22, 2007",114.50,A,85,100,185,---,+102kgMen,Total,549,False
1,COLONIA Angeline L.,PHI,"May 22, 2006",39.70,A,57,60,62,62,40kgWomen,Snatch,549,False
2,DUONG Thi Kim Yen,VIE,"Aug 19, 2006",39.70,A,56,-59,-61,56,40kgWomen,Snatch,549,False
3,VYAVHARE Kishor Akanksha,IND,"Jun 19, 2007",39.60,A,-53,53,55,55,40kgWomen,Snatch,549,False
4,CHAMUNDA Mansi,IND,"Jan 04, 2007",39.80,A,50,-53,53,53,40kgWomen,Snatch,549,False
5,Y NGOC Thiet,VIE,"Dec 05, 2007",39.90,A,-50,50,-54,50,40kgWomen,Snatch,549,False
