total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
2,2,2,RANGIDIMI Chris Akarba,9061,1995-08-07,M,NRU,B,61.47,62 kg Men,0,1,211,65,75,81,81,-100,100,110,110,191
3,3,3,FUKUYAMA Fusakichi Adam,9700,1996-06-23,M,KIR,B,61.43,62 kg Men,0,1,211,-75,75,80,80,-107,-107,107,107,187
4,5,4,RANA Bassel Amjad,9804,1996-08-19,M,AUS,B,59.73,62 kg Men,0,1,211,72,-77,-77,72,95,98,-101,98,170
5,4,5,ELESIN Boris,9110,1995-09-02,M,AUS,B,60.57,62 kg Men,0,1,211,70,75,-80,75,85,90,95,95,170
1,1,1,TUIPULOTI Fakaola,10108,1997-01-18,W,TGA,A,61.98,63 kg Women,0,1,211,62,-65,65,65,82,-85,-85,82,147
2,3,2,GOODMAN Rachel Anne,10366,1997-05-07,W,AUS,A,62.82,63 kg Women,0,1,211,52,56,58,58,70,74,78,78,136
3,2,3,SUBHASMITA Mohanty,9258,1995-11-27,W,IND,A,61.64,63 kg Women,0,1,211,54,58,60,60,67,72,75,75,135
1,1,1,TABA Kojum,10465,1997-06-18,M,IND,A,68.18,69 kg Men,0,1,211,103,108,112,112,130,-137,-137,130,242
2,2,2,LAPUNG Sambo,10222,1997-03-06,M,IND,A,68.62,69 kg Men,0,1,211,-103,103,107,107,-130,130,-137,130,237
3,4,3,WAIBEIYA Tom-Jaye,9292,1995-12-17,M,NRU,A,67.53,69 kg Men,0,1,211,70,83,-87,83,100,110,117,117,200
4,3,4,PALANITE Ofatonga,8674,1995-01-30,M,TGA,A,67.52,69 kg Men,0,1,211,82,-85,85,85,103,106,110,110,195
5,5,5,MILNE Micah,10420,1997-05-29,M,NZL,B,67.18,69 kg Men,0,1,211,71,-75,75,75,91,96,-100,96,171
6,6,6,HAWKEN Ethan,9828,1996-09-02,M,NZL,B,66.35,69 kg Men,0,1,211,65,-70,70,70,83,88,90,90,160
1,1,1,YUMKHAIBAM Nafisa,9667,1996-06-06,W,IND,A,68.25,69 kg Women,0,1,211,58,61,62,62,78,81,85,85,147
2,2,2,SWAPNA Priya Baruah,9878,1996-09-24,W,IND,A,65.54,69 kg Women,0,1,211,57,-61,61,61,75,80,-85,80,141
3,3,3,PILKINGTON Ella,8829,1995-04-06,W,NZL,A,63.78,69 kg Women,0,1,211,47,50,52,52,60,-63,63,63,115
1,1,1,RAGALA Venkat Rahul,10250,1997-03-16,M,IND,A,75.4,77 kg Men,0,1,211,116,122,125,125,145,151,157,157,282
2,2,2,DANIELS Jakob David,8954,1995-06-11,M,AUS,B,75.5,77 kg Men,0,1,211,80,85,90,90,100,107,111,111,201
1,1,1,SHIVAM Saini,9633,1996-05-25,M,IND,A,82.85,85 kg Men,0,1,211,102,107,111,111,-125,125,132,132,243
2,2,2,"NAUER Norman",8883,1995-05-03,M,SAM,A,82.28,85 kg Men,0,1,211,75,80,85,85,100,105,110,110,195
3,3,3,LEUTU Junior,9182,1995-10-12,M,SAM,A,83.96,85 kg Men,0,1,211,75,80,-82,80,100,105,-110,105,185
1,1,1,DEEPAK,9282,1995-12-10,M,IND,A,87.75,94 kg Men,0,1,211,100,107,-112,107,120,-130,-130,120,227
