total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
2,1,2,BAYMULKINA Irina,8615,1995-01-03,W,RUS,A,47.3,48 kg Women,0,1,187,60,63,65,65,74,-79,-79,74,139
3,4,3,SAHIN Gamze,9230,1995-11-15,W,TUR,A,47.43,48 kg Women,0,1,187,55,58,60,60,-71,71,NA,71,131
4,2,7,POLAKOWSKA Marlena Ewelina,9012,1995-07-12,W,POL,A,47.64,48 kg Women,0,1,187,55,59,61,61,65,-70,-70,65,126
5,6,4,SANCHEZ FERRER Alba,10901,1998-01-10,W,ESP,A,47.53,48 kg Women,0,1,187,-52,52,55,55,64,67,68,68,123
6,5,5,CARNEVALE PELLINO Vittoria,9253,1995-11-24,W,ITA,A,47.19,48 kg Women,0,1,187,51,54,57,57,62,65,-67,65,122
7,8,6,IVANOVA Dzhesika,11503,1998-10-26,W,BUL,A,47.3,48 kg Women,0,1,187,-50,50,-55,50,60,65,-66,65,115
8,7,8,BALACE Julie,9627,1996-05-23,W,FRA,A,47.25,48 kg Women,0,1,187,48,50,52,52,58,61,-63,61,113
1,1,1,SCARANTINO Mirco,8643,1995-01-16,M,ITA,A,49.48,50 kg Men,0,1,187,83,-86,-86,83,100,103,106,106,189
2,4,2,IARKIN Viacheslav,10792,1997-11-19,M,RUS,A,48.89,50 kg Men,0,1,187,-80,80,-82,80,98,101,102,102,182
3,3,4,ABISHOV Allahyar,8808,1995-03-30,M,AZE,A,49.67,50 kg Men,0,1,187,76,81,-84,81,92,98,101,101,182
4,2,5,GOVDELI Furkan,8290,1994-07-28,M,TUR,A,49.59,50 kg Men,0,1,187,78,81,-86,81,90,95,100,100,181
5,5,3,BLIDARI Ioan Tiberiu,8251,1994-07-07,M,ROU,A,49.64,50 kg Men,0,1,187,75,-79,79,79,94,98,101,101,180
6,6,7,AKSOY Omer Faruk,9210,1995-11-07,M,TUR,A,49.96,50 kg Men,0,1,187,72,75,78,78,87,93,96,96,174
7,7,6,DOYCHEV Atanas,8384,1994-09-15,M,BUL,A,49.15,50 kg Men,0,1,187,70,75,-77,75,91,96,-99,96,171
8,8,8,KOMOROWSKI Tomasz Dawid,8793,1995-03-21,M,POL,A,49.84,50 kg Men,0,1,187,70,-74,74,74,88,93,-97,93,167
9,9,9,AGHAVERDIYEV Mansur,9622,1996-05-21,M,AZE,A,49.69,50 kg Men,0,1,187,67,71,-74,71,80,85,88,88,159
10,10,10,RUBIO I CAPARROS Edgar,9736,1996-07-07,M,ESP,A,49.57,50 kg Men,0,1,187,-68,-68,68,68,80,83,-86,83,151
11,11,13,ORFANOS Ioannis,10669,1997-09-17,M,GRE,A,49.4,50 kg Men,0,1,187,-60,60,-64,60,68,73,-76,73,133
12,13,11,TEPETOV Konstantinos,9,1955-01-01,M,GRE,A,49.24,50 kg Men,0,1,187,50,55,-57,55,70,74,-78,74,129
13,12,12,TALU Kalle,10256,1997-03-20,M,EST,A,47.5,50 kg Men,0,1,187,52,55,-57,55,70,-73,73,73,128
1,1,1,YAYLYAN Izabella,8621,1995-01-04,W,ARM,A,52.49,53 kg Women,0,1,187,70,75,77,77,90,93,NA,93,170
2,2,2,TSEVELEVA Darya,9444,1996-02-20,W,BLR,A,52.74,53 kg Women,0,1,187,69,74,77,77,85,91,-100,91,168
3,3,3,ERSHOVA Svetlana,8027,1994-03-14,W,RUS,A,51.58,53 kg Women,0,1,187,68,71,-73,71,78,81,85,85,156
4,4,6,WROBLEWSKA Izabela Sandra,9472,1996-03-06,W,POL,A,52.9,53 kg Women,0,1,187,60,64,66,66,-76,76,-82,76,142
5,5,4,FARINA Natalia Maria,9774,1996-08-01,W,ITA,A,52.41,53 kg Women,0,1,187,60,-65,-65,60,75,80,-82,80,140
6,6,5,VASHYNA Alyona,10770,1997-11-11,W,UKR,A,52.91,53 kg Women,0,1,187,-58,58,-63,58,75,-80,80,80,138
7,7,7,VARDI Efthymia,8735,1995-02-28,W,GRE,A,52.2,53 kg Women,0,1,187,52,55,57,57,62,-65,65,65,122
1,1,1,IBRAHIMLI Pasha,8969,1995-06-18,M,AZE,A,55.7,56 kg Men,0,1,187,97,102,105,105,120,125,128,128,233
2,2,2,ABDULGASHUMOV Asali,8134,1994-05-05,M,RUS,A,55.96,56 kg Men,0,1,187,95,98,-100,98,122,126,-129,126,224
3,4,3,DI GIUSTO Michael,8713,1995-02-16,M,ITA,A,55.58,56 kg Men,0,1,187,92,96,-98,96,115,118,121,121,217
4,5,4,YILMAZ Okan,7953,1994-02-10,M,TUR,A,55.3,56 kg Men,0,1,187,90,94,-96,94,-117,117,-121,117,211
5,7,5,SHAMILISHVILI Ramini,8148,1994-05-11,M,GEO,A,55.58,56 kg Men,0,1,187,85,90,-92,90,110,115,-119,115,205
6,6,6,MULLER Adrian,9067,1995-08-09,M,GER,A,55.9,56 kg Men,0,1,187,84,88,91,91,104,109,114,114,205
7,3,9,SAHIN Muammer,7941,1994-02-05,M,TUR,A,55.36,56 kg Men,0,1,187,92,-96,97,97,102,107,-111,107,204
8,10,7,ANDREEV Bozhidar Dimitrov,10102,1997-01-17,M,BUL,A,55.69,56 kg Men,0,1,187,83,87,-90,87,102,106,109,109,196
9,9,8,CORDENONS Davide,8073,1994-04-09,M,ITA,A,55.21,56 kg Men,0,1,187,83,87,-90,87,103,107,-111,107,194
10,8,11,SANCHEZ LOPEZ David,8277,1994-07-20,M,ESP,A,55.97,56 kg Men,0,1,187,90,-95,-95,90,-103,103,-108,103,193
11,11,10,ALEKSIEJUS Svajunas,10618,1997-08-29,M,LTU,A,55.24,56 kg Men,0,1,187,75,78,-81,78,100,103,-105,103,181
12,12,13,JUHASZ Jacint,11218,1998-06-04,M,SVK,A,55.55,56 kg Men,0,1,187,65,70,72,72,85,90,-93,90,162
13,13,12,CHOPSONIDIS Spartakos,11043,1998-03-17,M,GRE,A,54.47,56 kg Men,0,1,187,65,NA,NA,65,90,NA,NA,90,155
1,1,2,TOMA Loredana-Elena,8893,1995-05-10,W,ROU,A,57.24,58 kg Women,0,1,187,78,82,-85,82,-96,-96,96,96,178
2,3,1,GUNES Emel,8032,1994-03-17,W,TUR,A,57.53,58 kg Women,0,1,187,-72,72,75,75,92,95,97,97,172
3,7,3,KOKHANENKO Olena,8685,1995-02-03,W,UKR,A,57.76,58 kg Women,0,1,187,70,-73,73,73,91,95,-100,95,168
4,6,4,GRZEGOREK Agata Ewa,8379,1994-09-11,W,POL,A,57.74,58 kg Women,0,1,187,70,-73,73,73,90,-94,94,94,167
5,4,5,SARGSIAN Ani,8787,1995-03-16,W,RUS,A,57.7,58 kg Women,0,1,187,72,75,-77,75,90,-95,-96,90,165
6,2,6,BELEVETS Yuliya,8842,1995-04-15,W,UKR,A,57.44,58 kg Women,0,1,187,-76,76,-78,76,88,-92,-92,88,164
7,5,7,BRECZKO Kamila,7898,1994-01-18,W,POL,A,57.29,58 kg Women,0,1,187,70,74,-77,74,-85,-85,85,85,159
8,9,8,NEGRIN Ylenia,8747,1995-03-03,W,ESP,A,57.94,58 kg Women,0,1,187,59,62,-64,62,77,80,-83,80,142
9,8,10,MISKA Evdokia,9300,1995-12-19,W,GRE,A,54.3,58 kg Women,0,1,187,59,62,-64,62,70,73,-75,73,135
10,12,9,BOMBUL Ave,10023,1996-12-21,W,EST,A,56.91,58 kg Women,0,1,187,-53,53,56,56,73,75,78,78,134
11,10,11,EICHHORN Nina,9386,1996-01-19,W,AUT,A,57.29,58 kg Women,0,1,187,-54,54,58,58,67,70,72,72,130
12,11,12,GRABENSCHWEIGER Isab,9616,1996-05-14,W,AUT,A,57.5,58 kg Women,0,1,187,53,56,58,58,66,69,-71,69,127
13,13,13,GEROLY Lilla,8675,1995-01-30,W,HUN,A,57.5,58 kg Women,0,1,187,53,-56,56,56,67,-70,-70,67,123
1,1,2,BEJENARIU-CARP Florin-Catalin,7887,1994-01-15,M,ROU,A,61.58,62 kg Men,0,1,187,113,117,119,119,137,141,145,145,264
2,2,3,SHAHAU Artsiom,8866,1995-04-26,M,BLR,A,61.92,62 kg Men,0,1,187,113,117,119,119,136,141,145,145,264
3,4,1,ALIGULIZADA Elkhan,8687,1995-02-04,M,AZE,A,61.07,62 kg Men,0,1,187,112,-116,-116,112,137,146,-152,146,258
4,3,5,MISHVELIDZE Shota,8451,1994-10-18,M,GEO,A,60.28,62 kg Men,0,1,187,107,111,114,114,126,131,135,135,249
5,6,4,MIHAI Florin Iulian,7881,1994-01-12,M,ROU,A,61.53,62 kg Men,0,1,187,103,107,-111,107,130,-135,137,137,244
6,5,6,KADIMYAN Harutyun,8121,1994-04-30,M,ARM,A,61.51,62 kg Men,0,1,187,100,105,110,110,130,-136,-136,130,240
7,8,7,CHOSZCZ Aleksander Artur,9228,1995-11-15,M,POL,A,61.83,62 kg Men,0,1,187,-100,100,-104,100,118,123,126,126,226
8,7,8,PEEV Stanimir,8220,1994-06-19,M,BUL,A,61.08,62 kg Men,0,1,187,95,-100,100,100,117,122,-124,122,222
9,10,9,NEJS Rihards,9413,1996-02-07,M,LAT,A,61.18,62 kg Men,0,1,187,95,-98,-98,95,114,119,121,121,216
10,11,10,VAUTARD Brandon Robert Jean,9849,1996-09-09,M,FRA,A,60.91,62 kg Men,0,1,187,88,91,94,94,112,117,120,120,214
11,9,11,GREBERS Ritvars,7865,1994-01-03,M,LAT,A,61.6,62 kg Men,0,1,187,92,96,-98,96,114,-116,-116,114,210
12,12,13,CSERGA David,8030,1994-03-17,M,CZE,A,61.4,62 kg Men,0,1,187,90,93,-95,93,-110,-110,110,110,203
13,13,12,OVERAS Jantsen Louis Jumao-As,8360,1994-09-02,M,NOR,A,61.9,62 kg Men,0,1,187,-85,85,89,89,108,112,-115,112,201
14,14,14,BERGLUND Eddie,8646,1995-01-19,M,SWE,A,60.9,62 kg Men,0,1,187,84,-90,-90,84,100,-105,-105,100,184
NA,NA,NA,COSTANZA Mattia,8097,1994-04-20,M,ITA,A,61.74,62 kg Men,0,1,187,-91,-91,-91,NA,NA,NA,NA,NA,NA
1,1,1,PACHABUT Darya,8569,1994-12-31,W,BLR,A,62.22,63 kg Women,0,1,187,90,95,-98,95,107,-115,-118,107,202
2,2,2,OKUMUS Neslihan,8393,1994-09-17,W,TUR,A,62.39,63 kg Women,0,1,187,85,89,-91,89,-105,105,-108,105,194
3,3,3,MARCOVICI Andreea,8244,1994-06-30,W,ROU,A,62.72,63 kg Women,0,1,187,80,-83,83,83,96,100,-106,100,183
4,4,4,ASHYMBREINER Tetiana,8156,1994-05-14,W,UKR,A,62.34,63 kg Women,0,1,187,75,80,-83,80,95,99,-105,99,179
5,6,5,KHLEBNIKOVA Anzhelik,8374,1994-09-10,W,UKR,A,61.95,63 kg Women,0,1,187,-72,72,75,75,90,-95,-95,90,165
6,7,6,VOIT Tamara,8535,1994-12-07,W,GER,A,61.9,63 kg Women,0,1,187,65,70,74,74,80,85,88,88,162
7,8,7,LOPEZ CRESPO Maria Emma,9490,1996-03-14,W,ESP,A,62.41,63 kg Women,0,1,187,60,63,66,66,80,83,-85,83,149
NA,5,NA,SZILAGYI Kinga,9306,1995-12-25,W,HUN,A,62.37,63 kg Women,0,1,187,75,80,-82,80,-93,-93,-93,NA,NA
1,1,2,KLIM Ivan,7871,1994-01-07,M,BLR,A,68.39,69 kg Men,0,1,187,127,-131,131,131,151,154,158,158,289
2,4,1,PINTEA Alexandru Nicusor,8373,1994-09-10,M,ROU,A,68.55,69 kg Men,0,1,187,-123,-123,123,123,154,158,160,160,283
3,2,5,KARAPETYAN Andranik,9288,1995-12-15,M,ARM,A,68.63,69 kg Men,0,1,187,125,-130,130,130,150,-153,153,153,283
4,3,6,CHIBURDANIDZE Jaba,8188,1994-06-04,M,GEO,A,68.53,69 kg Men,0,1,187,-123,123,128,128,-150,150,152,152,280
5,5,4,OSIPOV Aleksei,7983,1994-02-22,M,RUS,A,68.35,69 kg Men,0,1,187,118,-121,-123,118,148,-155,155,155,273
6,6,8,TAGHIZADE Jeyhun,9077,1995-08-13,M,AZE,A,68.42,69 kg Men,0,1,187,110,115,-119,115,-140,140,-147,140,255
7,10,7,MIKOLAJCZYK Dominik,7908,1994-01-21,M,POL,A,68.85,69 kg Men,0,1,187,108,-112,-112,108,133,138,141,141,249
8,7,9,KUKHILAVA Bachana,8879,1995-05-02,M,GEO,A,67.33,69 kg Men,0,1,187,111,-116,-116,111,133,137,-141,137,248
9,8,10,"NALBANTORUC Kuddusi",8614,1995-01-03,M,TUR,A,68.52,69 kg Men,0,1,187,105,110,-113,110,130,135,-138,135,245
10,11,11,HESSE Josef,8048,1994-03-26,M,GER,A,68.71,69 kg Men,0,1,187,107,-111,-111,107,125,129,134,134,241
11,13,12,COLLIER Alexander Richard,8051,1994-03-29,M,GBR,A,68.32,69 kg Men,0,1,187,98,102,105,105,125,-130,130,130,235
12,12,14,CHERTKOV Daniel,10698,1997-10-02,M,ISR,A,68.21,69 kg Men,0,1,187,95,100,105,105,120,-125,125,125,230
13,16,13,SCAGLIA Rosario,8286,1994-07-27,M,ITA,A,68.56,69 kg Men,0,1,187,-97,97,-100,97,125,130,-132,130,227
14,9,19,FACIANO Samuele,9297,1995-12-19,M,ITA,A,68.3,69 kg Men,0,1,187,100,105,108,108,115,-121,-121,115,223
15,14,16,POLYCHRONOPOULOS Stavros,8333,1994-08-18,M,GRE,A,68.28,69 kg Men,0,1,187,-100,-100,100,100,-116,116,120,120,220
16,15,15,SUCKOW-BREUM Kris,8740,1995-03-02,M,DEN,A,68.72,69 kg Men,0,1,187,90,95,98,98,116,121,-123,121,219
17,19,17,POLACEK Peter,8532,1994-12-05,M,SVK,A,67.44,69 kg Men,0,1,187,89,94,-97,94,115,-120,-120,115,209
18,18,21,COX Joshua,7906,1994-01-21,M,GBR,A,67.64,69 kg Men,0,1,187,88,93,95,95,-112,112,-117,112,207
19,20,20,LEITNER Florian,9160,1995-09-30,M,AUT,A,67.2,69 kg Men,0,1,187,84,88,-90,88,110,-114,114,114,202
20,21,18,BODORIK Michal,9662,1996-06-05,M,SVK,A,67.85,69 kg Men,0,1,187,87,-92,-92,87,-115,115,-122,115,202
21,22,22,FISIC Nedim,8886,1995-05-05,M,BIH,A,68.89,69 kg Men,0,1,187,-84,84,86,86,104,-108,109,109,195
NA,17,NA,JAMOOS Ali,8329,1994-08-17,M,ISR,A,65.32,69 kg Men,0,1,187,90,-95,95,95,-115,-115,-115,NA,NA
NA,NA,3,MILITOSYAN Vardan,8763,1995-03-07,M,ARM,A,68.26,69 kg Men,0,1,187,-125,-125,-125,NA,145,150,155,155,NA
1,1,1,KENTLI Sumeyye,9233,1995-11-16,W,TUR,A,68.51,69 kg Women,0,1,187,82,85,87,87,105,108,111,111,198
2,2,3,BELOBORODOVA Maria,8638,1995-01-13,W,RUS,A,66.66,69 kg Women,0,1,187,80,84,86,86,103,107,-111,107,193
3,4,2,DEMIREL Hatice,8351,1994-08-27,W,TUR,A,68.03,69 kg Women,0,1,187,80,-84,-84,80,105,110,-115,110,190
4,3,6,WIOR Jolanta Malgorzata,9146,1995-09-22,W,POL,A,68.82,69 kg Women,0,1,187,75,79,82,82,-95,-95,96,96,178
5,5,5,TABEL Tabea Hannah,9916,1996-10-21,W,GER,A,67.31,69 kg Women,0,1,187,72,75,77,77,91,95,96,96,173
6,6,4,KONSTANTINIDI Eleni,8686,1995-02-03,W,GRE,A,67.1,69 kg Women,0,1,187,76,-80,-80,76,-92,92,96,96,172
7,7,7,KACZMARCZYK Kinga,10511,1997-07-10,W,POL,A,68.86,69 kg Women,0,1,187,-73,73,-76,73,85,90,93,93,166
8,8,8,SPINDLER Christina,8828,1995-04-05,W,GER,A,68.48,69 kg Women,0,1,187,-70,70,-73,70,82,-87,-87,82,152
9,9,9,POLGAR Mirjam,9689,1996-06-19,W,HUN,A,68.35,69 kg Women,0,1,187,60,-65,65,65,-80,80,-86,80,145
10,10,10,BUHT Maarika,8253,1994-07-07,W,EST,A,68.1,69 kg Women,0,1,187,45,50,52,52,65,-70,70,70,122
1,1,1,HARANIN Siarhei,8878,1995-05-02,M,BLR,A,76.63,77 kg Men,0,1,187,135,140,-148,140,165,173,-183,173,313
2,3,3,PIELIESHENKO Oleksandr,7872,1994-01-07,M,UKR,A,76.68,77 kg Men,0,1,187,127,131,134,134,157,161,163,163,297
3,6,2,YUPATAU Andrei,7909,1994-01-21,M,BLR,A,75.99,77 kg Men,0,1,187,-125,-125,125,125,160,165,-172,165,290
4,4,5,ABDULLAYEV Turan,9086,1995-08-21,M,AZE,A,76.48,77 kg Men,0,1,187,123,128,133,133,156,-160,-162,156,289
5,5,4,OLTETSYAN Razmik,8467,1994-10-27,M,ARM,A,71.73,77 kg Men,0,1,187,125,130,132,132,151,156,-161,156,288
6,2,8,BULAT Iurie,8431,1994-10-06,M,MDA,A,76.5,77 kg Men,0,1,187,130,134,137,137,146,150,-154,150,287
7,9,6,KONOTOP Ihor,9031,1995-07-21,M,UKR,A,74.36,77 kg Men,0,1,187,115,120,-123,120,145,151,155,155,275
8,10,7,PERTAIA Temuri,8325,1994-08-14,M,GEO,A,76.41,77 kg Men,0,1,187,115,-120,120,120,153,-158,-161,153,273
9,7,9,SHAKIROV Rakhimzhan,8252,1994-07-07,M,RUS,A,76.22,77 kg Men,0,1,187,-124,124,-127,124,146,-151,-151,146,270
10,8,11,DOKMETAS Abdulmuttalip,9411,1996-02-07,M,TUR,A,74.65,77 kg Men,0,1,187,-120,120,122,122,135,140,143,143,265
11,18,10,PIZZOLATO Antonino,9806,1996-08-20,M,ITA,A,76.33,77 kg Men,0,1,187,105,108,-110,108,136,142,146,146,254
12,14,12,MIRGA David,8882,1995-05-03,M,CZE,A,75.73,77 kg Men,0,1,187,-110,-110,110,110,138,143,-145,143,253
13,15,13,ALLAHVERDIEV Tofig,7936,1994-02-04,M,AZE,A,71.26,77 kg Men,0,1,187,105,109,-112,109,138,-141,142,142,251
14,16,14,ANNUZZI Pietro Alexa,8118,1994-04-28,M,DEN,A,75.83,77 kg Men,0,1,187,105,109,-112,109,135,140,142,142,251
15,11,15,VALADKA Edgaras,8436,1994-10-07,M,LTU,A,76.32,77 kg Men,0,1,187,105,108,112,112,-135,135,137,137,249
16,12,16,KOZEVNIKOVS Vadims,7928,1994-02-01,M,LAT,A,75.56,77 kg Men,0,1,187,104,108,111,111,130,135,-137,135,246
17,17,17,RUBINAS Vilius,9401,1996-01-29,M,LTU,A,74.93,77 kg Men,0,1,187,100,105,108,108,125,130,-134,130,238
18,13,18,CHAVRY Dylan,7924,1994-01-31,M,FRA,A,76.27,77 kg Men,0,1,187,111,-114,-114,111,-125,-125,125,125,236
19,19,19,OSTROVSKY Viktor,8666,1995-01-27,M,SVK,A,75.07,77 kg Men,0,1,187,98,103,106,106,118,-124,124,124,230
20,20,21,SAMARAS Christos,9270,1995-12-03,M,GRE,A,75.97,77 kg Men,0,1,187,95,101,-106,101,115,-120,-120,115,216
21,21,20,PULIS Rodmar,8423,1994-09-29,M,MLT,A,75.43,77 kg Men,0,1,187,88,93,-96,93,113,116,119,119,212
NA,NA,NA,SLOWIKOWSKI Patryk,8531,1994-12-04,M,POL,A,76.24,77 kg Men,0,1,187,-125,-125,-125,NA,NA,NA,NA,NA,NA
1,3,1,"NABIYEV Nailkhan",8510,1994-11-24,M,AZE,A,84.8,85 kg Men,0,1,187,146,-153,-153,146,181,-186,186,186,332
2,1,3,KUPTSOV Georgii,8446,1994-10-15,M,RUS,A,83.4,85 kg Men,0,1,187,140,145,148,148,170,174,178,178,326
3,4,2,ROSCHUPKIN Konstantin,7893,1994-01-16,M,RUS,A,84.1,85 kg Men,0,1,187,143,-146,-146,143,170,175,181,181,324
4,6,4,MIKAYELYAN Mikayel,8437,1994-10-10,M,ARM,A,84.66,85 kg Men,0,1,187,135,-140,140,140,165,174,-179,174,314
5,2,6,SHESTAVETS Siarhei,8081,1994-04-11,M,BLR,A,84.62,85 kg Men,0,1,187,140,146,-149,146,163,-170,-174,163,309
6,5,5,HOFMANN Matthaeus Klaus Lorant Georg,8239,1994-06-28,M,GER,A,84.76,85 kg Men,0,1,187,133,138,141,141,157,164,-169,164,305
7,7,7,SHARBANSKI Kristian,9147,1995-09-23,M,BUL,A,83.2,85 kg Men,0,1,187,132,137,-139,137,162,-168,-168,162,299
8,8,8,KOC Arif,7903,1994-01-20,M,TUR,A,84.24,85 kg Men,0,1,187,130,135,-140,135,158,-165,-168,158,293
9,11,9,WEBSTER Sonny Curtis,8015,1994-03-10,M,GBR,A,83.92,85 kg Men,0,1,187,118,122,125,125,150,155,156,156,281
10,10,10,TRUMMER Matthias,8091,1994-04-14,M,GER,A,84.63,85 kg Men,0,1,187,118,123,126,126,147,152,155,155,281
11,9,12,UZKURAITIS Andrius,8839,1995-04-12,M,LTU,A,83.78,85 kg Men,0,1,187,120,-127,127,127,145,150,-153,150,277
12,12,11,YAZLIK Murat,7866,1994-01-03,M,TUR,A,83.2,85 kg Men,0,1,187,0,110,117,121,0,135,143,150,271
13,13,13,OMEROVIC Eldin,8250,1994-07-06,M,BIH,A,80.25,85 kg Men,0,1,187,100,104,107,107,120,126,130,130,237
14,14,15,LIVASIDIS Isaak,8200,1994-06-11,M,GRE,A,82.69,85 kg Men,0,1,187,105,-110,-110,105,120,126,-131,126,231
15,15,14,DYBERG Andreas,8493,1994-11-14,M,SWE,A,81.27,85 kg Men,0,1,187,96,101,-105,101,126,128,-135,128,229
16,16,16,TIFENTALS Edgars,8984,1995-06-26,M,LAT,A,83.78,85 kg Men,0,1,187,-100,-100,100,100,120,-126,-126,120,220
1,1,2,SOLOVEV Nikita,9384,1996-01-19,M,RUS,A,93.26,94 kg Men,0,1,187,140,143,144,144,168,172,175,175,319
2,5,1,SADRIN Oleg,8112,1994-04-25,M,MDA,A,92.09,94 kg Men,0,1,187,-133,133,138,138,168,174,176,176,314
