total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
6,7,8,TURNER Taylor Nicole,10416,1997-05-26,W,USA,A,58.85,63 kg Women,0,1,438,-80,80,83,83,95,98,101,101,184
7,8,11,NUIRO Naomy Maeva,11744,1999-02-16,W,FRA,A,62.45,63 kg Women,0,1,438,78,82,-85,82,-97,97,-106,97,179
NA,6,NA,FLEMING Allison Marie,9568,1996-04-18,W,USA,A,62.45,63 kg Women,0,1,438,-83,83,-86,83,-100,-100,-100,NA,NA
NA,NA,5,YAMAMOTO Mako,9801,1996-08-18,W,JPN,A,61.5,63 kg Women,0,1,438,-80,-80,-80,NA,105,-108,-110,105,NA
NA,NA,2,GANZORIG Anuujin,11103,1998-04-11,W,MGL,A,62.35,63 kg Women,0,1,438,-92,-92,-92,NA,110,113,-116,113,NA
8,9,9,DAVILA SANSINENA Susana,10964,1998-02-07,W,ESP,B,63,63 kg Women,0,1,438,-78,78,-81,78,96,99,-101,99,177
9,10,10,CZOP Ewelina,8714,1995-02-16,W,POL,B,61.9,63 kg Women,0,1,438,70,74,77,77,93,98,-101,98,175
10,11,12,GRAILLOT Vicky,12673,2000-07-02,W,FRA,B,61.1,63 kg Women,0,1,438,75,-78,-78,75,96,-101,-103,96,171
11,13,13,RIBARIC Neza,8314,1994-08-09,W,SLO,B,62.2,63 kg Women,0,1,438,67,71,-76,71,86,90,-94,90,161
12,12,14,ANDERSEN Kiki Block Tindal,7576,1993-09-09,W,DEN,B,62.05,63 kg Women,0,1,438,70,-73,73,73,85,-90,-90,85,158
13,14,15,KOTLAROVA Ivana,8898,1995-05-14,W,SVK,B,62,63 kg Women,0,1,438,58,62,-66,62,72,75,-78,75,137
1,2,1,HUANG Ding-Chieh,8037,1994-03-20,M,TPE,A,68.3,69 kg Men,0,1,438,115,-118,118,118,150,155,-160,155,273
2,1,4,ROTNICKI Szymon,9595,1996-05-05,M,POL,A,68.15,69 kg Men,0,1,438,117,120,124,124,-143,143,-146,143,267
3,3,3,DUMAS Alexandre,8231,1994-06-24,M,CAN,A,68.05,69 kg Men,0,1,438,110,114,-117,114,137,140,145,145,259
4,4,2,WILKINS Kenneth Ryan,9636,1996-05-26,M,USA,A,68.5,69 kg Men,0,1,438,113,-118,-118,113,137,140,145,145,258
1,3,1,BREMNER Aria Kellyn,8004,1994-03-04,W,USA,A,68.45,69 kg Women,0,1,438,88,-90,-91,88,108,112,116,116,204
2,1,2,ISHII Miku,11078,1998-03-30,W,JPN,A,68.35,69 kg Women,0,1,438,87,-89,90,90,108,110,113,113,203
3,4,3,ROUX Magalie,11691,1999-01-25,W,CAN,A,67.45,69 kg Women,0,1,438,83,85,87,87,-109,109,-114,109,196
4,6,4,CHOU Yu-Tzu,10421,1997-05-29,W,TPE,A,68.2,69 kg Women,0,1,438,85,-88,-88,85,103,-108,108,108,193
5,2,6,HERTLOVA Simona,7180,1993-03-04,W,CZE,A,68.1,69 kg Women,0,1,438,-85,85,89,89,-102,102,-108,102,191
6,7,5,ZAMMIT STEVENS Yasmin,7273,1993-04-21,W,MLT,A,65.25,69 kg Women,0,1,438,79,82,84,84,100,103,-106,103,187
7,5,9,HAHN Victoria,7209,1993-03-17,W,AUT,A,68.6,69 kg Women,0,1,438,86,-90,-90,86,100,-102,-102,100,186
NA,NA,11,LOPEZ CRESPO Maria Emma,9490,1996-03-14,W,ESP,A,66.25,69 kg Women,0,1,438,-77,-77,-77,NA,92,96,98,98,NA
8,8,10,MILTON Tessa,7944,1994-02-05,W,AUS,B,67.9,69 kg Women,0,1,438,75,80,83,83,90,94,99,99,182
9,9,8,WALCHLI Alessia Joy,7573,1993-09-08,W,SUI,B,66.4,69 kg Women,0,1,438,78,81,-83,81,96,-100,100,100,181
10,12,7,LIAO Hua-Fan,10899,1998-01-08,W,TPE,B,68.65,69 kg Women,0,1,438,77,-80,-80,77,95,100,-106,100,177
11,10,13,PEDERSEN Mette Fasmila,7764,1993-12-03,W,DEN,B,68.65,69 kg Women,0,1,438,76,78,81,81,90,94,-97,94,175
12,11,12,RONDZIKOVA Nina,8655,1995-01-22,W,SVK,B,64.9,69 kg Women,0,1,438,75,78,-81,78,-95,-97,97,97,175
13,13,15,RECHUL Emilia Jadwiga,11347,1998-08-03,W,POL,B,68.65,69 kg Women,0,1,438,-70,70,73,73,-90,-90,90,90,163
14,14,14,TOLSTRUP Laura Vest,10661,1997-09-12,W,DEN,B,66.45,69 kg Women,0,1,438,67,70,-73,70,86,-90,91,91,161
15,15,17,REVENIKIOTI Eleni,10415,1997-05-26,W,GRE,B,68.3,69 kg Women,0,1,438,-65,65,70,70,-84,85,-90,85,155
16,16,16,MALCEKOVA Viktoria,10082,1997-01-06,W,SVK,B,67.4,69 kg Women,0,1,438,66,-68,-68,66,-88,88,-93,88,154
1,1,1,CHEN En-Tzu,12237,1999-11-12,W,TPE,A,74.4,75 kg Women,0,1,438,90,93,-96,93,110,115,-118,115,208
2,2,2,FREYOVA Karin,8856,1995-04-21,W,SVK,A,72.5,75 kg Women,0,1,438,90,92,-94,92,107,110,113,113,205
3,3,4,JAEGGI Nora,8846,1995-04-16,W,SUI,A,72.6,75 kg Women,0,1,438,86,89,91,91,109,112,-115,112,203
4,4,3,COOPER Kaitlyn Dawn,10919,1998-01-19,W,USA,A,74.45,75 kg Women,0,1,438,-87,87,90,90,108,112,-116,112,202
5,6,5,PUDIVITROVA Eliska,8047,1994-03-25,W,CZE,A,69.25,75 kg Women,0,1,438,-80,80,-84,80,98,-100,100,100,180
6,5,7,WCISLAK Eliza,10175,1997-02-16,W,POL,A,75,75 kg Women,0,1,438,-81,-82,83,83,92,-95,96,96,179
7,7,6,ZIELINSKA Weronika,10390,1997-05-16,W,POL,A,73.65,75 kg Women,0,1,438,73,77,-80,77,95,99,-103,99,176
1,1,1,ROZSNYIK Ervin,7346,1993-05-22,M,SRB,A,76.55,77 kg Men,0,1,438,130,135,139,139,163,170,-174,170,309
2,2,2,HARA Yuki,10379,1997-05-12,M,JPN,A,76.85,77 kg Men,0,1,438,131,135,-138,135,168,-175,-175,168,303
3,3,3,VACHON Nicolas,9728,1996-07-05,M,CAN,A,76.6,77 kg Men,0,1,438,129,133,-136,133,167,-171,-172,167,300
4,4,4,CHENG Hao-Ping,11555,1998-11-16,M,TPE,A,76.5,77 kg Men,0,1,438,-125,125,130,130,161,167,-172,167,297
5,8,6,MAHOVSKY David,8331,1994-08-18,M,CZE,A,77,77 kg Men,0,1,438,120,124,-128,124,-162,162,-172,162,286
6,7,8,STOLLE Dominic Thomas,8145,1994-05-10,M,USA,A,74.85,77 kg Men,0,1,438,120,125,-130,125,150,155,-160,155,280
7,5,9,STRANSKY Petr,10576,1997-08-10,M,CZE,A,76.45,77 kg Men,0,1,438,122,-126,126,126,-150,-150,150,150,276
8,9,7,MRUK Lukasz,9815,1996-08-25,M,POL,A,76.8,77 kg Men,0,1,438,120,-125,-125,120,150,155,-157,155,275
NA,6,NA,KAO Chih-Chia,12448,2000-03-04,M,TPE,A,76.55,77 kg Men,0,1,438,125,-128,-128,125,-162,-162,-162,NA,NA
NA,10,NA,LAI Christopher Martin,11273,1998-07-01,M,AUS,A,76,77 kg Men,0,1,438,-105,-105,105,105,-138,-138,-138,NA,NA
NA,NA,5,GURROLA ORTIZ Rogelio Alfonso,10599,1997-08-19,M,MEX,A,76.85,77 kg Men,0,1,438,-132,-132,NA,NA,162,-169,-171,162,NA
1,2,1,YEOM Dahoon,11828,1999-03-31,M,KOR,A,84.9,85 kg Men,0,1,438,146,151,155,155,176,-185,-190,176,331
2,3,3,SOWA Mateusz,9930,1996-11-01,M,POL,A,84.55,85 kg Men,0,1,438,132,-137,141,141,162,-167,168,168,309
3,4,4,RODRIGUEZ OCASIO Christian Angel,7457,1993-07-14,M,USA,A,83.65,85 kg Men,0,1,438,133,137,140,140,162,167,-170,167,307
4,7,2,KOLAR Josef,10695,1997-10-01,M,CZE,A,84.7,85 kg Men,0,1,438,-125,-125,126,126,160,168,-170,168,294
5,6,5,LAMB David Maxwell,8486,1994-11-10,M,USA,A,81.45,85 kg Men,0,1,438,126,130,-134,130,158,163,-169,163,293
6,8,6,SAXBY Liam Christopher,10120,1997-01-23,M,AUS,A,84.4,85 kg Men,0,1,438,-120,-120,120,120,145,-149,-149,145,265
7,9,7,PULIS Rodmar,8423,1994-09-29,M,MLT,A,84,85 kg Men,0,1,438,105,109,-111,109,138,-143,145,145,254
NA,1,NA,BELLEMARRE Alex,11254,1998-06-22,M,CAN,A,84.5,85 kg Men,0,1,438,150,154,156,156,-175,-175,-175,NA,NA
NA,5,NA,POLYCHRONOPOULOS Stavros,8333,1994-08-18,M,GRE,A,84.9,85 kg Men,0,1,438,134,139,-142,139,-162,-163,NA,NA,NA
1,1,1,VANBELLINGHEN Anna Marie-J A M,8018,1994-03-10,W,BEL,A,83.1,90 kg Women,0,1,438,95,98,101,101,113,117,-122,117,218
2,3,2,PAN Li-Chen,10856,1997-12-29,W,TPE,A,90,90 kg Women,0,1,438,88,-91,91,91,110,113,-116,113,204
3,2,3,TANG Wan-Siou,9047,1995-07-28,W,TPE,A,88.95,90 kg Women,0,1,438,90,93,-96,93,110,-114,-114,110,203
4,4,5,FARGHER Lauren Adele,8468,1994-11-01,W,NZL,A,84.2,90 kg Women,0,1,438,-85,85,90,90,103,-108,-108,103,193
5,5,4,ERDENEBAT Bilegsaikhan,11431,1998-09-16,W,MGL,A,85.25,90 kg Women,0,1,438,86,-90,-90,86,105,-111,-111,105,191
6,6,6,TENCEROVA Zuzana,8721,1995-02-21,W,SVK,A,76.7,90 kg Women,0,1,438,65,70,-73,70,75,-80,80,80,150
1,1,1,CHEN Po-Jen,11159,1998-05-11,M,TPE,A,93.45,94 kg Men,0,1,438,160,-165,-170,160,-185,185,191,191,351
2,2,2,BOONLANG Weeraphat,10265,1997-03-23,M,THA,A,93.2,94 kg Men,0,1,438,141,-145,145,145,175,178,-186,178,323
3,3,4,SOWKA Szymon,9787,1996-08-13,M,POL,A,93.15,94 kg Men,0,1,438,135,140,-143,140,167,171,175,175,315
4,4,5,WANG Ching-Chieh,10325,1997-04-14,M,TPE,A,93.9,94 kg Men,0,1,438,135,140,-145,140,165,170,174,174,314
5,7,3,CENTKOWSKI Lukasz Mikolaj,10818,1997-12-06,M,POL,A,91.6,94 kg Men,0,1,438,133,-139,-141,133,166,172,177,177,310
6,5,7,OSTROVSKY Viktor,8666,1995-01-27,M,SVK,A,92.7,94 kg Men,0,1,438,129,133,138,138,166,-173,-173,166,304
7,6,6,LISTE VIANO Martin,9676,1996-06-11,M,ESP,A,91.95,94 kg Men,0,1,438,130,135,-141,135,163,168,-175,168,303
8,8,8,DARVILLE Simon Kastbjerg,7414,1993-06-26,M,DEN,A,93.65,94 kg Men,0,1,438,130,-136,-136,130,-160,166,-173,166,296
9,9,9,MARQUARDT Jacob Neil,9082,1995-08-17,M,AUS,A,92.45,94 kg Men,0,1,438,-125,125,-129,125,-155,155,159,159,284
10,10,10,DIAKOVASILIS Jacob Alexander Panayotis,9928,1996-10-30,M,DEN,A,93.5,94 kg Men,0,1,438,115,-121,121,121,145,152,-157,152,273
