total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
2,2,2,SIBAR Sara,9103,1995-08-28,W,MAR,A,50.9,53 kg Women,0,1,280,58,-64,64,64,80,-87,-87,80,144
1,1,1,KRAYDI Faouzi,10302,1997-04-06,M,TUN,A,55.6,56 kg Men,0,1,280,90,97,102,102,111,120,-124,120,222
2,2,2,BOUHIJBHA Amine,9461,1996-02-28,M,TUN,A,53.6,56 kg Men,0,1,280,88,94,-97,94,110,-120,-120,110,204
3,3,3,ALTAIB Ashref S. Alden,8574,1995-01-01,M,LBA,A,54.9,56 kg Men,0,1,280,71,-80,80,80,-92,92,-100,92,172
4,4,4,CHRISTIANS Enrique Nicolai,11704,1999-01-29,M,RSA,A,43.5,56 kg Men,0,1,280,50,-54,54,54,70,73,-75,73,127
1,1,1,MEJRI Oumaima,8341,1994-08-22,W,TUN,A,57.6,58 kg Women,0,1,280,73,77,-79,77,95,-100,-100,95,172
2,2,2,BENMILOUD Meryem Nada,10690,1997-09-26,W,ALG,A,56,58 kg Women,0,1,280,58,-61,61,61,73,77,80,80,141
3,3,3,KARIM Youssra,10277,1997-03-26,W,MAR,A,55.4,58 kg Women,0,1,280,45,-55,-56,45,60,-73,-73,60,105
4,4,4,OUTOUNIFOU Fadwa,10537,1997-07-20,W,MAR,A,57.2,58 kg Women,0,1,280,25,30,35,35,-35,35,-42,35,70
1,1,1,OUERTANI Marouan,8870,1995-04-28,M,TUN,A,61.1,62 kg Men,0,1,280,115,120,123,123,-150,-150,150,150,273
2,2,2,AINOUAZANE Abdelkader,8403,1994-09-22,M,ALG,A,61.4,62 kg Men,0,1,280,100,107,-110,107,120,125,-130,125,232
3,3,3,GASHOUT Mukhtar,8990,1995-06-29,M,LBA,A,61.8,62 kg Men,0,1,280,95,105,-108,105,110,123,-128,123,228
4,4,4,LOUIZAT Achraf,10004,1996-12-11,M,MAR,A,58.7,62 kg Men,0,1,280,60,-70,-72,60,77,82,93,93,153
1,1,1,AHMED Esraa Elsayed Rashed Elsayed,11562,1998-11-21,W,EGY,A,61,63 kg Women,0,1,280,80,85,89,89,95,100,106,106,195
2,2,2,GUZMIR Marwa,10499,1997-07-07,W,TUN,A,62.1,63 kg Women,0,1,280,65,67,-71,67,80,86,-89,86,153
3,3,3,CHERRARA Ikram,11224,1998-06-06,W,ALG,A,62.5,63 kg Women,0,1,280,61,63,66,66,80,86,-89,86,152
4,4,4,ARKOH Juliana,10603,1997-08-21,W,GHA,A,61,63 kg Women,0,1,280,60,-62,62,62,75,76,78,78,140
5,5,5,HAMMOU Kheira,10230,1997-03-08,W,ALG,A,60,63 kg Women,0,1,280,50,55,-58,55,65,72,-75,72,127
6,6,6,LARUE Romentha,11094,1998-04-06,W,SEY,A,61.4,63 kg Women,0,1,280,55,-60,-60,55,65,69,-71,69,124
7,7,7,EL MEDINI Soukaina,11550,1998-11-14,W,MAR,A,60.6,63 kg Women,0,1,280,25,30,32,32,30,35,40,40,72
8,8,8,AMERHIOUZ Hajar,11313,1998-07-20,W,MAR,A,61.5,63 kg Women,0,1,280,-25,-25,25,25,30,-40,40,40,65
1,1,1,BEN HNIA Karem,8492,1994-11-13,M,TUN,A,68.6,69 kg Men,0,1,280,0,0,0,146,170,-179,-179,170,316
2,2,2,TUBAL Maraj S.Omer,7878,1994-01-10,M,LBA,A,68.7,69 kg Men,0,1,280,0,0,0,125,150,155,156,156,281
3,3,3,SARIAK Nafaa,8519,1994-11-29,M,ALG,A,68.4,69 kg Men,0,1,280,0,0,0,123,145,152,155,155,278
4,5,4,BEN EHMIDA Ehsssine,9967,1996-11-18,M,TUN,A,68.1,69 kg Men,0,1,280,0,0,0,114,141,-146,-146,141,255
5,4,5,TOUALBIA Abdelouahab,8874,1995-05-01,M,ALG,A,68.7,69 kg Men,0,1,280,0,0,0,116,130,135,-142,135,251
6,6,6,HALLAL Mustapha,9536,1996-04-05,M,MAR,A,68.2,69 kg Men,0,1,280,0,0,0,102,120,-131,131,131,233
7,7,7,SIKOTO Evans Murutu,11615,1998-12-23,M,KEN,A,67.1,69 kg Men,0,1,280,0,0,0,75,95,-100,-105,95,170
NA,NA,NA,MADANAMOOTHOO Jack Anthony,11667,1999-01-13,M,MRI,A,66.7,69 kg Men,1,1,280,0,0,0,NA,101,-107,107,NA,NA
1,1,1,AHMED Sara Samir Elsayed Mohamed,10876,1998-01-01,W,EGY,A,64.9,69 kg Women,0,1,280,95,100,103,103,115,122,125,125,228
2,2,2,ABIDI Yousra,11342,1998-08-02,W,TUN,A,65.9,69 kg Women,0,1,280,70,76,-80,76,-96,96,101,101,177
3,3,3,KADIM Soulaf,10545,1997-07-25,W,ALG,A,64.3,69 kg Women,0,1,280,-55,55,60,60,70,-75,77,77,137
4,4,4,CHARKANI Chaimaa,10272,1997-03-25,W,MAR,A,64.3,69 kg Women,0,1,280,30,41,-46,41,35,50,-60,50,91
1,1,1,GUEZMIR Sirine,8388,1994-09-16,W,TUN,A,74.3,75 kg Women,0,1,280,87,90,NA,90,105,-110,-110,105,195
2,2,2,BOUCHELAGHEM Chahinez Roufaida,11609,1998-12-19,W,ALG,A,69.2,75 kg Women,0,1,280,50,-53,53,53,60,65,-70,65,118
3,3,3,TAOUIL Salima,9561,1996-04-14,W,MAR,A,71.5,75 kg Women,0,1,280,30,-40,40,40,35,45,57,57,97
1,1,1,ELSAYED Ahmed Adel Mohamed,10510,1997-07-10,M,EGY,A,76.8,77 kg Men,0,1,280,135,140,143,143,170,-177,-183,170,313
2,2,2,CHOUKAL Smail,8853,1995-04-21,M,ALG,A,75.7,77 kg Men,0,1,280,-120,120,-125,120,135,143,148,148,268
3,4,3,AYMEN Zouaoui,9646,1996-06-01,M,TUN,A,76.3,77 kg Men,0,1,280,110,116,-117,116,142,147,-149,147,263
4,5,4,EL AABIDI Khalid,9132,1995-09-14,M,MAR,A,76.1,77 kg Men,0,1,280,100,110,-116,110,122,137,144,144,254
5,3,5,SAID Mohamed Elmabrouk,8368,1994-09-06,M,LBA,A,72.2,77 kg Men,0,1,280,105,111,116,116,130,-137,137,137,253
6,6,6,HALBANE Abdelilah,9087,1995-08-21,M,MAR,A,71.6,77 kg Men,0,1,280,92,-100,102,102,125,-132,132,132,234
7,7,7,AMOAH Christian,12048,1999-07-25,M,GHA,A,76.4,77 kg Men,0,1,280,85,91,-95,91,100,107,111,111,202
1,1,1,MOHAMED Maged Emad Gouda,8195,1994-06-10,M,EGY,A,80.1,85 kg Men,0,1,280,142,150,-155,150,175,185,190,190,340
2,2,2,ABDELRAOUF Ezzeldin Gamal Thabet,10800,1997-11-24,M,EGY,A,77.7,85 kg Men,0,1,280,-135,135,140,140,160,167,172,172,312
3,3,3,MOUELHI Khalil,8930,1995-05-31,M,TUN,A,83,85 kg Men,0,1,280,125,135,-143,135,150,160,-170,160,295
4,4,6,ALANANI Elias Ehmida,8571,1995-01-01,M,LBA,A,84.4,85 kg Men,0,1,280,115,122,-129,122,140,-150,-152,140,262
5,5,5,EL MORJANI Ayoub,8933,1995-06-01,M,MAR,A,82.1,85 kg Men,0,1,280,100,105,-107,105,130,137,140,140,245
6,6,8,ARMILAT Mehdi,10010,1996-12-13,M,MAR,A,82.9,85 kg Men,0,1,280,-105,105,-110,105,120,132,-142,132,237
7,7,7,OPONDO Steven,8038,1994-03-20,M,KEN,A,84.4,85 kg Men,0,1,280,-95,97,100,100,-135,-137,137,137,237
8,8,9,COME Dereck Christian,9423,1996-02-11,M,SEY,A,84.2,85 kg Men,0,1,280,95,-100,-100,95,115,122,-125,122,217
NA,NA,4,MESSAOUDI Ameur,9377,1996-01-17,M,ALG,A,77.9,85 kg Men,0,1,280,-120,-120,-121,NA,140,150,-155,150,NA
1,1,1,SHOSHA Mohamed Shaker Fathy Hassan,10696,1997-10-01,M,EGY,A,88,94 kg Men,0,1,280,135,140,145,145,170,180,186,186,331
2,2,2,LAGSIR Badr-Eddine,8867,1995-04-27,M,MAR,A,93.1,94 kg Men,0,1,280,121,131,134,134,151,161,-170,161,295
3,3,3,TOUAIRI Aymen,11420,1998-09-11,M,ALG,A,92.6,94 kg Men,0,1,280,120,132,-135,132,146,160,-166,160,292
4,4,4,ABUFES Ahmed Fathi A.,11626,1999-01-01,M,LBA,A,88.4,94 kg Men,0,1,280,75,82,-90,82,90,100,105,105,187
