total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
NA,NA,NA,ASAAD Kasem,NA,1988-05-25,NA,NA,A,105 kg Men,1,1,205,165,171,NA,NA,195,200,204,NA,NA
1,1,1,HUANG Yuezhen,NA,1992-01-23,NA,NA,A,48 kg Women,0,1,205,86,90,92,92,103,108,-112,108,200
2,4,3,SISOEVA Marina,NA,1993-05-30,NA,NA,A,48 kg Women,0,1,205,70,75,-78,75,93,99,103,103,178
3,2,4,TOGOEVA Makhliyo,NA,1992-01-07,NA,NA,A,48 kg Women,0,1,205,72,-76,76,76,92,97,101,101,177
4,3,5,CHANU NGANGBAM Soniya,NA,1980-02-15,NA,NA,A,48 kg Women,0,1,205,72,-75,75,75,94,98,100,100,175
5,7,6,PHAM Thuy Dung,NA,1987-02-17,NA,NA,A,48 kg Women,0,1,205,70,73,-75,73,90,95,98,98,171
6,12,7,WEN Shih-Ping,NA,1986-10-20,NA,NA,B,48 kg Women,0,1,205,-70,70,-73,70,90,95,97,97,167
7,5,10,MOMOTOVA Galina,NA,1984-11-20,NA,NA,B,48 kg Women,0,1,205,70,75,-77,75,-90,90,92,92,167
8,9,8,CHEN Wei-Ling,NA,1982-01-04,NA,NA,B,48 kg Women,0,1,205,62,68,71,71,83,90,95,95,166
9,6,12,DO THI THU Hoai,NA,1991-09-06,NA,NA,B,48 kg Women,0,1,205,-70,70,74,74,85,89,91,91,165
10,8,9,IM Jyoung Hwa,NA,1986-12-07,NA,NA,A,48 kg Women,0,1,205,73,-75,-75,73,92,-95,-95,92,165
11,10,11,KHUMUKCHAM Sanjita Chanu,NA,1994-01-02,NA,NA,A,48 kg Women,0,1,205,68,-71,71,71,88,91,-93,91,162
12,13,13,"NAPISAH Siti",NA,1991-12-01,NA,NA,B,48 kg Women,0,1,205,-67,-67,68,68,85,-89,89,89,157
13,11,15,NORDIN Nurniada,NA,1988-12-27,NA,NA,B,48 kg Women,0,1,205,60,65,70,70,80,-85,-86,80,150
14,14,14,OKOEVA Zhanyl,NA,1993-11-15,NA,NA,B,48 kg Women,0,1,205,63,-66,-68,63,85,-90,-90,85,148
15,15,16,OYUNTUNGALAG Bayartsetseg,NA,1990-03-22,NA,NA,B,48 kg Women,0,1,205,-60,60,-62,60,75,-77,77,77,137
NA,NA,2,KHAMSRI Panida,NA,1989-01-13,NA,NA,A,48 kg Women,0,1,205,-84,-84,-84,NA,102,104,-109,104,NA
1,1,1,HSU Shu-Ching,NA,1991-05-09,NA,NA,A,53 kg Women,0,1,205,91,94,97,97,115,117,123,123,220
2,2,3,LI Qimei,NA,1991-02-09,NA,NA,A,53 kg Women,0,1,205,90,-93,93,93,112,-115,115,115,208
3,3,5,YU Weili,NA,1983-06-24,NA,NA,A,53 kg Women,0,1,205,85,89,91,91,-110,110,-113,110,201
4,4,6,FEBRIANTI Citra,NA,1988-02-22,NA,NA,A,53 kg Women,0,1,205,84,88,90,90,107,-111,-112,107,197
5,7,4,NGUYEN Thi Thuy,NA,1990-08-23,NA,NA,A,53 kg Women,0,1,205,80,-85,-85,80,105,110,-113,110,190
6,5,9,CHO Yumi,NA,1992-08-30,NA,NA,A,53 kg Women,0,1,205,-85,85,88,88,100,-104,-104,100,188
7,6,8,VUONG Thi Huyen,NA,1992-06-22,NA,NA,A,53 kg Women,0,1,205,80,85,87,87,100,-105,-105,100,187
8,11,7,SAFITRI Dewi,NA,1993-02-10,NA,NA,B,53 kg Women,0,1,205,-72,72,-78,72,97,102,-107,102,174
9,10,10,TULEGENOVA Gulsara,NA,1991-07-13,NA,NA,B,53 kg Women,0,1,205,67,72,75,75,86,-96,96,96,171
10,8,13,TIKINA Gopal Tikina,NA,1980-07-05,NA,NA,B,53 kg Women,0,1,205,70,74,76,76,90,95,-97,95,171
11,9,11,AZIZAH Binti Fadzil,NA,1991-01-14,NA,NA,B,53 kg Women,0,1,205,70,-75,75,75,85,95,-100,95,170
12,12,12,BINTI SYD ANUAR Sharifah Inani Najwa,NA,1990-01-01,NA,NA,B,53 kg Women,0,1,205,70,-75,-75,70,85,95,-98,95,165
13,13,14,BATSUURI Baasandemberel,NA,1980-10-17,NA,NA,B,53 kg Women,0,1,205,65,68,-70,68,77,-82,-82,77,145
14,15,15,BAATARTUMUR Ankhzaya,NA,1992-10-15,NA,NA,B,53 kg Women,0,1,205,60,-65,-65,60,75,-79,-79,75,135
15,14,16,KERIMOVA Melike,NA,1995-04-05,NA,NA,B,53 kg Women,0,1,205,60,64,-67,64,70,-75,-75,70,134
16,16,17,KAKAKHEL Kalsoom Beenazir Abdullah,NA,1976-03-12,NA,NA,B,53 kg Women,0,1,205,40,-42,42,42,52,-55,-55,52,94
NA,NA,2,JAROENRATTANATARAKOON Prapawadee,NA,1984-05-29,NA,NA,A,53 kg Women,0,1,205,-90,-90,-90,NA,-113,113,116,116,NA
1,1,3,LI Fabin,NA,1993-01-15,NA,NA,A,56 kg Men,0,1,205,121,125,126,126,150,153,-155,153,279
2,2,4,TRAN Le Quoc Toan,NA,1989-04-05,NA,NA,A,56 kg Men,0,1,205,121,124,126,126,150,153,-155,153,279
3,4,2,SETIADI Jadi,NA,1985-02-02,NA,NA,A,56 kg Men,0,1,205,117,-121,123,123,147,-151,153,153,276
4,3,6,THACH Kim Tuan,NA,1994-01-15,NA,NA,A,56 kg Men,0,1,205,122,124,-126,124,145,-150,-150,145,269
5,5,5,YANG Chin-Yi,NA,1981-05-15,NA,NA,A,56 kg Men,0,1,205,-116,116,-120,116,-146,-146,146,146,262
6,7,8,GO Suk-Kyo,NA,1981-12-02,NA,NA,A,56 kg Men,0,1,205,112,-118,-118,112,-140,140,-145,140,252
7,8,10,RIYANTO Sumar,NA,1995-03-05,NA,NA,A,56 kg Men,0,1,205,110,-115,-115,110,135,-140,-140,135,245
8,6,12,AL SALEEM Mansour Abdulrahim M,NA,1988-03-16,NA,NA,B,56 kg Men,0,1,205,105,110,113,113,124,130,-135,130,243
9,10,9,TAN Chi Chung,NA,1990-02-24,NA,NA,B,56 kg Men,0,1,205,-102,102,107,107,135,-140,-140,135,242
10,11,11,CHINCHWADE Ranjit Kalgonda,NA,1991-04-28,NA,NA,B,56 kg Men,0,1,205,-105,105,-109,105,-135,135,-139,135,240
11,12,13,AL-HAMADANI Yasir,NA,1991-08-15,NA,NA,B,56 kg Men,0,1,205,97,-101,-101,97,123,129,-131,129,226
12,13,14,ABDULLAH Muhamad Tramizi,NA,1987-09-12,NA,NA,B,56 kg Men,0,1,205,-90,-90,90,90,-120,120,-125,120,210
13,14,15,SURENJAV Bayarbat,NA,1986-07-09,NA,NA,B,56 kg Men,0,1,205,-80,80,-86,80,105,-110,-111,105,185
14,15,16,TSOGGEREL Gan-Erdene,NA,1991-11-20,NA,NA,B,56 kg Men,0,1,205,-75,75,80,80,-90,90,-95,90,170
NA,9,NA,AL KULAIBI Suhail Mahfoodh Ali,NA,1984-06-30,NA,NA,A,56 kg Men,0,1,205,110,-114,-117,110,-130,-130,-130,NA,NA
NA,NA,7,COLONIA Nestor,NA,1992-02-16,NA,NA,B,56 kg Men,0,1,205,-112,-112,-113,NA,135,140,145,145,NA
NA,NA,1,JI Guohua,NA,1989-07-09,NA,NA,A,56 kg Men,0,1,205,-122,-122,-122,NA,151,154,-160,154,NA
1,1,1,SIRIKAEW Pimsiri,NA,1990-04-25,NA,NA,A,58 kg Women,0,1,205,96,100,-102,100,125,-129,131,131,231
2,2,2,KUO Hsing-Chun,NA,1993-11-26,NA,NA,A,58 kg Women,0,1,205,94,-98,98,98,123,128,130,130,228
3,3,3,ZHOU Jun,NA,1995-02-27,NA,NA,A,58 kg Women,0,1,205,95,-98,-99,95,125,-130,-131,125,220
4,4,4,DIAZ Hidilyn,NA,1991-02-20,NA,NA,A,58 kg Women,0,1,205,90,95,-98,95,118,-122,122,122,217
5,6,5,YANG Eun-Hye,NA,1987-07-25,NA,NA,A,58 kg Women,0,1,205,88,-90,-90,88,-113,113,115,115,203
6,5,6,PRAMITA Okta Dwi,NA,1986-10-15,NA,NA,A,58 kg Women,0,1,205,86,89,-91,89,110,-115,-115,110,199
7,7,7,ATIKASARI Dwi,NA,1993-01-19,NA,NA,A,58 kg Women,0,1,205,-83,-83,84,84,103,-106,-106,103,187
8,8,8,SHERMETOVA Kristina,NA,1993-05-25,NA,NA,B,58 kg Women,0,1,205,77,81,83,83,95,-100,100,100,183
9,9,9,NGO Thi Xuyen,NA,1990-12-21,NA,NA,B,58 kg Women,0,1,205,77,-82,-82,77,95,100,-102,100,177
10,10,10,SETHI Minati,NA,1990-02-11,NA,NA,B,58 kg Women,0,1,205,72,76,-78,76,-95,95,100,100,176
11,11,11,FRENCEAY Titus,NA,1991-01-12,NA,NA,B,58 kg Women,0,1,205,73,-81,-81,73,92,-96,96,96,169
12,12,12,JORAYEVA Aziza,NA,1995-04-03,NA,NA,B,58 kg Women,0,1,205,-60,64,-68,64,75,80,-85,80,144
13,13,13,AHMAD Arij,NA,1987-11-25,NA,NA,B,58 kg Women,0,1,205,55,60,-64,60,-70,-70,70,70,130
14,14,14,AL BALOOSHI Alia Ali,NA,1991-11-21,NA,NA,B,58 kg Women,0,1,205,42,46,-50,46,53,60,-65,60,106
NA,NA,NA,GONGOR Otgontuya,NA,1991-01-09,NA,NA,A,58 kg Women,0,1,205,-84,-84,-84,NA,NA,NA,NA,NA,NA
1,1,1,CHEN Hongqing,NA,1988-05-18,NA,NA,A,62 kg Men,0,1,205,132,135,-137,135,165,169,-172,169,304
2,3,2,HASBI Muhamad,NA,1992-07-12,NA,NA,A,62 kg Men,0,1,205,-130,131,-135,131,160,166,-170,166,297
3,4,3,JI Hun-Min,NA,1984-03-26,NA,NA,A,62 kg Men,0,1,205,-131,131,-135,131,160,164,-168,164,295
4,2,5,BAZARBAYEV Umurbek,NA,1981-09-17,NA,NA,A,62 kg Men,0,1,205,125,-130,133,133,151,-160,-162,151,284
5,6,4,ITOKAZU Yoichi,NA,1991-05-24,NA,NA,A,62 kg Men,0,1,205,120,124,127,127,155,-162,-163,155,282
6,7,6,OSMONALIEV Bekzat,NA,1985-12-28,NA,NA,A,62 kg Men,0,1,205,120,126,-131,126,150,-156,-156,150,276
7,9,7,ZHOLAMANOV Yerbolat,NA,1993-12-06,NA,NA,B,62 kg Men,0,1,205,112,117,-120,117,145,150,-156,150,267
8,8,11,ALI Mohammed Ridha Ali,NA,1993-06-12,NA,NA,A,62 kg Men,0,1,205,120,125,-130,125,140,-151,-151,140,265
9,11,8,MAKAROV Ruslan,NA,1987-01-19,NA,NA,B,62 kg Men,0,1,205,-110,114,-117,114,140,145,148,148,262
10,10,9,SARANG Rustam,NA,1988-12-12,NA,NA,B,62 kg Men,0,1,205,112,-116,116,116,140,145,-148,145,261
11,12,10,ALABDULLATIF Abdullatif Khdher A,NA,1982-05-10,NA,NA,B,62 kg Men,0,1,205,107,112,114,114,137,145,-148,145,259
12,13,12,HANDURDYYEV Omarguly,NA,1988-12-17,NA,NA,B,62 kg Men,0,1,205,105,-110,110,110,130,137,-141,137,247
13,14,13,AL-KHALIDI Mohammed Salih,NA,1994-06-01,NA,NA,B,62 kg Men,0,1,205,95,105,107,107,-120,120,129,129,236
14,15,14,ENKHJARGAL Munkhdul,NA,1985-09-26,NA,NA,B,62 kg Men,0,1,205,105,-111,-111,105,125,-129,-129,125,230
15,16,15,BAHAROM Mohd Faizal,NA,1982-01-04,NA,NA,B,62 kg Men,0,1,205,-105,105,-110,105,125,-130,-130,125,230
NA,5,NA,ASKARI Majid,NA,1991-11-08,NA,NA,A,62 kg Men,0,1,205,123,127,-130,127,-161,-161,-162,NA,NA
1,1,1,DENG Mengrong,NA,1990-03-05,NA,NA,A,63 kg Women,0,1,205,105,108,-110,108,131,133,136,136,244
2,2,2,ZHOU Wenyu,NA,1988-12-01,NA,NA,A,63 kg Women,0,1,205,105,-108,108,108,131,133,136,136,244
3,5,3,GULNOI Rattikan,NA,1993-07-17,NA,NA,A,63 kg Women,0,1,205,-96,-96,96,96,-125,125,130,130,226
4,4,5,SIVANBAYEVA Faina,NA,1992-11-08,NA,NA,A,63 kg Women,0,1,205,94,98,100,100,108,-115,115,115,215
5,8,4,NGUYEN Thi Loi,NA,1989-02-24,NA,NA,A,63 kg Women,0,1,205,85,90,93,93,110,115,-117,115,208
6,7,6,SADUAKASSOVA Saule,NA,1993-08-04,NA,NA,B,63 kg Women,0,1,205,85,90,93,93,108,112,-115,112,205
7,9,7,DAO Thi Hong Chiem,NA,1988-01-13,NA,NA,A,63 kg Women,0,1,205,86,-91,91,91,-110,110,-115,110,201
8,6,8,SISOEVA Elena,NA,1984-12-11,NA,NA,B,63 kg Women,0,1,205,80,90,94,94,100,107,-111,107,201
9,11,9,RAJWANT Kaur,NA,1987-03-02,NA,NA,B,63 kg Women,0,1,205,72,-76,-77,72,95,100,103,103,175
10,10,10,JENA Seeta Kumari,NA,1987-03-30,NA,NA,B,63 kg Women,0,1,205,70,73,-75,73,95,100,-103,100,173
11,12,11,LIU Xia,NA,1981-01-16,NA,NA,B,63 kg Women,0,1,205,45,50,60,60,55,60,65,65,125
11,12,11,LIU Xia,NA,1981-01-16,NA,NA,B,63 kg Women,0,1,205,45,50,60,60,55,60,65,65,125
12,13,12,FARAJ Abeer,NA,1998-05-09,NA,NA,B,63 kg Women,0,1,205,-35,-35,35,35,35,41,46,46,81
NA,3,NA,KIM Soo-Kyung,NA,1985-08-06,NA,NA,A,63 kg Women,0,1,205,100,103,-106,103,-130,-130,-130,NA,NA
NA,NA,NA,"NAMKHAIDORJ Bayarmaa",NA,1978-06-01,NA,NA,A,63 kg Women,1,1,205,-99,99,101,NA,-120,120,-130,NA,NA
1,3,1,SHI Zhiyong,NA,1993-10-10,NA,NA,A,69 kg Men,0,1,205,130,137,144,144,170,-180,180,180,324
2,4,2,LIU Weihuang,NA,1985-06-04,NA,NA,A,69 kg Men,0,1,205,144,-149,-149,144,176,180,-181,180,324
3,1,4,BEHROUZI Sajad,NA,1989-09-20,NA,NA,A,69 kg Men,0,1,205,143,148,-151,148,175,-180,-180,175,323
4,6,3,REZAEIAN Morteza,NA,1989-06-14,NA,NA,A,69 kg Men,0,1,205,141,-146,-146,141,171,177,-184,177,318
5,2,5,WON Jeongsik,NA,1990-12-09,NA,NA,A,69 kg Men,0,1,205,141,144,-146,144,-173,-173,173,173,317
6,5,8,KATULU Ravi Kumar,NA,1988-04-24,NA,NA,A,69 kg Men,0,1,205,133,138,141,141,-170,-170,170,170,311
7,7,11,HUDAYBERGENOV Tolkunbek,NA,1986-01-04,NA,NA,A,69 kg Men,0,1,205,130,135,138,138,168,-176,-177,168,306
8,10,6,MOHD Hafifi Bin Mansor,NA,1990-10-28,NA,NA,A,69 kg Men,0,1,205,133,-140,-140,133,-172,172,-179,172,305
9,11,10,LOBSI Pornchai,NA,1990-07-16,NA,NA,A,69 kg Men,0,1,205,-132,132,-136,132,156,162,168,168,300
10,12,13,MENDIBAEV Bakhram,NA,1983-08-27,NA,NA,A,69 kg Men,0,1,205,128,132,-135,132,157,-164,165,165,297
11,19,7,PAN Chien-Hung,NA,1988-08-07,NA,NA,B,69 kg Men,0,1,205,125,-130,-130,125,160,167,171,171,296
12,17,9,DAENGCHANTHUEK Atthaphon,NA,1990-12-19,NA,NA,A,69 kg Men,0,1,205,-127,127,-131,127,161,169,-173,169,296
13,14,12,NGUYEN Hong Ngoc,NA,1990-02-06,NA,NA,B,69 kg Men,0,1,205,128,-133,-133,128,160,167,-170,167,295
14,13,14,ARTYKOV Izzat,NA,1993-09-08,NA,NA,B,69 kg Men,0,1,205,130,-135,-135,130,155,162,-167,162,292
15,8,17,NGUYEN Dac Diep,NA,1990-03-11,NA,NA,B,69 kg Men,0,1,205,130,135,-140,135,153,157,-161,157,292
16,20,15,ARIANA I Ketut,NA,1989-09-06,NA,NA,A,69 kg Men,0,1,205,-125,125,-133,125,155,161,-165,161,286
17,15,16,AL EDUHAILIB Ali Hussain,NA,1982-09-22,NA,NA,B,69 kg Men,0,1,205,122,128,-131,128,151,158,-161,158,286
18,9,20,BALKHAYEV Adilbek,NA,1994-03-18,NA,NA,B,69 kg Men,0,1,205,130,133,-135,133,150,-155,-155,150,283
19,18,18,MOHAMMED KADHUM Karrar M. J. M. K.,NA,1995-07-25,NA,NA,A,69 kg Men,0,1,205,-125,125,-133,125,-155,155,-162,155,280
20,23,19,KURUKULASOORIYAGE Anton Sudesh Peiris,NA,1985-02-03,NA,NA,B,69 kg Men,0,1,205,-120,-120,120,120,150,155,-160,155,275
21,16,24,ATABAYEV Guvanch,NA,1994-04-14,NA,NA,B,69 kg Men,0,1,205,120,-125,128,128,145,-152,-152,145,273
22,21,21,ZHAKISHOV Ulan,NA,1994-02-22,NA,NA,B,69 kg Men,0,1,205,120,-125,-125,120,140,145,150,150,270
23,22,22,CHIANG Ping Han,NA,1987-03-14,NA,NA,B,69 kg Men,0,1,205,-120,120,-125,120,-150,150,-155,150,270
24,24,23,TURAEV Khurshed,NA,1986-08-30,NA,NA,B,69 kg Men,0,1,205,110,-115,115,115,145,150,-160,150,265
25,25,26,JARGALSAIKHAN Ankh-Uchral,NA,1987-07-26,NA,NA,B,69 kg Men,0,1,205,95,105,110,110,125,135,-140,135,245
26,26,27,BATBILEG Orgilsaikhan,NA,1990-07-22,NA,NA,B,69 kg Men,0,1,205,100,105,107,107,126,131,-135,131,238
27,28,28,ALBALOOSHI Khalid Rajab Mohammed M,NA,1995-04-12,NA,NA,B,69 kg Men,0,1,205,-85,91,-96,91,112,121,-128,121,212
28,27,29,ALMAZROUI Saeed,NA,1995-01-25,NA,NA,B,69 kg Men,0,1,205,95,-101,-101,95,-112,112,-120,112,207
NA,NA,25,AL ISMAILI Ahmed,NA,1989-12-26,NA,NA,B,69 kg Men,0,1,205,-120,-122,-123,NA,140,-146,-146,140,NA
1,1,1,HUANG Shih Hsu,NA,1975-11-30,NA,NA,A,69 kg Women,0,1,205,-106,106,117,117,133,135,-141,135,252
2,2,2,LI Juan,NA,1987-06-03,NA,NA,A,69 kg Women,0,1,205,-103,103,105,105,-134,-134,134,134,239
3,5,3,WANG Ya-Jhen,NA,1987-11-11,NA,NA,A,69 kg Women,0,1,205,97,100,103,103,128,-133,133,133,236
4,3,4,SHVABAUER Anastassiya,NA,1993-12-08,NA,NA,A,69 kg Women,0,1,205,95,100,103,103,120,128,-133,128,231
5,4,5,MUN Yura,NA,1990-05-13,NA,NA,A,69 kg Women,0,1,205,103,-105,-105,103,128,-133,-133,128,231
6,6,8,DEVI Laishram Monika,NA,1983-03-01,NA,NA,A,69 kg Women,0,1,205,90,96,98,98,112,117,-121,117,215
7,7,6,DARMARIANI Sinta,NA,1986-12-22,NA,NA,A,69 kg Women,0,1,205,85,89,92,92,115,-120,120,120,212
8,8,7,MAMASALIEVA Manzurakhon,NA,1991-01-16,NA,NA,A,69 kg Women,0,1,205,83,88,-91,88,105,112,119,119,207
9,9,9,MUNKHJANTSAN Ankhtsetseg,NA,1997-12-25,NA,NA,A,69 kg Women,0,1,205,-83,83,88,88,106,-111,111,111,199
10,11,10,MOHAMMAD Boshra,NA,1987-08-20,NA,NA,A,69 kg Women,0,1,205,-77,-77,77,77,-93,93,-98,93,170
11,10,11,SUFIDINOVA Yulduz,NA,1990-09-01,NA,NA,A,69 kg Women,0,1,205,-75,75,79,79,90,-95,-97,90,169
1,1,1,LAN Huixian,NA,1991-10-03,NA,NA,A,75 kg Women,0,1,205,100,103,104,104,124,130,131,131,235
2,2,2,LIM Ji-Hye,NA,1985-10-28,NA,NA,A,75 kg Women,0,1,205,96,101,104,104,124,-130,131,131,235
3,3,3,"NAURYZOVA Gulnaz",NA,1987-07-04,NA,NA,A,75 kg Women,0,1,205,90,-94,94,94,105,110,114,114,208
4,4,4,ZHANG Shaoling,NA,1984-11-04,NA,NA,A,75 kg Women,0,1,205,80,88,92,92,-100,105,-110,105,197
4,4,4,ZHANG Shaoling,NA,1984-11-04,NA,NA,A,75 kg Women,0,1,205,80,88,92,92,-100,105,-110,105,197
5,5,6,ASKAROVA Nafisahon,NA,1986-02-01,NA,NA,A,75 kg Women,0,1,205,-85,85,-92,85,102,-106,NA,102,187
6,6,5,SOBH Thuraia,NA,1986-01-04,NA,NA,A,75 kg Women,0,1,205,82,-91,-93,82,103,-112,-113,103,185
7,7,7,MOHAMMAD Khadija,NA,1995-06-19,NA,NA,A,75 kg Women,0,1,205,45,50,-55,50,50,56,60,60,110
8,8,8,CHERKEZOVA Chynar,NA,1990-08-14,NA,NA,A,75 kg Women,0,1,205,35,-46,48,48,45,53,-59,53,101
9,9,9,ALMARRI Latifa,NA,1992-02-13,NA,NA,A,75 kg Women,0,1,205,40,44,47,47,45,50,-57,50,97
1,2,1,ALIMOV Ulugbek,NA,1989-04-06,NA,NA,A,77 kg Men,0,1,205,140,-145,145,145,180,190,-195,190,335
2,1,2,RAKHATOV Nursultan,NA,1992-10-12,NA,NA,A,77 kg Men,0,1,205,145,150,153,153,175,-182,182,182,335
3,3,6,MEREDOV Aman,NA,1990-01-03,NA,NA,A,77 kg Men,0,1,205,-139,-141,144,144,-165,170,-174,170,314
4,4,5,JUNDUBAYEV Medet,NA,1991-12-07,NA,NA,A,77 kg Men,0,1,205,135,140,143,143,165,170,-171,170,313
5,10,3,YEERAM Ekkachai,NA,1989-10-31,NA,NA,A,77 kg Men,0,1,205,-132,132,-136,132,171,176,-182,176,308
6,7,8,MAMADRAIMOV Aidar,NA,1993-02-02,NA,NA,A,77 kg Men,0,1,205,-138,138,-145,138,160,165,167,167,305
7,8,7,WU Tsung-Ling,NA,1986-01-20,NA,NA,A,77 kg Men,0,1,205,135,-140,-140,135,165,-169,169,169,304
8,6,12,SIVALINGAM Sathish Kumar,NA,1992-06-23,NA,NA,B,77 kg Men,0,1,205,130,135,139,139,160,165,-170,165,304
9,11,4,KAEOKOET Somphon,NA,1990-06-15,NA,NA,A,77 kg Men,0,1,205,-131,131,-137,131,-171,171,-177,171,302
10,9,10,AL HAMQAN Khalil Ibrahim J,NA,1989-05-20,NA,NA,B,77 kg Men,0,1,205,130,135,-139,135,155,160,165,165,300
11,13,9,SHIRAKUSA Ryuta,NA,1990-03-22,NA,NA,B,77 kg Men,0,1,205,-130,130,-135,130,155,162,166,166,296
12,14,11,"NAHI Faisal Ali Nahi",NA,1993-01-07,NA,NA,A,77 kg Men,0,1,205,125,130,-132,130,-165,165,-171,165,295
