total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
6,NA,NA,ATOM Sandhya Rani Devi,NA,1980-04-05,NA,NA,B,48 kg Women,0,1,129,66,70,-73,70,84,88,-91,88,158
7,NA,NA,SHABIRA Molla,NA,1990-01-01,NA,NA,B,48 kg Women,0,1,129,60,-65,-65,60,70,75,-77,75,135
NA,NA,NA,NGUYEN Thi Hong,NA,1994-05-15,NA,NA,B,48 kg Women,0,1,129,-60,60,65,65,-85,-85,NA,NA,NA
1,NA,NA,LI Ping,NA,1988-09-15,NA,NA,A,53 kg Women,0,1,129,96,100,103,103,123,127,-130,127,230
2,NA,NA,CHINSHANLO Zulfiya,NA,1993-07-25,NA,NA,A,53 kg Women,0,1,129,90,95,97,97,122,-130,-130,122,219
3,NA,NA,JAROENRATTANATARAKOON Prapawadee,NA,1984-05-29,NA,NA,A,53 kg Women,0,1,129,92,-95,-95,92,120,123,-125,123,215
4,NA,NA,FEBRIANTI Citra,NA,1988-02-22,NA,NA,B,53 kg Women,0,1,129,-85,86,89,89,106,110,113,113,202
5,NA,NA,YU Weili,NA,1983-06-24,NA,NA,A,53 kg Women,0,1,129,85,-90,90,90,107,-112,-112,107,197
6,NA,NA,HSU Shu-Ching,NA,1991-05-09,NA,NA,B,53 kg Women,0,1,129,85,-88,88,88,105,108,-111,108,196
7,NA,NA,MIYAKE Hiromi,NA,1985-11-18,NA,NA,A,53 kg Women,0,1,129,83,85,-87,85,105,NA,NA,105,190
8,NA,NA,LWIN Aye Thanda Lw.,NA,1991-03-26,NA,NA,B,53 kg Women,0,1,129,82,-85,-85,82,-100,100,105,105,187
9,NA,NA,NGUYEN Thi Thuy,NA,1990-08-23,NA,NA,B,53 kg Women,0,1,129,-75,-75,75,75,105,-110,-112,105,180
NA,NA,NA,FANG Li-Chun,NA,1983-03-08,NA,NA,B,53 kg Women,0,1,129,-80,80,-83,80,-103,-103,-103,NA,NA
1,NA,NA,WU Jingbiao,NA,1989-01-10,NA,NA,A,56 kg Men,0,1,129,128,133,-136,133,152,-160,-160,152,285
2,NA,NA,CHA Kum Chol,NA,1987-07-19,NA,NA,A,56 kg Men,0,1,129,120,125,128,128,-145,145,148,148,276
3,NA,NA,SETIADI Jadi,NA,1985-02-02,NA,NA,A,56 kg Men,0,1,129,120,-123,-123,120,-146,146,151,151,271
4,NA,NA,PYAE Phyo,NA,1989-12-14,NA,NA,A,56 kg Men,0,1,129,115,120,-123,120,145,-150,-151,145,265
5,NA,NA,TRAN Le Quoc Toan,NA,1989-04-05,NA,NA,A,56 kg Men,0,1,129,-110,112,116,116,142,145,-151,145,261
6,NA,NA,COLONIA Nestor,NA,1992-02-16,NA,NA,A,56 kg Men,0,1,129,105,110,-112,110,138,-142,145,145,255
7,NA,NA,YAMADA Masaharu,NA,1980-05-01,NA,NA,A,56 kg Men,0,1,129,-103,103,106,106,-145,-145,145,145,251
8,NA,NA,VALLURI Srinavasa Rao,NA,1981-10-20,NA,NA,B,56 kg Men,0,1,129,100,105,110,110,135,-142,-142,135,245
9,NA,NA,MUEANNUEK Wanchai,NA,1992-05-28,NA,NA,A,56 kg Men,0,1,129,-102,-102,102,102,-130,-130,130,130,232
10,NA,NA,DEY Sukhen,NA,1989-03-28,NA,NA,B,56 kg Men,0,1,129,-104,104,-108,104,-126,-126,126,126,230
11,NA,NA,AL SALEEM Mansour Abdulrahim M,NA,1988-03-16,NA,NA,A,56 kg Men,0,1,129,104,-109,-110,104,121,-126,-126,121,225
12,NA,NA,GHAFOOR Abdullah,NA,1986-02-02,NA,NA,B,56 kg Men,0,1,129,99,-104,-105,99,125,-127,-127,125,224
13,NA,NA,CHANDADARA SIRISENAGE Sangeeth P.W.,NA,1984-12-01,NA,NA,B,56 kg Men,0,1,129,95,-99,99,99,-120,-120,122,122,221
14,NA,NA,HANDURDYYEV Omarguly,NA,1988-12-17,NA,NA,B,56 kg Men,0,1,129,-99,-99,100,100,120,-127,-127,120,220
15,NA,NA,ENKHJARGAL Munkhdul,NA,1985-09-26,NA,NA,B,56 kg Men,0,1,129,100,-103,-105,100,-120,120,-125,120,220
1,NA,NA,LI Xueying,NA,1990-05-15,NA,NA,A,58 kg Women,0,1,129,100,105,-107,105,128,133,-135,133,238
2,NA,NA,PAK Hyon Suk,NA,1985-04-08,NA,NA,A,58 kg Women,0,1,129,100,104,-106,104,-128,128,-135,128,232
3,NA,NA,JONG Chun Mi,NA,1985-03-15,NA,NA,A,58 kg Women,0,1,129,93,97,98,98,122,-126,127,127,225
4,NA,NA,SIRIKAEW Pimsiri,NA,1990-04-25,NA,NA,A,58 kg Women,0,1,129,90,93,97,97,118,123,-128,123,220
5,NA,NA,KAMEAIM Wandee,NA,1978-01-18,NA,NA,A,58 kg Women,0,1,129,93,-97,-97,93,-120,-120,120,120,213
6,NA,NA,DIAZ Hidilyn,NA,1991-02-20,NA,NA,B,58 kg Women,0,1,129,90,94,-97,94,111,-115,115,115,209
7,NA,NA,PRAMITA Okta Dwi,NA,1986-10-15,NA,NA,B,58 kg Women,0,1,129,88,-91,-91,88,112,118,-121,118,206
8,NA,NA,RUMBEWAS Raema Lisa,NA,1980-10-09,NA,NA,B,58 kg Women,0,1,129,90,-94,94,94,-111,-111,111,111,205
9,NA,NA,HO Hsiao-Chun,NA,1987-05-16,NA,NA,A,58 kg Women,0,1,129,87,-90,90,90,112,-117,-117,112,202
10,NA,NA,HASHIDA Mayu,NA,1986-04-20,NA,NA,B,58 kg Women,0,1,129,86,88,90,90,108,111,-114,111,201
11,NA,NA,CHEREMSHANOVA Svetlana,NA,1985-08-21,NA,NA,A,58 kg Women,0,1,129,-85,85,-90,85,110,115,-116,115,200
11,NA,NA,CHEREMSHANOVA Svetlana,NA,1985-08-21,NA,NA,A,58 kg Women,0,1,129,-85,85,-90,85,110,115,-116,115,200
12,NA,NA,GONGOR Otgontuya,NA,1991-01-09,NA,NA,B,58 kg Women,0,1,129,83,86,-89,86,-102,102,103,103,189
13,NA,NA,AKTHER Fayema,NA,1991-12-15,NA,NA,B,58 kg Women,0,1,129,-65,65,-70,65,85,90,-93,90,155
14,NA,NA,TILMAN Agostinha,NA,1984-08-21,NA,NA,B,58 kg Women,0,1,129,35,-40,-40,35,-45,45,-47,45,80
NA,NA,NA,YANG Eun-Hye,NA,1987-07-25,NA,NA,A,58 kg Women,0,1,129,-87,-87,-87,NA,NA,NA,NA,NA,NA
1,NA,NA,ZHANG Jie,NA,1987-08-26,NA,NA,A,62 kg Men,0,1,129,140,-145,145,145,172,176,-182,176,321
2,NA,NA,KIM Un Guk,NA,1988-10-28,NA,NA,A,62 kg Men,0,1,129,140,145,147,147,170,-175,-175,170,317
3,NA,NA,IRAWAN Eko Yuli,NA,1989-07-24,NA,NA,A,62 kg Men,0,1,129,137,141,-144,141,-170,170,-177,170,311
4,NA,NA,JI Hun-Min,NA,1984-03-26,NA,NA,A,62 kg Men,0,1,129,-135,135,140,140,162,169,-171,169,309
5,NA,NA,YANG Sheng Hsiung,NA,1983-06-01,NA,NA,A,62 kg Men,0,1,129,129,-134,134,134,-168,168,-171,168,302
6,NA,NA,BAZARBAYEV Umurbek,NA,1981-09-17,NA,NA,A,62 kg Men,0,1,129,126,132,-136,132,150,155,-163,155,287
7,NA,NA,OBURJAN Uulu Sultan,NA,1992-08-08,NA,NA,A,62 kg Men,0,1,129,122,-126,126,126,150,-154,-154,150,276
8,NA,NA,SAHETMYRADOV Meretguly,NA,1988-03-26,NA,NA,B,62 kg Men,0,1,129,117,-121,-123,117,140,145,148,148,265
9,NA,NA,SARANG Rustam,NA,1988-12-12,NA,NA,B,62 kg Men,0,1,129,112,117,-120,117,142,147,-150,147,264
10,NA,NA,OSMONALIEV Bekzat,NA,1985-12-28,NA,NA,B,62 kg Men,0,1,129,116,121,-124,121,135,-142,142,142,263
11,NA,NA,OTARI Omkar Shekhar,NA,1987-12-16,NA,NA,B,62 kg Men,0,1,129,115,120,-124,120,135,140,-145,140,260
12,NA,NA,PHONCHIANGSA Thawatchai,NA,1992-09-08,NA,NA,B,62 kg Men,0,1,129,-105,105,-110,105,135,140,-145,140,245
13,NA,NA,SANGOV Nizom,NA,1983-06-26,NA,NA,B,62 kg Men,0,1,129,-110,-110,110,110,125,-130,-130,125,235
NA,NA,NA,DISSANAYAKE MUDIYANSELAGE Indika C. D.,NA,1989-08-06,NA,NA,B,62 kg Men,0,1,129,-112,-112,-112,NA,NA,NA,NA,NA,NA
NA,NA,NA,KRITPHET Withawat,NA,1983-07-20,NA,NA,A,62 kg Men,0,1,129,-125,-125,-125,NA,NA,NA,NA,NA,NA
NA,NA,NA,ALPANOV Ruslan,NA,1987-07-06,NA,NA,B,62 kg Men,0,1,129,-123,-123,-124,NA,NA,NA,NA,NA,NA
1,NA,NA,MANEZA Maiya,NA,1985-11-01,NA,NA,A,63 kg Women,0,1,129,103,-106,106,106,133,-135,135,135,241
2,NA,NA,KIM Soo-Kyung,NA,1985-08-06,NA,NA,A,63 kg Women,0,1,129,100,105,107,107,125,130,133,133,240
3,NA,NA,CHEN Aichan,NA,1988-08-08,NA,NA,A,63 kg Women,0,1,129,-105,105,108,108,125,-130,-131,125,233
4,NA,NA,MUN Yura,NA,1990-05-13,NA,NA,A,63 kg Women,0,1,129,100,104,-107,104,125,-130,-130,125,229
5,NA,NA,O Jong Ae,NA,1984-01-17,NA,NA,A,63 kg Women,0,1,129,92,-97,-97,92,120,125,130,130,222
6,NA,NA,"NAMKHAIDORJ Bayarmaa",NA,1978-06-01,NA,NA,A,63 kg Women,0,1,129,85,88,91,91,113,118,121,121,212
1,NA,NA,KIM Kum Sok,NA,1987-08-19,NA,NA,A,69 kg Men,0,1,129,-140,140,143,143,175,181,-182,181,324
2,NA,NA,REZAEIAN Morteza,NA,1989-06-14,NA,NA,A,69 kg Men,0,1,129,143,147,-150,147,-173,173,177,177,324
3,NA,NA,TRIYATNO,NA,1987-12-20,NA,NA,A,69 kg Men,0,1,129,143,-148,-148,143,174,178,-182,178,321
4,NA,NA,PANZVAN LANGROUDI Seyed Mahdi,NA,1981-02-17,NA,NA,A,69 kg Men,0,1,129,143,147,-149,147,173,-176,-176,173,320
5,NA,NA,KATULU Ravi Kumar,NA,1988-04-24,NA,NA,A,69 kg Men,0,1,129,-140,-140,141,141,170,-180,-180,170,311
6,NA,NA,WON Jeongsik,NA,1990-12-09,NA,NA,A,69 kg Men,0,1,129,140,-145,-145,140,170,-181,-181,170,310
7,NA,NA,MENDIBAEV Bakhram,NA,1983-08-27,NA,NA,A,69 kg Men,0,1,129,-133,-133,136,136,165,170,-175,170,306
8,NA,NA,BEGALIEV Muhammad,NA,1992-04-21,NA,NA,A,69 kg Men,0,1,129,136,-139,-141,136,-165,165,170,170,306
9,NA,NA,KYAW Moe Win,NA,1989-08-15,NA,NA,B,69 kg Men,0,1,129,130,-135,135,135,-160,160,165,165,300
10,NA,NA,HUDAYBERGENOV Tolkunbek,NA,1986-01-04,NA,NA,B,69 kg Men,0,1,129,125,-131,-131,125,161,-166,166,166,291
11,NA,NA,JUNDUBAYEV Medet,NA,1991-12-07,NA,NA,B,69 kg Men,0,1,129,125,-130,130,130,153,-156,156,156,286
12,NA,NA,ASHYRBAEV Zamirbek,NA,1986-12-14,NA,NA,B,69 kg Men,0,1,129,122,-127,-127,122,153,-160,-160,153,275
13,NA,NA,REHMAN Mati,NA,1984-09-17,NA,NA,B,69 kg Men,0,1,129,-120,120,-124,120,147,150,152,152,272
14,NA,NA,ADHIKARI Kamal Bahadur,NA,1977-07-20,NA,NA,B,69 kg Men,0,1,129,110,115,118,118,145,152,-155,152,270
15,NA,NA,ISLAM Md Hamidul,NA,1975-11-15,NA,NA,B,69 kg Men,0,1,129,110,115,-117,115,-145,145,148,148,263
16,NA,NA,TURAEV Khurshed,NA,1986-08-30,NA,NA,B,69 kg Men,0,1,129,110,115,-118,115,140,145,-147,145,260
1,NA,NA,LIU Chunhong,NA,1985-01-29,NA,NA,A,69 kg Women,0,1,129,-106,106,110,110,128,132,NA,132,242
2,NA,NA,DARMARIANI Sinta,NA,1986-12-22,NA,NA,A,69 kg Women,0,1,129,98,-101,101,101,129,132,137,137,238
3,NA,NA,WANG Ya-Jhen,NA,1987-11-11,NA,NA,A,69 kg Women,0,1,129,-100,100,-103,100,-130,130,133,133,233
4,NA,NA,RIM Jong Sim,NA,1993-02-05,NA,NA,A,69 kg Women,0,1,129,100,-103,103,103,126,-129,129,129,232
5,NA,NA,HUANG Pei Yi,NA,1975-11-30,NA,NA,A,69 kg Women,0,1,129,102,106,-108,106,-123,-123,123,123,229
6,NA,NA,TANI Ayano,NA,1987-02-12,NA,NA,A,69 kg Women,0,1,129,92,95,97,97,-118,118,121,121,218
7,NA,NA,DEVI Laishram Monika,NA,1983-03-01,NA,NA,A,69 kg Women,0,1,129,90,95,-98,95,110,117,-121,117,212
NA,NA,NA,BAE Seon Mi,NA,1990-02-22,NA,NA,A,69 kg Women,0,1,129,-95,-95,-95,NA,NA,NA,NA,NA,NA
1,NA,NA,PODOBEDOVA Svetlana,NA,1986-05-25,NA,NA,A,75 kg Women,0,1,129,125,130,NA,130,150,157,NA,157,287
1,NA,NA,PODOBEDOVA Svetlana,NA,1986-05-25,NA,NA,A,75 kg Women,0,1,129,125,130,NA,130,150,157,NA,157,287
2,NA,NA,CAO Lei,NA,1983-12-24,NA,NA,A,75 kg Women,0,1,129,110,115,118,118,137,143,147,147,265
3,NA,NA,KHROMOVA Tatyana,NA,1980-02-26,NA,NA,A,75 kg Women,0,1,129,107,112,115,115,135,-141,-141,135,250
4,NA,NA,KIM Un Ju,NA,1989-11-11,NA,NA,A,75 kg Women,0,1,129,-103,103,107,107,-138,138,-144,138,245
5,NA,NA,LIM Ji-Hye,NA,1985-10-28,NA,NA,A,75 kg Women,0,1,129,97,103,-106,103,125,-131,131,131,234
6,NA,NA,PETANANG Khanittha,NA,1989-06-03,NA,NA,A,75 kg Women,0,1,129,-95,95,-99,95,125,130,134,134,229
7,NA,NA,NGUYEN Thi Phuong Loan,NA,1984-06-28,NA,NA,A,75 kg Women,0,1,129,-98,98,-103,98,125,130,-133,130,228
8,NA,NA,SOBH Thuraia,NA,1986-01-04,NA,NA,A,75 kg Women,0,1,129,80,85,90,90,105,111,-115,111,201
NA,NA,NA,YANG Houqin,NA,1981-12-27,NA,NA,A,75 kg Women,0,1,129,40,NA,NA,40,NA,NA,NA,NA,NA
NA,NA,NA,YANG Houqin,NA,1981-12-27,NA,NA,A,75 kg Women,0,1,129,40,NA,NA,40,NA,NA,NA,NA,NA
1,NA,NA,PANG Kum Chol,NA,1981-11-11,NA,NA,A,77 kg Men,0,1,129,150,156,-159,156,185,192,NA,192,348
2,NA,NA,PAVLOV Kirill,NA,1986-09-13,NA,NA,A,77 kg Men,0,1,129,140,145,147,147,170,175,178,178,325
3,NA,NA,SHAUYETEYEV Dauren,NA,1987-12-22,NA,NA,A,77 kg Men,0,1,129,140,-145,-147,140,170,-186,-186,170,310
4,NA,NA,JUMAYEV Jasurbek,NA,1984-12-12,NA,NA,A,77 kg Men,0,1,129,137,-141,-147,137,159,-167,-174,159,296
5,NA,NA,YEERAM Ekkachai,NA,1989-10-31,NA,NA,B,77 kg Men,0,1,129,122,127,131,131,155,160,165,165,296
6,NA,NA,CHITRADURGA PADMA RAJU Sudhir Kumar,NA,1979-04-13,NA,NA,B,77 kg Men,0,1,129,127,131,135,135,155,160,-165,160,295
7,NA,NA,AL HAMQAN Khalil Ibrahim J,NA,1989-05-20,NA,NA,B,77 kg Men,0,1,129,123,-128,-128,123,147,-151,-154,147,270
8,NA,NA,AL HAMAD Husain,NA,1986-10-14,NA,NA,B,77 kg Men,0,1,129,110,-124,-124,110,130,NA,NA,130,240
9,NA,NA,ROUMI Essa Saleh S S,NA,1984-12-13,NA,NA,B,77 kg Men,0,1,129,65,71,76,76,80,85,90,90,166
10,NA,NA,BARROS Jacinto,NA,1979-04-20,NA,NA,B,77 kg Men,0,1,129,60,70,-75,70,80,90,-95,90,160
NA,NA,NA,SOMBOON Suchat,NA,1991-04-12,NA,NA,A,77 kg Men,0,1,129,-130,-130,130,130,-166,-166,-166,NA,NA
NA,NA,NA,SU Dajin,NA,1986-04-20,NA,NA,A,77 kg Men,0,1,129,-158,158,-161,158,-190,-190,-190,NA,NA
NA,NA,NA,DUONG Thanh Truc,NA,1984-12-24,NA,NA,A,77 kg Men,0,1,129,-125,-125,-125,NA,NA,NA,NA,NA,NA
1,NA,NA,LU Yong,NA,1986-01-01,NA,NA,A,85 kg Men,0,1,129,-170,170,173,173,201,203,NA,203,376
2,NA,NA,CHASHEMOV Mamsurbek,NA,1983-06-22,NA,NA,A,85 kg Men,0,1,129,165,169,172,172,200,-202,-202,200,372
3,NA,NA,KIM Kwanghoon,NA,1982-01-31,NA,NA,A,85 kg Men,0,1,129,-155,155,160,160,195,209,-216,209,369
4,NA,NA,JIANG Hairong,NA,1983-01-02,NA,NA,A,85 kg Men,0,1,129,167,-172,-172,167,-202,202,-209,202,369
5,NA,NA,KUZNETSOV Vladimir,NA,1984-04-21,NA,NA,A,85 kg Men,0,1,129,160,165,167,167,-200,-200,201,201,368
6,NA,NA,ROSTAMI Kianoush,NA,1991-07-23,NA,NA,A,85 kg Men,0,1,129,159,162,165,165,200,-205,-205,200,365
7,NA,NA,ALQAISOUM Abbas Abdrabalhussain A,NA,1980-10-31,NA,NA,B,85 kg Men,0,1,129,144,148,150,150,175,-180,180,180,330
8,NA,NA,REJEPOV Mansur,NA,1982-01-03,NA,NA,B,85 kg Men,0,1,129,150,-155,-155,150,170,176,-181,176,326
9,NA,NA,GULALYYEV Meylis,NA,1989-06-14,NA,NA,B,85 kg Men,0,1,129,144,-148,149,149,170,176,-181,176,325
10,NA,NA,MALI Chandrakant Dadu,NA,1987-08-28,NA,NA,B,85 kg Men,0,1,129,138,-144,-145,138,-171,-171,171,171,309
11,NA,NA,YAQOUB Yousef,NA,1990-03-14,NA,NA,B,85 kg Men,0,1,129,115,120,NA,120,160,NA,NA,160,280
12,NA,NA,KARMAND Mohammad M.,NA,1990-06-02,NA,NA,B,85 kg Men,0,1,129,95,105,-110,105,120,130,-135,130,235
NA,NA,NA,TIBNOKE Pitaya,NA,1989-09-21,NA,NA,B,85 kg Men,0,1,129,-145,-145,-145,NA,NA,NA,NA,NA,NA
1,NA,NA,ILYIN Ilya,NA,1988-05-24,NA,NA,A,94 kg Men,0,1,129,170,175,-178,175,215,219,-227,219,394
2,NA,NA,EBRAHIMI FARBOD KAMACHALI Asghar,NA,1982-04-01,NA,NA,A,94 kg Men,0,1,129,179,183,-186,183,205,210,-213,210,393
3,NA,NA,KIM Minjae,NA,1983-10-13,NA,NA,A,94 kg Men,0,1,129,170,175,178,178,205,-210,-210,205,383
4,NA,NA,ZHANG Shengguo,NA,1986-04-05,NA,NA,A,94 kg Men,0,1,129,170,-175,-175,170,210,-214,-214,210,380
5,NA,NA,NURUDINOV Ruslan,NA,1991-11-24,NA,NA,A,94 kg Men,0,1,129,170,-175,-175,170,205,209,-214,209,379
6,NA,NA,UTESHOV Almas,NA,1988-05-18,NA,NA,A,94 kg Men,0,1,129,155,165,170,170,201,-213,-213,201,371
7,NA,NA,JUNG Hyeonseop,NA,1985-06-18,NA,NA,A,94 kg Men,0,1,129,157,-162,162,162,203,-213,-213,203,365
8,NA,NA,WATTHANAKASIKAM Suthiphon,NA,1985-08-08,NA,NA,B,94 kg Men,0,1,129,-162,162,167,167,182,190,195,195,362
9,NA,NA,DADVANDMESHGINSHAH,NA,1990-03-09,NA,NA,A,94 kg Men,0,1,129,165,-170,-170,165,192,-200,-200,192,357
10,NA,NA,HSIEH Wei-Chun,NA,1983-08-14,NA,NA,B,94 kg Men,0,1,129,-152,-152,152,152,-190,190,-202,190,342
11,NA,NA,TRAN Van Hoa,NA,1986-06-16,NA,NA,B,94 kg Men,0,1,129,138,144,148,148,172,182,-185,182,330
12,NA,NA,JADID Ali,NA,1989-01-15,NA,NA,B,94 kg Men,0,1,129,145,150,-155,150,-175,-175,175,175,325
13,NA,NA,KAWABATA Genta,NA,1985-02-14,NA,NA,B,94 kg Men,0,1,129,140,-145,-145,140,175,180,-185,180,320
14,NA,NA,AL QESOOM Shawgi Hassan A,NA,1977-09-30,NA,NA,B,94 kg Men,0,1,129,130,-140,140,140,160,-170,-170,160,300
15,NA,NA,QALAJA Sakher,NA,1985-05-08,NA,NA,B,94 kg Men,0,1,129,120,125,131,131,-160,161,-170,161,292
16,NA,NA,ALOTAIBI Hamid,NA,1980-05-13,NA,NA,B,94 kg Men,0,1,129,100,111,-115,111,130,140,145,145,256
17,NA,NA,AL-DOSARI Saeed Shabib E S,NA,1988-11-04,NA,NA,B,94 kg Men,0,1,129,85,-90,90,90,110,115,120,120,210
NA,NA,NA,RAMAZANOV Ruslan,NA,1987-02-10,NA,NA,B,94 kg Men,0,1,129,155,-161,-162,155,-185,NA,NA,NA,NA
