total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
7,7,7,HARA Saori,12785,2000-08-29,W,JPN,B,47.62,48 kg Women,0,1,388,62,-65,65,65,79,82,-85,82,147
8,9,9,OTOJONOVA Zukhra,13105,2001-02-10,W,UZB,B,47.55,48 kg Women,0,1,388,58,-62,62,62,-74,74,-81,74,136
NA,8,NA,MUTO Rieru,13839,2002-04-14,W,JPN,B,47.28,48 kg Women,0,1,388,-62,62,-64,62,-72,-72,-72,NA,NA
1,1,1,GAN Hongyan,13074,2001-01-27,W,CHN,A,52.55,53 kg Women,0,1,388,80,83,-86,83,100,105,108,108,191
2,2,2,KHAMBAO Surodchana,12312,1999-12-23,W,THA,A,52.72,53 kg Women,0,1,388,75,-81,-81,75,95,-101,-101,95,170
3,3,3,PEREZ Elien Rose Jorolan,11402,1998-08-28,W,PHI,A,52.07,53 kg Women,0,1,388,70,73,-74,73,90,93,-94,93,166
4,5,4,MEITRAM Purnima Chanu,11146,1998-05-04,W,IND,A,52.99,53 kg Women,0,1,388,68,-71,-71,68,88,-91,91,91,159
5,4,5,PYAE PYAE Phyo,12017,1999-07-08,W,MYA,A,50.4,53 kg Women,0,1,388,65,68,70,70,85,-89,-90,85,155
6,7,6,CHAUDHARY Sanju,12286,1999-12-06,W,NEP,B,52.27,53 kg Women,0,1,388,55,60,-63,60,73,80,-82,80,140
8,8,8,CHAUDHARI Kabita,13717,2002-02-18,W,NEP,B,51.24,53 kg Women,0,1,388,35,40,41,41,45,-50,50,50,91
1,1,2,LY Quang Vinh,11855,1999-04-14,M,VIE,A,55.41,56 kg Men,0,1,388,110,115,-119,115,133,137,143,143,258
2,2,1,LAI Gia Thanh,11142,1998-05-03,M,VIE,A,55.5,56 kg Men,0,1,388,107,-111,-111,107,136,142,144,144,251
3,5,3,LU Mingying,11960,1999-06-09,M,CHN,A,55.63,56 kg Men,0,1,388,100,-104,105,105,135,141,-144,141,246
4,3,4,BUPPHAMALA Patiphan,12102,1999-08-27,M,THA,A,55.87,56 kg Men,0,1,388,-105,-106,106,106,132,-137,-138,132,238
5,4,8,BAO Qiyou,12827,2000-09-20,M,CHN,A,55.24,56 kg Men,0,1,388,-105,105,-108,105,125,-131,-131,125,230
6,6,5,CENIZA John Fabuar,10962,1998-02-07,M,PHI,A,55.19,56 kg Men,0,1,388,100,-105,-105,100,125,130,-135,130,230
7,8,6,ALMAZYADI Nawaf Mohammed S,12763,2000-08-19,M,KSA,A,55.88,56 kg Men,0,1,388,97,-100,100,100,-122,122,130,130,230
8,7,7,ALBACHA CHEE Mohammed Ahmed Abd Ali,11284,1998-07-06,M,IRQ,A,55.78,56 kg Men,0,1,388,95,100,-102,100,120,123,126,126,226
9,9,9,KITADE Mitsushige,10907,1998-01-15,M,JPN,A,55.68,56 kg Men,0,1,388,93,96,-99,96,120,125,-129,125,221
10,10,10,ALARAB Hassan Abdulbaqi A,12408,2000-02-11,M,KSA,B,55.85,56 kg Men,0,1,388,85,90,-92,90,100,105,108,108,198
11,11,11,YADAV Ram Kumar,11129,1998-04-25,M,NEP,B,54.7,56 kg Men,0,1,388,70,75,-78,75,85,90,-93,90,165
12,13,12,RANABHAT Ganesh,12173,1999-10-05,M,NEP,B,54.91,56 kg Men,0,1,388,57,63,68,68,75,80,-82,80,148
13,12,13,EBRAHIMKHAIL Mohammad Edris,12075,1999-08-09,M,AFG,B,55.15,56 kg Men,0,1,388,60,65,71,71,70,-80,-81,70,141
1,1,1,KANG Hyon Gyong,11742,1999-02-16,W,PRK,A,57.64,58 kg Women,0,1,388,92,-95,95,95,112,-116,117,117,212
2,2,3,CHEN Misi,12101,1999-08-26,W,CHN,A,57.73,58 kg Women,0,1,388,90,93,-95,93,115,-120,-120,115,208
3,4,2,PAKKARATHA Rattanaphon,10461,1997-06-14,W,THA,A,57.36,58 kg Women,0,1,388,-86,-86,86,86,115,-119,-119,115,201
4,5,4,LUO Shifang,13204,2001-04-02,W,CHN,A,56.7,58 kg Women,0,1,388,80,85,-87,85,102,107,110,110,195
5,3,5,CHEN Wen-Huei,10192,1997-02-23,W,TPE,A,57.55,58 kg Women,0,1,388,77,82,86,86,101,106,-110,106,192
6,6,6,JEONG Yeeun,11119,1998-04-20,M,KOR,A,57.49,58 kg Women,0,1,388,75,80,-85,80,90,95,-100,95,175
6,6,6,JEONG Yeeun,11121,1998-04-20,W,KOR,A,57.49,58 kg Women,0,1,388,75,80,-85,80,90,95,-100,95,175
7,7,7,ERRA Deexitha,10687,1997-09-25,W,IND,A,57.8,58 kg Women,0,1,388,72,-75,-75,72,92,-96,-96,92,164
8,8,8,ABDULLAEVA Shakhlokhon,13434,2001-08-19,W,UZB,A,57.77,58 kg Women,0,1,388,70,-74,-74,70,85,88,90,90,160
9,10,9,SHRESTHA Kamala,10106,1997-01-17,W,NEP,B,57.79,58 kg Women,0,1,388,65,67,-71,67,-80,80,85,85,152
10,9,10,AL-SAEDI Hadeel Salim Neamah,13031,2001-01-13,W,IRQ,B,55.86,58 kg Women,0,1,388,66,68,-72,68,-80,-80,80,80,148
11,11,11,GURUNG Tika Maya,10229,1997-03-08,W,NEP,B,54.61,58 kg Women,0,1,388,-40,40,45,45,50,55,-60,55,100
1,1,4,XIAO Qiming,12051,1999-07-26,M,CHN,A,61.56,62 kg Men,0,1,388,128,133,137,137,-150,150,-153,150,287
2,2,2,SAVELYEV Anatoliy,12343,2000-01-06,M,KAZ,A,61.5,62 kg Men,0,1,388,117,123,128,128,147,152,-160,152,280
3,3,1,NGUYEN Tran Anh Tuan,10989,1998-02-22,M,VIE,A,61.55,62 kg Men,0,1,388,121,-125,126,126,-151,151,154,154,280
4,4,3,DINH Xuan Hoang,11310,1998-07-18,M,VIE,A,61.65,62 kg Men,0,1,388,122,125,-127,125,-152,152,-160,152,277
5,5,5,KIM Chung Guk,11977,1999-06-17,M,PRK,A,61.92,62 kg Men,0,1,388,116,120,122,122,-150,150,-154,150,272
6,6,6,MUTHUPANDI Raja,12352,2000-01-12,M,IND,A,61.84,62 kg Men,0,1,388,-107,107,111,111,141,145,148,148,259
7,8,7,JUNG Hoyong,10997,1998-02-26,M,KOR,A,61.12,62 kg Men,0,1,388,105,-111,111,111,130,140,NA,140,251
8,7,8,RAKHIMOV Musharafbek,13280,2001-05-09,M,UZB,A,61.5,62 kg Men,0,1,388,106,109,111,111,128,-134,134,134,245
NA,9,NA,HUANG Pin-Hsun,11126,1998-04-23,M,TPE,A,61.7,62 kg Men,0,1,388,110,-115,-115,110,-135,-135,-135,NA,NA
9,10,9,AL BUSAIDI Elyas Tamim Shuwaired,11595,1998-12-10,M,OMA,B,60.46,62 kg Men,0,1,388,90,96,-100,96,-122,122,-132,122,218
10,11,10,LAFEE Waleed Abdel Jabar Ahmad,13735,2002-02-26,M,JOR,B,61.47,62 kg Men,0,1,388,70,75,77,77,87,93,-95,93,170
11,12,11,RUSTAMKHIL Rahimullah,10851,1997-12-25,M,AFG,B,61.44,62 kg Men,0,1,388,65,72,-76,72,85,-92,-92,85,157
12,13,12,ALAM Sajarudin,12844,2000-10-01,M,NEP,B,61.29,62 kg Men,0,1,388,55,-60,-60,55,75,80,-83,80,135
1,1,2,SONG Kuk Hyang,13085,2001-02-01,W,PRK,A,61.18,63 kg Women,0,1,388,91,94,96,96,109,112,-116,112,208
2,3,5,GANZORIG Anuujin,11103,1998-04-11,W,MGL,A,61,63 kg Women,0,1,388,87,-91,91,91,103,107,-109,107,198
3,2,6,LIAO Guifang,13507,2001-10-05,W,CHN,A,60.46,63 kg Women,0,1,388,85,90,92,92,105,-110,-111,105,197
4,6,1,FAYZULLAEVA Kumushkhon,13671,2002-01-20,W,UZB,A,61.01,63 kg Women,0,1,388,-82,82,-86,82,105,109,115,115,197
5,4,4,YANG Qiuxia,14005,2002-07-29,W,CHN,A,62.2,63 kg Women,0,1,388,88,-91,-93,88,108,-111,-111,108,196
6,5,3,AN Sisung,10854,1997-12-26,W,KOR,A,62.78,63 kg Women,0,1,388,85,-88,-88,85,105,-110,111,111,196
7,7,7,KAO Jou-An,10729,1997-10-20,W,TPE,A,62.55,63 kg Women,0,1,388,80,-84,-84,80,-100,100,-105,100,180
8,8,8,ANDO Elreen Ann,11518,1998-11-01,W,PHI,A,60.02,63 kg Women,0,1,388,-75,75,80,80,95,-100,100,100,180
9,9,9,ABDURAKHMONOVA Zarnigor,13164,2001-03-17,W,UZB,A,62.63,63 kg Women,0,1,388,75,78,-80,78,95,-100,-100,95,173
10,11,10,POTSHANGBAM Umeshwori Devi,14001,2002-07-28,W,IND,B,62.69,63 kg Women,0,1,388,68,-71,71,71,88,-91,91,91,162
NA,10,NA,CHOLPONBEK KYZY Raushan,12301,1999-12-18,W,KGZ,B,62.99,63 kg Women,0,1,388,68,72,74,74,-85,-85,-85,NA,NA
1,1,1,PAK Jong Ju,10247,1997-03-14,M,PRK,A,68.19,69 kg Men,0,1,388,135,-138,138,138,170,174,-177,174,312
2,2,2,BAK Joohyo,10485,1997-06-29,M,KOR,A,68.2,69 kg Men,0,1,388,133,-137,137,137,166,-172,173,173,310
3,4,3,SOLTANI Hossein,12276,1999-12-02,M,IRI,A,68.8,69 kg Men,0,1,388,132,-138,-138,132,151,167,-173,167,299
4,3,4,NGUYEN Quang Truong,11669,1999-01-14,M,VIE,A,68.2,69 kg Men,0,1,388,131,-134,134,134,162,-168,-168,162,296
5,5,6,ZAREEI Mostafa,10765,1997-11-07,M,IRI,A,68.9,69 kg Men,0,1,388,130,-137,-137,130,150,-163,-167,150,280
6,8,5,TAKU Lalu,11591,1998-12-08,M,IND,A,68.6,69 kg Men,0,1,388,120,124,-127,124,-155,-155,155,155,279
8,7,8,TOSHTEMIROV Mukhammadkodir,13477,2001-09-17,M,UZB,A,67.9,69 kg Men,0,1,388,118,123,126,126,-144,144,-149,144,270
9,9,11,ALABANDI Ali Ridea A,12780,2000-08-28,M,KSA,A,68.7,69 kg Men,0,1,388,115,122,124,124,135,-145,-146,135,259
7,6,7,SHEN Guowei,13307,2001-05-30,M,CHN,B,67.58,69 kg Men,0,1,388,118,123,126,126,145,-150,150,150,276
10,10,9,SU Fengliang,12269,1999-11-29,M,CHN,B,67.64,69 kg Men,0,1,388,118,-123,-123,118,135,140,-145,140,258
11,11,10,ALBAHRANI Hassan Ali A,13137,2001-02-27,M,KSA,B,68.68,69 kg Men,0,1,388,-100,100,105,105,127,133,140,140,245
12,13,12,K C Prakash,12292,1999-12-12,M,NEP,B,68.14,69 kg Men,0,1,388,95,100,-104,100,120,127,132,132,232
13,12,13,"NARIMANOV Asadbek",13702,2002-02-09,M,UZB,B,64.67,69 kg Men,0,1,388,-100,100,104,104,120,125,-128,125,229
14,14,14,LIM Tristan Yi Rong,12689,2000-07-09,M,SGP,B,67.03,69 kg Men,0,1,388,75,-80,83,83,90,95,100,100,183
15,15,15,VAISHAY Suraj,13990,2002-07-21,M,NEP,B,67.92,69 kg Men,0,1,388,67,73,75,75,90,-95,95,95,170
16,16,16,RASOULI Mir Abdul Farhad,13944,2002-06-23,M,AFG,B,67.28,69 kg Men,0,1,388,65,72,-76,72,80,85,-90,85,157
1,1,1,YUAN Yuting,10127,1997-01-26,W,CHN,A,67.17,69 kg Women,0,1,388,98,103,105,105,116,121,NA,121,226
2,2,2,NGUYEN Thi Van,11605,1998-12-16,W,VIE,A,68.36,69 kg Women,0,1,388,-90,90,-95,90,114,-120,-120,114,204
3,3,3,KUZGANBAYEVA Karina,12918,2000-11-13,W,KAZ,A,68.46,69 kg Women,0,1,388,86,-90,90,90,106,110,-115,110,200
4,4,4,JABBOROVA Tursunoy,13749,2002-03-04,W,UZB,A,68.24,69 kg Women,0,1,388,85,88,-91,88,105,109,-114,109,197
5,5,5,SERAM Nirupama Devi,12855,2000-10-05,W,IND,A,68.35,69 kg Women,0,1,388,72,76,79,79,94,99,-105,99,178
6,6,6,YAMASAKI Haruko,12648,2000-06-21,W,JPN,A,68.52,69 kg Women,0,1,388,70,-75,-75,70,90,93,-95,93,163
1,1,1,MUNKHJANTSAN Ankhtsetseg,10852,1997-12-25,W,MGL,A,74.56,75 kg Women,0,1,388,96,NA,NA,96,117,NA,NA,117,213
2,2,2,AKHMADOVA Gulnoza,12445,2000-03-02,W,UZB,A,72.52,75 kg Women,0,1,388,85,89,91,91,105,109,-112,109,200
3,3,4,CHEN En-Tzu,12237,1999-11-12,W,TPE,A,73.49,75 kg Women,0,1,388,81,86,90,90,101,-109,-110,101,191
4,6,3,SEKINE Moeri,10239,1997-03-12,W,JPN,A,73.94,75 kg Women,0,1,388,-83,-83,83,83,-104,104,106,106,189
5,4,5,AYE AYE Aung,11903,1999-05-07,W,MYA,A,73.6,75 kg Women,0,1,388,83,-86,-87,83,100,-105,-105,100,183
6,5,6,WU Hsuan-Min,10749,1997-10-28,W,TPE,A,74.52,75 kg Women,0,1,388,80,83,-86,83,95,98,-100,98,181
NA,NA,NA,DUONG Thi Phuong,10234,1997-03-10,W,VIE,A,73.62,75 kg Women,1,1,388,87,90,-92,NA,111,-118,-118,NA,NA
1,1,1,KIM Sungmin,10198,1997-02-25,M,KOR,A,76.3,77 kg Men,0,1,388,135,141,144,144,174,180,-185,180,324
2,4,2,MAKEYEV Mikhail,10343,1997-04-24,M,KAZ,A,76.7,77 kg Men,0,1,388,140,-145,-145,140,175,180,-185,180,320
3,3,3,SINGH Ajay,10330,1997-04-17,M,IND,A,76.62,77 kg Men,0,1,388,138,-143,143,143,172,-176,-176,172,315
4,2,5,GHAZALIAN Hossein,11060,1998-03-24,M,IRI,A,76.35,77 kg Men,0,1,388,137,-143,143,143,165,-174,-174,165,308
5,7,4,ALOTHMAN Sami Ahmed M,10528,1997-07-17,M,KSA,A,76.7,77 kg Men,0,1,388,-135,135,-142,135,161,170,-173,170,305
6,5,6,TOSHTEMIROV Sarvar,12718,2000-07-26,M,UZB,A,75.8,77 kg Men,0,1,388,-136,136,140,140,158,164,-170,164,304
7,6,8,BEKTAY Assylzhan,12406,2000-02-10,M,KAZ,A,76.3,77 kg Men,0,1,388,126,131,136,136,152,-160,160,160,296
8,8,7,HARA Yuki,10379,1997-05-12,M,JPN,A,76.9,77 kg Men,0,1,388,120,-127,127,127,160,-166,-171,160,287
9,9,10,RADJAPOV Alisher,13231,2001-04-15,M,UZB,B,75.2,77 kg Men,0,1,388,115,118,121,121,140,145,150,150,271
10,11,9,CHENG Hao-Ping,11555,1998-11-16,M,TPE,B,73.47,77 kg Men,0,1,388,110,115,-120,115,142,150,-157,150,265
11,12,11,AL-KHANJARI Amur Salim Ramadhan,12869,2000-10-16,M,OMA,B,74.69,77 kg Men,0,1,388,-115,115,-119,115,140,146,-151,146,261
12,10,12,AL-MOHAMMEDAWI Hussein Ali Kadhim,12320,2000-01-01,M,IRQ,B,75.06,77 kg Men,0,1,388,110,-116,116,116,-135,135,-141,135,251
13,13,13,ALKHAWALDEH Ahmad Khalaf Talal,12071,1999-08-07,M,JOR,B,75.9,77 kg Men,0,1,388,-85,-85,85,85,105,110,-115,110,195
1,1,1,JANG Yeonhak,10171,1997-02-14,M,KOR,A,83.02,85 kg Men,0,1,388,152,156,162,162,181,185,NA,185,347
2,2,3,CHEN Po-Jen,11159,1998-05-11,M,TPE,A,84.5,85 kg Men,0,1,388,145,151,155,155,175,181,-185,181,336
3,5,2,ANTROPOV Artyom,12377,2000-01-23,M,KAZ,A,84.74,85 kg Men,0,1,388,132,138,141,141,173,182,-193,182,323
4,4,7,ZANDI Abas,11204,1998-05-30,M,IRI,A,83.01,85 kg Men,0,1,388,146,-152,-152,146,165,-176,-180,165,311
6,7,6,KHOJIEV Azimjon,12924,2000-11-16,M,UZB,A,84.51,85 kg Men,0,1,388,128,133,136,136,160,165,168,168,304
7,8,5,AL AJMI Murshid Mohamed Murshid,12399,2000-02-06,M,OMA,A,84.17,85 kg Men,0,1,388,123,-129,130,130,-166,166,169,169,299
NA,3,NA,AL-BADRAWI Hayder Hussein Aliaskar,11351,1998-08-05,M,IRQ,A,83.82,85 kg Men,0,1,388,141,-146,147,147,-170,-172,-172,NA,NA
5,6,4,YU Hao-Ming,10251,1997-03-16,M,TPE,B,84.74,85 kg Men,0,1,388,130,135,140,140,161,170,-175,170,310
8,9,8,ALMAJED Hussain Abdulrazaq A,11600,1998-12-14,M,KSA,B,84.39,85 kg Men,0,1,388,122,127,-131,127,155,160,165,165,292
9,10,10,SYRGABAEV Urmatbek,10912,1998-01-16,M,KGZ,B,84.36,85 kg Men,0,1,388,-117,117,122,122,138,143,146,146,268
10,11,9,ALASIF Hassan Mohammed M,12877,2000-10-18,M,KSA,B,84.92,85 kg Men,0,1,388,112,-117,-117,112,153,-157,-158,153,265
11,12,11,ALABOUDI Khaled Awad Bahjat,12604,2000-05-28,M,JOR,B,79.5,85 kg Men,0,1,388,110,-115,-115,110,135,140,142,142,252
12,13,12,BIST Vishal Singh,12872,2000-10-17,M,NEP,B,78.74,85 kg Men,0,1,388,85,90,93,93,110,115,118,118,211
2,1,3,ERDENEBAT Bilegsaikhan,11431,1998-09-16,W,MGL,A,78.39,90 kg Women,0,1,388,85,87,91,91,102,-110,-110,102,193
1,2,1,AL-SAEDI Huda Salim Neamah,10505,1997-07-08,W,IRQ,B,75.7,90 kg Women,0,1,388,-90,-90,90,90,106,-110,110,110,200
3,3,4,OCHILOVA Shodmonoy,13006,2001-01-04,W,UZB,B,79.84,90 kg Women,0,1,388,77,81,86,86,93,-97,100,100,186
4,5,2,CHANG Yu-Hsuan,12253,1999-11-20,W,TPE,B,87.58,90 kg Women,0,1,388,-80,80,-85,80,96,102,106,106,186
5,4,5,YU Ssu-Han,12154,1999-09-22,W,TPE,B,84.05,90 kg Women,0,1,388,85,-88,-88,85,NA,NA,NA,NA,NA
1,2,1,ELBAKH Fares Ibrahim E. H.,11217,1998-06-04,M,QAT,A,90.2,94 kg Men,0,1,388,160,165,-167,165,205,210,-215,210,375
2,7,2,LI Aleksandr,12820,2000-09-16,M,UZB,A,93.45,94 kg Men,0,1,388,133,137,140,140,167,174,181,181,321
3,4,4,ALKHAZAL Ali Ahmed A,11388,1998-08-21,M,KSA,A,93,94 kg Men,0,1,388,136,-142,143,143,170,177,-182,177,320
5,5,3,AL-FAYYADH Abdulhussein Mohammed A.H.,12120,1999-09-06,M,IRQ,A,92.02,94 kg Men,0,1,388,135,-140,141,141,160,171,178,178,319
6,9,5,SAIDAKHROROV Saidmukhtor,13628,2001-12-25,M,UZB,A,91.53,94 kg Men,0,1,388,130,134,-138,134,165,175,-182,175,309
NA,1,NA,BEIRALVAND Reza,10288,1997-04-01,M,IRI,A,93.58,94 kg Men,0,1,388,161,-166,166,166,-206,-206,-206,NA,NA
4,3,6,BOONLANG Weeraphat,10265,1997-03-23,M,THA,B,93.68,94 kg Men,0,1,388,136,141,145,145,165,-173,174,174,319
7,8,7,TABA Kojum,10465,1997-06-18,M,IND,B,87.25,94 kg Men,0,1,388,-135,-135,135,135,-170,170,-174,170,305
8,6,8,WANG Wei-Cheng,11507,1998-10-28,M,TPE,B,93.81,94 kg Men,0,1,388,-130,130,140,140,-160,160,-170,160,300
9,11,9,KOJU Jaidee,12584,2000-05-16,M,NEP,B,92.31,94 kg Men,0,1,388,67,74,78,78,88,94,100,100,178
NA,10,NA,LI Qie,11699,1999-01-28,M,CHN,B,91.36,94 kg Men,0,1,388,130,-135,-135,130,-170,-170,-170,NA,NA
