total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
NA,6,NA,NEPIA Jaydene Aroha,9301,1995-12-20,W,NZL,A,46.35,48 kg Women,0,1,286,40,-43,-46,40,-57,-57,-57,NA,NA
1,1,1,SAGONE Ulina Tinaiadivila,10984,1998-02-18,W,FIJ,A,52.25,53 kg Women,0,1,286,53,57,60,60,67,72,-76,72,132
2,2,2,MOSS Charlotte Louise,9118,1995-09-05,W,NZL,A,51.1,53 kg Women,0,1,286,53,56,-58,56,66,-71,-71,66,122
3,3,3,TOUA Konio,11766,1999-02-25,W,PNG,A,51.85,53 kg Women,0,1,286,48,-52,52,52,60,-63,63,63,115
4,4,4,DAWSON-MYERS Faith Mckenzie,9236,1995-11-18,W,NZL,A,51.75,53 kg Women,0,1,286,41,44,46,46,52,55,58,58,104
1,1,1,OALA Fred Karoho,9859,1996-09-12,M,PNG,A,55.7,56 kg Men,0,1,286,84,-88,-88,84,-110,110,-120,110,194
2,2,2,DELANEY James Joseph,9772,1996-07-29,M,AUS,A,55.75,56 kg Men,0,1,286,75,-80,80,80,95,100,105,105,185
3,3,3,KATOATAU Ruben,10157,1997-02-09,M,KIR,A,55.45,56 kg Men,0,1,286,65,70,76,76,85,90,96,96,172
4,4,4,LOHIA Igo,12141,1999-09-16,M,PNG,A,55.4,56 kg Men,0,1,286,60,65,70,70,85,90,-95,90,160
5,5,5,SIMMONS Gabriel Sakiusa,11762,1999-02-24,M,FIJ,A,55.7,56 kg Men,0,1,286,60,67,-75,67,75,80,84,84,151
6,6,6,DEKARUBE Rayvon,11309,1998-07-18,M,NRU,A,55.65,56 kg Men,0,1,286,57,-62,-62,57,70,75,80,80,137
1,1,1,WU Madeline Rose Li Yuen,11161,1998-05-11,W,AUS,A,56.35,58 kg Women,0,1,286,45,-49,49,49,66,70,72,72,121
1,1,1,BRECHTEFELD Elson Edward,8000,1994-03-02,M,NRU,A,61.2,62 kg Men,0,1,286,105,-110,-110,105,135,-140,-140,135,240
2,2,2,MOSS Cameron,10329,1997-04-17,M,NZL,A,60.55,62 kg Men,0,1,286,90,92,94,94,111,114,-116,114,208
3,3,3,WU Joshua Luke James Vain Kyang,9960,1996-11-14,M,AUS,A,60.6,62 kg Men,0,1,286,82,86,-90,86,-107,107,112,112,198
4,5,4,MOREA Ignatius,9100,1995-08-27,M,PNG,A,61.5,62 kg Men,0,1,286,80,85,-90,85,105,111,-115,111,196
5,4,5,QAQA Poama,10236,1997-03-12,M,FIJ,A,60.25,62 kg Men,0,1,286,85,-90,-90,85,105,-110,-110,105,190
6,6,6,KEVAU Isi Scophil,9479,1996-03-10,M,PNG,A,61.3,62 kg Men,0,1,286,72,77,-80,77,95,100,105,105,182
7,7,7,BUCKNELL Percy,10348,1997-04-26,M,FIJ,A,58.25,62 kg Men,0,1,286,-50,50,-60,50,60,-65,-65,60,110
1,2,1,TIMI Julia Ana,9893,1996-10-03,W,FIJ,A,62.5,63 kg Women,0,1,286,65,70,73,73,85,-90,90,90,163
2,1,2,ELLIOTT Kiana Rose,10548,1997-07-27,W,AUS,A,62.2,63 kg Women,0,1,286,60,69,75,75,81,-85,-85,81,156
3,3,3,OVIA Doreen,9677,1996-06-11,W,PNG,A,61.9,63 kg Women,0,1,286,60,-62,62,62,75,78,80,80,142
4,4,4,GILES Roisin,8105,1994-04-22,W,NZL,A,62.2,63 kg Women,0,1,286,58,-61,61,61,71,-75,75,75,136
5,5,5,WARD Hayley Matilda,10257,1997-03-20,W,AUS,A,58.59,63 kg Women,0,1,286,46,49,52,52,58,62,-65,62,114
1,1,2,MCTAGGART Cameron David,10693,1997-09-30,M,NZL,A,68.1,69 kg Men,0,1,286,104,-108,108,108,122,126,130,130,238
2,4,1,RANGIDIMI Chris Akarba,9061,1995-08-07,M,NRU,A,68.3,69 kg Men,0,1,286,94,-98,-98,94,125,130,135,135,229
3,2,3,ENOCH Peter,10653,1997-09-10,M,MHL,A,65.85,69 kg Men,0,1,286,-95,95,98,98,120,-125,125,125,223
4,3,4,NORMAN James Sahutta,9712,1996-06-29,M,AUS,A,68.8,69 kg Men,0,1,286,88,93,96,96,122,-128,-128,122,218
5,6,5,SIOLAA Penisimani Angelo Fonua,8107,1994-04-23,M,TGA,A,68.3,69 kg Men,0,1,286,85,90,-96,90,115,-120,120,120,210
6,5,6,TAYLOR Anthony Yao Xing,9734,1996-07-06,M,NZL,B,68.5,69 kg Men,0,1,286,87,90,93,93,112,-116,-116,112,205
7,7,7,MEA Rarua,10209,1997-03-01,M,PNG,B,63.8,69 kg Men,0,1,286,65,70,-75,70,80,85,-90,85,155
1,1,1,AKO Sandra,8002,1994-03-03,W,PNG,A,68.9,69 kg Women,0,1,286,-81,81,84,84,100,-104,-104,100,184
2,2,2,KAHI Michelle Helena,8067,1994-04-06,W,AUS,A,67.6,69 kg Women,0,1,286,73,78,-82,78,91,96,-101,96,174
3,3,3,STURT Madeline Joelle,10080,1997-01-04,W,AUS,A,65.15,69 kg Women,0,1,286,55,58,62,62,75,78,82,82,144
4,4,4,LATOA Hazel Tate,10572,1997-08-08,W,NZL,A,66.85,69 kg Women,0,1,286,-52,52,54,54,-66,-66,66,66,120
5,5,5,MERO Khalza,8959,1995-06-12,W,NCL,A,68.6,69 kg Women,0,1,286,45,50,53,53,55,-60,60,60,113
1,1,1,KAUA Tiaterenga,8843,1995-04-15,W,KIR,A,73,75 kg Women,0,1,286,65,70,-72,70,80,-85,-85,80,150
2,2,2,TATU Mele Vavatau Niupalavu,8035,1994-03-18,W,NZL,A,74.4,75 kg Women,0,1,286,-60,-60,60,60,77,80,-85,80,140
3,3,3,MOANA Maraia,11932,1999-05-23,W,FIJ,A,69.85,75 kg Women,0,1,286,53,58,-62,58,67,74,-78,74,132
4,4,7,KEVAU Serina Betty,8541,1994-12-11,W,PNG,A,74,75 kg Women,0,1,286,50,-58,58,58,-70,70,-75,70,128
5,5,5,AUSAGE Jennade Ferline,11688,1999-01-24,W,ASA,A,73.3,75 kg Women,0,1,286,50,-55,55,55,65,-70,70,70,125
6,6,4,TAUMALUA Naomi Kay,9268,1995-12-02,W,ASA,A,71.35,75 kg Women,0,1,286,50,54,-58,54,63,-70,70,70,124
7,7,6,VEA Malia,10327,1997-04-15,W,NIU,A,73.65,75 kg Women,0,1,286,40,45,50,50,-60,65,70,70,120
1,1,1,WAIBEIYA Tom-Jaye,9292,1995-12-17,M,NRU,A,76.3,77 kg Men,0,1,286,105,110,-115,110,140,146,-152,146,256
2,3,2,LARK Leo Wing Thai,9612,1996-05-13,M,AUS,A,75.25,77 kg Men,0,1,286,-95,95,98,98,120,127,132,132,230
3,2,3,RATCLIFFE Jake,8283,1994-07-25,M,AUS,A,76.95,77 kg Men,0,1,286,100,105,-110,105,120,125,-130,125,230
4,4,5,SMITH Luke Richard,8297,1994-07-31,M,NZL,A,75.4,77 kg Men,0,1,286,90,95,98,98,-118,118,-122,118,216
5,5,4,FELETI Jack Junior Hanisi Poitoa,9036,1995-07-24,M,NIU,A,76.05,77 kg Men,0,1,286,85,90,93,93,110,116,122,122,215
6,7,6,TUITAVAKE Mikaele,9234,1995-11-17,M,WLF,A,73.05,77 kg Men,0,1,286,80,-85,86,86,105,-110,115,115,201
7,6,7,SOKOTUKIVEI Sakiusa,10078,1997-01-04,M,FIJ,A,75.9,77 kg Men,0,1,286,85,90,-97,90,100,103,110,110,200
8,8,8,MAFUTUNA Jason Silione Ilalio,10707,1997-10-10,M,NCL,B,75.5,77 kg Men,0,1,286,80,-85,85,85,100,105,107,107,192
1,1,1,OPELOGE Petunu,8237,1994-06-27,M,SAM,A,84.45,85 kg Men,0,1,286,134,138,-141,138,173,180,-185,180,318
2,2,2,PARKES Layne Bernard Terii,8306,1994-08-05,M,NZL,A,83.7,85 kg Men,0,1,286,115,-118,120,120,-140,140,145,145,265
3,4,3,DANIELS Jakob David,8954,1995-06-11,M,AUS,A,84.9,85 kg Men,0,1,286,103,-108,112,112,133,138,141,141,253
4,3,4,MOORE Jake William George,8332,1994-08-18,M,AUS,A,83.6,85 kg Men,0,1,286,105,109,112,112,128,133,138,138,250
5,5,5,PULLAN Zeke Andrew Jessop,8470,1994-11-02,M,NIU,A,84.3,85 kg Men,0,1,286,87,-91,91,91,105,-110,-110,105,196
6,6,6,FIAAVAUI Fidel,11892,1999-05-01,M,NCL,A,79.2,85 kg Men,0,1,286,60,63,68,68,70,75,-80,75,143
1,1,1,WAGNER Shane,9478,1996-03-09,M,AUS,A,88.15,94 kg Men,0,1,286,97,103,107,107,127,-131,131,131,238
2,2,2,JOLLY Ryan Alexander,9982,1996-11-25,M,NZL,A,87.05,94 kg Men,0,1,286,95,100,105,105,127,-131,-133,127,232
3,3,3,FAUESINA Tie,11077,1998-03-30,M,TUV,A,86.85,94 kg Men,0,1,286,80,85,-90,85,100,105,110,110,195
