total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
7,7,7,ANDRADE DE SOUSA Matheus Delan,9225,1995-11-14,M,BRA,A,68,69 kg Men,0,1,249,103,-107,-107,103,125,-130,130,130,233
1,2,1,DIAZ Margaret,8598,1995-01-01,W,VEN,A,68.55,69 kg Women,0,1,249,70,73,-76,73,92,99,102,102,175
2,3,2,SALDARRIAGA DIOSES Silvana Katiuzca,7202,1993-03-13,W,PER,A,63.3,69 kg Women,0,1,249,-72,72,-76,72,93,-100,101,101,173
3,1,3,REBOLLEDO NAVARRETE Natalia Ivone,9072,1995-08-11,W,CHI,A,68.3,69 kg Women,0,1,249,71,-73,73,73,-88,-88,88,88,161
4,4,4,RODRIGUEZ Jennifer,8607,1995-01-01,W,CHI,A,64.95,69 kg Women,0,1,249,60,64,66,66,85,-88,-88,85,151
1,1,1,SALINAS Lissette,7449,1993-07-11,W,ECU,A,73.65,75 kg Women,0,1,249,77,80,-85,80,98,102,106,106,186
2,3,2,VALDIVIA SAJAMI Veronica,8566,1994-12-28,W,PER,A,69.15,75 kg Women,0,1,249,60,63,65,65,82,86,90,90,155
3,2,3,CHAMORRO Isabel,8059,1994-04-02,W,CHI,A,69.25,75 kg Women,0,1,249,68,-71,-71,68,75,81,-85,81,149
4,4,4,ANDALEN Sepulveda,9914,1996-10-19,W,CHI,A,73.95,75 kg Women,0,1,249,63,-68,-68,63,75,-80,-81,75,138
1,1,1,LOPEZ FARIAS Bastian Andres,9150,1995-09-26,M,CHI,A,76.75,77 kg Men,0,1,249,123,127,-130,127,153,158,161,161,288
2,2,2,BOLANOS RIVERA Erlen Cornelio,8495,1994-11-16,M,ECU,A,73.95,77 kg Men,0,1,249,116,121,126,126,145,151,156,156,282
3,4,3,ADAMES SANGRONIS Edwin Jose,8636,1995-01-12,M,VEN,A,76.1,77 kg Men,0,1,249,122,-127,-128,122,150,156,-161,156,278
4,3,4,DELGADO GAMBOA Martin Gabriel,7119,1993-02-04,M,VEN,A,69.3,77 kg Men,0,1,249,120,-122,123,123,145,150,-153,150,273
5,5,5,CHAVEZ Sebastian,8579,1995-01-01,M,CHI,A,76.45,77 kg Men,0,1,249,110,115,-120,115,130,-140,140,140,255
1,1,1,PIRELA GOTERA Darwin Jose,8970,1995-06-18,M,VEN,A,84,85 kg Men,0,1,249,132,-140,-140,132,165,172,NA,172,304
2,2,2,MARTINS Romario Paulo,8301,1994-08-03,M,BRA,A,80.9,85 kg Men,0,1,249,120,125,130,130,150,155,160,160,290
3,3,5,ROSA Wanderson,7663,1993-10-19,M,BRA,A,84.05,85 kg Men,0,1,249,125,130,-134,130,152,-161,-161,152,282
4,4,3,ALBURQUEQUE NINO Edy Junior,8029,1994-03-17,M,PER,A,83.65,85 kg Men,0,1,249,111,116,119,119,151,157,-161,157,276
5,5,4,SALINAS PAVEZ Christian,7369,1993-06-03,M,CHI,A,83.3,85 kg Men,0,1,249,-110,110,118,118,150,-155,156,156,274
1,1,1,VIERA ESPINOZA Hernan Moises,7079,1993-01-16,M,PER,A,93.95,94 kg Men,0,1,249,133,138,-141,138,175,181,185,185,323
2,2,2,FERRIN ARROYO Paul Alexander,9192,1995-10-20,M,ECU,A,93.35,94 kg Men,0,1,249,130,135,-138,135,-160,160,-165,160,295
3,3,4,BRITO Michel,9278,1995-12-08,M,BRA,A,92,94 kg Men,0,1,249,115,120,-125,120,-145,-145,145,145,265
4,4,3,ASTETE Roberto,8576,1995-01-01,M,CHI,A,87.55,94 kg Men,0,1,249,105,-110,110,110,135,140,145,145,255
