total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
2,2,1,YUSUF Islamiyat Adebuko,14258,2003-03-05,W,NGR,A,57,58 kg Women,0,1,416,-70,70,75,75,95,100,102,102,177
3,3,3,RAHMOUNI Chaima,13182,2001-03-25,W,TUN,A,57.1,58 kg Women,0,1,416,66,-71,71,71,85,90,93,93,164
4,4,5,OWUSU Sandra Mensimah,13970,2002-07-08,W,GHA,A,56.65,58 kg Women,0,1,416,58,62,-65,62,72,76,-80,76,138
5,5,4,SI ALI Ahlem,13078,2001-01-28,W,ALG,A,57.75,58 kg Women,0,1,416,-53,53,-57,53,70,77,-80,77,130
6,6,6,TRABELSI Maram,13729,2002-02-23,W,TUN,A,56.75,58 kg Women,0,1,416,43,48,51,51,57,62,65,65,116
NA,NA,7,MOYENGWA Magdeline,13198,2001-03-31,W,BOT,A,55.9,58 kg Women,0,1,416,-55,-55,-55,NA,60,-65,-65,60,NA
1,1,2,UMOAFIA Edidiong Joseph,14070,2002-09-24,M,NGR,A,61.75,62 kg Men,0,1,416,106,110,-115,110,125,130,-134,130,240
2,2,1,ABDELLAH Awney Ahmed Abdelsamee,13371,2001-07-16,M,EGY,A,60.05,62 kg Men,0,1,416,97,103,107,107,-125,125,133,133,240
3,3,3,CHEKHCHOUKH Ahmed,13120,2001-02-18,M,ALG,A,61.8,62 kg Men,0,1,416,-95,-95,95,95,126,-131,-134,126,221
4,4,5,ADJETEY Abraham Adjei,14430,2003-08-23,M,GHA,A,60.1,62 kg Men,0,1,416,78,81,85,85,100,105,-108,105,190
5,8,4,RAZAFINAMBININTSOA Odilon,13219,2001-04-09,M,MAD,A,60.75,62 kg Men,0,1,416,-75,-75,75,75,107,-115,-117,107,182
6,5,7,BIN SAEID Salih Mihriz Salih,13409,2001-08-04,M,LBA,A,60.2,62 kg Men,0,1,416,75,80,84,84,90,-95,95,95,179
7,6,8,NKUUTU Lawrence,13693,2002-02-02,M,UGA,A,60.95,62 kg Men,0,1,416,70,75,79,79,90,-95,95,95,174
8,7,6,DJIBRINE AHMAT Saleh,13473,2001-09-16,M,CMR,A,60.75,62 kg Men,0,1,416,70,75,-80,75,-95,95,-100,95,170
1,1,1,BELKHIR Ghofrane,13418,2001-08-11,W,TUN,A,59.15,63 kg Women,0,1,416,85,90,92,92,105,110,NA,110,202
2,2,2,LENT Ketty,13069,2001-01-25,W,MRI,A,61.5,63 kg Women,0,1,416,65,70,72,72,81,86,90,90,162
3,3,3,BELBACHIR Djanet Halima,13797,2002-03-22,W,ALG,A,62.05,63 kg Women,0,1,416,60,65,71,71,80,-85,-85,80,151
4,4,4,HYENG Renee Manuela,13905,2002-06-03,W,CMR,A,59.35,63 kg Women,0,1,416,-50,52,57,57,-60,60,65,65,122
1,1,1,ALI Mohamed Abdelrahman,13217,2001-04-08,M,EGY,A,68.95,69 kg Men,0,1,416,111,120,125,125,130,140,147,147,272
2,2,2,PANDOO Dinesh Jevin,13135,2001-02-25,M,MRI,A,68.3,69 kg Men,0,1,416,-101,101,-106,101,130,-141,-142,130,231
3,3,3,PRETORIUS Jayden Dylon,13660,2002-01-14,M,RSA,A,67.9,69 kg Men,0,1,416,90,95,100,100,113,120,-123,120,220
4,4,4,BRICHE Mohamed Elamine,13176,2001-03-23,M,ALG,A,65.9,69 kg Men,0,1,416,-80,80,-91,80,-110,110,118,118,198
1,1,1,TAREK Warda,12997,2001-01-01,W,EGY,A,67.3,69 kg Women,0,1,416,70,80,-87,80,90,103,107,107,187
2,2,2,FATNASSI Mariem,13509,2001-10-06,W,TUN,A,64.3,69 kg Women,0,1,416,55,63,66,66,75,80,85,85,151
3,3,3,BENKARA Ibtissem,13482,2001-09-19,W,ALG,A,63.8,69 kg Women,0,1,416,50,62,65,65,60,-76,78,78,143
1,1,1,MAHMOUD Rania Mohamed Ezzat,13466,2001-09-10,W,EGY,A,71.95,75 kg Women,0,1,416,83,86,-90,86,100,107,111,111,197
2,2,2,TURKI Hind,13348,2001-06-25,W,ALG,A,70.45,75 kg Women,0,1,416,55,61,65,65,65,73,-80,73,138
3,3,3,ALLOTEY Faustina,13786,2002-03-20,W,GHA,A,73.15,75 kg Women,0,1,416,50,55,60,60,62,67,-72,67,127
1,1,1,MOSTAFA Abdalla Galal Mohamed,13246,2001-04-23,M,EGY,A,76.85,77 kg Men,0,1,416,120,125,-128,125,145,152,160,160,285
2,2,2,NGAINA II Hermann Junior,13445,2001-08-25,M,CMR,A,75.75,77 kg Men,0,1,416,102,106,110,110,-145,-145,145,145,255
3,3,4,BENYE Jeremiah Teg-Gbul,13534,2001-10-23,M,GHA,A,75.85,77 kg Men,0,1,416,100,103,-106,103,128,131,-135,131,234
4,4,3,HACHI Riyad,13249,2001-04-24,M,ALG,A,75.8,77 kg Men,0,1,416,96,101,-105,101,122,131,-136,131,232
5,6,5,MORRIS Rhys Joel,13537,2001-10-25,M,RSA,A,76.7,77 kg Men,0,1,416,71,-76,76,76,91,96,100,100,176
6,5,6,MUSSA Islam Abdulbasit Tawfik,13662,2002-01-16,M,LBA,A,70,77 kg Men,0,1,416,-75,-75,76,76,93,-105,-105,93,169
1,2,1,HELAL Ismail Helal Abdelfattah S,13328,2001-06-16,M,EGY,A,83.8,85 kg Men,0,1,416,-125,126,-135,126,140,152,157,157,283
2,1,2,ABDELHAY Mohamed,13141,2001-03-03,M,EGY,A,81.65,85 kg Men,0,1,416,115,126,-132,126,140,141,156,156,282
3,3,3,NTEP TJECK Steeve Loic,13086,2001-02-02,M,CMR,A,78.2,85 kg Men,0,1,416,103,108,112,112,127,-133,133,133,245
4,4,4,NEDJAA Hicham,13565,2001-11-10,M,ALG,A,79.85,85 kg Men,0,1,416,97,-104,NA,97,-115,115,NA,115,212
NA,NA,5,SAMINADIN Samuel Christophe Tommy,14030,2002-08-21,M,SEY,A,79.05,85 kg Men,0,1,416,-60,-60,-60,NA,-70,70,-80,70,NA
1,2,1,RAMADAN Islam,12987,2001-01-01,M,EGY,A,86,94 kg Men,0,1,416,118,123,-129,123,146,155,-158,155,278
2,1,2,SAADI Farid,13497,2001-09-28,M,ALG,A,93.75,94 kg Men,0,1,416,-120,120,128,128,-140,-140,140,140,268
3,4,3,BAHROUN Mahmoud Abdulrraziq Ali,13160,2001-03-16,M,LBA,A,89.35,94 kg Men,0,1,416,80,-86,86,86,95,100,-105,100,186
4,5,4,ABOULQUASIM Mohammed,14013,2002-08-06,M,LBA,A,88.9,94 kg Men,0,1,416,-70,70,-80,70,85,92,98,98,168
NA,3,NA,OWUSU Gabriel,13342,2001-06-23,M,GHA,A,85.85,94 kg Men,0,1,416,103,106,-110,106,-122,-122,-122,NA,NA
