total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
9,7,9,SELLOU Ahmed Hassan Nasreldin M.,5124,1989-12-03,M,EGY,A,104.13,105 kg Men,0,1,163,150,157,162,162,-190,190,196,196,358
11,9,13,MUZINSKI Marcin,3214,1985-05-29,M,POL,A,98.45,105 kg Men,0,1,163,160,-165,-165,160,185,191,-196,191,351
12,15,10,BASOL Mehmet,2906,1984-08-14,M,TUR,A,96.55,105 kg Men,0,1,163,152,-158,-160,152,190,195,-200,195,347
10,14,7,TRAJANAUSKAS Algimantas,6227,1991-12-07,M,LTU,B,102.54,105 kg Men,0,1,163,155,-162,-162,155,191,196,201,201,356
13,10,15,OSUNA LOPEZ Luis Alfredo,4998,1989-08-08,M,MEX,B,104.21,105 kg Men,0,1,163,155,159,-163,159,180,184,-186,184,343
14,17,12,SHIRAISHI Hiroaki,5085,1989-10-24,M,JPN,B,102.4,105 kg Men,0,1,163,-140,140,145,145,-192,-192,193,193,338
15,16,14,ZINNATOV Jakhongir,5549,1990-08-17,M,UZB,B,96.1,105 kg Men,0,1,163,150,-154,-155,150,180,185,-193,185,335
16,12,18,JARVIS Steven,4325,1988-03-06,M,USA,B,102.02,105 kg Men,0,1,163,-150,150,156,156,175,-181,-181,175,331
17,11,19,TATARCIK Radoslav,6449,1992-03-08,M,SVK,B,101.89,105 kg Men,0,1,163,150,-155,158,158,165,172,-177,172,330
18,18,17,LAPORT BRANDAO Bruno,3176,1985-04-10,M,BRA,B,104.24,105 kg Men,0,1,163,-145,145,-155,145,175,-180,180,180,325
19,19,16,KVIETKAUSKIS Linas,6111,1991-09-23,M,LTU,B,100.85,105 kg Men,0,1,163,140,-146,-146,140,175,180,-185,180,320
20,20,20,SHUKAT Haroon,4490,1988-07-29,M,PAK,B,103.59,105 kg Men,0,1,163,130,135,140,140,160,165,-170,165,305
21,21,21,PERA Sirla,6759,1992-08-28,M,COK,B,100.94,105 kg Men,0,1,163,100,105,112,112,130,135,141,141,253
1,4,1,XIAO Hongyu,6049,1991-08-05,W,CHN,A,47.84,48 kg Women,0,1,163,80,-83,-83,80,103,107,108,108,188
2,3,2,RYANG Chun Hwa,5969,1991-06-12,W,PRK,A,47.64,48 kg Women,0,1,163,80,-83,-83,80,102,106,-108,106,186
3,1,4,LAOSIRIKUL Pensiri,2745,1984-01-17,W,THA,A,47.9,48 kg Women,0,1,163,78,80,82,82,100,102,-106,102,184
4,2,3,KARAGOZ Nurdan,3857,1987-01-25,W,TUR,A,47.22,48 kg Women,0,1,163,78,80,81,81,98,-102,102,102,183
5,6,5,CHANG Kai-Lin,6028,1991-07-22,W,TPE,A,47.98,48 kg Women,0,1,163,70,74,-76,74,-95,95,100,100,174
6,5,6,MIZUOCHI Honami,7124,1993-02-05,W,JPN,A,47.7,48 kg Women,0,1,163,73,75,-77,75,86,87,90,90,165
7,7,7,SANCHEZ Suzanna,5518,1990-07-31,W,USA,A,47.9,48 kg Women,0,1,163,56,59,-62,59,72,-75,75,75,134
NA,NA,NA,OYUNTUNGALAG Bayartsetseg,5335,1990-03-22,W,MGL,A,47.66,48 kg Women,0,1,163,-55,-55,-55,NA,NA,NA,NA,NA,NA
1,1,1,JI Jing,4139,1987-10-04,W,CHN,A,52.75,53 kg Women,0,1,163,92,96,100,100,115,122,-127,122,222
2,2,3,HSU Shu-Ching,5922,1991-05-09,W,TPE,A,52.7,53 kg Women,0,1,163,89,92,-95,92,110,113,115,115,207
3,3,2,BUNPHITHAK Pramsiri,2738,1984-01-13,W,THA,A,52.64,53 kg Women,0,1,163,85,88,90,90,105,110,115,115,205
4,4,4,IOVU Cristina,6901,1992-11-08,W,MDA,A,51.65,53 kg Women,0,1,163,85,89,-92,89,100,105,-111,105,194
6,6,6,GUSHIKEN Misaki,5264,1990-02-08,W,JPN,A,52.88,53 kg Women,0,1,163,85,-88,-88,85,-100,100,104,104,189
7,7,7,YAGI Kanae,6677,1992-07-16,W,JPN,A,52.44,53 kg Women,0,1,163,80,82,84,84,102,-105,-105,102,186
8,8,10,DOZOIS-PREVOST Marilou,3580,1986-05-11,W,CAN,A,52.79,53 kg Women,0,1,163,80,83,NA,83,100,NA,NA,100,183
5,5,5,YOON Jin Hee,3675,1986-08-04,W,KOR,B,52.62,53 kg Women,0,1,163,78,83,85,85,100,105,-107,105,190
9,10,8,COBAN BASOL Aysegul,6973,1992-12-16,W,TUR,B,52.44,53 kg Women,0,1,163,78,-80,80,80,101,-105,-105,101,181
10,9,9,PEKMEZCI Fatma Ebru,2588,1983-08-04,W,TUR,B,52.08,53 kg Women,0,1,163,80,-83,-83,80,100,-103,-103,100,180
11,11,11,DOS REIS SANTOS Rosane,4023,1987-06-20,W,BRA,B,52.89,53 kg Women,0,1,163,-74,75,80,80,94,-97,-97,94,174
12,12,12,GOLOVANOVA Olga,6704,1992-08-05,W,RUS,B,52.16,53 kg Women,0,1,163,70,73,75,75,-93,93,-95,93,168
13,13,13,RUEL Jessica,5811,1991-02-15,W,CAN,B,52.49,53 kg Women,0,1,163,-72,72,75,75,84,87,-90,87,162
14,14,14,EJSTRUP Christina Trier,3189,1985-04-28,W,DEN,B,52.75,53 kg Women,0,1,163,64,67,-70,67,78,-82,-82,78,145
NA,NA,NA,HERNANDEZ LEON Karla Lucia,6785,1992-09-09,W,MEX,B,52.96,53 kg Women,0,1,163,-73,-73,-73,NA,NA,NA,NA,NA,NA
1,1,1,LI Lizhi,4015,1987-06-07,M,CHN,A,55.57,56 kg Men,0,1,163,120,-128,128,128,145,-166,-166,145,273
2,3,2,WIJOYO Surahmat Bin Suwoto,4400,1988-05-11,M,INA,A,55.24,56 kg Men,0,1,163,-103,103,-106,103,133,136,-141,136,239
3,2,3,TAN Chi Chung,5285,1990-02-24,M,TPE,A,55.74,56 kg Men,0,1,163,100,103,105,105,128,131,-134,131,236
4,4,4,KHON Vitaliy,6222,1991-12-05,M,KAZ,A,55.43,56 kg Men,0,1,163,95,100,103,103,122,125,130,130,233
7,8,7,AGARIJO Yusuke,5040,1989-09-16,M,JPN,A,55.59,56 kg Men,0,1,163,100,-103,-103,100,125,-128,-128,125,225
8,7,9,CHAKERI Mehrdad Safari,2760,1984-02-01,M,IRI,A,55.98,56 kg Men,0,1,163,97,102,-106,102,123,-128,-130,123,225
9,9,8,TAKAO Hiroaki,6306,1992-01-02,M,JPN,A,55.81,56 kg Men,0,1,163,-100,100,-104,100,-124,124,-128,124,224
5,5,5,OLARU Gabriel,4641,1988-11-23,M,ROU,B,55.89,56 kg Men,0,1,163,95,100,103,103,125,130,-133,130,233
6,6,6,ZHOLAMANOV Yerbolat,7768,1993-12-06,M,KAZ,B,55.81,56 kg Men,0,1,163,95,100,102,102,120,-126,126,126,228
10,10,10,ISMAIL Imran,6153,1991-10-21,M,PAK,B,55.73,56 kg Men,0,1,163,85,88,90,90,105,110,113,113,203
11,11,11,BERBEC Silviu Stefan,5034,1989-09-12,M,ROU,B,55.91,56 kg Men,0,1,163,-85,85,90,90,105,110,113,113,203
12,12,12,GAYAN Darshana Jathunga Vitharanage,4202,1987-12-08,M,SRI,B,53.78,56 kg Men,0,1,163,65,70,73,73,90,95,-100,95,168
1,2,1,O Jong Ae,2746,1984-01-17,W,PRK,A,57.55,58 kg Women,0,1,163,-92,92,95,95,-121,121,125,125,220
2,1,2,LUO Liqin,5491,1990-07-09,W,CHN,A,57.75,58 kg Women,0,1,163,92,96,-98,96,110,115,-121,115,211
3,3,4,DOMINGUEZ LARA Monica Patricia,4324,1988-03-05,W,MEX,A,57.81,58 kg Women,0,1,163,88,91,-93,91,-108,108,110,110,201
4,7,3,ANDOH Mikiko,6829,1992-09-30,W,JPN,A,57.51,58 kg Women,0,1,163,80,83,-84,83,110,114,-116,114,197
5,4,6,PARATOVA Iuliia,3761,1986-11-07,W,UKR,A,56.08,58 kg Women,0,1,163,90,-93,-93,90,102,-106,-109,102,192
6,8,5,SEO Jeongmi,6202,1991-11-18,W,KOR,A,57.99,58 kg Women,0,1,163,-83,83,-86,83,98,-103,104,104,187
7,5,7,CETINTURK Emine,5973,1991-06-13,W,TUR,A,57.28,58 kg Women,0,1,163,81,84,86,86,100,-104,-104,100,186
8,6,8,LOMOVA Nadezda,5779,1991-01-19,W,RUS,A,57.61,58 kg Women,0,1,163,80,85,-88,85,-95,95,-100,95,180
9,9,9,TURNBULL Samantha,4392,1988-05-01,W,USA,A,57,58 kg Women,0,1,163,72,75,78,78,90,94,-97,94,172
1,1,1,IRAWAN Eko Yuli,4978,1989-07-24,M,INA,A,62,62 kg Men,0,1,163,130,135,140,140,160,-170,170,170,310
2,2,2,CHEN Meilong,7287,1993-04-29,M,CHN,A,61.31,62 kg Men,0,1,163,120,125,129,129,151,156,-159,156,285
3,3,4,KRITPHET Withawat,2576,1983-07-20,M,THA,A,61.77,62 kg Men,0,1,163,121,125,128,128,155,-159,-159,155,283
4,4,5,MAHMOUD Mohamed Ihab Youssef Ahmed,5108,1989-11-21,M,EGY,A,62,62 kg Men,0,1,163,123,-127,127,127,155,-159,-159,155,282
5,5,6,DUDOGLO Iuri,6003,1991-07-09,M,MDA,A,61.53,62 kg Men,0,1,163,123,-126,-127,123,150,-155,-157,150,273
6,6,3,ITOKAZU Yoichi,5944,1991-05-24,M,JPN,A,61.74,62 kg Men,0,1,163,115,118,-120,118,-151,151,155,155,273
NA,NA,NA,ILHAN Abdulrahman,3704,1986-09-10,M,TUR,A,61.71,62 kg Men,0,1,163,-118,-118,-120,NA,NA,NA,NA,NA,NA
7,9,7,SHAHGHOLIAN GHAHFAROKHI Iman,6506,1992-04-07,M,IRI,B,61.97,62 kg Men,0,1,163,113,-117,-117,113,136,-141,142,142,255
8,7,9,KACMAZ Ugur,3845,1987-01-17,M,TUR,B,61.98,62 kg Men,0,1,163,117,-121,-121,117,133,137,-142,137,254
9,8,8,HUTCHINSON Sean Michael,4086,1987-08-22,M,USA,B,61.85,62 kg Men,0,1,163,108,112,116,116,132,137,-141,137,253
10,11,10,ALI Yasir,7427,1993-06-30,M,PAK,B,61.57,62 kg Men,0,1,163,93,-98,100,100,120,-125,-126,120,220
11,10,12,"NAGA Djihed",4444,1988-06-20,M,BEL,B,61.09,62 kg Men,0,1,163,100,105,-107,105,110,-115,-115,110,215
12,12,11,BATBILEG Orgilsaikhan,5508,1990-07-22,M,MGL,B,61.5,62 kg Men,0,1,163,97,-101,-101,97,115,-120,-120,115,212
1,1,1,HO Hsiao-Chun,3984,1987-05-16,W,TPE,A,62.57,63 kg Women,0,1,163,87,92,94,94,113,117,-124,117,211
2,2,2,KIM Yun-Jong,5096,1989-11-07,W,PRK,A,62.78,63 kg Women,0,1,163,85,90,92,92,110,-115,115,115,207
3,5,3,INCE Seda,3333,1985-10-04,W,TUR,A,61.46,63 kg Women,0,1,163,-87,87,90,90,104,111,113,113,203
4,3,5,LESNIEWSKA Anna,3263,1985-07-25,W,POL,A,62.99,63 kg Women,0,1,163,86,89,91,91,107,111,-115,111,202
5,6,4,GRISHINA Natalia,4218,1987-12-17,W,RUS,A,62.68,63 kg Women,0,1,163,-85,85,90,90,106,111,-115,111,201
7,7,8,HAO Jianjian,4719,1989-01-03,W,CHN,A,62.01,63 kg Women,0,1,163,75,80,85,85,95,100,105,105,190
9,9,9,JEWELL Helen Jane,4650,1988-11-29,W,GBR,A,61.3,63 kg Women,0,1,163,-80,-80,80,80,100,-104,-104,100,180
6,4,6,CHEREZOVA Margarita,3701,1986-09-05,W,KAZ,B,61.16,63 kg Women,0,1,163,85,-90,90,90,105,-110,110,110,200
8,10,7,MAMASALIEVA Manzurakhon,5775,1991-01-16,W,UZB,B,62.06,63 kg Women,0,1,163,75,80,-84,80,-100,102,107,107,187
10,8,10,HUMESTON Jessie,4665,1988-12-13,W,USA,B,62.78,63 kg Women,0,1,163,75,78,81,81,95,99,-102,99,180
11,12,11,GODLEY Emily Victoria,5082,1989-10-22,W,GBR,B,62.45,63 kg Women,0,1,163,73,-76,76,76,90,94,-96,94,170
12,11,12,IPEK Assiya,7767,1993-12-05,W,TUR,B,62.28,63 kg Women,0,1,163,-78,78,-80,78,90,-95,-96,90,168
1,1,1,DENI,4981,1989-07-26,M,INA,A,66.02,69 kg Men,0,1,163,138,143,-147,143,173,178,-181,178,321
2,3,2,WON Jeongsik,5684,1990-12-09,M,KOR,A,68.98,69 kg Men,0,1,163,136,-141,141,141,173,177,-181,177,318
3,6,3,SULTAN Mohamed,4580,1988-09-26,M,EGY,A,68.68,69 kg Men,0,1,163,-137,-137,137,137,170,175,-180,175,312
4,5,4,PIPA Artiom,6681,1992-07-19,M,MDA,A,68.94,69 kg Men,0,1,163,135,140,-143,140,165,-170,170,170,310
5,4,5,XIAO Minghua,4551,1988-09-10,M,CHN,A,68.72,69 kg Men,0,1,163,135,-140,140,140,167,-172,-172,167,307
6,8,6,CECHIR Serghei,5616,1990-10-15,M,MDA,A,67.44,69 kg Men,0,1,163,127,-131,131,131,158,162,-164,162,293
NA,2,NA,TRIYATNO,4224,1987-12-20,M,INA,A,68.71,69 kg Men,0,1,163,138,143,-147,143,-174,-174,-174,NA,NA
7,7,7,JUNDUBAYEV Medet,6225,1991-12-07,M,KAZ,B,68.73,69 kg Men,0,1,163,125,130,132,132,152,-156,156,156,288
8,10,8,ABDULLAYEV Alisher,5501,1990-07-17,M,UZB,B,65.86,69 kg Men,0,1,163,114,118,-121,118,145,-151,-151,145,263
9,11,9,BIBEAU-VILLIARD Philippe,4227,1987-12-27,M,CAN,B,68.28,69 kg Men,0,1,163,-113,-113,113,113,140,-147,-147,140,253
10,12,10,POIRIER Mathieu,5939,1991-05-20,M,CAN,B,68.39,69 kg Men,0,1,163,113,-116,-116,113,135,-140,-140,135,248
11,13,11,MUNKHDELGER Gantulga,4975,1989-07-22,M,MGL,B,68.83,69 kg Men,0,1,163,-100,100,-110,100,125,130,-135,130,230
12,14,12,GUNATHILAKE Basuru,5089,1989-10-30,M,SRI,B,64.54,69 kg Men,0,1,163,65,70,75,75,90,100,-105,100,175
NA,9,NA,ROSOL Tomasz,5030,1989-09-04,M,POL,B,68.04,69 kg Men,0,1,163,120,125,-128,125,-150,-150,-150,NA,NA
1,1,2,KANG Yue,6138,1991-10-08,W,CHN,A,68.49,69 kg Women,0,1,163,-105,105,110,110,125,130,-135,130,240
2,2,1,MUN Yura,5423,1990-05-13,W,KOR,A,68.27,69 kg Women,0,1,163,100,105,108,108,125,130,-135,130,238
3,3,3,BEAUCHEMIN-NADEAU Marie-Eve,4603,1988-10-13,W,CAN,A,69,69 kg Women,0,1,163,97,101,105,105,124,-129,130,130,235
4,4,4,PAEK Un Hye,4955,1989-07-07,W,PRK,A,65.44,69 kg Women,0,1,163,90,95,97,97,125,-132,-132,125,222
5,6,5,KAYA Figen,5951,1991-05-28,W,TUR,A,68.3,69 kg Women,0,1,163,87,91,93,93,110,115,118,118,211
6,7,6,KATINA Ekaterina,6131,1991-10-03,W,RUS,A,68.4,69 kg Women,0,1,163,90,-95,-95,90,-115,115,-118,115,205
7,5,8,BERESTOVA Liubov,5114,1989-11-26,W,UKR,A,66.03,69 kg Women,0,1,163,90,-93,93,93,-110,-110,110,110,203
8,8,7,LIU Lan-Yin,6360,1992-01-24,W,TPE,A,64.23,69 kg Women,0,1,163,-85,85,-90,85,110,-115,-115,110,195
9,9,9,KAKINUMA Sanae,5420,1990-05-08,W,JPN,B,68.43,69 kg Women,0,1,163,-85,85,-87,85,105,108,-110,108,193
10,10,10,REPYAKH Irina,5601,1990-10-04,W,KAZ,B,66.52,69 kg Women,0,1,163,-82,82,86,86,96,101,-104,101,187
11,11,11,HENRY Alexandria Eaton,4884,1989-05-11,W,USA,B,67.99,69 kg Women,0,1,163,82,86,-89,86,-95,95,-100,95,181
12,12,12,SUFIDINOVA Yulduz,5568,1990-09-01,W,UZB,B,65.1,69 kg Women,0,1,163,73,76,-80,76,-92,-92,92,92,168
13,13,13,FEUERMAN Robin Paige,5305,1990-03-08,W,USA,B,68.76,69 kg Women,0,1,163,72,75,-77,75,92,-95,-95,92,167
1,3,1,PETANANG Khanittha,4910,1989-06-03,W,THA,A,74.28,75 kg Women,0,1,163,-96,96,101,101,122,126,135,135,236
2,1,2,LI Yang,5903,1991-04-22,W,CHN,A,74.23,75 kg Women,0,1,163,104,106,-108,106,125,128,-136,128,234
3,4,4,LEE Aera,5301,1990-03-06,W,KOR,A,74.31,75 kg Women,0,1,163,96,101,-103,101,119,125,-130,125,226
4,5,3,LAI Hsiang-Ting,5606,1990-10-07,W,TPE,A,74.09,75 kg Women,0,1,163,95,-100,-101,95,115,125,-131,125,220
NA,2,NA,MIRONYUK Nadiya,2798,1984-03-25,W,UKR,A,74.39,75 kg Women,0,1,163,103,105,-107,105,NA,NA,NA,NA,NA
NA,NA,NA,KLADIVOVA Pavla,2954,1984-10-03,W,CZE,A,71.68,75 kg Women,0,1,163,-86,-86,-86,NA,NA,NA,NA,NA,NA
5,6,5,ZIMMERMAN Samantha Jean,3874,1987-02-13,W,USA,B,73.43,75 kg Women,0,1,163,80,83,85,85,-109,109,-114,109,194
6,7,7,"NAKAMURA Rina",5705,1990-12-25,W,JPN,B,74.68,75 kg Women,0,1,163,80,85,-88,85,95,100,104,104,189
7,9,6,LURKA Oktawia,5281,1990-02-22,W,POL,B,73.98,75 kg Women,0,1,163,-80,80,-83,80,107,-115,-115,107,187
8,8,9,MAYCOCK Whitnee,3642,1986-07-03,W,USA,B,72.62,75 kg Women,0,1,163,83,-87,-87,83,100,-103,NA,100,183
9,10,8,GOGOROVA Eleonora,5225,1990-01-15,W,SVK,B,70.9,75 kg Women,0,1,163,70,74,78,78,95,100,-105,100,178
NA,11,NA,M CYR Andreanne,4927,1989-06-15,W,CAN,B,72.95,75 kg Women,0,1,163,73,77,-80,77,NA,NA,NA,NA,NA
1,1,2,AGHASYAN Aghasi,4534,1988-08-29,M,ARM,A,76.86,77 kg Men,0,1,163,146,151,-153,151,182,186,-190,186,337
2,3,3,LASTUKHIN Viacheslav,4087,1987-08-22,M,RUS,A,76.6,77 kg Men,0,1,163,145,150,-155,150,182,-186,-187,182,332
3,5,1,KHARCHENKO Victor,5805,1991-02-11,M,RUS,A,76.56,77 kg Men,0,1,163,145,-150,-150,145,180,186,-192,186,331
4,2,4,TKAC Richard,3207,1985-05-24,M,SVK,A,76.4,77 kg Men,0,1,163,145,150,-153,150,175,180,-185,180,330
5,8,6,JAVANMARDI Shaho,5564,1990-08-29,M,IRI,A,76.78,77 kg Men,0,1,163,138,143,-148,143,171,177,-181,177,320
6,6,7,HERBERG Martin,3079,1985-01-25,M,GER,A,76.3,77 kg Men,0,1,163,140,-144,144,144,167,174,-177,174,318
7,4,9,SAVCHENKO Eduard,5360,1990-04-06,M,UKR,A,76.18,77 kg Men,0,1,163,145,-150,-150,145,172,-180,-185,172,317
8,10,5,ALIMOV Ulugbek,4847,1989-04-06,M,UZB,A,73.95,77 kg Men,0,1,163,-137,137,-144,137,177,-184,-184,177,314
9,9,8,KURNIAWAN Edi,4258,1988-01-07,M,INA,A,73.17,77 kg Men,0,1,163,140,-145,-145,140,-173,-173,173,173,313
10,7,10,KIM Woo Jae,6120,1991-09-26,M,KOR,A,74.64,77 kg Men,0,1,163,-141,143,-150,143,170,-177,-181,170,313
11,12,12,SHIRAKUSA Ryuta,5334,1990-03-22,M,JPN,B,74.5,77 kg Men,0,1,163,130,-134,134,134,160,-164,165,165,299
12,11,13,RAKHATOV Nursultan,6848,1992-10-12,M,KAZ,B,75.61,77 kg Men,0,1,163,130,135,-137,135,156,161,164,164,299
13,13,14,MIZERA Piotr,5636,1990-11-06,M,POL,B,76.95,77 kg Men,0,1,163,130,134,-136,134,155,158,-163,158,292
14,16,11,ZORBA Halil,4574,1988-09-22,M,GBR,B,75.54,77 kg Men,0,1,163,115,-120,120,120,162,167,170,170,290
15,14,15,OLIVER Jack Simon,5747,1991-01-04,M,GBR,B,76.08,77 kg Men,0,1,163,130,-135,-135,130,152,-157,-157,152,282
16,15,17,GOYETTE-DEMERS Laurent,5314,1990-03-13,M,CAN,B,76.64,77 kg Men,0,1,163,-120,120,127,127,150,-158,-160,150,277
17,17,16,THEBERGE Michael,5505,1990-07-20,M,CAN,B,76.96,77 kg Men,0,1,163,115,120,-123,120,145,-150,152,152,272
18,18,18,HYRY Antti Jussi Valtteri,4203,1987-12-08,M,FIN,B,75.09,77 kg Men,0,1,163,105,110,112,112,133,137,140,140,252
19,19,19,ASGHAR Muhammad Habib,5622,1990-10-20,M,PAK,B,75.99,77 kg Men,0,1,163,-105,105,110,110,133,-140,-144,133,243
NA,20,NA,HEINONEN Petteri,3792,1986-12-15,M,FIN,B,76.87,77 kg Men,0,1,163,105,-110,-110,105,-137,-137,-139,NA,NA
1,2,1,KIREEV Rinat,4155,1987-10-19,M,RUS,A,84.57,85 kg Men,0,1,163,160,165,-168,165,191,-200,200,200,365
2,3,4,ZHANG Shichong,4770,1989-02-07,M,CHN,A,82.6,85 kg Men,0,1,163,155,160,163,163,190,-195,-195,190,353
3,4,3,RYU Junho,5566,1990-09-01,M,KOR,A,84.83,85 kg Men,0,1,163,152,-158,158,158,185,190,193,193,351
4,6,2,CERNEI Gheorghii,5371,1990-04-13,M,MDA,A,84.29,85 kg Men,0,1,163,157,-161,-161,157,185,-190,193,193,350
5,5,5,MOZGOVENKO Oleksandr,4536,1988-09-01,M,UKR,A,82.35,85 kg Men,0,1,163,150,155,157,157,182,187,-191,187,344
6,12,6,CHALYY Dmitry,4357,1988-03-23,M,RUS,A,84.71,85 kg Men,0,1,163,151,-156,-157,151,180,184,187,187,338
7,11,8,BARANYAI Janos,2866,1984-06-24,M,HUN,A,83.83,85 kg Men,0,1,163,140,146,151,151,175,182,186,186,337
8,9,9,SAGIR Nezir,2654,1983-10-19,M,TUR,A,84.23,85 kg Men,0,1,163,152,-157,-157,152,185,-194,NA,185,337
9,13,7,KLIS Roman,4395,1988-05-03,M,POL,A,83.1,85 kg Men,0,1,163,140,145,149,149,175,183,186,186,335
11,10,12,AGHAEI MOTALEGHI Nima,5502,1990-07-17,M,IRI,A,84.53,85 kg Men,0,1,163,-152,152,-156,152,178,-182,-183,178,330
NA,1,NA,WU Wei,4746,1989-01-23,M,CHN,A,84.29,85 kg Men,0,1,163,160,-165,165,165,-180,-180,-180,NA,NA
NA,NA,NA,TIBNOKE Pitaya,5050,1989-09-21,M,THA,A,84.66,85 kg Men,0,1,163,-147,-147,-150,NA,NA,NA,NA,NA,NA
NA,NA,NA,ANDRIKYAN Aram,4571,1988-09-20,M,ARM,A,84.8,85 kg Men,0,1,163,-150,-150,-150,NA,NA,NA,NA,NA,NA
NA,NA,NA,HUANG Tse-Wei,5105,1989-11-18,M,TPE,A,84.59,85 kg Men,0,1,163,-155,-155,-158,NA,NA,NA,NA,NA,NA
10,8,11,PENT Leho,5351,1990-04-02,M,EST,B,83.73,85 kg Men,0,1,163,145,152,-155,152,-177,180,-192,180,332
