total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
2,1,2,KOZENKO Ganna,5749,1991-01-04,W,UKR,A,75.92,+75 kg Women,0,1,237,94,98,101,101,117,121,127,127,228
3,3,3,MAGAT Krisztina,4800,1989-03-02,W,HUN,A,102.74,+75 kg Women,0,1,237,93,96,-99,96,115,121,124,124,220
4,4,4,KRANZ Yvonne,2852,1984-06-09,W,GER,A,80.84,+75 kg Women,0,1,237,88,92,95,95,-115,115,-120,115,210
5,5,5,JURIC Olivera,2944,1984-09-26,W,BIH,A,75.97,+75 kg Women,0,1,237,-82,-82,82,82,103,105,-107,105,187
NA,NA,NA,CHERNIAVSKA Svitlana,2772,1984-02-12,W,UKR,A,113.1,+75 kg Women,1,1,237,105,112,115,NA,130,140,-145,NA,NA
6,6,6,PODERSOO Triin,5626,1990-10-24,W,EST,B,79.27,+75 kg Women,0,1,237,-74,74,78,78,95,99,103,103,181
1,2,1,BEDZHANYAN David,4543,1988-09-06,M,RUS,A,104.52,105 kg Men,0,1,237,173,178,181,181,220,224,230,230,411
2,1,3,SHEIKO Maksim,4374,1988-04-14,M,RUS,A,103.59,105 kg Men,0,1,237,180,184,-186,184,211,216,220,220,404
3,5,2,PLESNIEKS Arturs,6352,1992-01-21,M,LAT,A,104.27,105 kg Men,0,1,237,170,175,-178,175,213,218,222,222,397
4,4,4,CZEKIEL Kornel,4043,1987-07-15,M,POL,A,104.65,105 kg Men,0,1,237,173,177,-180,177,-215,215,-225,215,392
5,6,5,MICHALSKI Arkadiusz,5220,1990-01-07,M,POL,A,104.91,105 kg Men,0,1,237,170,175,-178,175,-212,212,-218,212,387
7,7,8,GYURKOVICS Ferenc,1412,1979-09-03,M,HUN,A,104.78,105 kg Men,0,1,237,-173,173,-176,173,-198,198,-203,198,371
NA,3,NA,KUZILOV Albert,3093,1985-02-05,M,GEO,A,103.53,105 kg Men,0,1,237,-180,-180,180,180,-216,-216,-216,NA,NA
NA,NA,NA,GOGIA Davit,5452,1990-06-02,M,GEO,A,104.5,105 kg Men,1,1,237,177,181,183,NA,213,218,-222,NA,NA
6,8,6,LOBAN Aleh,3070,1985-01-15,M,BLR,B,104.12,105 kg Men,0,1,237,165,170,-175,170,200,205,210,210,380
8,9,7,BEHM Robby,3785,1986-12-09,M,GER,B,104.23,105 kg Men,0,1,237,160,165,-170,165,-200,200,205,205,370
9,10,9,KOVAC Matej,6591,1992-06-01,M,SVK,B,99.95,105 kg Men,0,1,237,160,-165,-165,160,190,195,-200,195,355
10,11,10,GOSPODINOV Vasil Georgiev,7707,1993-11-05,M,BUL,B,103.99,105 kg Men,0,1,237,-160,160,-165,160,-195,195,-201,195,355
11,15,11,STROUMPIS Efstathios,7453,1993-07-12,M,GRE,B,104.8,105 kg Men,0,1,237,150,-155,-155,150,195,-200,-200,195,345
12,12,12,BOULY Kevin,1879,1981-04-26,M,FRA,B,104.56,105 kg Men,0,1,237,150,155,157,157,-187,-187,187,187,344
13,13,15,NOTO Pietro Giovanni,5769,1991-01-14,M,ITA,B,100.52,105 kg Men,0,1,237,147,152,156,156,175,-180,-180,175,331
14,14,13,ANDONOV Daniel,3330,1985-10-02,M,CRO,B,104.2,105 kg Men,0,1,237,140,147,150,150,-170,170,181,181,331
15,16,14,HORDNES Per,1981,1981-10-04,M,NOR,B,96.35,105 kg Men,0,1,237,-142,-142,142,142,-180,180,-186,180,322
1,1,1,PAGLIARO Genny Caterina,4605,1988-10-15,W,ITA,A,47.87,48 kg Women,0,1,237,77,81,82,82,95,99,-101,99,181
2,2,4,DIACHENKO Iana,5227,1990-01-16,W,UKR,A,47.79,48 kg Women,0,1,237,71,75,-78,75,89,-93,-93,89,164
3,4,2,MICHEL Anais,4267,1988-01-12,W,FRA,A,47.97,48 kg Women,0,1,237,68,70,72,72,88,90,92,92,164
4,3,3,JUAN TELLO Estefania,1946,1981-08-17,W,ESP,A,47.56,48 kg Women,0,1,237,70,73,-75,73,90,-92,-92,90,163
5,5,6,FUS Agata,5121,1989-11-30,W,POL,A,47.9,48 kg Women,0,1,237,64,-67,68,68,85,-88,-88,85,153
NA,NA,NA,ANDRIES Elena Ramona,8401,1994-09-21,W,ROU,A,47.88,48 kg Women,1,1,237,78,-81,81,NA,-93,93,98,NA,NA
NA,NA,NA,ANGELOVA Silviya,2225,1982-06-22,W,AZE,A,47.85,48 kg Women,1,1,237,75,80,-82,NA,95,99,-101,NA,NA
6,7,5,BONNAMANT Melanie Isabelle,6587,1992-05-30,W,FRA,B,47.7,48 kg Women,0,1,237,64,-67,67,67,82,85,-87,85,152
7,6,7,DRAGANOVA Natalia Nacheva,7708,1993-11-06,W,BUL,B,47.36,48 kg Women,0,1,237,64,66,67,67,77,-79,80,80,147
8,8,8,DEMIREL Hacer,6485,1992-03-27,W,TUR,B,47.81,48 kg Women,0,1,237,50,55,58,58,65,68,71,71,129
1,1,4,PARATOVA Iuliia,3761,1986-11-07,W,UKR,A,52.32,53 kg Women,0,1,237,85,88,90,90,100,104,-106,104,194
2,2,1,CHEREMSHANOVA Svetlana,3286,1985-08-21,W,RUS,A,52.74,53 kg Women,0,1,237,82,-86,-86,82,103,105,106,106,188
3,4,3,IVANOVA Maya Petrova,5965,1991-06-05,W,BUL,A,52.94,53 kg Women,0,1,237,79,81,-82,81,100,103,105,105,186
4,5,2,COBAN BASOL Aysegul,6973,1992-12-16,W,TUR,A,52.13,53 kg Women,0,1,237,73,78,80,80,101,104,105,105,185
5,3,5,LORENTZ Manon Camille,6023,1991-07-17,W,FRA,A,52.46,53 kg Women,0,1,237,77,80,81,81,92,96,99,99,180
6,7,6,BERCHI Dana Alexandra,5312,1990-03-11,W,ROU,A,52.9,53 kg Women,0,1,237,75,-78,-79,75,93,-97,-97,93,168
7,6,7,LACHAUME ANDRIEUX Virginie C. R.,1579,1980-03-21,W,FRA,A,52.66,53 kg Women,0,1,237,-75,75,-78,75,-90,90,-94,90,165
8,8,8,BERNTSSON Lena Carina,1206,1978-11-04,W,SWE,A,52.6,53 kg Women,0,1,237,70,-73,73,73,87,-91,-93,87,160
9,9,9,SENSOY Emine,5974,1991-06-13,W,TUR,B,50.48,53 kg Women,0,1,237,65,68,70,70,78,82,-85,82,152
10,11,10,KUKKONEN Sini Kristiina,3593,1986-05-24,W,FIN,B,52.44,53 kg Women,0,1,237,65,-67,-67,65,-82,-82,82,82,147
11,10,11,EJSTRUP Christina Trier,3189,1985-04-28,W,DEN,B,51.11,53 kg Women,0,1,237,65,-67,67,67,75,-78,-78,75,142
1,2,1,SIRGHI Oleg,4034,1987-07-09,M,MDA,A,55.93,56 kg Men,0,1,237,109,113,116,116,140,145,-155,145,261
2,1,2,MURADOV Asen Selimov,6042,1991-08-01,M,BUL,A,55.77,56 kg Men,0,1,237,-115,115,118,118,133,136,140,140,258
3,3,5,GOEGEBUER Tom Richard,617,1975-03-27,M,BEL,A,55.75,56 kg Men,0,1,237,-109,110,113,113,-131,135,-138,135,248
4,4,4,BRACHI GARCIA Josue,6779,1992-09-08,M,ESP,A,55.31,56 kg Men,0,1,237,110,-113,-113,110,135,-138,-138,135,245
5,6,3,SCARANTINO Mirco,8643,1995-01-16,M,ITA,A,55.4,56 kg Men,0,1,237,105,-108,-108,105,132,136,-138,136,241
6,5,8,CHENKOV Todor Atanasov,7781,1993-12-13,M,BUL,A,55.96,56 kg Men,0,1,237,107,-110,-111,107,130,-134,-134,130,237
9,9,7,PRZEPIORKIEWICZ Maciej,4179,1987-11-14,M,POL,A,55.8,56 kg Men,0,1,237,-100,100,-105,100,130,-135,-135,130,230
7,10,6,OTERO MARTINEZ Michael Steven,5516,1990-07-29,M,ESP,B,55.97,56 kg Men,0,1,237,-100,100,-105,100,130,135,-138,135,235
8,7,9,DI GIUSTO Michael,8713,1995-02-16,M,ITA,B,55.99,56 kg Men,0,1,237,100,104,-108,104,124,-129,130,130,234
10,8,10,CERCIZ Arberi,10352,1997-04-28,M,ALB,B,55.73,56 kg Men,0,1,237,90,100,-108,100,110,117,-125,117,217
11,11,11,SHABANI Anxhelo,9379,1996-01-17,M,ALB,B,55.72,56 kg Men,0,1,237,80,90,95,95,100,105,-111,105,200
1,1,1,CHYCHKAN Alena,7443,1993-07-07,W,BLR,A,57.3,58 kg Women,0,1,237,90,95,-97,95,115,118,-125,118,213
2,3,2,TOMA Loredana-Elena,8893,1995-05-10,W,ROU,A,57.42,58 kg Women,0,1,237,89,93,-96,93,108,113,117,117,210
3,2,3,BEGAJ Romela,3754,1986-11-02,W,ALB,A,57.42,58 kg Women,0,1,237,-95,-95,95,95,112,-116,-116,112,207
4,4,5,DRIUMOVA Kateryna,5271,1990-02-12,W,UKR,A,57.63,58 kg Women,0,1,237,88,91,-94,91,-107,107,-111,107,198
5,5,6,TITES Georgiana Andreea,6890,1992-11-01,W,ROU,A,57.77,58 kg Women,0,1,237,86,89,91,91,103,107,-110,107,198
6,6,4,LOCHOWSKA Joanna,4633,1988-11-17,W,POL,A,56.89,58 kg Women,0,1,237,85,88,90,90,-107,107,-111,107,197
7,7,7,KUSTERER Sabine Beate,5750,1991-01-04,W,GER,A,57.17,58 kg Women,0,1,237,85,-88,-89,85,103,-106,-107,103,188
8,8,9,ROOS Anna Angelica Ulrika,4855,1989-04-15,W,SWE,B,57.5,58 kg Women,0,1,237,75,-79,79,79,96,-100,101,101,180
9,9,10,LOMBARDO Jennifer,5987,1991-06-24,W,ITA,B,54.82,58 kg Women,0,1,237,73,76,78,78,95,98,100,100,178
10,11,8,KASAJ Fetie,3361,1985-10-28,W,ALB,B,57.69,58 kg Women,0,1,237,75,-78,-78,75,100,-103,103,103,178
11,10,11,PUPUTTI Jenni Maria,3636,1986-06-28,W,FIN,B,56.94,58 kg Women,0,1,237,-76,-76,76,76,87,91,-95,91,167
NA,12,NA,RUSSO Giorgia,7286,1993-04-28,W,ITA,B,55.66,58 kg Women,0,1,237,70,-75,-75,70,-95,-95,-95,NA,NA
1,1,1,CROITORU Florin Ionut,7551,1993-08-25,M,ROU,A,61.69,62 kg Men,0,1,237,128,131,135,135,-151,-151,155,155,290
2,4,2,ENEV Stoyan,4953,1989-07-06,M,BUL,A,61.94,62 kg Men,0,1,237,120,123,-125,123,155,-161,-161,155,278
3,3,4,DUDOGLO Ghenadie,3635,1986-06-27,M,MDA,A,61.31,62 kg Men,0,1,237,125,-130,-130,125,145,-150,150,150,275
4,2,5,"NAZIF Ferdi",5051,1989-09-22,M,BUL,A,61.95,62 kg Men,0,1,237,126,-130,-131,126,148,-151,-151,148,274
NA,NA,NA,BOUR Igor,3024,1984-12-18,M,MDA,A,61.5,62 kg Men,1,1,237,130,134,-137,NA,165,170,-178,NA,NA
NA,NA,NA,SULEYMANOV Zulfugar,2326,1982-11-02,M,AZE,A,61.57,62 kg Men,1,1,237,127,130,-132,NA,-160,160,NA,NA,NA
NA,NA,NA,HRISTOV Valentin,8055,1994-03-30,M,AZE,A,61.52,62 kg Men,1,1,237,133,137,-140,NA,170,175,NA,NA,NA
5,6,3,AKRITIDIS Arthouros,3437,1986-01-02,M,GRE,B,61.12,62 kg Men,0,1,237,110,-115,-115,110,145,150,-153,150,260
6,5,6,GARCIA RUEDA Ivan,2438,1983-01-17,M,ESP,B,61.69,62 kg Men,0,1,237,-115,115,-120,115,140,145,-149,145,260
7,7,7,AVDIRAJ Romario,7934,1994-02-03,M,ALB,B,61.38,62 kg Men,0,1,237,105,-111,-111,105,125,-135,NA,125,230
1,1,2,MANEVA Milka Mikova,3220,1985-06-07,W,BUL,A,62.91,63 kg Women,0,1,237,94,-96,96,96,116,121,-126,121,217
2,2,1,LEPSA Irina-Lacramioara,6601,1992-06-06,W,ROU,A,62.53,63 kg Women,0,1,237,-90,90,-94,90,115,122,-127,122,212
3,3,3,LESNIEWSKA Anna,3263,1985-07-25,W,POL,A,62.94,63 kg Women,0,1,237,85,87,89,89,110,114,-116,114,203
4,4,4,OSTAPSKA Katarzyna Anna,4317,1988-02-25,W,POL,A,62.91,63 kg Women,0,1,237,83,85,87,87,107,110,-112,110,197
5,6,6,JORDALEN Anja-Evelin,4201,1987-12-07,W,NOR,A,62.34,63 kg Women,0,1,237,-80,80,83,83,101,103,105,105,188
6,9,5,CHIQUET Agnes Charlotta Monique,2971,1984-10-24,W,FRA,A,62.55,63 kg Women,0,1,237,-80,80,-83,80,-103,103,106,106,186
7,5,7,BORDIGNON Giorgia,3997,1987-05-24,W,ITA,A,62.01,63 kg Women,0,1,237,-83,83,-87,83,100,-102,102,102,185
NA,NA,NA,BATSIUSHKA Hanna,1995,1981-10-24,W,BLR,A,62.74,63 kg Women,0,1,237,-95,-95,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,SHAINOVA Marina,3520,1986-03-14,W,RUS,A,61.96,63 kg Women,1,1,237,100,103,105,NA,125,130,NA,NA,NA
8,7,10,EVERI Anna-Maria,3958,1987-04-28,W,FIN,B,61.23,63 kg Women,0,1,237,-78,78,82,82,-96,96,100,100,182
9,10,8,KURNAZ Mehtap,8876,1995-05-01,W,TUR,B,60.78,63 kg Women,0,1,237,74,79,-81,79,95,99,101,101,180
10,11,9,OKUMUS Neslihan,8393,1994-09-17,W,TUR,B,60.33,63 kg Women,0,1,237,74,78,-82,78,95,100,-102,100,178
11,8,11,ALEMANNO Maria Grazia,5569,1990-09-02,W,ITA,B,62.2,63 kg Women,0,1,237,80,-83,-83,80,98,-101,-101,98,178
1,1,2,CHEN Oleg,4638,1988-11-22,M,RUS,A,68.5,69 kg Men,0,1,237,146,152,155,155,170,174,176,176,331
2,2,1,GODELLI Daniel,6324,1992-01-10,M,ALB,A,68.94,69 kg Men,0,1,237,-145,145,-153,145,174,-177,180,180,325
3,4,4,KINGUE MATAM Bernardin Ledoux,5431,1990-05-20,M,FRA,A,68.49,69 kg Men,0,1,237,-138,138,143,143,-168,168,-174,168,311
4,3,6,CECHIR Serghei,5616,1990-10-15,M,MDA,A,68.34,69 kg Men,0,1,237,137,141,143,143,167,-172,-174,167,310
5,5,5,AUCOUTURIER Yann,3788,1986-12-12,M,FRA,A,68.17,69 kg Men,0,1,237,133,137,140,140,163,167,-171,167,307
6,7,7,FILEV Ivaylo Todorov,3960,1987-05-01,M,BUL,A,68.08,69 kg Men,0,1,237,135,137,-138,137,160,-166,166,166,303
7,6,9,BRANDHUBER Simon Josef,5988,1991-06-27,M,GER,A,68.58,69 kg Men,0,1,237,134,-138,138,138,158,162,-165,162,300
NA,NA,3,CALJA Briken,5276,1990-02-19,M,ALB,A,68.75,69 kg Men,0,1,237,-142,-142,-142,NA,-173,174,-177,174,NA
NA,NA,NA,HASANOV Sardar,3200,1985-05-12,M,AZE,A,68.71,69 kg Men,1,1,237,-145,145,150,NA,-173,173,176,NA,NA
8,8,8,JOACHIM Robert Friedrich,3838,1987-01-13,M,GER,B,68.23,69 kg Men,0,1,237,128,132,-135,132,160,165,-170,165,297
9,9,10,MINCHEV Dian Ganchev,2631,1983-09-29,M,BUL,B,68.68,69 kg Men,0,1,237,125,130,-134,130,-160,-160,160,160,290
10,10,11,PETROV Petr,5075,1989-10-19,M,CZE,B,68.99,69 kg Men,0,1,237,128,-132,-133,128,-155,155,-163,155,283
NA,NA,NA,BERZONS Ulvis,4796,1989-03-01,M,LAT,B,68.48,69 kg Men,0,1,237,-125,-125,-125,NA,NA,NA,NA,NA,NA
1,2,1,SLIVENKO Oxana,3797,1986-12-20,W,RUS,A,68.65,69 kg Women,0,1,237,105,110,112,112,135,140,145,145,257
2,1,2,SAZANAVETS Dzina,5627,1990-10-25,W,BLR,A,68.4,69 kg Women,0,1,237,105,110,112,112,135,140,-145,140,252
3,3,4,MIRONYUK Nadiya,2798,1984-03-25,W,UKR,A,68.5,69 kg Women,0,1,237,101,105,NA,105,117,123,125,125,230
4,7,5,KIRIYENKO Alyona,3967,1987-05-09,W,AZE,A,68.8,69 kg Women,0,1,237,93,-96,-96,93,115,123,-124,123,216
5,4,7,STANCHEVA Rumyana Rumenova,2312,1982-10-15,W,BUL,A,68.5,69 kg Women,0,1,237,95,98,100,100,110,115,-118,115,215
6,5,6,PIECHOWIAK Patrycja,6768,1992-09-01,W,POL,A,68.65,69 kg Women,0,1,237,92,95,98,98,113,117,-120,117,215
NA,NA,3,MATVEEVA Tatiana,3124,1985-02-26,W,RUS,A,68.9,69 kg Women,0,1,237,-105,-105,-105,NA,125,-127,127,127,NA
7,6,8,TRETIACOVA Ecaterina,10024,1996-12-22,W,MDA,B,68.41,69 kg Women,0,1,237,85,90,93,93,106,-109,109,109,202
8,8,9,HANSSON Carita,6093,1991-09-09,W,SWE,B,65.38,69 kg Women,0,1,237,86,90,-92,90,105,-109,-109,105,195
9,10,10,KRULJAC Mihaela,2836,1984-05-20,W,CRO,B,67.81,69 kg Women,0,1,237,70,-75,-75,70,85,-90,90,90,160
NA,9,NA,HOLMSTROM Elisabeth,2676,1983-11-15,W,NOR,B,67.92,69 kg Women,0,1,237,75,-77,77,77,-90,-90,-90,NA,NA
1,1,1,EVSTIUKHINA Nadezhda,4420,1988-05-27,W,RUS,A,72.8,75 kg Women,0,1,237,115,120,123,123,143,150,155,155,278
2,2,2,VALENTIN PEREZ Lidia,3099,1985-02-10,W,ESP,A,74.16,75 kg Women,0,1,237,115,120,-124,120,135,-140,-142,135,255
3,3,4,WIEJAK Malgorzata Antonina,6551,1992-05-05,W,POL,A,74.94,75 kg Women,0,1,237,-100,-100,100,100,-116,-116,116,116,216
4,4,3,WEDOW Mandy Bianca,3977,1987-05-13,W,GER,A,73.87,75 kg Women,0,1,237,95,-98,98,98,113,116,-118,116,214
5,5,6,PRISCEPA Natalia,5072,1989-10-17,W,MDA,A,73.36,75 kg Women,0,1,237,90,94,-96,94,111,-115,-116,111,205
6,6,5,ANANIADOU Eftychia,4038,1987-07-10,W,GRE,A,74.29,75 kg Women,0,1,237,93,-96,-96,93,112,-116,-116,112,205
NA,NA,NA,ROMANOVA Anastasiia,6129,1991-10-02,W,RUS,A,69.34,75 kg Women,1,1,237,110,-115,-115,NA,125,135,-140,NA,NA
7,8,7,TROJCAKOVA Lucia,1964,1981-09-15,W,SVK,B,74,75 kg Women,0,1,237,85,-90,90,90,103,106,110,110,200
8,7,8,BRUNELLI Carlotta,7256,1993-04-11,W,ITA,B,74.85,75 kg Women,0,1,237,88,93,-96,93,102,-109,-109,102,195
1,1,1,KHOMYAKOV Dmitry,6589,1992-05-31,M,RUS,A,76.93,77 kg Men,0,1,237,155,159,161,161,185,190,-195,190,351
2,3,2,STOICHITA Paul-Catalin,4734,1989-01-10,M,ROU,A,76.6,77 kg Men,0,1,237,140,145,148,148,181,-185,186,186,334
3,4,3,KUCZYNSKI Damian Lukasz,3685,1986-08-18,M,POL,A,76.57,77 kg Men,0,1,237,145,-150,-151,145,180,-185,185,185,330
4,8,4,MARTASIDIS Antonis,6615,1992-06-14,M,GRE,A,76.56,77 kg Men,0,1,237,-140,140,-145,140,-180,-180,181,181,321
5,6,5,GONZALEZ BAEZ Alejandro,5593,1990-09-22,M,ESP,A,76.17,77 kg Men,0,1,237,-140,-140,140,140,-180,-180,180,180,320
NA,NA,NA,SHORAJ Krenar,6334,1992-01-15,M,ALB,A,75.99,77 kg Men,0,1,237,-145,-145,-145,NA,-175,-175,NA,NA,NA
NA,NA,NA,SPAC Alexandr,5109,1989-11-21,M,MDA,A,76.18,77 kg Men,1,1,237,151,155,157,NA,184,189,-194,NA,NA
NA,NA,NA,MARTIN Razvan Constantin,6248,1991-12-22,M,ROU,A,76.66,77 kg Men,1,1,237,153,156,-158,NA,185,190,-195,NA,NA
NA,NA,NA,KARAPETYAN Andranik,9288,1995-12-15,M,ARM,A,76.92,77 kg Men,1,1,237,153,157,160,NA,180,-185,186,NA,NA
6,2,7,SAVCHENKO Eduard,5360,1990-04-06,M,UKR,B,76.24,77 kg Men,0,1,237,140,145,148,148,-165,165,170,170,318
7,5,6,DE LUCA Giorgio,2861,1984-06-19,M,ITA,B,75.99,77 kg Men,0,1,237,-135,135,140,140,-170,-170,170,170,310
NA,7,NA,MARIANAKIS Emmanouil,4864,1989-04-21,M,GRE,B,76.54,77 kg Men,0,1,237,135,140,-142,140,-165,-165,-170,NA,NA
NA,NA,NA,ZORBA Halil,4574,1988-09-22,M,GBR,B,76.89,77 kg Men,0,1,237,-118,-118,-118,NA,NA,NA,NA,NA,NA
1,1,1,AUKHADOV Apti,6916,1992-11-18,M,RUS,A,84.85,85 kg Men,0,1,237,166,171,173,173,205,210,215,215,388
2,2,2,MARKOV Ivan Markov,4559,1988-09-14,M,BUL,A,84.34,85 kg Men,0,1,237,-170,170,-173,170,-205,205,-215,205,375
3,5,3,SAYAKHOV Albert,5777,1991-01-17,M,RUS,A,84.49,85 kg Men,0,1,237,-163,-163,165,165,197,202,-205,202,367
4,3,4,SINCRAIAN Gabriel,4671,1988-12-21,M,ROU,A,84.25,85 kg Men,0,1,237,162,166,-168,166,195,-201,-202,195,361
5,6,7,BARDIS Giovanni Battista,3992,1987-05-21,M,FRA,A,84.65,85 kg Men,0,1,237,-155,155,160,160,185,190,-194,190,350
6,7,6,BARANYAI Janos,2866,1984-06-24,M,HUN,A,84.31,85 kg Men,0,1,237,150,155,157,157,190,-195,-195,190,347
10,10,10,ZWARYCZ Krzysztof Maciej,5690,1990-12-13,M,POL,A,84.17,85 kg Men,0,1,237,150,-154,-154,150,182,-187,-187,182,332
NA,4,NA,KHUHAYEU Aleh,7559,1993-08-31,M,BLR,A,83.9,85 kg Men,0,1,237,-160,160,165,165,-193,-193,-193,NA,NA
NA,12,NA,TOVMASJAN Karen,5527,1990-08-05,M,NED,A,84.22,85 kg Men,0,1,237,148,-152,-152,148,-182,-182,-182,NA,NA
NA,NA,NA,TSIREKIDZE Rauli,3996,1987-05-24,M,GEO,A,84.74,85 kg Men,1,1,237,165,-168,-168,NA,198,205,-211,NA,NA
7,8,8,IAKOVIDIS Theodoros,5806,1991-02-12,M,GRE,B,83.88,85 kg Men,0,1,237,150,155,-157,155,183,187,-190,187,342
8,9,5,MATA PEREZ Andres Eduardo,6907,1992-11-11,M,ESP,B,81.74,85 kg Men,0,1,237,145,150,-154,150,190,-196,-196,190,340
9,11,9,SELIVANOV Kostyantyn,1911,1981-06-20,M,UKR,B,84.91,85 kg Men,0,1,237,-146,146,150,150,183,-191,-194,183,333
11,14,11,MULLER Michael,4127,1987-09-24,M,GER,B,84.21,85 kg Men,0,1,237,-143,143,-148,143,173,178,-183,178,321
12,15,13,TOKOLA Milko Olavi,6845,1992-10-10,M,FIN,B,83.32,85 kg Men,0,1,237,140,-144,-145,140,165,-175,-175,165,305
13,16,12,AMDAL Jarleif,4413,1988-05-22,M,NOR,B,84.37,85 kg Men,0,1,237,128,131,134,134,160,164,166,166,300
14,17,14,TERMIGNONE Dany,3908,1987-03-15,M,SUI,B,82.91,85 kg Men,0,1,237,-125,125,130,130,155,160,-162,160,290
NA,13,NA,MUSIC Ensar,5709,1990-12-30,M,CRO,B,83.71,85 kg Men,0,1,237,135,140,143,143,-190,-191,-195,NA,NA
1,1,1,KIREEV Rinat,4155,1987-10-19,M,RUS,A,93.73,94 kg Men,0,1,237,170,173,-175,173,200,208,216,216,389
2,2,3,STANULIS Zygimantas,7061,1993-01-11,M,LTU,A,93.33,94 kg Men,0,1,237,165,169,172,172,200,-205,-207,200,372
3,6,2,MAKARANKA Aliaksandr,5255,1990-02-02,M,BLR,A,93.26,94 kg Men,0,1,237,166,-171,-171,166,200,-206,-206,200,366
5,4,7,ZBIRNEA Andrian,5422,1990-05-12,M,MDA,A,93.67,94 kg Men,0,1,237,-163,163,168,168,-190,190,-201,190,358
6,3,9,GHONGHADZE Vazha,4263,1988-01-11,M,GEO,A,93.1,94 kg Men,0,1,237,162,165,168,168,188,-192,-192,188,356
7,9,8,TABAKU Ervis,5052,1989-09-22,M,ALB,A,93.87,94 kg Men,0,1,237,-161,161,-165,161,190,-195,-195,190,351
NA,7,NA,MATAM MATAM David Hercule,634,1975-06-05,M,FRA,A,93.36,94 kg Men,0,1,237,160,165,-170,165,-198,-198,-198,NA,NA
NA,10,NA,SALTSIDIS Christos,4031,1987-07-02,M,GRE,A,93.6,94 kg Men,0,1,237,160,-166,-166,160,-195,-195,-195,NA,NA
NA,NA,NA,TATARU Aurel,1702,1980-09-30,M,ROU,A,93.86,94 kg Men,0,1,237,-155,-155,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,ZAIROV Intigam,3183,1985-04-21,M,AZE,A,93.39,94 kg Men,1,1,237,173,177,180,NA,210,215,216,NA,NA
4,5,5,CHERNYSHOV Yaroslav,6618,1992-06-16,M,UKR,B,91.52,94 kg Men,0,1,237,157,162,167,167,187,192,195,195,362
8,8,11,MANUSHI Redon,5410,1990-05-02,M,FRA,B,92.74,94 kg Men,0,1,237,157,161,164,164,-180,180,185,185,349
