total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
8,8,8,HOLLO Szilard David,12454,2000-03-07,M,HUN,A,139.72,+94 kg Men,0,1,378,133,137,-139,137,160,-165,165,165,302
9,11,9,BRIBIESCA Marcos Gerardo,12625,2000-06-06,M,USA,A,130.42,+94 kg Men,0,1,378,130,-135,-135,130,-160,160,163,163,293
10,12,10,PANYA Rungsuriya,12480,2000-03-19,M,THA,A,105.86,+94 kg Men,0,1,378,120,125,130,130,155,160,161,161,291
11,10,11,KUWORGE Enzo Kofi,13452,2001-08-31,M,NED,A,130.44,+94 kg Men,0,1,378,128,-132,132,132,158,-163,-163,158,290
12,9,12,KUMEROA Benet Leslie Hapene,12660,2000-06-25,M,NZL,B,114.65,+94 kg Men,0,1,378,126,131,133,133,-149,150,156,156,289
13,16,14,ESCUDERO NAJERA Carlos Emilio,13574,2001-11-16,M,ECU,B,131.24,+94 kg Men,0,1,378,-120,-120,121,121,144,150,155,155,276
14,17,15,STONKUS Karolis,13224,2001-04-12,M,LTU,B,107.71,+94 kg Men,0,1,378,115,119,-121,119,147,151,155,155,274
15,13,16,MASSARO Giovanni,12587,2000-05-17,M,ITA,B,107.49,+94 kg Men,0,1,378,115,120,123,123,143,150,-155,150,273
16,14,17,JERRY Anak Gawan,12958,2000-12-16,M,MAS,B,120.58,+94 kg Men,0,1,378,-116,118,122,122,-146,147,-152,147,269
17,15,19,HASANZADE Hasanbay,13210,2001-04-05,M,AZE,B,94.97,+94 kg Men,0,1,378,112,117,121,121,138,141,145,145,266
18,20,13,DANC Emil,13366,2001-07-13,M,CZE,B,110.99,+94 kg Men,0,1,378,102,106,109,109,150,155,-158,155,264
19,19,18,SCHIFANO Giuseppe Pio,13844,2002-04-19,M,ITA,B,97.22,+94 kg Men,0,1,378,108,113,-119,113,140,145,-151,145,258
20,18,20,WYKRET Tomas,13225,2001-04-13,M,CZE,B,107.33,+94 kg Men,0,1,378,105,110,114,114,136,-142,142,142,256
21,21,21,AHMAD Janius Ahmad Fadhil Bin,13320,2001-06-09,M,MAS,B,107.52,+94 kg Men,0,1,378,100,105,-111,105,130,-137,137,137,242
1,1,1,CHEN Yarou,14439,2003-08-31,W,CHN,A,41.46,44 kg Women,0,1,378,65,-70,72,72,85,90,92,92,164
2,2,2,BERRIO ZULUAGA Manuela Andrea,12645,2000-06-18,W,COL,A,43.81,44 kg Women,0,1,378,66,68,71,71,-85,85,89,89,160
3,3,3,PAK Song Hui,13836,2002-04-11,W,PRK,A,43.94,44 kg Women,0,1,378,65,70,-73,70,83,87,-91,87,157
4,4,4,HUANG Yating,12788,2000-09-01,W,CHN,A,43.21,44 kg Women,0,1,378,62,66,-69,66,78,83,86,86,152
5,7,5,CAMBEI Mihaela-Valentina,14139,2002-11-18,W,ROU,A,43.68,44 kg Women,0,1,378,60,-64,-64,60,75,78,79,79,139
7,9,8,"NARIN Ayse",12387,2000-01-30,W,TUR,A,43.67,44 kg Women,0,1,378,53,56,57,57,72,-75,75,75,132
9,8,11,YAMASHITA Emika,14595,2004-01-16,W,JPN,A,43.84,44 kg Women,0,1,378,56,58,-60,58,67,69,71,71,129
10,11,10,BARBOSA LUCUMI Heidy Paola,13546,2001-10-29,W,COL,A,43.26,44 kg Women,0,1,378,55,-58,-58,55,70,73,-75,73,128
12,10,13,KARASAKAL Nida,14021,2002-08-10,W,TUR,A,43.56,44 kg Women,0,1,378,54,56,-58,56,-68,68,70,70,126
NA,5,NA,QUINTANA MENDOZA Rosielis Coromoto,12478,2000-03-18,W,VEN,A,43.65,44 kg Women,0,1,378,62,65,-67,65,-80,-80,-80,NA,NA
6,6,7,VINATASARI Nur,13361,2001-07-05,W,INA,B,43.47,44 kg Women,0,1,378,60,-63,63,63,75,-80,-82,75,138
8,13,6,KONSAM Ormila Devi,13788,2002-03-20,W,IND,B,43.65,44 kg Women,0,1,378,53,55,-57,55,74,77,-79,77,132
11,14,9,NYE Emma Elizabeth,13974,2002-07-11,W,USA,B,43.85,44 kg Women,0,1,378,54,-57,-57,54,69,72,74,74,128
13,18,12,WANNASA Sonthaya,12494,2000-03-25,W,THA,B,43.87,44 kg Women,0,1,378,48,51,53,53,66,70,-74,70,123
14,12,14,GIANG San Thu,13884,2002-05-17,W,VIE,B,43.28,44 kg Women,0,1,378,52,55,-57,55,63,65,67,67,122
15,17,15,BECERRA ROMERO Jenifer Samanta,14176,2002-12-31,W,ECU,B,43.44,44 kg Women,0,1,378,50,53,-56,53,63,-67,67,67,120
16,16,16,SAMULIAK Svitlana,14403,2003-07-19,W,UKR,B,43.96,44 kg Women,0,1,378,50,52,54,54,61,64,-65,64,118
17,19,17,BOMBEN Martina,14157,2002-12-07,W,ITA,B,43.27,44 kg Women,0,1,378,52,-55,-55,52,63,-65,-67,63,115
18,15,18,NGUYEN Thi Thu Trang,14357,2003-06-03,W,VIE,B,40.59,44 kg Women,0,1,378,50,54,-57,54,-60,60,-64,60,114
19,20,19,LIU Hui-Yu,14422,2003-08-12,W,TPE,B,44,44 kg Women,0,1,378,43,47,-49,47,53,57,60,60,107
20,22,20,RUBIO ALTAMIRANO Agatha Scarlette,12535,2000-04-18,W,CHI,B,43.53,44 kg Women,0,1,378,40,43,-46,43,52,-55,55,55,98
21,21,21,CHEN Li-Chieh,13790,2002-03-21,W,TPE,B,43.44,44 kg Women,0,1,378,40,43,45,45,50,-56,-56,50,95
22,23,22,RAKOTONDRAVOLA Nirinela Zoela,13614,2001-12-16,W,MAD,B,39.85,44 kg Women,0,1,378,25,-30,-30,25,30,35,-40,35,60
1,2,1,HAN Jong Sim,12777,2000-08-25,W,PRK,A,47.94,48 kg Women,0,1,378,76,79,-82,79,97,100,102,102,181
2,1,2,HE Si,12812,2000-09-12,W,CHN,A,47.97,48 kg Women,0,1,378,78,81,-85,81,98,-101,-101,98,179
3,6,3,BUACHATTURAT Chotima,12470,2000-03-12,W,THA,A,47.7,48 kg Women,0,1,378,-64,64,68,68,83,87,90,90,158
4,3,7,LUU Thi Chuc My,12894,2000-10-30,W,VIE,A,47.99,48 kg Women,0,1,378,-72,-72,72,72,85,-88,-88,85,157
5,5,6,BALTAG Sabina,13250,2001-04-24,W,ROU,A,47.82,48 kg Women,0,1,378,64,67,70,70,83,-87,87,87,157
6,8,4,HERNANDEZ VIEYRA Yesica Yadira,13613,2001-12-15,W,MEX,A,47.91,48 kg Women,0,1,378,64,67,-69,67,83,86,89,89,156
7,11,5,MONSALVE PATINO Laura Alejandra,12617,2000-06-02,W,COL,A,47.68,48 kg Women,0,1,378,-63,63,66,66,83,85,88,88,154
8,4,13,DOGAN Ayse,12409,2000-02-12,W,TUR,A,47.68,48 kg Women,0,1,378,68,70,71,71,78,80,-83,80,151
9,7,10,NIYOMWONG Pornchita,13731,2002-02-24,W,THA,A,47.66,48 kg Women,0,1,378,63,67,-69,67,79,83,-85,83,150
10,13,8,NGUEN Nadezhda-Mey Tuy,12670,2000-07-01,W,BUL,A,47.76,48 kg Women,0,1,378,65,-68,-69,65,78,82,85,85,150
13,12,12,DUMITRESCU Bianca-Daniela,12643,2000-06-16,W,ROU,A,47.8,48 kg Women,0,1,378,60,64,66,66,77,81,-85,81,147
14,10,14,JUNKAR ACERO Kely Valentina,13571,2001-11-14,W,COL,A,47.53,48 kg Women,0,1,378,63,66,-69,66,-80,80,-85,80,146
NA,NA,NA,DIMITROVA Dayana Dimitrova,12883,2000-10-22,W,BUL,A,47.8,48 kg Women,1,1,378,66,-70,-70,NA,86,-90,-91,NA,NA
11,9,11,PUTRI Yolanda,12385,2000-01-27,W,INA,B,47.3,48 kg Women,0,1,378,63,-67,67,67,77,82,-88,82,149
12,14,9,SEREBRYAKOVA Diana,12493,2000-03-25,W,KAZ,B,47.83,48 kg Women,0,1,378,58,62,65,65,80,-84,84,84,149
15,17,15,NGUYEN Thi Phuong Thanh,14215,2003-01-30,W,VIE,B,47.85,48 kg Women,0,1,378,60,-63,63,63,75,-80,80,80,143
16,16,18,PURWANTI,12807,2000-09-10,W,INA,B,47.36,48 kg Women,0,1,378,55,61,63,63,70,76,-81,76,139
17,15,19,OTOJONOVA Zukhra,13105,2001-02-10,W,UZB,B,47.85,48 kg Women,0,1,378,57,60,63,63,73,76,-80,76,139
18,19,20,ZAKHARCHENKO Alina,13746,2002-03-02,W,UKR,B,47.7,48 kg Women,0,1,378,60,-62,62,62,-75,75,-78,75,137
19,20,16,ANDO Chisuzu,13042,2001-01-17,W,JPN,B,47.57,48 kg Women,0,1,378,-57,57,59,59,75,78,-81,78,137
20,18,21,OKUMURA Norika,12356,2000-01-14,W,JPN,B,47.54,48 kg Women,0,1,378,-60,60,62,62,67,70,-72,70,132
21,21,17,SHEN Tzu-Hsuan,13446,2001-08-25,W,TPE,B,47.85,48 kg Women,0,1,378,55,-59,-59,55,77,-81,-81,77,132
22,22,22,MAJOR Nikoletta,13719,2002-02-19,W,HUN,B,47.87,48 kg Women,0,1,378,52,-55,-55,52,67,69,-71,69,121
23,23,23,SITI Noralyaa Binti Mat Marzuki,12932,2000-11-20,W,MAS,B,47.75,48 kg Women,0,1,378,-50,-50,50,50,-68,68,-71,68,118
24,24,24,ARIUNAA Uelun-Ekh,13273,2001-05-05,W,MGL,B,47.43,48 kg Women,0,1,378,35,40,-43,40,46,-50,-53,46,86
1,4,1,CHOMCHUEN Teerapat,13403,2001-07-31,M,THA,A,49.97,50 kg Men,0,1,378,-91,91,-95,91,113,120,125,125,216
2,1,3,LE Nguyen Quoc Bao,12322,2000-01-01,M,VIE,A,49.57,50 kg Men,0,1,378,92,96,-103,96,115,119,-124,119,215
3,6,2,HUANG Shiguo,12683,2000-07-06,M,CHN,A,49.88,50 kg Men,0,1,378,85,90,-93,90,110,116,123,123,213
4,2,5,CHOMCHUEN Natthawat,13402,2001-07-31,M,THA,A,49.88,50 kg Men,0,1,378,90,-94,94,94,113,116,118,118,212
5,3,4,DENG Hanpeng,12413,2000-02-14,M,CHN,A,49.68,50 kg Men,0,1,378,87,92,-95,92,113,118,-123,118,210
6,7,6,VILLAR MANJARRES Estiven Jose,13154,2001-03-12,M,COL,A,49.83,50 kg Men,0,1,378,-90,-90,90,90,110,115,-120,115,205
8,10,8,SAPUTRA Ricko,12371,2000-01-21,M,INA,A,49.31,50 kg Men,0,1,378,-87,-87,87,87,107,-112,113,113,200
9,8,10,DURAN REYNA Tomas Emiliano,13609,2001-12-12,M,MEX,A,49.65,50 kg Men,0,1,378,-85,85,88,88,106,111,-117,111,199
10,13,9,IANCU Valentin-Ionadi,12360,2000-01-16,M,ROU,A,49.86,50 kg Men,0,1,378,80,85,-87,85,106,111,-114,111,196
12,11,12,BALLENA VIDAURRE James Paul,12913,2000-11-11,M,PER,A,49.46,50 kg Men,0,1,378,86,-89,-89,86,108,-112,-114,108,194
7,5,7,CHOE Son Nam,13013,2001-01-08,M,PRK,B,49.14,50 kg Men,0,1,378,87,-91,91,91,113,-118,-120,113,204
11,17,11,BARCO RANGEL Juan Antonio,14129,2002-11-08,M,MEX,B,49.58,50 kg Men,0,1,378,78,81,84,84,107,111,-116,111,195
13,15,13,SANCHEZ GUTIERREZ Winder Alejandro,13470,2001-09-14,M,VEN,B,49.09,50 kg Men,0,1,378,82,85,-88,85,105,108,-111,108,193
14,9,15,POLAK Frantisek,13354,2001-07-01,M,CZE,B,49.86,50 kg Men,0,1,378,82,85,87,87,98,102,105,105,192
15,18,14,DO Tu Tung,14581,2004-01-10,M,VIE,B,49.47,50 kg Men,0,1,378,77,81,83,83,98,102,105,105,188
16,12,19,YANKOV Dimitar Nedyalkov,14406,2003-07-23,M,BUL,B,49.84,50 kg Men,0,1,378,81,83,86,86,95,100,-105,100,186
17,14,17,ANDREAN PUTRA Albin,13472,2001-09-15,M,INA,B,49.49,50 kg Men,0,1,378,80,85,-88,85,-101,101,-106,101,186
18,16,20,MIRGA Tomas,13623,2001-12-22,M,CZE,B,49.95,50 kg Men,0,1,378,78,81,84,84,96,-99,99,99,183
19,19,16,LAI Yung-Chieh,13213,2001-04-06,M,TPE,C,49.73,50 kg Men,0,1,378,77,-80,-80,77,95,100,103,103,180
20,22,18,ELFRADO Roy Bin Matin,12795,2000-09-05,M,MAS,C,49.93,50 kg Men,0,1,378,72,-76,-76,72,95,100,-105,100,172
21,21,22,TOM Seth Sinjon,13821,2002-04-04,M,USA,C,49.25,50 kg Men,0,1,378,71,73,75,75,89,92,-95,92,167
22,23,21,MASSIDDA Sergio,13679,2002-01-26,M,ITA,C,49.87,50 kg Men,0,1,378,-70,-70,70,70,85,91,96,96,166
23,20,23,KAO Chih-Wei,13570,2001-11-14,M,TPE,C,49.87,50 kg Men,0,1,378,65,70,75,75,80,85,90,90,165
24,24,24,FIIALKO Andrii,13058,2001-01-23,M,UKR,C,50,50 kg Men,0,1,378,65,69,-72,69,-85,85,-90,85,154
25,25,26,AL AJARMEH Hamzeh Ahmad Awad,13955,2002-06-27,M,JOR,C,45.87,50 kg Men,0,1,378,42,45,46,46,52,55,-57,55,101
26,26,25,LUTAAYA Hamdan Sserwanga,13648,2002-01-07,M,UGA,C,49.16,50 kg Men,0,1,378,35,40,-45,40,45,52,57,57,97
1,2,3,YU Mengqian,12497,2000-03-27,W,CHN,A,49.29,53 kg Women,0,1,378,80,83,85,85,101,-104,104,104,189
2,4,1,KIM Il Gyong,14411,2003-07-27,W,PRK,A,52.72,53 kg Women,0,1,378,78,81,-85,81,101,104,107,107,188
3,3,5,KONOTOP Kamila,13178,2001-03-23,W,UKR,A,52.79,53 kg Women,0,1,378,80,84,85,85,94,98,101,101,186
4,6,2,HUANG Xuemei,12332,2000-01-01,W,CHN,A,52.9,53 kg Women,0,1,378,80,-85,-86,80,103,-106,106,106,186
5,1,6,SINISTERRA TORRES Yenny,12570,2000-05-04,W,COL,A,52.58,53 kg Women,0,1,378,80,83,85,85,-100,100,-103,100,185
6,5,8,OLARU Raluca-Andreea,13071,2001-01-26,W,ROU,A,52.66,53 kg Women,0,1,378,75,79,81,81,-93,93,97,97,178
7,7,4,PANTI ARJONA Yudheiky Guadalupe,12748,2000-08-10,W,MEX,A,52.82,53 kg Women,0,1,378,69,73,76,76,96,101,-103,101,177
8,8,7,AZIMOVA Sabina,12896,2000-11-02,W,AZE,A,52.61,53 kg Women,0,1,378,-75,-75,75,75,90,94,98,98,173
10,14,9,BORREGO PALACIOS Irene Esmeralda,13553,2001-11-03,W,MEX,A,51.86,53 kg Women,0,1,378,69,-73,-73,69,87,91,-94,91,160
NA,9,NA,PENCIU Andreea,12800,2000-09-07,W,ROU,A,52.87,53 kg Women,0,1,378,68,70,73,73,-88,-88,-88,NA,NA
9,10,10,STEPHANO Kaela Ashton,12793,2000-09-02,W,USA,B,51.95,53 kg Women,0,1,378,71,-73,73,73,86,-89,89,89,162
11,11,11,CHOU Yuan-Tzu,13689,2002-01-30,W,TPE,B,52.67,53 kg Women,0,1,378,67,70,72,72,83,-87,87,87,159
12,12,16,CARRETTO Sabina,12915,2000-11-12,W,ITA,B,52.8,53 kg Women,0,1,378,65,67,70,70,78,-82,83,83,153
13,15,14,LAKOK Wilawan,13483,2001-09-19,W,THA,B,52.17,53 kg Women,0,1,378,65,-68,68,68,80,85,-88,85,153
14,13,17,CHUMAKOVA Viktoriia,13305,2001-05-29,W,RUS,B,52.69,53 kg Women,0,1,378,65,68,70,70,79,82,-85,82,152
15,16,12,NGUYEN Thi Thuy Tien,12899,2000-11-03,W,VIE,B,51.92,53 kg Women,0,1,378,63,66,-69,66,76,81,86,86,152
16,17,13,ELLY Cascandra Engelbert,12646,2000-06-19,W,MAS,B,52.68,53 kg Women,0,1,378,60,-65,65,65,80,83,86,86,151
17,20,15,KLARISA Juliana,14004,2002-07-29,W,INA,B,52.47,53 kg Women,0,1,378,-57,57,63,63,80,85,-90,85,148
18,19,18,VO Thi Ngoc Thanh,13638,2002-01-01,W,VIE,B,51.82,53 kg Women,0,1,378,-56,56,63,63,75,78,-83,78,141
19,18,20,MISERENDINO Giulia,13947,2002-06-24,W,ITA,B,52.38,53 kg Women,0,1,378,61,64,-66,64,70,73,75,75,139
20,21,19,JUMABAYEVA Nilufar,12917,2000-11-12,W,TKM,C,52.45,53 kg Women,0,1,378,58,62,-65,62,73,76,-78,76,138
21,22,21,VARGA Virag Zsoka,12779,2000-08-26,W,HUN,C,51.52,53 kg Women,0,1,378,54,57,59,59,70,74,-77,74,133
22,23,23,GAUDRY Mia Laine,12878,2000-10-18,W,AUS,C,52.35,53 kg Women,0,1,378,55,-58,-58,55,66,-69,69,69,124
23,24,24,OTGONBAYAR Altan-Od,12600,2000-05-25,W,MGL,C,52.4,53 kg Women,0,1,378,47,51,-53,51,55,-58,58,58,109
24,25,25,XAIYAVET Pheuy,12701,2000-07-12,W,LAO,C,50.38,53 kg Women,0,1,378,25,-27,27,27,30,33,-35,33,60
NA,NA,22,ARVA Cintia Andrea,14175,2002-12-31,W,HUN,C,52.04,53 kg Women,0,1,378,-54,-55,-55,NA,68,71,-73,71,NA
1,5,1,CHEN Maoran,12357,2000-01-15,M,CHN,A,55.72,56 kg Men,0,1,378,-103,103,106,106,-132,132,135,135,241
2,2,2,JEREMY Lalrinnunga,14112,2002-10-26,M,IND,A,55.66,56 kg Men,0,1,378,105,108,110,110,127,-130,130,130,240
3,3,3,TOPTAS Caner,13425,2001-08-14,M,TUR,A,55.91,56 kg Men,0,1,378,101,-107,109,109,121,128,-132,128,237
4,1,6,CHEN Jian,12685,2000-07-07,M,CHN,A,55.7,56 kg Men,0,1,378,106,-110,111,111,120,125,-128,125,236
5,6,4,O Won Gwan,12998,2001-01-02,M,PRK,A,55.69,56 kg Men,0,1,378,105,-110,-110,105,127,-131,-131,127,232
6,10,5,ALMAZYADI Nawaf Mohammed S,12763,2000-08-19,M,KSA,A,55.71,56 kg Men,0,1,378,90,-96,96,96,121,-126,126,126,222
7,11,8,YERGENBAY Yerassyl,13161,2001-03-16,M,KAZ,A,55.82,56 kg Men,0,1,378,95,-100,-100,95,118,123,125,125,220
10,9,11,PEREZ ROJAS Angel Samuel,12768,2000-08-21,M,VEN,A,55.71,56 kg Men,0,1,378,96,-101,-101,96,120,-126,-129,120,216
12,12,10,RUSEV Angel Hriskov,13368,2001-07-13,M,BUL,A,55.37,56 kg Men,0,1,378,90,95,-98,95,120,-125,-125,120,215
14,13,15,ZAKHUMA,13201,2001-04-01,M,IND,A,55.71,56 kg Men,0,1,378,94,-97,-99,94,-118,118,-123,118,212
NA,4,NA,GARCIA PEREZ Jairo Luis,12733,2000-08-02,M,COL,A,54.99,56 kg Men,0,1,378,101,-106,107,107,-127,-128,-128,NA,NA
8,17,7,HUSEYNOV Elmaddin,13200,2001-04-01,M,AZE,B,55.8,56 kg Men,0,1,378,88,91,94,94,118,122,125,125,219
9,7,12,MASTRANGELO Donato,12804,2000-09-09,M,ITA,B,55.86,56 kg Men,0,1,378,90,94,97,97,111,116,120,120,217
11,8,14,DONEN Dogan,14158,2002-12-10,M,TUR,B,55.73,56 kg Men,0,1,378,96,-99,-99,96,115,-118,119,119,215
13,20,9,MUNGUIA NUNEZ Francisco Jesus,12537,2000-04-20,M,MEX,B,55.76,56 kg Men,0,1,378,87,90,92,92,115,119,121,121,213
15,21,13,MARTINEZ LOPEZ Juan Camilo,13167,2001-03-18,M,COL,B,55.13,56 kg Men,0,1,378,91,-94,-95,91,-116,116,120,120,211
16,14,21,MAMMADOV Ismayil,12761,2000-08-18,M,AZE,B,55.96,56 kg Men,0,1,378,88,94,-97,94,-110,110,115,115,209
18,23,16,FLOREA Robert-George,13951,2002-06-26,M,ROU,B,55.67,56 kg Men,0,1,378,85,-90,90,90,111,-117,117,117,207
19,16,23,SOMBOON-UAN Thada,12897,2000-11-03,M,THA,B,53.9,56 kg Men,0,1,378,90,94,-96,94,106,110,112,112,206
20,22,18,MARTINEZ CASTILLO Ronnier Zaed,13610,2001-12-12,M,PAN,B,55.66,56 kg Men,0,1,378,85,88,90,90,115,-118,-118,115,205
21,27,19,CHAMPA Chanon,12609,2000-05-31,M,THA,B,55.6,56 kg Men,0,1,378,-87,87,-91,87,110,115,-121,115,202
22,25,24,AKMOLDA Sairamkez,13886,2002-05-18,M,KAZ,B,55.45,56 kg Men,0,1,378,-90,-90,90,90,-110,110,-115,110,200
23,28,20,HARUTYUNYAN Khachik,12822,2000-09-18,M,ARM,B,55.97,56 kg Men,0,1,378,-85,85,-90,85,110,115,-117,115,200
24,15,27,BALAUTA Petrica,12665,2000-06-29,M,ROU,B,55.66,56 kg Men,0,1,378,90,94,-97,94,105,-110,-110,105,199
NA,26,NA,PHAM Tien Dung,13421,2001-08-12,M,VIE,B,55,56 kg Men,0,1,378,88,-92,-92,88,-108,-108,-108,NA,NA
17,19,22,CHEN Chia-Lung,13188,2001-03-28,M,TPE,C,55.5,56 kg Men,0,1,378,88,91,93,93,110,114,-117,114,207
25,18,26,KILBERT Antwan Latell,13355,2001-07-02,M,USA,C,55.43,56 kg Men,0,1,378,87,91,93,93,106,-110,-110,106,199
26,24,25,BUI Dinh Sang,13716,2002-02-18,M,VIE,C,55.39,56 kg Men,0,1,378,85,-90,90,90,104,-108,108,108,198
27,29,29,ORSOS Richard,13096,2001-02-07,M,HUN,C,55.91,56 kg Men,0,1,378,78,82,85,85,100,105,-107,105,190
28,30,31,POOX PERALTA Jose Manuel,14270,2003-03-17,M,MEX,C,50.59,56 kg Men,0,1,378,80,84,-86,84,101,-106,-106,101,185
29,33,28,ALARAB Hassan Abdulbaqi A,12408,2000-02-11,M,KSA,C,55.55,56 kg Men,0,1,378,78,-84,-84,78,98,105,-108,105,183
30,34,30,MADANAMOOTHOO Jack Dorian,13240,2001-04-19,M,MRI,C,55.57,56 kg Men,0,1,378,-77,77,-82,77,96,101,105,105,182
31,32,32,MARIO Allessandro Bong,13519,2001-10-12,M,MAS,C,54.74,56 kg Men,0,1,378,70,75,80,80,-95,95,100,100,180
32,31,33,PERALES GARCIA Jose David,13073,2001-01-27,M,ESP,C,53.75,56 kg Men,0,1,378,-75,75,81,81,95,-100,-102,95,176
33,35,34,RAJAONA Miharintsoa Jose Paselliaz,13410,2001-08-04,M,MAD,C,52.93,56 kg Men,0,1,378,70,-75,75,75,80,85,90,90,165
NA,NA,17,YAMAGUCHI Yuto,12642,2000-06-15,M,JPN,C,54.45,56 kg Men,0,1,378,-90,-90,-90,NA,110,-116,116,116,NA
1,2,1,LEVENT Nuray,12575,2000-05-08,W,TUR,A,57.57,58 kg Women,0,1,378,82,84,-86,84,101,105,107,107,191
2,3,3,HANHUR Mariia,12772,2000-08-24,W,UKR,A,54.79,58 kg Women,0,1,378,81,-84,84,84,100,102,-106,102,186
3,6,2,FAYZULLAEVA Kumushkhon,13671,2002-01-20,W,UZB,A,57.92,58 kg Women,0,1,378,76,79,-82,79,100,104,106,106,185
4,4,5,VALODZKA Siuzanna,12759,2000-08-17,W,BLR,A,57.94,58 kg Women,0,1,378,79,-82,83,83,98,101,-104,101,184
5,1,14,EMDU Ailada,12884,2000-10-23,W,THA,A,57.73,58 kg Women,0,1,378,82,85,88,88,90,-95,95,95,183
6,8,4,GRIGORIU Maria-Luana,12402,2000-02-07,W,ROU,A,58,58 kg Women,0,1,378,78,-81,-81,78,97,101,102,102,180
7,5,8,MOROSAN Marinela,13431,2001-08-16,W,ROU,A,57.46,58 kg Women,0,1,378,74,78,82,82,94,97,-100,97,179
11,12,10,ILIEVA Atanaska Asenova,12638,2000-06-14,W,BUL,A,57.27,58 kg Women,0,1,378,70,74,77,77,90,95,-97,95,172
12,22,6,PAREDES VASQUEZ Eldi Jhasmin,12740,2000-08-04,W,PER,A,57.85,58 kg Women,0,1,378,72,-75,-77,72,95,100,-103,100,172
14,14,13,FERNANDEZ APONTE Kareen Lucia,12594,2000-05-22,W,VEN,A,57.03,58 kg Women,0,1,378,76,-80,-80,76,-95,95,-100,95,171
8,7,7,STUDY Bernadicta Babela Mei,13745,2002-03-02,W,INA,B,57.5,58 kg Women,0,1,378,-76,76,79,79,93,97,100,100,179
