total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
9,9,9,CAESEMAEKER Karen,2987,1984-11-12,W,FRA,A,46.68,48 kg Women,0,1,150,60,-62.5,-62.5,60,75,77.5,-80,77.5,137.5
10,11,10,RESTREPO Marcela,2416,1983-01-01,W,COL,A,47.28,48 kg Women,0,1,150,57.5,60,-62.5,60,75,-77.5,77.5,77.5,137.5
11,12,11,ONDOS Adel,2134,1982-03-06,W,HUN,A,47.92,48 kg Women,0,1,150,55,57.5,60,60,67.5,72.5,-75,72.5,132.5
12,13,12,CORDERO Esther,2070,1982-01-01,W,MEX,A,47.28,48 kg Women,0,1,150,-52.5,52.5,-57.5,52.5,65,70,-75,70,122.5
13,14,13,KAINZ Eva,3453,1986-01-13,W,AUT,A,47.38,48 kg Women,0,1,150,47.5,50,52.5,52.5,57.5,-60,-60,57.5,110
14,15,14,TUNTUROVOVA Adela,3084,1985-01-28,W,CZE,A,47.22,48 kg Women,0,1,150,-40,-40,40,40,42.5,45,47.5,47.5,87.5
NA,5,NA,KARDANOVA Ragnetta,2407,1983-01-01,W,RUS,A,47.57,48 kg Women,0,1,150,72.5,-75,-75,72.5,-92.5,-92.5,-92.5,NA,NA
1,1,1,TANG Juanhua,2419,1983-01-01,W,CHN,A,51.95,53 kg Women,0,1,150,80,85,87.5,87.5,105,107.5,110,110,197.5
2,2,2,DASDELEN Aylin,2071,1982-01-01,W,TUR,A,52.55,53 kg Women,0,1,150,-85,-85,85,85,100,105,-110,105,190
3,3,4,BILGIN Emine,2883,1984-07-15,W,TUR,A,52.33,53 kg Women,0,1,150,77.5,-80,-80,77.5,97.5,-100,-100,97.5,175
4,7,3,SHAINOVA Marina,3520,1986-03-14,W,RUS,A,51.93,53 kg Women,0,1,150,72.5,-75,-75,72.5,95,-100,100,100,172.5
5,4,5,SACHMACINSKA Barbara,2629,1983-09-24,W,POL,A,52.57,53 kg Women,0,1,150,75,77.5,-80,77.5,95,-100,-100,95,172.5
6,5,7,LOZANO Martha,2076,1982-01-01,W,COL,A,52.56,53 kg Women,0,1,150,72.5,75,-77.5,75,92.5,-97.5,-97.5,92.5,167.5
7,6,6,JAKKALA Jayamma,2406,1983-01-01,W,IND,A,51.54,53 kg Women,0,1,150,67.5,-72.5,72.5,72.5,-92.5,92.5,-97.5,92.5,165
8,8,8,DAVIS Amber,3624,1986-06-17,W,USA,A,51.94,53 kg Women,0,1,150,70,-72.5,72.5,72.5,85,90,-95,90,162.5
9,10,9,DENSMORE Rosemary,2843,1984-05-25,W,CAN,A,50.96,53 kg Women,0,1,150,52.5,55,57.5,57.5,70,-72.5,72.5,72.5,130
10,11,10,PISKOVA Radka,3883,1987-02-22,W,CZE,A,52.33,53 kg Women,0,1,150,-42.5,42.5,45,45,50,-55,-55,50,95
NA,9,NA,MANSOUR EL SAYED Essmat,3768,1986-11-20,W,EGY,A,52.13,53 kg Women,0,1,150,-72.5,-72.5,72.5,72.5,-100,-100,-102.5,NA,NA
1,2,1,STOYANOV Yasen,2939,1984-09-17,M,BUL,A,55.77,56 kg Men,0,1,150,110,115,117.5,117.5,140,147.5,-150,147.5,265
2,3,2,SETIADI Jadi,3087,1985-02-02,M,INA,A,53.58,56 kg Men,0,1,150,110,115,-120,115,140,145,-150,145,260
3,1,3,FIGUEROA MOSQUERA Oscar Albeiro,2513,1983-04-27,M,COL,A,55.92,56 kg Men,0,1,150,115,120,122.5,122.5,-137.5,137.5,-145,137.5,260
4,4,7,GULCAN Ahmet,2504,1983-04-16,M,TUR,A,55.84,56 kg Men,0,1,150,-100,100,105,105,120,127.5,-132.5,127.5,232.5
5,6,4,FILEV Ivaylo Todorov,3960,1987-05-01,M,BUL,A,55.26,56 kg Men,0,1,150,95,100,102.5,102.5,120,125,127.5,127.5,230
6,7,6,YANG Chul-Woong,2399,1983-01-01,M,KOR,A,55.45,56 kg Men,0,1,150,102.5,-110,-110,102.5,127.5,-135,-135,127.5,230
7,5,9,ISBARA Ertan,2155,1982-03-25,M,TUR,A,56,56 kg Men,0,1,150,105,-110,-112.5,105,125,-130,-132.5,125,230
8,10,5,SLABY Petr,2684,1983-11-25,M,CZE,A,55.4,56 kg Men,0,1,150,92.5,97.5,-100,97.5,122.5,127.5,-132.5,127.5,225
9,9,8,ADAM Robert,2282,1982-09-15,M,HUN,A,55.51,56 kg Men,0,1,150,-100,100,-102.5,100,120,125,-130,125,225
10,8,11,TAMAM Mohamed,3047,1985-01-01,M,EGY,A,55.34,56 kg Men,0,1,150,95,100,-102.5,100,115,120,-122.5,120,220
11,11,10,CANTO Jose Leonel,2465,1983-03-03,M,MEX,A,54.1,56 kg Men,0,1,150,95,-100,-100,95,-115,115,120,120,215
12,12,12,MORENO Raul Fuentes,2805,1984-04-01,M,ESP,A,55.76,56 kg Men,0,1,150,90,95,-97.5,95,110,115,-117.5,115,210
13,13,13,HERNANDEZ Ivan,2595,1983-08-12,M,ESP,A,54.77,56 kg Men,0,1,150,92.5,-97.5,-97.5,92.5,-112.5,112.5,-117.5,112.5,205
14,14,14,RODIONOV Andrey,2159,1982-03-27,M,KAZ,A,55.98,56 kg Men,0,1,150,87.5,-92.5,-92.5,87.5,107.5,-112.5,112.5,112.5,200
15,15,15,BELAN Michal,3404,1985-12-24,M,SVK,A,55.55,56 kg Men,0,1,150,67.5,70,72.5,72.5,90,92.5,-95,92.5,165
NA,NA,NA,DELLINO Vito,2177,1982-04-16,M,ITA,A,55.82,56 kg Men,0,1,150,-90,-90,-90,NA,-125,-125,-125,NA,NA
1,1,1,ZHOU Yan,2733,1984-01-08,W,CHN,A,56.91,58 kg Women,0,1,150,90,95,100,100,115,120,125,125,225
2,2,2,AY Dondu,2179,1982-04-18,W,TUR,A,57.59,58 kg Women,0,1,150,85,90,-95,90,100,-102.5,105,105,195
3,4,3,GORDON Carissa,2607,1983-08-24,W,USA,A,56.96,58 kg Women,0,1,150,77.5,80,-82.5,80,-102.5,-102.5,102.5,102.5,182.5
4,3,6,VILLAR BARBOZA Rusmeris,2487,1983-03-28,W,COL,A,56.96,58 kg Women,0,1,150,77.5,80,-82.5,80,-100,-100,100,100,180
5,6,4,KOKHANENKO Svitlana,2715,1984-01-01,W,UKR,A,57.54,58 kg Women,0,1,150,-77.5,77.5,-82.5,77.5,97.5,-102.5,102.5,102.5,180
6,5,7,"NAGY Szilvia",2131,1982-03-02,W,HUN,A,57.51,58 kg Women,0,1,150,77.5,80,-82.5,80,97.5,-102.5,-102.5,97.5,177.5
7,9,5,PARDO Nidia Rosa,2412,1983-01-01,W,COL,A,57.83,58 kg Women,0,1,150,-75,75,-80,75,100,-102.5,102.5,102.5,177.5
8,10,8,TANAKA Ryoko,2882,1984-07-14,W,JPN,A,54.23,58 kg Women,0,1,150,67.5,70,72.5,72.5,85,90,92.5,92.5,165
9,8,10,GOUDA Ibrahim Rasha,2073,1982-01-01,W,EGY,A,57.61,58 kg Women,0,1,150,-75,75,-80,75,90,-92.5,-92.5,90,165
10,12,9,SMOSARSKA Anna,3264,1985-07-25,W,POL,A,57.59,58 kg Women,0,1,150,65,70,72.5,72.5,85,90,-92.5,90,162.5
11,11,11,LOPEZ Casado Azahara,2554,1983-06-18,W,ESP,A,57.46,58 kg Women,0,1,150,65,70,72.5,72.5,85,87.5,-90,87.5,160
12,13,12,ENCINAS Denisse,2405,1983-01-01,W,MEX,A,56.47,58 kg Women,0,1,150,65,70,-72.5,70,-85,85,-90,85,155
13,14,14,AMADIO Kristie,3114,1985-02-20,W,AUS,A,57.82,58 kg Women,0,1,150,62.5,67.5,-70,67.5,75,80,-82.5,80,147.5
14,15,13,ZIAROVA Marta,2586,1983-08-03,W,SVK,A,57.02,58 kg Women,0,1,150,-55,55,-60,55,80,82.5,-85,82.5,137.5
NA,7,NA,YUMNAM Renu Bala Chanu,3719,1986-10-02,W,IND,A,57.6,58 kg Women,0,1,150,72.5,-77.5,77.5,77.5,-92.5,-92.5,-92.5,NA,NA
1,1,1,ZHANG Xiangxiang,2573,1983-07-16,M,CHN,A,61.96,62 kg Men,0,1,150,132.5,-140,142.5,142.5,162.5,170,-176,170,312.5
2,2,2,DEMIREV Demir Manolov,2917,1984-08-31,M,BUL,A,61.67,62 kg Men,0,1,150,-120,-120,120,120,145,147.5,150,150,270
3,3,5,OZ Omer,3156,1985-03-28,M,TUR,A,61.26,62 kg Men,0,1,150,112.5,115,117.5,117.5,137.5,-142.5,142.5,142.5,260
4,5,3,SADEGH Ghorbani,2709,1984-01-01,M,IRI,A,61.27,62 kg Men,0,1,150,110,115,-117.5,115,-142.5,145,-147.5,145,260
5,4,4,LIONTOS Thomas,2253,1982-08-04,M,GRE,A,61.01,62 kg Men,0,1,150,110,-115,115,115,142.5,-145,-145,142.5,257.5
6,6,6,MOUZENIDIS Charis,2585,1983-08-03,M,GRE,A,61.64,62 kg Men,0,1,150,107.5,-110,110,110,130,135,140,140,250
7,7,8,KOVALEV Roman,2058,1982-01-01,M,KAZ,A,61.72,62 kg Men,0,1,150,102.5,107.5,-112.5,107.5,132.5,-137.5,137.5,137.5,245
8,10,10,URIBE Fredy A.,2067,1982-01-01,M,COL,A,61.29,62 kg Men,0,1,150,-102.5,102.5,-107.5,102.5,-132.5,132.5,135,135,237.5
9,8,11,FLORES Alvarez Raul,2202,1982-05-23,M,MEX,A,61.53,62 kg Men,0,1,150,100,105,-110,105,-132.5,132.5,-140,132.5,237.5
10,13,7,SUZUKI Masaki,2290,1982-09-22,M,JPN,A,61.7,62 kg Men,0,1,150,-100,-100,100,100,137.5,-140,-140,137.5,237.5
11,12,9,PARADA Fernando,2389,1983-01-01,M,COL,A,61.15,62 kg Men,0,1,150,100,-105,-105,100,130,135,-137.5,135,235
12,14,13,REFAY Said,3373,1985-11-10,M,EGY,A,61.73,62 kg Men,0,1,150,100,-105,-105,100,-125,125,127.5,127.5,227.5
13,11,14,GARCIA RUEDA Ivan,2438,1983-01-17,M,ESP,A,60.83,62 kg Men,0,1,150,95,97.5,100,100,120,-125,125,125,225
14,15,12,KUCERKA Ondrej,3194,1985-05-07,M,CZE,A,61.42,62 kg Men,0,1,150,92.5,97.5,-100,97.5,122.5,127.5,-130,127.5,225
15,16,15,SARKISIAN David,3807,1986-12-27,M,AUS,A,61.84,62 kg Men,0,1,150,95,-100,-100,95,-122.5,122.5,-127.5,122.5,217.5
16,9,16,ZEJDLIK Jiri,3219,1985-06-07,M,SVK,A,59.74,62 kg Men,0,1,150,97.5,100,102.5,102.5,107.5,112.5,-117.5,112.5,215
1,1,1,LI Chunmei,2867,1984-06-25,W,CHN,A,62.79,63 kg Women,0,1,150,95,100,105,105,115,120,-127.5,120,225
2,2,2,MERKER Tatiana,2622,1983-09-18,W,RUS,A,61.5,63 kg Women,0,1,150,85,87.5,90,90,107.5,112.5,-115,112.5,202.5
3,3,3,VALOYES CUESTA Ubaldina,2233,1982-07-06,W,COL,A,62.59,63 kg Women,0,1,150,87.5,90,-92.5,90,107.5,-115,-115,107.5,197.5
4,4,4,INCE Seda,3333,1985-10-04,W,TUR,A,61.31,63 kg Women,0,1,150,80,85,-90,85,100,105,-110,105,190
5,6,5,BORJA Elizabeth,2068,1982-01-01,W,COL,A,61.42,63 kg Women,0,1,150,77.5,80,-82.5,80,100,105,-107.5,105,185
6,5,6,ORSAGOVA Lenka,2626,1983-09-20,W,CZE,A,60.89,63 kg Women,0,1,150,77.5,80,-82.5,80,95,-100,100,100,180
7,7,8,PETKOVA Rumyana,2311,1982-10-15,W,BUL,A,62.79,63 kg Women,0,1,150,80,-85,-87.5,80,90,97.5,-102.5,97.5,177.5
8,8,7,ZALATAROVA Aksana,2774,1984-02-18,W,BLR,A,61.96,63 kg Women,0,1,150,75,-80,-80,75,95,100,-102.5,100,175
9,9,10,MIYAGI Hisako,2516,1983-04-30,W,JPN,A,62.35,63 kg Women,0,1,150,70,72.5,75,75,90,92.5,95,95,170
10,14,9,SMOSARSKA Justyna,3702,1986-09-05,W,POL,A,61.89,63 kg Women,0,1,150,-70,-70,70,70,90,95,-100,95,165
11,10,11,WHITE Jacqueline Louise,2127,1982-02-23,W,AUS,A,62.63,63 kg Women,0,1,150,70,75,-77.5,75,-85,85,-90,85,160
12,11,12,NOVELA Irma,2458,1983-02-24,W,MEX,A,62.65,63 kg Women,0,1,150,70,-75,75,75,85,-90,-90,85,160
13,12,13,BALLESTEROS Mayte,3293,1985-08-30,W,ESP,A,62.95,63 kg Women,0,1,150,67.5,72.5,-77.5,72.5,80,-85,85,85,157.5
14,13,14,HORNA Lenka,3386,1985-11-20,W,SVK,A,60.15,63 kg Women,0,1,150,62.5,67.5,70,70,75,-80,-80,75,145
15,15,15,SCERBOVA Sandra,2642,1983-10-10,W,CZE,A,62.92,63 kg Women,0,1,150,52.5,-55,-55,52.5,67.5,-72.5,-72.5,67.5,120
NA,NA,NA,RUE Danica,2245,1982-07-27,W,USA,A,62.85,63 kg Women,0,1,150,-85,-85,-85,NA,NA,NA,NA,NA,NA
1,1,2,SAGIR Taner,3136,1985-03-13,M,TUR,A,68.38,69 kg Men,0,1,150,140,145,147.5,147.5,170,175,-177.5,175,322.5
2,2,6,LIU Haihua,2598,1983-08-14,M,CHN,A,68.84,69 kg Men,0,1,150,140,-145,145,145,170,-175,-180,170,315
3,4,4,ZHOU Dongnan,2680,1983-11-19,M,CHN,A,68.56,69 kg Men,0,1,150,137.5,-142.5,142.5,142.5,170,-177.5,-177.5,170,312.5
4,7,1,SOBHI Hassan Amin,2066,1982-01-01,M,EGY,A,68.72,69 kg Men,0,1,150,-135,135,-140,135,165,172.5,177.5,177.5,312.5
5,5,3,LUKANIN Vladislav,2976,1984-10-28,M,RUS,A,67.54,69 kg Men,0,1,150,137.5,-142.5,-142.5,137.5,-170,170,-177.5,170,307.5
6,6,5,SEN Ferit,2212,1982-06-08,M,TUR,A,68.64,69 kg Men,0,1,150,135,-140,-140,135,170,-175,-175,170,305
7,8,7,ANGULO RIVERA Edinson,2257,1982-08-06,M,COL,A,68.8,69 kg Men,0,1,150,120,-125,125,125,152.5,157.5,160,160,285
8,10,8,DE LUCA Giorgio,2861,1984-06-19,M,ITA,A,65.38,69 kg Men,0,1,150,120,-127.5,-127.5,120,145,150,-157.5,150,270
9,9,12,SVRCEK Pavol,2258,1982-08-08,M,SVK,A,68.81,69 kg Men,0,1,150,120,125,-127.5,125,-137.5,-137.5,137.5,137.5,262.5
10,12,9,BROWER Henry,2088,1982-01-04,M,USA,A,67.17,69 kg Men,0,1,150,-112.5,-112.5,112.5,112.5,137.5,142.5,147.5,147.5,260
11,11,11,TURNER Benjamin,2753,1984-01-23,M,AUS,A,68.43,69 kg Men,0,1,150,110,115,-117.5,115,140,-147.5,-147.5,140,255
12,14,10,KUBICA Martin,2488,1983-03-29,M,CZE,A,67.24,69 kg Men,0,1,150,102.5,-107.5,107.5,107.5,130,135,140,140,247.5
13,13,13,WILSON Joel,3483,1986-02-05,M,AUS,A,66.86,69 kg Men,0,1,150,100,105,107.5,107.5,127.5,132.5,-135,132.5,240
14,15,14,ROUCO Ivan,3177,1985-04-12,M,ESP,A,67.28,69 kg Men,0,1,150,-100,-100,100,100,127.5,132.5,-137.5,132.5,232.5
15,16,15,REYES Manuel,2707,1984-01-01,M,MEX,A,68.75,69 kg Men,0,1,150,-95,95,-100,95,120,-125,125,125,220
NA,3,NA,VOLKOV Vitaliy,2572,1983-07-16,M,UKR,A,68.45,69 kg Men,0,1,150,-137.5,137.5,142.5,142.5,-165,-165,-165,NA,NA
1,1,1,LIU Chunhong,3086,1985-01-29,W,CHN,A,68.52,69 kg Women,0,1,150,-107.5,107.5,-115.5,107.5,135,144,147.5,147.5,255
2,2,4,MEDINA Angela,2479,1983-03-18,W,COL,A,68.72,69 kg Women,0,1,150,102.5,105,107.5,107.5,120,125,-127.5,125,232.5
3,4,2,RAMADAN MOHAMED Nahla,3164,1985-04-04,W,EGY,A,68.81,69 kg Women,0,1,150,95,100,102.5,102.5,120,125,127.5,127.5,230
4,3,3,SIMSEK Sibel,2961,1984-10-10,W,TUR,A,67.92,69 kg Women,0,1,150,100,-102.5,102.5,102.5,117.5,-125,125,125,227.5
5,5,5,ZABOLOTNAYA Natalya,3280,1985-08-15,W,RUS,A,67.96,69 kg Women,0,1,150,95,100,-102.5,100,110,115,-120,115,215
6,8,6,DOMINGUEZ LARA Cinthya Vanessa,2324,1982-10-29,W,MEX,A,68.28,69 kg Women,0,1,150,92.5,95,-97.5,95,110,115,-117.5,115,210
7,6,10,LUKASHEVICH Veronika,2528,1983-05-19,W,BLR,A,67.92,69 kg Women,0,1,150,90,95,97.5,97.5,110,-115,-115,110,207.5
8,9,7,BYELIK Kateryna,2145,1982-03-14,W,UKR,A,68.14,69 kg Women,0,1,150,92.5,-97.5,-97.5,92.5,112.5,-117.5,-117.5,112.5,205
9,7,11,RUZHINSKA Slaveyka,2443,1983-01-30,W,BUL,A,68.27,69 kg Women,0,1,150,87.5,92.5,95,95,110,-117.5,-117.5,110,205
10,11,8,MAHMOUD Asmaa,3054,1985-01-01,W,EGY,A,68.43,69 kg Women,0,1,150,90,-95,-95,90,102.5,107.5,112.5,112.5,202.5
11,13,9,SAITO Rika,2532,1983-05-23,W,JPN,A,65.7,69 kg Women,0,1,150,80,85,-87.5,85,100,105,110,110,195
12,10,15,MILKINA Nadezda,2130,1982-03-01,W,RUS,A,63.93,69 kg Women,0,1,150,87.5,-90,90,90,97.5,100,NA,100,190
13,12,13,FERNANDEZ Tatiana,2981,1984-11-04,W,ESP,A,66.8,69 kg Women,0,1,150,87.5,-90,-90,87.5,100,102.5,-105,102.5,190
14,16,12,CRASS Rachel,3244,1985-07-06,W,USA,A,68.95,69 kg Women,0,1,150,75,77.5,80,80,97.5,102.5,105,105,185
15,15,14,VALENTIN PEREZ Lidia,3099,1985-02-10,W,ESP,A,67.97,69 kg Women,0,1,150,-80,-80,80,80,97.5,-102.5,102.5,102.5,182.5
16,14,16,WON Jung-Woo,2082,1982-01-01,W,KOR,A,64.81,69 kg Women,0,1,150,-80,80,82.5,82.5,90,95,-97.5,95,177.5
17,17,18,GAUME Teresa L.,2227,1982-06-23,W,USA,A,68.64,69 kg Women,0,1,150,75,77.5,-80,77.5,92.5,95,NA,95,172.5
18,18,17,VALENZUELA Priscila,2995,1984-11-18,W,MEX,A,66.1,69 kg Women,0,1,150,65,70,75,75,85,90,95,95,170
1,1,1,LIKERECZ Gyongyi,2538,1983-05-28,W,HUN,A,74.63,75 kg Women,0,1,150,112.5,-116.5,-116.5,112.5,137.5,140,143,143,255
2,2,2,ZHANG Ning,2423,1983-01-02,W,CHN,A,72.67,75 kg Women,0,1,150,102.5,-110,110,110,-132.5,132.5,-142.5,132.5,242.5
3,3,3,RAMADAN Nagham Mohamed,2415,1983-01-01,W,EGY,A,72.93,75 kg Women,0,1,150,97.5,100,102.5,102.5,117.5,122.5,-125,122.5,225
4,6,4,IOANNIDI Christina,2090,1982-01-04,W,GRE,A,73.83,75 kg Women,0,1,150,95,-100,-100,95,122.5,-127.5,-127.5,122.5,217.5
5,4,6,GAGARINA Natalia,2617,1983-09-10,W,RUS,A,74.18,75 kg Women,0,1,150,-100,100,-102.5,100,-117.5,117.5,-122.5,117.5,217.5
6,7,7,IMAHOKO Kazue,2271,1982-08-25,W,JPN,A,74.08,75 kg Women,0,1,150,90,-95,95,95,105,112.5,-117.5,112.5,207.5
7,5,8,SHAMANSKA Nadiya,3345,1985-10-11,W,UKR,A,71.03,75 kg Women,0,1,150,-95,95,-100,95,110,-115,-115,110,205
