total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
8,7,10,MACHAVARIANI Gia,3123,1985-02-26,M,GEO,A,104.13,105 kg Men,0,1,116,175,180,-183,180,210,-215,-215,210,390
9,8,12,KIM Wha Sung,3232,1985-06-22,M,KOR,A,104.65,105 kg Men,0,1,116,175,180,-183,180,-210,210,-217,210,390
10,14,8,TESOVIC Martin,546,1974-10-20,M,SVK,B,104.48,105 kg Men,0,1,116,175,-180,-180,175,205,-211,212,212,387
11,12,9,HORDIYCHUK Mykola,2660,1983-11-02,M,UKR,B,103.99,105 kg Men,0,1,116,-175,175,-180,175,205,-210,211,211,386
12,13,15,AUDZEYEU Mikhail,2106,1982-02-02,M,BLR,B,103.99,105 kg Men,0,1,116,-175,175,-180,175,205,-211,-211,205,380
13,11,16,BIRANVAND Mohsen,1958,1981-09-06,M,IRI,B,104.95,105 kg Men,0,1,116,173,176,-178,176,-203,-203,203,203,379
14,19,11,BARARI Mohammadreza,4364,1988-03-31,M,IRI,B,104.4,105 kg Men,0,1,116,167,-173,-173,167,210,-220,-220,210,377
15,21,13,PLESNIEKS Arturs,6352,1992-01-21,M,LAT,B,103.16,105 kg Men,0,1,116,-164,164,-169,164,208,-214,-215,208,372
16,17,19,VASHANOV Igor,4608,1988-10-16,M,KAZ,B,98.81,105 kg Men,0,1,116,165,170,-175,170,195,200,-205,200,370
17,18,18,LOPEZ JIMENEZ Lazaro Jose,3703,1986-09-08,M,CUB,B,104.91,105 kg Men,0,1,116,-163,163,168,168,-202,202,NA,202,370
19,16,22,ARROYO VALDEZ Jorge David,6110,1991-09-23,M,ECU,B,99.43,105 kg Men,0,1,116,172,-177,-177,172,195,-200,-202,195,367
NA,9,NA,SIMKUS Modestas,3331,1985-10-02,M,LTU,B,104.71,105 kg Men,0,1,116,177,-183,NA,177,NA,NA,NA,NA,NA
18,15,24,GYURKOVICS Ferenc,1412,1979-09-03,M,HUN,C,104.94,105 kg Men,0,1,116,170,175,-178,175,195,-200,-201,195,370
20,20,23,GOGIA Teimurazi,3467,1986-01-24,M,GEO,C,101.33,105 kg Men,0,1,116,160,165,-168,165,190,195,-198,195,360
22,27,17,HORN Rene,3364,1985-10-31,M,GER,C,99.8,105 kg Men,0,1,116,150,155,-159,155,196,202,-205,202,357
23,25,21,MAZEIKA Anton,5535,1990-08-09,M,BLR,C,104.35,105 kg Men,0,1,116,155,-158,158,158,190,195,199,199,357
24,22,29,BURGENER Casey,2263,1982-08-15,M,USA,C,103.3,105 kg Men,0,1,116,155,162,-167,162,182,189,-194,189,351
25,23,28,MENSIKOVS Ilja,4766,1989-02-06,M,LAT,C,104.07,105 kg Men,0,1,116,157,161,-165,161,-190,190,-195,190,351
26,26,25,WALZER Libor,683,1975-12-08,M,CZE,C,104.25,105 kg Men,0,1,116,-153,153,156,156,187,-193,194,194,350
27,24,30,MATYKIEWICZ Tomas,2344,1982-12-04,M,CZE,C,104.32,105 kg Men,0,1,116,154,158,-161,158,-188,189,-194,189,347
29,28,31,SHANKLE Donald Clark,2150,1982-03-18,M,USA,C,104.81,105 kg Men,0,1,116,150,-155,155,155,-188,189,-197,189,344
NA,NA,20,SAMADOV Alibay,2157,1982-03-26,M,AZE,C,101.07,105 kg Men,0,1,116,-160,-160,-160,NA,200,NA,NA,200,NA
NA,NA,NA,RAMAZANOV Ruslan,3869,1987-02-10,M,TKM,C,100.85,105 kg Men,1,1,116,-160,160,-165,NA,190,196,200,NA,NA
21,29,14,DAZA TAPIA Angel David,1344,1979-04-11,M,VEN,D,102.63,105 kg Men,0,1,116,147,151,154,154,200,-206,206,206,360
28,30,27,FAMILIA CHECO Jose Andres,5658,1990-11-24,M,DOM,D,103.17,105 kg Men,0,1,116,147,151,154,154,-185,185,190,190,344
30,31,26,GARIPIS Konstantinos,1849,1981-03-12,M,GRE,D,98.06,105 kg Men,0,1,116,145,150,-154,150,-185,-190,190,190,340
31,32,32,KOKAIA Tornike,3173,1985-04-07,M,AZE,D,104.93,105 kg Men,0,1,116,145,-152,-155,145,-185,185,-197,185,330
32,36,33,YANG Chih-Yu,5065,1989-10-06,M,TPE,D,104.5,105 kg Men,0,1,116,135,140,-145,140,175,182,-187,182,322
33,33,35,LIU Chen-Chuan,4439,1988-06-15,M,TPE,D,104.97,105 kg Men,0,1,116,135,142,-147,142,-180,180,-190,180,322
34,35,34,FIORE Federico,5214,1990-01-03,M,ITA,D,101.02,105 kg Men,0,1,116,-140,140,-148,140,-180,180,-187,180,320
35,34,36,VICTOR Abilash Christopher,3654,1986-07-15,M,IND,D,99,105 kg Men,0,1,116,135,-140,140,140,-175,175,179,179,319
36,37,37,KOUVAKAS Alexandros,4954,1989-07-06,M,CAN,D,104.82,105 kg Men,0,1,116,-137,137,-142,137,170,-180,-185,170,307
NA,NA,NA,ALAIFURI Salwan Jasim Abbood,6118,1991-09-26,M,IRQ,D,98.82,105 kg Men,0,1,116,153,-158,-158,NA,190,195,-201,NA,NA
1,1,2,OZKAN KONAK Sibel,4322,1988-03-03,W,TUR,A,47.72,48 kg Women,0,1,116,87,90,-93,90,110,115,-119,115,205
2,2,1,TIAN Yuan,7109,1993-01-29,W,CHN,A,47.83,48 kg Women,0,1,116,82,86,88,88,106,113,116,116,204
3,3,4,BUNPHITHAK Pramsiri,2738,1984-01-13,W,THA,A,47.71,48 kg Women,0,1,116,81,83,-86,83,-103,103,-105,103,186
4,4,3,CHEN Wei-Ling,2089,1982-01-04,W,TPE,A,47.08,48 kg Women,0,1,116,77,80,-82,80,98,102,105,105,185
5,6,7,IM Jyoung Hwa,3784,1986-12-07,W,KOR,A,47.94,48 kg Women,0,1,116,80,-84,-84,80,100,-104,-104,100,180
6,5,8,KARPINSKA Marzena,4309,1988-02-19,W,POL,A,47.87,48 kg Women,0,1,116,80,-83,-83,80,-93,93,96,96,176
7,10,6,RYANG Chun Hwa,5969,1991-06-12,W,PRK,A,47.4,48 kg Women,0,1,116,-75,75,-80,75,-100,-100,100,100,175
8,13,5,KHAMSRI Panida,4738,1989-01-13,W,THA,A,47.2,48 kg Women,0,1,116,-74,74,-78,74,100,-104,-104,100,174
NA,NA,NA,TAYLAN Nurcan,2658,1983-10-29,W,TUR,A,47.88,48 kg Women,1,1,116,90,93,-99,NA,112,116,121,NA,NA
9,9,10,VALENCIA HERNANDEZ Carolina,3097,1985-02-08,W,MEX,B,47.87,48 kg Women,0,1,116,76,-78,-79,76,95,-98,-98,95,171
10,7,15,BRAHJA Shqiponje,445,1973-07-28,W,ALB,B,47.94,48 kg Women,0,1,116,73,77,80,80,85,90,-93,90,170
11,11,11,PAGLIARO Genny Caterina,4605,1988-10-15,W,ITA,B,47.68,48 kg Women,0,1,116,-75,75,-78,75,90,93,-95,93,168
12,8,14,YELISSEYEVA Margarita,6685,1992-07-20,W,KAZ,B,47.81,48 kg Women,0,1,116,72,76,78,78,90,-95,-95,90,168
13,12,12,MIZUOCHI Honami,7124,1993-02-05,W,JPN,B,47.93,48 kg Women,0,1,116,-75,75,-78,75,92,-95,-95,92,167
14,15,9,JUAN TELLO Estefania,1946,1981-08-17,W,ESP,B,47.58,48 kg Women,0,1,116,-70,70,-75,70,90,93,95,95,165
16,14,20,REXROAD Kelly Elizabeth,1084,1978-03-30,W,USA,B,47.89,48 kg Women,0,1,116,-69,69,71,71,84,-88,-88,84,155
17,21,17,REYES POZO Carolanni,6011,1991-07-13,W,DOM,B,47.86,48 kg Women,0,1,116,65,-68,-68,65,83,-87,87,87,152
20,19,23,MICHEL Anais,4267,1988-01-12,W,FRA,B,47.74,48 kg Women,0,1,116,66,-69,-69,66,83,-87,-87,83,149
NA,NA,16,MASHITOH,4772,1989-02-08,W,INA,B,47.13,48 kg Women,0,1,116,-70,-70,-70,NA,88,-91,-91,88,NA
15,16,13,VRIES Portia Charmaine,2890,1984-07-21,W,RSA,C,47.57,48 kg Women,0,1,116,63,66,68,68,90,-93,-93,90,158
18,17,19,D ALESSANDRO Giovanna,2243,1982-07-22,W,ITA,C,45.18,48 kg Women,0,1,116,60,65,67,67,80,84,-86,84,151
19,22,18,VASQUEZ Maria,5661,1990-11-26,W,ECU,C,48,48 kg Women,0,1,116,62,65,-67,65,81,83,85,85,150
21,18,24,ANGELOVA Silviya,2225,1982-06-22,W,AZE,C,47.84,48 kg Women,0,1,116,60,65,67,67,75,-82,82,82,149
22,23,21,TOGOEVA Makhliyo,6316,1992-01-07,W,UZB,C,47.92,48 kg Women,0,1,116,60,64,-67,64,82,84,-86,84,148
23,24,22,ANDRIES Elena Ramona,8401,1994-09-21,W,ROU,C,47.62,48 kg Women,0,1,116,-63,63,-66,63,-83,-83,83,83,146
24,20,27,ATHANASIADOU Anna,1827,1981-02-13,W,GRE,C,47.93,48 kg Women,0,1,116,-62,62,66,66,75,80,-82,80,146
25,25,25,MATSA Santoshi,8017,1994-03-10,W,IND,C,47.97,48 kg Women,0,1,116,58,-62,62,62,77,79,81,81,143
26,26,26,SISOEVA Marina,7363,1993-05-30,W,UZB,C,46.29,48 kg Women,0,1,116,60,-63,-64,60,76,80,-83,80,140
27,27,28,BERKI Lilla,7558,1993-08-29,W,HUN,C,46.82,48 kg Women,0,1,116,42,-45,45,45,53,56,-60,56,101
1,1,1,CHEN Xiaoting,5766,1991-01-11,W,CHN,A,52.84,53 kg Women,0,1,116,92,97,100,100,-120,120,122,122,222
2,3,2,DASDELEN Aylin,2071,1982-01-01,W,TUR,A,52.89,53 kg Women,0,1,116,-90,90,-94,90,115,117,121,121,211
3,2,6,CONTRERAS Yuderqui Maridalia,3529,1986-03-27,W,DOM,A,52.78,53 kg Women,0,1,116,91,93,-96,93,110,113,-115,113,206
5,5,3,MIYAKE Hiromi,3381,1985-11-18,W,JPN,A,49.55,53 kg Women,0,1,116,84,86,87,87,110,112,113,113,200
6,10,5,VILLAR BARBOZA Rusmeris,2487,1983-03-28,W,COL,A,52.64,53 kg Women,0,1,116,85,-88,-88,85,107,110,113,113,198
7,7,8,CHEREMSHANOVA Svetlana,3286,1985-08-21,W,KAZ,A,52.95,53 kg Women,0,1,116,82,87,-92,87,110,-115,-115,110,197
8,8,7,LAOSIRIKUL Pensiri,2745,1984-01-17,W,THA,A,50.17,53 kg Women,0,1,116,85,-89,-89,85,-110,110,-113,110,195
9,6,11,HSU Shu-Ching,5922,1991-05-09,W,TPE,A,52.8,53 kg Women,0,1,116,-87,-87,87,87,-106,106,-111,106,193
10,9,9,ROHDE Julia,4887,1989-05-13,W,GER,A,52.41,53 kg Women,0,1,116,83,85,-86,85,104,107,-110,107,192
NA,NA,NA,YU Weili,2559,1983-06-24,W,HKG,A,52.41,53 kg Women,0,1,116,-85,-85,85,NA,105,-110,-110,NA,NA
4,4,4,FEBRIANTI Citra,4313,1988-02-22,W,INA,B,52.19,53 kg Women,0,1,116,84,-88,88,88,105,110,113,113,201
11,12,10,GRIGORYAN Elen,4252,1988-01-03,W,ARM,B,52.47,53 kg Women,0,1,116,-80,80,-85,80,103,106,-108,106,186
12,13,12,FANG Li-Chun,2473,1983-03-08,W,TPE,B,52.63,53 kg Women,0,1,116,-77,77,80,80,99,103,-107,103,183
13,11,15,DOZOIS-PREVOST Marilou,3580,1986-05-11,W,CAN,B,52.9,53 kg Women,0,1,116,80,84,-86,84,98,-101,-104,98,182
14,14,14,RUCI Sherjana,7234,1993-03-31,W,ALB,B,52.96,53 kg Women,0,1,116,75,-80,80,80,95,-100,100,100,180
15,15,16,VIDLYVANA Mariya,2649,1983-10-14,W,UKR,B,52.58,53 kg Women,0,1,116,76,79,-81,79,93,-96,96,96,175
16,16,13,VASQUEZ ANANGONO Tatiana Margarita,7048,1993-01-07,W,ECU,B,52.94,53 kg Women,0,1,116,-72,72,75,75,92,98,100,100,175
18,19,17,COBAN BASOL Aysegul,6973,1992-12-16,W,TUR,B,52.87,53 kg Women,0,1,116,-68,-68,68,68,92,95,-98,95,163
17,17,18,SETHI Minati,5270,1990-02-11,W,IND,C,52.9,53 kg Women,0,1,116,-71,-71,71,71,-94,94,-96,94,165
19,20,19,BERCHI Dana Alexandra,5312,1990-03-11,W,ROU,C,52.88,53 kg Women,0,1,116,-68,68,-70,68,87,-89,89,89,157
20,18,20,BERNTSSON Lena Carina,1206,1978-11-04,W,SWE,C,52.96,53 kg Women,0,1,116,-66,66,69,69,84,-88,88,88,157
21,22,21,BURIEVA Zilola,6658,1992-07-09,W,UZB,C,53,53 kg Women,0,1,116,60,64,67,67,80,83,-85,83,150
22,21,22,EJSTRUP Christina Trier,3189,1985-04-28,W,DEN,C,52.87,53 kg Women,0,1,116,65,67,-69,67,77,79,-81,79,146
23,23,23,BENTELI Konstantina,7550,1993-08-24,W,GRE,C,52.58,53 kg Women,0,1,116,62,-67,-67,62,73,77,-80,77,139
24,24,24,AL BALOOSHI Alia Ali,6208,1991-11-21,W,UAE,C,52.73,53 kg Women,0,1,116,-40,40,42,42,55,-60,-60,55,97
NA,NA,NA,BURGOS ORTIZ Lely Berlitt,3218,1985-06-06,W,PUR,C,50.29,53 kg Women,0,1,116,70,73,75,NA,90,-94,-94,NA,NA
NA,NA,NA,ERDENEBAT Erdenetuya,4926,1989-06-15,W,MGL,C,52.99,53 kg Women,0,1,116,-60,-60,-60,NA,NA,NA,NA,NA,NA
1,1,2,WU Jingbiao,4735,1989-01-10,M,CHN,A,55.61,56 kg Men,0,1,116,128,132,-135,132,153,157,160,160,292
2,3,1,LONG Qingquan,5673,1990-12-03,M,CHN,A,55.64,56 kg Men,0,1,116,-127,-127,127,127,154,161,-166,161,288
3,2,4,CHA Kum Chol,4051,1987-07-19,M,PRK,A,55.87,56 kg Men,0,1,116,123,127,130,130,145,150,-154,150,280
4,6,5,MAKAROV Ruslan,3848,1987-01-19,M,UZB,A,55.93,56 kg Men,0,1,116,117,120,-124,120,145,149,-154,149,269
5,4,12,EL MAOUI Khalil,4555,1988-09-12,M,TUN,A,55.87,56 kg Men,0,1,116,124,127,-131,127,140,-145,-146,140,267
6,7,8,HERNANDEZ Carlos,2545,1983-06-03,M,CUB,A,55.86,56 kg Men,0,1,116,110,115,118,118,142,146,-150,146,264
9,11,9,ROMERO Yasmani,4579,1988-09-26,M,CUB,A,55.93,56 kg Men,0,1,116,110,115,-118,115,140,-146,146,146,261
17,10,18,DUDOGLO Ghenadie,3635,1986-06-27,M,MDA,A,55.82,56 kg Men,0,1,116,-115,-115,115,115,132,-136,-136,132,247
NA,NA,NA,HOANG Anh Tuan,3101,1985-02-12,M,VIE,A,55.73,56 kg Men,1,1,116,123,-126,-127,NA,150,-154,-154,NA,NA
7,14,3,BERNA GONZALEZ Carlos Andres,5236,1990-01-21,M,COL,B,55.88,56 kg Men,0,1,116,106,110,112,112,142,147,152,152,264
8,5,10,SETIADI Jadi,3087,1985-02-02,M,INA,B,55.19,56 kg Men,0,1,116,115,121,NA,121,135,-142,142,142,263
10,19,6,DE LAS SALAS DE LA ROSA Habib,3950,1987-04-19,M,COL,B,55.89,56 kg Men,0,1,116,110,-113,-113,110,138,142,147,147,257
11,12,11,OSMONALIEV Bekzat,3409,1985-12-28,M,KGZ,B,55.96,56 kg Men,0,1,116,115,-118,-118,115,131,136,141,141,256
12,13,14,GOEGEBUER Tom Richard,617,1975-03-27,M,BEL,B,55.83,56 kg Men,0,1,116,111,114,-116,114,133,137,139,139,253
13,20,7,YAMADA Masaharu,1611,1980-05-01,M,JPN,B,55.83,56 kg Men,0,1,116,103,-106,106,106,-142,142,146,146,252
13,20,7,YAMADA Masaharu,1612,1980-05-01,W,JPN,B,55.83,56 kg Men,0,1,116,103,-106,106,106,-142,142,146,146,252
14,8,17,RIYANTO Sumar,8755,1995-03-05,M,INA,B,55.51,56 kg Men,0,1,116,110,-115,116,116,135,-142,-145,135,251
15,16,15,SALAMANCA PINEDA Julio Cesar,4965,1989-07-15,M,ESA,B,56,56 kg Men,0,1,116,108,112,-114,112,138,-141,-141,138,250
16,15,16,HANDURDYYEV Omarguly,4667,1988-12-17,M,TKM,B,55.9,56 kg Men,0,1,116,105,109,112,112,130,136,-140,136,248
18,9,19,KILIC Gokhan,4255,1988-01-06,M,TUR,B,55.87,56 kg Men,0,1,116,112,-116,116,116,130,-135,-137,130,246
19,23,13,LOPEZ AQUINO Marvin,1689,1980-09-14,M,ESA,B,55.87,56 kg Men,0,1,116,-105,105,-108,105,135,140,-142,140,245
22,25,20,DELLINO Vito,2177,1982-04-16,M,ITA,B,55.89,56 kg Men,0,1,116,101,-105,-105,101,-130,-130,130,130,231
NA,18,NA,GRABUCEA Igor,770,1976-04-29,M,MDA,B,55.83,56 kg Men,0,1,116,-110,110,-113,110,-130,-130,-130,NA,NA
NA,24,NA,ITOKAZU Yoichi,5944,1991-05-24,M,JPN,B,55.83,56 kg Men,0,1,116,-104,104,-107,104,-135,-135,-135,NA,NA
20,17,22,GUIRADO GARCIA Francisco Javier,3390,1985-11-24,M,ESP,C,55.52,56 kg Men,0,1,116,103,107,110,110,122,126,128,128,238
21,22,21,BRACHI GARCIA Josue,6779,1992-09-08,M,ESP,C,55.82,56 kg Men,0,1,116,102,105,-109,105,122,126,129,129,234
