total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
10,13,9,TAGRU Sorom Hitlar,9414,1996-02-07,M,IND,A,61.65,62 kg Men,0,1,173,95,-99,-99,95,120,124,127,127,222
11,7,13,RISKIMOV Hurshid,7949,1994-02-08,M,UZB,A,61.55,62 kg Men,0,1,173,95,99,101,101,-115,115,-120,115,216
12,8,12,KOICHIRO Yonezawa,7935,1994-02-03,M,JPN,A,61.45,62 kg Men,0,1,173,-100,100,-105,100,110,-115,115,115,215
13,14,11,GURBANDURDIYEV Maksat,8242,1994-06-30,M,TKM,A,61.25,62 kg Men,0,1,173,87,-91,91,91,110,115,118,118,209
14,15,14,THET Lwin Oo,9125,1995-09-08,M,MYA,A,60.7,62 kg Men,0,1,173,-80,80,85,85,100,-105,105,105,190
15,16,15,KIM Ki Hyun,9400,1996-01-29,M,KOR,A,61.15,62 kg Men,0,1,173,70,-75,-75,70,90,-95,-95,90,160
NA,12,NA,MOHAMMAD Azril Huzairi Bin Ramli,8904,1995-05-16,M,MAS,A,61.6,62 kg Men,0,1,173,90,95,97,97,-110,-110,-110,NA,NA
1,1,1,TASHKENBAYEVA Madina,8998,1995-07-05,W,KAZ,A,61.6,63 kg Women,0,1,173,75,80,-85,80,95,102,106,106,186
2,2,2,CHEN Yu Ying,8415,1994-09-26,W,TPE,A,60.2,63 kg Women,0,1,173,57,-65,65,65,70,80,85,85,150
3,3,3,KIRAN Kumari Digal,8174,1994-05-25,W,IND,A,62.35,63 kg Women,0,1,173,50,55,-56,55,60,65,67,67,122
4,4,4,UMAROVA Nafisa,8749,1995-03-04,W,UZB,A,61.1,63 kg Women,0,1,173,40,45,48,48,50,55,-57,55,103
NA,NA,NA,JIRAPORN Janchum,8326,1994-08-14,W,THA,A,62.2,63 kg Women,1,1,173,76,81,-86,NA,96,103,NA,NA,NA
1,1,1,ZHUBATKANOV Galymbek,8935,1995-06-01,M,KAZ,A,68.55,69 kg Men,0,1,173,115,120,125,125,140,146,150,150,275
2,2,3,ATABAYEV Guvanch,8089,1994-04-14,M,TKM,A,68.4,69 kg Men,0,1,173,115,120,-125,120,135,140,-142,140,260
3,3,2,SATHIAN Thongham,9378,1996-01-17,M,THA,A,67.95,69 kg Men,0,1,173,100,106,110,110,132,140,-150,140,250
4,4,4,AN Young Kyeon,9577,1996-04-23,M,KOR,A,68.3,69 kg Men,0,1,173,-105,-105,105,105,133,136,-141,136,241
5,5,5,KIM Sungmin,10198,1997-02-25,M,KOR,A,67.55,69 kg Men,0,1,173,93,97,100,100,123,128,130,130,230
1,1,1,KLANKHLAW Yupawan,7849,1994-01-01,W,THA,A,66.2,69 kg Women,0,1,173,86,95,98,98,111,113,-120,113,211
2,2,2,MUNKHJANTSAN Ankhtsetseg,10852,1997-12-25,W,MGL,A,68.2,69 kg Women,0,1,173,81,-85,-85,81,104,110,112,112,193
3,3,3,LLENA Patricia,8044,1994-03-23,W,PHI,A,64.5,69 kg Women,0,1,173,75,80,-83,80,95,97,NA,97,177
4,4,4,YEN Man-Yu,8218,1994-06-18,W,TPE,A,68.5,69 kg Women,0,1,173,70,75,77,77,-96,-96,96,96,173
1,1,2,GENNADIY Li,7922,1994-01-30,M,KAZ,A,76.2,77 kg Men,0,1,173,125,130,-133,130,155,-160,160,160,290
2,2,1,ANON Manprathum,8014,1994-03-10,M,THA,A,75.65,77 kg Men,0,1,173,115,123,125,125,146,150,160,160,285
3,6,3,PIRZHANOV Vepa,8339,1994-08-22,M,TKM,A,71.8,77 kg Men,0,1,173,110,115,-120,115,140,145,149,149,264
4,3,5,SHARMA Neeraj,8144,1994-05-10,M,IND,A,76.8,77 kg Men,0,1,173,-121,-121,121,121,143,-146,-146,143,264
5,4,4,RAGALA Venkat Rahul,10250,1997-03-16,M,IND,A,74.75,77 kg Men,0,1,173,118,-122,-122,118,140,-145,145,145,263
6,5,6,WANG Nien Chu,8683,1995-02-03,M,TPE,A,75.8,77 kg Men,0,1,173,108,112,116,116,-142,142,-147,142,258
7,7,8,ABLY Azizov Amet,8811,1995-04-02,M,UZB,A,74.05,77 kg Men,0,1,173,-110,110,115,115,120,128,-133,128,243
8,8,7,JUNG Man A.,10143,1997-02-04,M,KOR,A,75.25,77 kg Men,0,1,173,95,100,-105,100,120,130,-136,130,230
NA,NA,NA,ABDULKAREEM Kareem Hashim,9658,1996-06-04,M,IRQ,A,76.55,77 kg Men,1,1,173,134,-140,140,NA,161,-170,-170,NA,NA
1,1,1,JURAEV Azizbek,7825,1994-01-01,M,UZB,A,84.1,85 kg Men,0,1,173,-130,130,135,135,155,162,163,163,298
2,2,2,SAPARGELDIYEV Dovletmyrat,8117,1994-04-27,M,TKM,A,84.35,85 kg Men,0,1,173,-125,125,-133,125,146,156,163,163,288
3,3,4,ICHIRO Yara,9271,1995-12-04,M,JPN,A,83.2,85 kg Men,0,1,173,110,115,116,116,135,139,142,142,258
4,4,3,CHANG Wei Sung,8049,1994-03-27,M,TPE,A,84.2,85 kg Men,0,1,173,105,111,-116,111,138,140,143,143,254
1,1,1,SUMPRADIT Sarat,8094,1994-04-17,M,THA,A,87.55,94 kg Men,0,1,173,132,136,138,138,167,171,175,175,313
2,2,2,LEE Hao-Jan,8292,1994-07-28,M,TPE,A,93.55,94 kg Men,0,1,173,132,136,138,138,167,171,-173,171,309
3,3,3,YOSHIHIRO Tada,8378,1994-09-11,M,JPN,A,93.35,94 kg Men,0,1,173,120,-126,126,126,150,-156,-160,150,276
4,4,4,WITSANDOO Habuton,9758,1996-07-21,M,THA,A,85.2,94 kg Men,0,1,173,115,125,-127,125,140,-151,-157,140,265
5,5,5,KENJAEV Davron,8659,1995-01-24,M,UZB,A,93.2,94 kg Men,0,1,173,-115,115,121,121,130,-135,-137,130,251
