total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,2,1,XIE Hongli,6597,1992-06-03,W,CHN,A,69.4,75 kg Women,0,1,296,105,110,113,113,135,142,145,145,258
2,1,2,WANG Zhouyu,8155,1994-05-13,W,CHN,A,75,75 kg Women,0,1,296,110,115,-120,115,130,140,-145,140,255
3,5,3,YUTVOLINA Ekaterina,6764,1992-08-31,W,RUS,A,74.95,75 kg Women,0,1,296,95,100,104,104,121,127,134,134,238
4,3,6,MAKHIYANOVA Lyaysan,7296,1993-05-02,W,RUS,A,74.75,75 kg Women,0,1,296,101,106,110,110,125,-130,-131,125,235
5,4,4,VALOYES CUESTA Ubaldina,2233,1982-07-06,W,COL,A,74.69,75 kg Women,0,1,296,100,-104,104,104,120,125,130,130,234
6,6,5,ARTHUR Jenny Lyvette,7779,1993-12-11,W,USA,A,73.55,75 kg Women,0,1,296,102,-105,-106,102,-126,126,-131,126,228
7,8,7,DEMIREL Hatice,8351,1994-08-27,W,TUR,A,70.89,75 kg Women,0,1,296,80,83,85,85,-103,103,107,107,192
8,7,8,AYNACI Duygu,9705,1996-06-26,W,TUR,A,69.41,75 kg Women,0,1,296,80,83,85,85,95,100,103,103,188
9,9,9,ABDULLAEVA Kamila,10712,1997-10-12,W,UZB,A,71.83,75 kg Women,0,1,296,75,81,-84,81,90,95,100,100,181
1,2,1,KLIMONOV Egor,6747,1992-08-24,M,RUS,A,93.46,94 kg Men,0,1,296,160,165,170,170,203,-211,-211,203,373
2,1,2,ABDALLA Ragab Abdelhay Saad A.,5834,1991-03-04,M,EGY,A,93.96,94 kg Men,0,1,296,161,166,171,171,202,-205,-210,202,373
3,4,3,ZIELINSKI Tomasz Bernard,5630,1990-10-29,M,POL,A,92.75,94 kg Men,0,1,296,155,160,165,165,181,191,201,201,366
4,5,4,BURNS Colin Thomas,2630,1983-09-26,M,USA,A,94,94 kg Men,0,1,296,-164,164,-169,164,190,195,-200,195,359
5,3,6,KOSOV Aleksei,8293,1994-07-29,M,RUS,A,92.04,94 kg Men,0,1,296,150,160,165,165,180,-190,-190,180,345
6,6,5,ZHANG Shengguo,3534,1986-04-05,M,CHN,A,93.65,94 kg Men,0,1,296,140,150,155,155,180,190,NA,190,345
7,7,8,DOBREA Valentin,9558,1996-04-14,M,ROU,A,91,94 kg Men,0,1,296,135,-140,140,140,170,175,-180,175,315
8,9,9,MUSA Getinturk,4838,1989-03-31,M,TUR,A,93.9,94 kg Men,0,1,296,-130,130,-135,130,165,170,-175,170,300
9,8,10,BADARAU Nitu-Cristian,9769,1996-07-27,M,ROU,A,92.48,94 kg Men,0,1,296,130,135,-140,135,-145,150,-155,150,285
NA,NA,7,KUZIC Nenad,6104,1991-09-17,M,SRB,A,93.82,94 kg Men,0,1,296,-142,-142,-142,NA,172,180,-185,180,NA
