total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
10,11,10,TSENDAYUSH Ariunjargal,1307,1979-02-14,W,MGL,A,101.39,+75 kg Women,0,1,18,75,-81,-81,75,105,-113,-113,105,180
11,10,11,KOMMERLA Tulasi,3949,1987-04-18,W,IND,A,80.86,+75 kg Women,0,1,18,70,75,80,80,90,97,-102,97,177
1,1,1,KHAM-EIAM Niti,1955,1981-09-02,M,THA,A,103.93,105 kg Men,0,1,18,152,155,157,157,-191,-191,191,191,348
2,2,2,DUDIN Aleksei,3663,1986-07-22,M,KGZ,A,102.86,105 kg Men,0,1,18,145,151,156,156,180,190,-192,190,346
3,3,3,AL MAHROOS Ramzi Mohammed,2351,1982-12-12,M,KSA,A,96.91,105 kg Men,0,1,18,140,145,150,150,180,-190,-190,180,330
4,4,4,AL-DOSARI Saeed Shabib E S,4626,1988-11-04,M,QAT,A,101.17,105 kg Men,0,1,18,80,-85,-85,80,100,105,-110,105,185
NA,NA,NA,AL AIFURI Mohammed Jasim Abbood,2016,1981-11-22,M,IRQ,A,104.59,105 kg Men,1,1,18,155,158,165,NA,195,-210,-221,NA,NA
1,1,1,WANG Mingjuan,3347,1985-10-11,W,CHN,A,47.86,48 kg Women,0,1,18,84,87,-90,87,101,NA,NA,101,188
2,2,2,NGO Thi Nga,3116,1985-02-20,W,VIE,A,47.73,48 kg Women,0,1,18,80,83,-85,83,90,95,-100,95,178
3,3,3,SUMIDA Shoko,3180,1985-04-18,W,JPN,A,47.82,48 kg Women,0,1,18,75,-78,78,78,-92,92,-96,92,170
4,4,4,MASHITOH,4772,1989-02-08,W,INA,A,46.86,48 kg Women,0,1,18,60,67,NA,67,75,80,83,83,150
5,5,5,FATMAWATI,3912,1987-03-16,W,INA,A,47.48,48 kg Women,0,1,18,60,-67,67,67,70,-77,77,77,144
NA,6,NA,WEN Shih-Ping,3737,1986-10-20,W,TPE,A,47.86,48 kg Women,0,1,18,67,-71,-71,67,-91,-91,-91,NA,NA
1,3,1,CEN Lijuan,3243,1985-07-06,W,CHN,A,52.58,53 kg Women,0,1,18,87,91,-93,91,106,112,117,117,208
2,1,3,SUDA Chaleephay,4014,1987-06-06,W,THA,A,52.54,53 kg Women,0,1,18,87,91,93,93,107,111,114,114,207
3,4,2,CHEREMSHANOVA Svetlana,3286,1985-08-21,W,KAZ,A,53,53 kg Women,0,1,18,86,-90,90,90,-111,111,115,115,205
4,2,4,RUMBEWAS Raema Lisa,1709,1980-10-09,W,INA,A,52.33,53 kg Women,0,1,18,85,-90,91,91,105,111,113,113,204
5,5,5,YU Weili,2559,1983-06-24,W,HKG,A,52.17,53 kg Women,0,1,18,-85,85,-90,85,-110,110,-115,110,195
6,6,6,NGUYEN Thi Bich Ha,2095,1982-01-13,W,VIE,A,52.72,53 kg Women,0,1,18,78,81,83,83,-95,95,101,101,184
7,7,7,HSU Shu-Ching,5922,1991-05-09,W,TPE,A,52.61,53 kg Women,0,1,18,78,82,-85,82,95,100,-103,100,182
8,8,11,RAIHAN Binti Yusoff,4455,1988-07-01,W,MAS,A,52.82,53 kg Women,0,1,18,75,-80,80,80,95,-100,-100,95,175
9,10,9,HIDAM Shaya Devi,1524,1980-01-02,W,IND,A,52.85,53 kg Women,0,1,18,72,77,-80,77,92,97,-102,97,174
10,9,10,DUONG Thi Bichtuyen,3910,1987-03-15,W,VIE,A,52.49,53 kg Women,0,1,18,75,78,-80,78,90,-95,95,95,173
11,11,8,MATSUMIYA Kumie,1317,1979-03-07,W,JPN,A,52.42,53 kg Women,0,1,18,65,68,70,70,94,-99,99,99,169
12,12,12,GONGOR Otgontuya,5761,1991-01-09,W,MGL,A,52.99,53 kg Women,0,1,18,62,-67,-67,62,83,86,-90,86,148
1,1,3,HOANG Anh Tuan,3101,1985-02-12,M,VIE,A,55.73,56 kg Men,0,1,18,123,-126,126,126,150,153,-155,153,279
2,4,1,WU Jingbiao,4735,1989-01-10,M,CHN,A,55.87,56 kg Men,0,1,18,-120,120,-125,120,147,152,154,154,274
3,3,2,CEN Biao,3057,1985-01-05,M,CHN,A,55.67,56 kg Men,0,1,18,-120,-120,120,120,147,151,153,153,273
4,2,5,AMIRUL Hamizan Bin Ibrahim,2021,1981-12-03,M,MAS,A,55.81,56 kg Men,0,1,18,112,117,121,121,141,-148,-148,141,262
5,7,4,YAMADA Masaharu,1611,1980-05-01,M,JPN,A,55.72,56 kg Men,0,1,18,100,103,105,105,140,146,148,148,253
5,7,4,YAMADA Masaharu,1612,1980-05-01,W,JPN,A,55.72,56 kg Men,0,1,18,100,103,105,105,140,146,148,148,253
6,5,6,SEKIKAWA Yasunobu,1578,1980-03-21,M,JPN,A,55.7,56 kg Men,0,1,18,105,110,-114,110,135,140,-146,140,250
7,6,8,"NAPOOM Pongpisut",5159,1989-12-27,M,THA,A,55.8,56 kg Men,0,1,18,106,109,-111,109,-131,131,-137,131,240
8,9,7,VALLURI Srinavasa Rao,1992,1981-10-20,M,IND,A,55.93,56 kg Men,0,1,18,102,-107,-107,102,130,135,-140,135,237
9,8,9,MAKAROV Ruslan,3848,1987-01-19,M,UZB,A,55.84,56 kg Men,0,1,18,95,99,102,102,122,125,130,130,232
10,11,10,CHIANG Tsung-Ting,4931,1989-06-22,M,TPE,A,55.83,56 kg Men,0,1,18,90,95,97,97,120,-125,125,125,222
11,12,11,HANDURDYYEV Omarguly,4667,1988-12-17,M,TKM,A,56,56 kg Men,0,1,18,96,-101,-101,96,115,-125,-127,115,211
12,10,12,AL-SHARUEE Mohammed Abdulmunem Ali,1847,1981-03-08,M,IRQ,A,55.74,56 kg Men,0,1,18,100,-110,-110,100,110,-120,-120,110,210
13,13,13,SANGOV Bakhrom,1279,1979-01-04,M,TJK,A,55.95,56 kg Men,0,1,18,-85,85,90,90,100,105,-110,105,195
1,1,1,LI Xueying,5425,1990-05-15,W,CHN,A,57.58,58 kg Women,0,1,18,95,97,102,102,120,125,-130,125,227
2,2,2,LIN Wan-Hsuan,4349,1988-03-19,W,TPE,A,57.98,58 kg Women,0,1,18,90,-95,95,95,110,-113,113,113,208
3,4,3,THONGSUK Sureerat,3778,1986-11-29,W,THA,A,56.99,58 kg Women,0,1,18,85,-90,90,90,105,110,112,112,202
4,3,4,PATMAWATI Patmawati,319,1972-02-18,W,INA,A,57.7,58 kg Women,0,1,18,85,88,91,91,105,-110,111,111,202
5,5,5,"NATTHANEEYA Chanpook",4211,1987-12-13,W,THA,A,57.02,58 kg Women,0,1,18,80,-85,85,85,106,-111,-111,106,191
6,6,6,NGUYEN Thi Yen,3014,1984-12-10,W,VIE,A,57.86,58 kg Women,0,1,18,-80,80,-83,80,-93,93,-98,93,173
7,7,7,DARKHANBAATAR Ichinnorov,4853,1989-04-14,W,MGL,A,57.96,58 kg Women,0,1,18,65,-70,-70,65,80,-85,85,85,150
1,1,1,ZHANG Jie,4094,1987-08-26,M,CHN,A,61.68,62 kg Men,0,1,18,137,144,147,147,167,174,179,179,326
2,3,2,IRAWAN Eko Yuli,4978,1989-07-24,M,INA,A,60.47,62 kg Men,0,1,18,125,130,135,135,160,165,170,170,305
3,2,4,BAZARBAYEV Umurbek,1966,1981-09-17,M,TKM,A,61.86,62 kg Men,0,1,18,125,132,136,136,150,156,160,160,296
4,7,3,HUDAYBERGENOV Tolkunbek,3443,1986-01-04,M,TKM,A,61.98,62 kg Men,0,1,18,121,-128,-128,121,156,163,-166,163,284
5,4,6,NGUYEN Manh Thang,2450,1983-02-12,M,VIE,A,61.43,62 kg Men,0,1,18,-128,-128,128,128,155,-158,-158,155,283
6,5,8,"NAHARUDIN Bin Mahayudin",2759,1984-01-30,M,MAS,A,61.82,62 kg Men,0,1,18,121,126,-128,126,150,-154,-154,150,276
7,12,5,UECHI Katsuhiko,3456,1986-01-18,M,JPN,A,61.92,62 kg Men,0,1,18,117,-121,-123,117,147,152,156,156,273
8,9,7,DENI,4981,1989-07-26,M,INA,A,61.31,62 kg Men,0,1,18,115,120,-122,120,-145,145,150,150,270
9,8,10,IMAMURA Toshio,1466,1979-12-25,M,JPN,A,61.03,62 kg Men,0,1,18,117,-120,120,120,143,148,-153,148,268
10,6,13,OSMONALIEV Bekzat,3409,1985-12-28,M,KGZ,A,61.36,62 kg Men,0,1,18,115,-121,121,121,135,143,-148,143,264
11,11,12,ALPANOV Ruslan,4033,1987-07-06,M,UZB,B,61.92,62 kg Men,0,1,18,115,119,-121,119,137,141,145,145,264
12,13,9,KAEORAK Chinnarat,4598,1988-10-12,M,THA,B,61.57,62 kg Men,0,1,18,-110,112,-116,112,142,149,-152,149,261
13,10,15,MOLDODOSOV Sultan,5521,1990-08-03,M,KGZ,B,61.49,62 kg Men,0,1,18,115,-119,119,119,135,138,141,141,260
14,14,11,IMRAN Ali Mohamed,4454,1988-07-01,M,IRQ,B,61.75,62 kg Men,0,1,18,-110,110,-117,110,135,142,146,146,256
15,15,14,KAJLAS Bandu Pujari,1673,1980-08-24,M,IND,B,61.76,62 kg Men,0,1,18,105,110,-114,110,138,143,-146,143,253
16,16,16,AL HUBAIL Mohammed,3407,1985-12-27,M,KSA,B,61.25,62 kg Men,0,1,18,95,100,105,105,-125,125,-137,125,230
1,1,1,LIU Haixia,1720,1980-10-23,W,CHN,A,62.65,63 kg Women,0,1,18,104,-110,-110,104,136,-140,-140,136,240
2,2,2,NGUYEN Thi Thiet,2975,1984-10-27,W,VIE,A,62.24,63 kg Women,0,1,18,98,101,-103,101,120,124,-127,124,225
3,3,3,SHADRINA Elena,2158,1982-03-26,W,KAZ,A,62.29,63 kg Women,0,1,18,95,99,-102,99,116,120,123,123,222
4,4,4,"NAMKHAIDORJ Bayarmaa",1119,1978-06-01,W,MGL,A,62.62,63 kg Women,0,1,18,86,91,-93,91,116,-120,-121,116,207
5,5,5,HASHIDA Mayu,3552,1986-04-20,W,JPN,A,62.7,63 kg Women,0,1,18,88,91,-93,91,112,115,-118,115,206
6,6,6,LIN Ya-Ju,3528,1986-03-25,W,TPE,A,62.23,63 kg Women,0,1,18,80,85,87,87,100,106,112,112,199
7,8,7,NURUL Farhanah Binti Johari,4505,1988-08-06,W,MAS,A,62.97,63 kg Women,0,1,18,85,-90,-90,85,101,106,-110,106,191
8,7,8,KARDEWI Komang,4625,1988-10-30,W,INA,A,60.68,63 kg Women,0,1,18,81,86,-90,86,101,-107,-110,101,187
1,1,1,TANG Fei,4563,1988-09-15,M,CHN,A,68.67,69 kg Men,0,1,18,140,-145,-150,140,177,-185,-185,177,317
2,12,2,SHINTANI Yoshito,2025,1981-12-07,M,JPN,A,68.75,69 kg Men,0,1,18,-130,130,-135,130,171,-176,176,176,306
3,5,3,KURNIAWAN Edi,4258,1988-01-07,M,INA,A,68.47,69 kg Men,0,1,18,-135,135,-140,135,165,170,-171,170,305
4,4,5,TRIYATNO,4224,1987-12-20,M,INA,A,66.03,69 kg Men,0,1,18,131,135,-138,135,165,-172,-172,165,300
5,8,4,MOHD Faerul Talib,3725,1986-10-10,M,MAS,A,68.86,69 kg Men,0,1,18,132,-136,-139,132,160,168,-171,168,300
6,3,7,RAKHATOV Kuanysh,4220,1987-12-18,M,KAZ,A,68.93,69 kg Men,0,1,18,132,137,-140,137,157,-161,161,161,298
12,14,13,KADIRBERGENOV Sanjar,3184,1985-04-22,M,TKM,A,68.39,69 kg Men,0,1,18,127,-132,-132,127,150,155,-163,155,282
NA,2,NA,KIM Yoon-Han,3104,1985-02-15,M,KOR,A,68.74,69 kg Men,0,1,18,131,135,138,138,-175,-175,-176,NA,NA
NA,NA,NA,MUHAMMAD Hidayat Hamidon,621,1975-04-21,M,MAS,A,69,69 kg Men,0,1,18,-123,-123,-125,NA,NA,NA,NA,NA,NA
7,7,6,ASADA Tomohiro,2359,1982-12-20,M,JPN,B,68.85,69 kg Men,0,1,18,127,132,-135,132,158,163,165,165,297
8,9,9,MOLDODOSOV Kutman,2189,1982-05-06,M,KGZ,B,68.93,69 kg Men,0,1,18,122,130,132,132,150,155,158,158,290
9,6,11,PIRBAL Swara Mohammed,2209,1982-06-04,M,IRQ,B,68.68,69 kg Men,0,1,18,125,-131,132,132,146,153,157,157,289
13,15,14,MENDIBAEV Bakhram,2609,1983-08-27,M,UZB,B,68.91,69 kg Men,0,1,18,-125,125,127,127,150,155,-160,155,282
14,16,16,JUMAYEV Jasurbek,3017,1984-12-12,M,TKM,B,68.94,69 kg Men,0,1,18,-126,126,-130,126,145,150,-153,150,276
15,17,17,TOKTONALIEV Kambar,3399,1985-12-12,M,KGZ,B,69,69 kg Men,0,1,18,-121,121,-128,121,-150,150,-156,150,271
16,20,12,KURUKULASOORIYAGE Anton Sudesh Peiris,3089,1985-02-03,M,SRI,B,68.25,69 kg Men,0,1,18,-110,110,-115,110,150,156,-159,156,266
NA,10,NA,ROSTAMI Kianoush,6029,1991-07-23,M,IRI,B,68.69,69 kg Men,0,1,18,126,131,-133,131,NA,NA,NA,NA,NA
10,11,8,GOVINDAN Elumalai,2793,1984-03-20,M,IND,C,68.45,69 kg Men,0,1,18,-122,122,130,130,-158,158,-170,158,288
11,13,10,KATULU Ravi Kumar,4384,1988-04-24,M,IND,C,68.11,69 kg Men,0,1,18,121,124,128,128,157,-162,-162,157,285
17,18,15,AL EDUHAILIB Ali Hussain,2288,1982-09-22,M,KSA,C,67.69,69 kg Men,0,1,18,110,115,-120,115,140,150,NA,150,265
18,21,18,ADHIKARI Kamal Bahadur,925,1977-07-20,M,NEP,C,68.84,69 kg Men,0,1,18,-108,-108,108,108,140,-146,NA,140,248
19,19,19,YOQUBOV Yusufjon,542,1974-10-09,M,TJK,C,67.41,69 kg Men,0,1,18,-110,110,-113,110,130,135,-138,135,245
20,22,20,ROUMI Essa Saleh S S,3020,1984-12-13,M,QAT,C,67.83,69 kg Men,0,1,18,80,85,-90,85,100,105,110,110,195
NA,NA,NA,LONE Umer Rasool,5235,1990-01-20,M,PAK,C,67.84,69 kg Men,0,1,18,-110,-110,NA,NA,NA,NA,NA,NA,NA
1,1,1,LIU Chunhong,3086,1985-01-29,W,CHN,A,68.88,69 kg Women,0,1,18,110,115,117,117,140,145,-149,145,262
2,3,2,KAO Ya-chun,3589,1986-05-21,W,TPE,A,67.87,69 kg Women,0,1,18,92,96,98,98,120,-124,124,124,222
3,2,3,DEVI Laishram Monika,2463,1983-03-01,W,IND,A,68.37,69 kg Women,0,1,18,95,100,-103,100,117,122,-125,122,222
4,4,6,KHUAT Minh Hai,2837,1984-05-21,W,VIE,A,65.7,69 kg Women,0,1,18,92,95,97,97,114,-117,117,117,214
5,5,5,BYEON Joung-Eun,3747,1986-10-29,W,KOR,A,67.26,69 kg Women,0,1,18,87,92,-96,92,-118,118,-122,118,210
6,6,4,SAITO Rika,2532,1983-05-23,W,JPN,A,67.46,69 kg Women,0,1,18,88,91,-93,91,116,119,-121,119,210
7,8,7,HALIMAH Tusadiah,5372,1990-04-13,W,INA,A,64.6,69 kg Women,0,1,18,80,-88,-89,80,100,108,111,111,191
8,7,8,NUMNUAL Wanichakorn,5610,1990-10-10,W,THA,A,68.18,69 kg Women,0,1,18,80,86,-89,86,105,-111,-111,105,191
9,10,9,URANCHIMEG Byambadorj,4980,1989-07-25,W,MGL,A,68.64,69 kg Women,0,1,18,-70,70,75,75,-90,90,95,95,170
10,9,10,SINGH Srishti,5529,1990-08-05,W,IND,A,68.73,69 kg Women,0,1,18,73,-78,78,78,90,-95,-96,90,168
1,1,1,CAO Lei,2693,1983-12-24,W,CHN,A,73.82,75 kg Women,0,1,18,115,120,121,121,145,149,155,155,276
2,2,2,VAZHENINA Alla,2539,1983-05-29,W,KAZ,A,73.09,75 kg Women,0,1,18,107,115,120,120,140,146,-148,146,266
3,4,3,DARMARIANI Sinta,3800,1986-12-22,W,INA,A,70.41,75 kg Women,0,1,18,90,96,-100,96,123,126,128,128,224
4,7,4,RATTANACHUANG Watcharawadee,4446,1988-06-23,W,THA,A,74.09,75 kg Women,0,1,18,95,-101,-101,95,122,128,-130,128,223
5,6,6,PUJARI Sailaja,2217,1982-06-12,W,IND,A,73.74,75 kg Women,0,1,18,95,-100,-100,95,123,-128,-130,123,218
6,3,8,YANG Houqin,2044,1981-12-27,W,MAC,A,74.3,75 kg Women,0,1,18,97,-101,-101,97,120,-125,-125,120,217
7,5,7,NGUYEN Thi Phuong Loan,2871,1984-06-28,W,VIE,A,70.87,75 kg Women,0,1,18,90,95,-100,95,115,120,-125,120,215
8,9,5,WANG Ya-Jhen,4177,1987-11-11,W,TPE,A,71.3,75 kg Women,0,1,18,90,-96,-96,90,-123,-123,123,123,213
9,8,9,IMAHOKO Kazue,2271,1982-08-25,W,JPN,A,74.62,75 kg Women,0,1,18,93,-97,-97,93,110,115,-121,115,208
10,10,10,UDVAL Lkhagyajav,5070,1989-10-13,W,MGL,A,74.6,75 kg Women,0,1,18,70,75,-80,75,90,95,-100,95,170
1,2,1,LU Changliang,3438,1986-01-03,M,CHN,A,76.76,77 kg Men,0,1,18,152,-157,-157,152,-189,189,195,195,347
2,1,2,LYU Xiaojun,2891,1984-07-27,M,CHN,A,73.83,77 kg Men,0,1,18,158,-163,-163,158,-188,188,-192,188,346
3,3,4,MORADI Sohrab,4573,1988-09-22,M,IRI,A,76.38,77 kg Men,0,1,18,142,146,-150,146,173,176,179,179,325
4,4,8,"NASUTION Sandow Weldemar",1858,1981-03-25,M,INA,A,76.72,77 kg Men,0,1,18,131,-140,142,142,-172,172,-184,172,314
5,5,6,YUSUPOV Sherzodjon,2305,1982-10-10,M,UZB,A,76.75,77 kg Men,0,1,18,-135,135,139,139,170,175,-187,175,314
6,6,5,JUMAYEV Inoyat,4167,1987-11-02,M,TKM,A,76.48,77 kg Men,0,1,18,130,136,-140,136,165,172,175,175,311
7,8,7,MAHMMOOD Saffa R.,5479,1990-07-01,M,IRQ,A,76.61,77 kg Men,0,1,18,-125,125,132,132,165,172,-176,172,304
8,7,10,ASHYRBAEV Zamirbek,3789,1986-12-14,M,KGZ,A,76.18,77 kg Men,0,1,18,130,135,-140,135,165,-173,-173,165,300
9,9,9,DUONG Thanh Truc,3028,1984-12-24,M,VIE,A,76.55,77 kg Men,0,1,18,125,-130,-130,125,-165,165,170,170,295
NA,NA,3,DADTUYAWAT Kraisorn,1971,1981-09-22,M,THA,A,75.67,77 kg Men,0,1,18,-140,-140,-141,NA,180,-185,-190,180,NA
NA,NA,NA,IDREES Sarmad Mohammed Idrees,2889,1984-07-19,M,IRQ,A,76.5,77 kg Men,1,1,18,-136,-136,136,NA,165,172,-177,NA,NA
10,10,11,SHUKUROV Azizjon,3558,1986-04-24,M,TJK,B,76.84,77 kg Men,0,1,18,115,-120,-120,115,145,-152,-155,145,260
11,11,12,AL HAMQAN Khalil Ibrahim J,4897,1989-05-20,M,KSA,B,76.96,77 kg Men,0,1,18,110,115,-120,115,130,140,145,145,260
12,12,13,ALQISSOM Qassim Hassan A,4587,1988-10-04,M,KSA,B,69.03,77 kg Men,0,1,18,100,-105,-105,100,130,-140,NA,130,230
1,2,1,ZHANG Shichong,4770,1989-02-07,M,CHN,A,80.78,85 kg Men,0,1,18,155,-160,160,160,190,193,200,200,360
2,1,5,LEE Se-Won,2014,1981-11-16,M,KOR,A,82.65,85 kg Men,0,1,18,156,160,162,162,180,185,188,188,350
3,3,2,MOLDODOSOV Ulanbek,785,1976-06-18,M,KGZ,A,83.16,85 kg Men,0,1,18,150,158,-162,158,181,187,192,192,350
4,7,3,CHASHEMOV Mamsurbek,2557,1983-06-22,M,UZB,A,84.66,85 kg Men,0,1,18,155,-160,-161,155,180,189,191,191,346
5,8,4,LEE Kang-Seok,740,1976-02-23,M,KOR,A,84.95,85 kg Men,0,1,18,150,155,-157,155,186,-190,190,190,345
6,6,6,REJEPOV Mansur,2085,1982-01-03,M,TKM,A,84.23,85 kg Men,0,1,18,148,-155,155,155,172,186,-189,186,341
7,4,8,QI Ji,4194,1987-11-28,M,CHN,A,84.88,85 kg Men,0,1,18,-157,157,-162,157,-182,182,-191,182,339
NA,5,NA,GHORBANI Shahrouz,2161,1982-03-30,M,IRI,A,84.08,85 kg Men,0,1,18,150,156,-160,156,-181,-185,-185,NA,NA
NA,10,NA,EBRAHEME SACHLO Hamed,3313,1985-09-16,M,IRI,A,84.23,85 kg Men,0,1,18,-145,-145,145,145,-187,-187,-187,NA,NA
8,13,7,TIBNOKE Pitaya,5050,1989-09-21,M,THA,B,84.64,85 kg Men,0,1,18,140,-145,-145,140,178,183,-187,183,323
9,9,9,ALQAISOUM Abbas Abdrabalhussain A,1723,1980-10-31,M,KSA,B,85,85 kg Men,0,1,18,135,141,146,146,171,-177,177,177,323
10,12,10,USMONOV Akobir,4860,1989-04-19,M,UZB,B,82.99,85 kg Men,0,1,18,135,140,-144,140,165,172,173,173,313
11,11,11,ABED Riyadh Q.,3186,1985-04-23,M,IRQ,B,84.9,85 kg Men,0,1,18,125,136,141,141,160,-171,172,172,313
12,14,12,ALJABRI Omar,2858,1984-06-15,M,JOR,B,84.75,85 kg Men,0,1,18,-130,130,-140,130,160,-165,-165,160,290
13,15,13,ABULLA A. Bore,3342,1985-10-10,M,QAT,B,84.31,85 kg Men,0,1,18,80,85,90,90,-110,115,120,120,210
1,1,1,EBRAHIMI FARBOD KAMACHALI Asghar,2162,1982-04-01,M,IRI,A,93.89,94 kg Men,0,1,18,170,180,NA,180,200,205,-212,205,385
2,6,3,HSIEH Wei-Chun,2597,1983-08-14,M,TPE,A,93.88,94 kg Men,0,1,18,151,156,158,158,-196,196,199,199,357
3,4,5,UTESHOV Almas,4408,1988-05-18,M,KAZ,A,89.98,94 kg Men,0,1,18,150,160,-162,160,191,195,-200,195,355
4,3,6,WATTHANAKASIKAM Suthiphon,3272,1985-08-08,M,THA,A,92.7,94 kg Men,0,1,18,152,-160,161,161,187,-192,194,194,355
5,5,7,EFREMOV Ivan,3516,1986-03-09,M,UZB,A,93.14,94 kg Men,0,1,18,-155,155,160,160,185,190,194,194,354
6,8,4,NUCHPUM Khunchai,1717,1980-10-20,M,THA,A,93.27,94 kg Men,0,1,18,-150,150,-156,150,191,-196,197,197,347
8,2,14,MOMYNBEKOV Miskander,3681,1986-08-12,M,KGZ,A,93.64,94 kg Men,0,1,18,150,160,167,167,175,NA,NA,175,342
9,9,9,HIRAOKA Yuki,2430,1983-01-11,M,JPN,A,93.39,94 kg Men,0,1,18,150,-155,-156,150,190,-196,-196,190,340
10,11,11,RAMAZANOV Ruslan,3869,1987-02-10,M,TKM,A,93.11,94 kg Men,0,1,18,145,-151,-151,145,185,-190,-192,185,330
12,10,12,TARSO,1217,1978-12-05,M,INA,A,93.57,94 kg Men,0,1,18,140,-146,146,146,180,-192,-192,180,326
NA,NA,2,SONG Jong-Shik,794,1976-07-09,M,KOR,A,91.41,94 kg Men,0,1,18,-155,-155,-158,NA,195,-200,200,200,NA
NA,NA,NA,JGHILI Ahmed,3008,1984-12-05,M,SYR,A,92.73,94 kg Men,1,1,18,150,156,-160,NA,-190,192,-200,NA,NA
7,7,8,SHIN Im-Cho,2235,1982-07-16,M,KOR,B,93.27,94 kg Men,0,1,18,-150,150,155,155,190,-196,-196,190,345
11,12,10,AHMEDOV Giyosiddin,4841,1989-04-03,M,UZB,B,91.65,94 kg Men,0,1,18,132,138,141,141,175,180,188,188,329
13,13,13,RATHORE Usman Amjad,3834,1987-01-10,M,PAK,B,92.55,94 kg Men,0,1,18,-140,140,-145,140,170,178,-182,178,318
14,14,15,AL HALIO Hassan Ali,4453,1988-07-01,M,KSA,B,87.67,94 kg Men,0,1,18,120,130,-135,130,150,160,165,165,295
