total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
7,6,8,OVEZOV Ovez,NA,1997-06-11,NA,NA,A,109 kg Men,0,0,509,165,175,-178,175,205,-213,-213,205,380
8,10,7,SHIRAISHI Hiroaki,NA,1989-10-24,NA,NA,A,109 kg Men,0,0,509,-165,-165,165,165,-206,206,-215,206,371
9,8,9,BERSANOV Ibragim,NA,1992-10-25,NA,NA,A,109 kg Men,0,0,509,170,-175,175,175,195,-205,-205,195,370
NA,5,NA,SEO Huiyeop,NA,1992-02-29,NA,NA,A,109 kg Men,0,0,509,-177,177,-181,177,-221,NA,NA,NA,NA
1,1,1,DALABEHERA Jhilli,NA,1999-02-03,NA,NA,A,45 kg Women,0,0,509,-65,65,69,69,83,88,-91,88,157
2,2,2,DIAZ Mary Flor,NA,1999-05-04,NA,NA,A,45 kg Women,0,0,509,60,-65,-66,60,75,-80,NA,75,135
1,1,3,HOU Zhihui,NA,1997-03-18,NA,NA,A,49 kg Women,0,0,509,90,94,96,96,110,115,117,117,213
2,2,2,JIANG Huihua,NA,1998-01-22,NA,NA,A,49 kg Women,0,0,509,-89,89,-95,89,113,118,-125,118,207
3,4,1,MIRABAI Chanu Saikhom,NA,1994-08-08,NA,NA,A,49 kg Women,0,0,509,-85,-85,86,86,113,117,119,119,205
4,3,4,AISAH Windy Cantika,NA,2002-06-11,NA,NA,A,49 kg Women,0,0,509,82,-86,87,87,102,-106,-106,102,189
5,5,6,VUONG Thi Huyen,NA,1992-06-22,NA,NA,A,49 kg Women,0,0,509,-78,78,-80,78,96,-99,99,99,177
6,6,5,FANG Wan-Ling,NA,1999-12-01,NA,NA,A,49 kg Women,0,0,509,76,-80,-80,76,95,100,-103,100,176
7,7,8,DZHUMABAYEVA Yulduz,NA,1998-04-22,NA,NA,A,49 kg Women,0,0,509,72,-75,75,75,-98,98,-101,98,173
8,9,7,MIYAKE Hiromi,NA,1985-11-18,NA,NA,A,49 kg Women,0,0,509,73,-75,-75,73,98,-100,NA,98,171
9,8,10,YANAGIDA Mizuki,NA,1992-09-05,NA,NA,A,49 kg Women,0,0,509,70,74,-77,74,88,92,-95,92,166
10,10,9,PEREZ Elien Rose Jorolan,NA,1998-08-28,NA,NA,A,49 kg Women,0,0,509,-73,73,-76,73,92,-95,-95,92,165
1,1,1,CHONTEY Arli,NA,1992-07-01,NA,NA,A,55 kg Men,0,0,509,110,113,115,115,136,140,-142,140,255
2,3,3,AUYELKHANOV Ablay,NA,2003-06-27,NA,NA,A,55 kg Men,0,0,509,103,106,108,108,136,-141,-148,136,244
3,4,2,YODAGE Dilanka Isuru Kumara,NA,1996-04-21,NA,NA,A,55 kg Men,0,0,509,104,-109,-109,104,135,-137,137,137,241
4,2,4,"NAFASOV Ogabek",NA,2002-01-21,NA,NA,A,55 kg Men,0,0,509,104,108,-111,108,124,132,-135,132,240
1,3,1,LIAO Qiuyun,NA,1995-07-13,NA,NA,A,55 kg Women,0,0,509,95,98,-100,98,120,124,-128,124,222
2,1,2,LI Yajun,NA,1993-04-27,NA,NA,A,55 kg Women,0,0,509,98,-101,101,101,120,-123,-123,120,221
3,2,6,"NABIEVA Muattar",NA,1996-06-02,NA,NA,A,55 kg Women,0,0,509,95,99,-102,99,114,-118,-118,114,213
4,4,4,DIAZ Hidilyn,NA,1991-02-20,NA,NA,A,55 kg Women,0,0,509,-90,90,94,94,118,-121,-122,118,212
5,5,3,CHINSHANLO Zulfiya,NA,1993-07-25,NA,NA,A,55 kg Women,0,0,509,88,92,-94,92,118,-122,-122,118,210
6,8,5,HAM Eunji,NA,1997-07-23,NA,NA,B,55 kg Women,0,0,509,-83,-83,84,84,108,113,116,116,200
7,6,7,SHERMETOVA Kristina,NA,1993-05-25,NA,NA,A,55 kg Women,0,0,509,88,-90,-90,88,110,-113,-113,110,198
8,7,9,SADOYAMA Ayana,NA,1994-05-03,NA,NA,A,55 kg Women,0,0,509,85,87,-88,87,105,-107,-109,105,192
9,9,8,KLARISA Juliana,NA,2002-07-29,NA,NA,B,55 kg Women,0,0,509,77,-80,81,81,103,-108,108,108,189
10,10,10,YAGI Kanae,NA,1992-07-16,NA,NA,A,55 kg Women,0,0,509,-80,80,-83,80,-102,102,-105,102,182
11,11,11,SOREN Sneha,NA,2001-05-02,NA,NA,B,55 kg Women,0,0,509,68,71,-73,71,93,-98,-100,93,164
NA,NA,12,BASAMI Poupak,NA,1992-02-23,NA,NA,B,55 kg Women,0,0,509,-71,-71,-73,NA,91,-94,-95,91,NA
1,1,1,KUO Hsing-Chun,NA,1993-11-26,NA,NA,A,59 kg Women,0,0,509,105,107,110,110,-133,133,137,137,247
2,2,2,LUO Xiaomin,NA,1999-11-14,NA,NA,A,59 kg Women,0,0,509,97,100,102,102,123,125,-130,125,227
3,3,5,HOANG Thi Duyen,NA,1996-04-26,NA,NA,A,59 kg Women,0,0,509,95,98,100,100,112,116,-121,116,216
4,4,4,GURYEVA Polina,NA,1999-10-05,NA,NA,A,59 kg Women,0,0,509,91,94,-96,94,113,-117,117,117,211
5,5,3,ANDOH Mikiko,NA,1992-09-30,NA,NA,A,59 kg Women,0,0,509,85,-90,-95,85,115,120,124,124,209
6,6,6,ABDULLAEVA Nigora,NA,2004-05-13,NA,NA,A,59 kg Women,0,0,509,-80,80,-85,80,100,-104,-104,100,180
7,7,7,COLONIA Margaret,NA,1998-12-09,NA,NA,A,59 kg Women,0,0,509,73,-78,78,78,98,-102,-102,98,176
8,8,8,CHAUDHARY Sanju,NA,1999-12-06,NA,NA,B,59 kg Women,0,0,509,73,-77,-78,73,90,-98,-98,90,163
1,1,1,LI Fabin,NA,1993-01-15,NA,NA,A,61 kg Men,0,0,509,138,-142,142,142,170,-176,-176,170,312
2,7,2,ALSALEEM Seraj Abdulrahim M,NA,1996-02-10,NA,NA,A,61 kg Men,0,0,509,125,-128,-129,125,155,160,161,161,286
3,4,3,ITOKAZU Yoichi,NA,1991-05-24,NA,NA,A,61 kg Men,0,0,509,125,-130,130,130,150,155,-160,155,285
4,3,5,SON Igor,NA,1998-11-16,NA,NA,A,61 kg Men,0,0,509,-127,127,132,132,152,-156,-156,152,284
5,2,6,MIRZAYEV Seyitjan,NA,1994-04-30,NA,NA,A,61 kg Men,0,0,509,-130,130,133,133,150,-153,-153,150,283
6,8,4,DROZDOV Alexey,NA,2001-11-03,NA,NA,B,61 kg Men,0,0,509,120,124,-126,124,145,150,154,154,278
7,9,9,AL SALEEM Mansour Abdulrahim M,NA,1988-03-16,NA,NA,B,61 kg Men,0,0,509,115,-120,120,120,-143,-143,143,143,263
8,11,10,CENIZA John Fabuar,NA,1998-02-07,NA,NA,B,61 kg Men,0,0,509,105,110,-115,110,135,-143,-143,135,245
9,10,11,MATRASULOV Khusinboy,NA,2004-09-01,NA,NA,B,61 kg Men,0,0,509,103,107,111,111,124,127,131,131,242
NA,5,NA,KAO Chan-Hung,NA,1993-10-03,NA,NA,A,61 kg Men,0,0,509,125,-129,129,129,-154,-154,-154,NA,NA
NA,6,NA,THACH Kim Tuan,NA,1994-01-15,NA,NA,A,61 kg Men,0,0,509,125,128,-131,128,-151,-152,-152,NA,NA
NA,NA,7,DON KAROLISLAGE Thilanka Wiraj Kuma,NA,1993-10-26,NA,NA,B,61 kg Men,0,0,509,-115,-115,-115,NA,145,-148,-148,145,NA
NA,NA,8,HIRAI Hayato,NA,1994-08-08,NA,NA,B,61 kg Men,0,0,509,-118,-118,-118,NA,145,-150,-150,145,NA
1,1,1,CHEN Wen-Huei,NA,1997-02-23,NA,NA,A,64 kg Women,0,0,509,94,98,100,100,119,125,128,128,228
2,3,2,ANDO Elreen Ann,NA,1998-11-01,NA,NA,A,64 kg Women,0,0,509,94,-97,-97,94,115,119,-121,119,213
3,2,3,HAN Sojin,NA,1995-09-07,NA,NA,A,64 kg Women,0,0,509,-96,96,-99,96,115,-118,-118,115,211
4,5,4,KIM Yera,NA,1994-12-28,NA,NA,A,64 kg Women,0,0,509,-92,-92,92,92,113,-116,-116,113,205
5,6,5,YBRAY Gulnur,NA,2003-06-24,NA,NA,A,64 kg Women,0,0,509,84,87,-90,87,103,106,110,110,197
6,7,6,DJURAEVA Madinabonu,NA,2004-09-29,NA,NA,A,64 kg Women,0,0,509,77,-80,82,82,95,100,-104,100,182
7,8,7,SHRESTHA Kamala,NA,1997-01-17,NA,NA,B,64 kg Women,0,0,509,68,-73,73,73,85,90,93,93,166
NA,4,NA,YOSHIDA Akane,NA,1994-05-31,NA,NA,A,64 kg Women,0,0,509,90,-93,94,94,-118,-118,-118,NA,NA
NA,NA,NA,MATSUMOTO Namika,NA,1992-02-07,NA,NA,A,64 kg Women,0,0,509,-85,-85,-85,NA,NA,NA,NA,NA,NA
NA,NA,NA,DENG Wei,NA,1993-02-14,NA,NA,A,64 kg Women,0,0,509,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1,CHEN Lijun,NA,1993-02-08,NA,NA,A,67 kg Men,0,0,509,145,150,153,153,171,177,180,180,333
2,1,2,HUANG Minhao,NA,1992-08-21,NA,NA,A,67 kg Men,0,0,509,147,152,155,155,168,174,177,177,332
3,5,3,ERGASHEV Adkhamjon,NA,1999-03-12,NA,NA,A,67 kg Men,0,0,509,-140,-140,140,140,170,176,-181,176,316
4,3,6,TALIB Talha,NA,1999-10-03,NA,NA,A,67 kg Men,0,0,509,142,146,148,148,167,-172,-172,167,315
5,4,4,HAN Myeongmok,NA,1991-02-01,NA,NA,A,67 kg Men,0,0,509,139,143,-147,143,160,165,169,169,312
6,7,7,KONNAI Mitsunori,NA,1996-03-14,NA,NA,A,67 kg Men,0,0,509,-138,-138,138,138,166,-169,-169,166,304
7,8,5,ALMAZYADI Nawaf Mohammed S,NA,2000-08-19,NA,NA,B,67 kg Men,0,0,509,130,135,-141,135,160,167,-171,167,302
8,6,8,JEREMY Lalrinnunga,NA,2002-10-26,NA,NA,A,67 kg Men,0,0,509,135,-139,139,139,163,-168,-168,163,302
9,9,9,TRIYATNO,NA,1987-12-20,NA,NA,A,67 kg Men,0,0,509,125,-130,130,130,160,-165,-165,160,290
NA,10,NA,SAKHI ZADA Shafiq Jan,NA,1991-08-07,NA,NA,B,67 kg Men,0,0,509,85,92,-97,92,-110,-110,NA,NA,NA
NA,NA,10,YASIN Mohammad,NA,2000-01-18,NA,NA,B,67 kg Men,0,0,509,-125,-125,-125,NA,150,155,-160,155,NA
1,2,1,SARNO Vanessa,NA,2003-09-28,NA,NA,A,71 kg Women,0,0,509,93,97,101,101,120,124,128,128,229
2,1,3,KADYROVA Gulnabat,NA,1994-06-14,NA,NA,A,71 kg Women,0,0,509,97,100,102,102,-120,121,-124,121,223
3,3,2,BYKOVA Yekaterina,NA,1997-11-13,NA,NA,A,71 kg Women,0,0,509,88,91,-93,91,117,122,-125,122,213
4,4,4,OMAROVA Aisha,NA,2001-04-16,NA,NA,A,71 kg Women,0,0,509,80,83,86,86,110,114,-118,114,200
5,5,5,RUSTAMOVA Mashkhura,NA,2005-05-02,NA,NA,A,71 kg Women,0,0,509,73,76,78,78,93,97,101,101,179
6,6,6,YONESI Forough,NA,2001-11-06,NA,NA,A,71 kg Women,0,0,509,-75,75,-81,75,93,-102,-103,93,168
1,1,1,SHI Zhiyong,NA,1993-10-10,NA,NA,A,73 kg Men,0,0,509,160,164,169,169,190,194,NA,194,363
2,6,2,MEREDOV Maksad,NA,2000-06-23,NA,NA,A,73 kg Men,0,0,509,143,147,-150,147,180,186,189,189,336
3,4,4,MIYAMOTO Masanori,NA,1997-02-03,NA,NA,A,73 kg Men,0,0,509,145,-150,150,150,185,-188,-188,185,335
4,5,3,ABDULLAH Rahmat Erwin,NA,2000-10-13,NA,NA,A,73 kg Men,0,0,509,142,148,-150,148,182,187,-190,187,335
5,3,5,JAVADI ALIABADI Mir Mostafa,NA,2000-06-22,NA,NA,A,73 kg Men,0,0,509,146,-151,151,151,183,-187,-187,183,334
6,9,6,AKMOLDA Sairamkez,NA,2002-05-18,NA,NA,B,73 kg Men,0,0,509,125,130,-133,130,170,175,180,180,310
7,8,7,SHEULI Achinta,NA,2001-11-24,NA,NA,B,73 kg Men,0,0,509,-135,135,139,139,165,170,-174,170,309
8,10,8,DISSANAYAKE MUDIYANSELAGE Indika C. D.,NA,1989-08-06,NA,NA,B,73 kg Men,0,0,509,-130,-130,130,130,155,-160,-160,155,285
9,11,9,"NAZARI Zubair",NA,1999-09-30,NA,NA,B,73 kg Men,0,0,509,90,97,105,105,115,125,132,132,237
NA,2,NA,YUAN Chengfei,NA,1995-07-14,NA,NA,A,73 kg Men,0,0,509,150,-155,155,155,-185,-185,-186,NA,NA
NA,7,NA,WON Jeongsik,NA,1990-12-09,NA,NA,A,73 kg Men,0,0,509,-140,-140,140,140,-170,-170,NA,NA,NA
1,1,1,ZHANG Wangli,NA,1996-05-27,NA,NA,A,76 kg Women,0,0,509,110,-115,115,115,139,148,-151,148,263
2,2,2,KIM Suhyeon,NA,1995-02-06,NA,NA,A,76 kg Women,0,0,509,102,106,-111,106,132,-136,138,138,244
3,4,3,MACROHON Kristel,NA,1996-09-02,NA,NA,A,76 kg Women,0,0,509,90,95,99,99,120,-125,126,126,225
4,5,4,FAYZULLAEVA Kumushkhon,NA,2002-01-20,NA,NA,A,76 kg Women,0,0,509,96,-101,-101,96,116,121,125,125,221
5,3,5,KANG Yeounhee,NA,1992-10-15,NA,NA,A,76 kg Women,0,0,509,95,100,-103,100,-120,120,-125,120,220
6,6,6,KAMIYA Ayumi,NA,1992-03-28,NA,NA,A,76 kg Women,0,0,509,90,-95,95,95,110,115,-120,115,210
7,7,7,FATTOUH Mahassen Hala,NA,1989-08-27,NA,NA,A,76 kg Women,0,0,509,-86,86,90,90,110,115,-120,115,205
8,8,8,MITSUKE Eri,NA,1992-10-30,NA,NA,A,76 kg Women,0,0,509,75,80,-85,80,95,100,-105,100,180
1,2,1,LYU Xiaojun,NA,1984-07-27,NA,NA,A,81 kg Men,0,0,509,-165,170,174,174,199,-208,-208,199,373
2,3,2,TOSHTEMIROV Mukhammadkodir,NA,2001-09-17,NA,NA,A,81 kg Men,0,0,509,155,-160,160,160,185,190,193,193,353
3,5,4,REJEPOV Rejepbay,NA,1992-02-23,NA,NA,A,81 kg Men,0,0,509,-155,156,-161,156,185,-195,-198,185,341
4,8,5,UVAROV Alexandr,NA,1998-04-19,NA,NA,A,81 kg Men,0,0,509,-140,-140,140,140,175,-180,180,180,320
5,6,6,OLIMOV Khojiakbar,NA,2003-02-11,NA,NA,A,81 kg Men,0,0,509,138,143,146,146,166,-175,-175,166,312
6,9,7,DOST Abdullah,NA,1992-01-21,NA,NA,B,81 kg Men,0,0,509,90,-95,95,95,110,117,-122,117,212
NA,1,NA,LI Dayin,NA,1998-02-12,NA,NA,A,81 kg Men,0,0,509,167,172,175,175,-198,-198,-198,NA,NA
NA,4,NA,SOLTANI Hossein,NA,1999-12-02,NA,NA,A,81 kg Men,0,0,509,156,-161,-161,156,NA,NA,NA,NA,NA
NA,7,NA,AL-KHANJARI Amur Salim Ramadhan,NA,2000-10-16,NA,NA,A,81 kg Men,0,0,509,138,144,-147,144,-180,-180,-180,NA,NA
NA,NA,3,KASAI Takehiro,NA,1993-11-12,NA,NA,A,81 kg Men,0,0,509,-143,-143,-144,NA,180,186,-191,186,NA
1,2,1,JANG Hyeonju,NA,1999-11-26,NA,NA,A,81 kg Women,0,0,509,98,101,103,103,125,130,133,133,236
2,1,2,KUZGANBAYEVA Karina,NA,2000-11-13,NA,NA,A,81 kg Women,0,0,509,99,102,104,104,125,128,-130,128,232
3,3,5,TOYCHYYEVA Aysoltan,NA,1996-05-29,NA,NA,A,81 kg Women,0,0,509,93,96,-98,96,118,-121,122,122,218
4,4,3,SUVONOVA Nigora,NA,2005-05-10,NA,NA,A,81 kg Women,0,0,509,-90,90,94,94,115,119,123,123,217
5,6,4,HOSSEINI Seyedehelham,NA,1988-09-16,NA,NA,A,81 kg Women,0,0,509,91,-99,-99,91,111,118,122,122,213
6,5,6,BAJALANI Elnaz,NA,2003-04-24,NA,NA,A,81 kg Women,0,0,509,85,93,-97,93,100,-107,109,109,202
7,7,7,BALAGE Chathurika Priyanthi,NA,1992-09-09,NA,NA,A,81 kg Women,0,0,509,80,86,-88,86,102,106,-108,106,192
8,8,8,KAZI Monira,NA,1995-08-05,NA,NA,A,81 kg Women,0,0,509,65,-70,-70,65,85,90,-95,90,155
1,1,1,WANG Zhouyu,NA,1994-05-13,NA,NA,A,87 kg Women,0,0,509,119,-124,126,126,148,154,160,160,286
2,2,2,KANG Yue,NA,1991-10-08,NA,NA,A,87 kg Women,0,0,509,-118,118,-125,118,149,-155,155,155,273
3,3,3,MUNKHJANTSAN Ankhtsetseg,NA,1997-12-25,NA,NA,A,87 kg Women,0,0,509,108,-111,111,111,-136,136,-140,136,247
4,4,4,JABBOROVA Tursunoy,NA,2002-03-04,NA,NA,A,87 kg Women,0,0,509,105,109,-112,109,127,-132,132,132,241
5,5,5,MESHITKHANOVA Raushan,NA,1995-11-24,NA,NA,A,87 kg Women,0,0,509,98,101,-103,101,110,115,-120,115,216
6,6,6,SHIMAMOTO Mami,NA,1987-09-24,NA,NA,A,87 kg Women,0,0,509,95,-100,100,100,108,113,-118,113,213
7,7,7,P. ANURADHA,NA,1992-05-25,NA,NA,A,87 kg Women,0,0,509,-91,91,-95,91,110,-115,NA,110,201
8,8,8,BAT-ORGIL Oyunbayar,NA,1998-10-10,NA,NA,A,87 kg Women,0,0,509,77,-81,-81,77,93,96,-100,96,173
1,2,2,ROSTAMI Kianoush,NA,1991-07-23,NA,NA,A,89 kg Men,0,0,509,167,-176,-176,167,-206,206,-216,206,373
2,1,3,ADILETULY Nurgissa,NA,2000-10-09,NA,NA,A,89 kg Men,0,0,509,164,169,-172,169,197,203,-207,203,372
3,3,4,ZAFARJONOV Sarvarbek,NA,2000-07-26,NA,NA,A,89 kg Men,0,0,509,161,166,-170,166,-201,-202,202,202,368
4,5,1,YU Dongju,NA,1993-08-19,NA,NA,A,89 kg Men,0,0,509,160,-165,-165,160,200,-205,207,207,367
5,4,5,MIRI Ali,NA,1995-08-01,NA,NA,A,89 kg Men,0,0,509,160,-165,165,165,198,-204,-205,198,363
6,6,6,ANNABERDIYEV Rustem,NA,1999-04-18,NA,NA,A,89 kg Men,0,0,509,159,-163,-165,159,-190,192,-201,192,351
7,7,7,MOLDODOSOV Emil,NA,2000-08-01,NA,NA,B,89 kg Men,0,0,509,150,155,-158,155,180,187,-191,187,342
8,8,8,ILMI Muhamad Zul,NA,1996-09-07,NA,NA,A,89 kg Men,0,0,509,145,150,153,153,-182,183,-191,183,336
9,9,9,SHAMSHIDINOV Khakimjon,NA,2001-05-18,NA,NA,A,89 kg Men,0,0,509,143,147,150,150,172,177,182,182,332
1,1,1,TIAN Tao,NA,1994-04-08,NA,NA,A,96 kg Men,0,0,509,170,175,-180,175,-210,211,NA,211,386
2,3,2,MORADI Sohrab,NA,1988-09-22,NA,NA,A,96 kg Men,0,0,509,170,-174,174,174,210,-220,-220,210,384
3,2,4,JANG Yeonhak,NA,1997-02-14,NA,NA,A,96 kg Men,0,0,509,170,174,-176,174,200,-205,205,205,379
4,5,3,YAMAMOTO Toshiki,NA,1991-09-08,NA,NA,A,96 kg Men,0,0,509,160,165,-170,165,201,205,-217,205,370
5,6,5,ALKHAZAL Ali Ahmed A,NA,1998-08-21,NA,NA,A,96 kg Men,0,0,509,155,-162,-162,155,-195,-195,195,195,350
6,9,7,TABIQUE John Dexter,NA,2000-08-08,NA,NA,B,96 kg Men,0,0,509,130,135,-138,135,161,170,-175,170,305
7,8,8,HAMADA Mohammed K H,NA,2002-03-14,NA,NA,B,96 kg Men,0,0,509,130,135,-138,135,160,-169,169,169,304
8,7,9,CHEAH En Wei John,NA,1991-03-18,NA,NA,B,96 kg Men,0,0,509,131,136,-140,136,162,-167,-170,162,298
9,10,10,BYAMBAJARGAL Tsend-Ayush,NA,1993-08-14,NA,NA,B,96 kg Men,0,0,509,-118,118,123,123,-150,150,-158,150,273
10,11,11,RAZIQI Mirwais,NA,1991-03-21,NA,NA,B,96 kg Men,0,0,509,103,-108,-108,103,137,-143,143,143,246
NA,4,NA,TIAN Fuxuan,NA,1993-08-16,NA,NA,A,96 kg Men,0,0,509,165,-171,-171,165,-200,-200,NA,NA,NA
NA,NA,6,CHEN Po-Jen,NA,1998-05-11,NA,NA,A,96 kg Men,0,0,509,-170,-170,-170,NA,190,-200,-202,190,NA
