total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,2,1,HSIAO Wei-Chen,NA,2003-12-22,NA,NA,A,40 kg Women,0,0,505,35,-40,40,40,45,51,54,54,94
2,1,2,TURDUNOVA Diyorakhon,NA,2005-11-14,NA,NA,A,40 kg Women,0,0,505,40,-43,43,43,-50,50,-53,50,93
1,2,1,NGUYEN Thi Thu Hoai,NA,2004-03-02,NA,NA,A,45 kg Women,0,0,505,-63,-63,63,63,80,83,86,86,149
2,1,2,KOLLI Varalakshmi Pavani Kumari,NA,2003-03-05,NA,NA,A,45 kg Women,0,0,505,61,64,66,66,75,79,-82,79,145
3,3,4,GARUD Harshada Sharad,NA,2003-11-08,NA,NA,A,45 kg Women,0,0,505,58,-62,62,62,73,77,-79,77,139
4,4,5,ABE Nozomi,NA,2003-08-01,NA,NA,A,45 kg Women,0,0,505,-57,57,60,60,70,74,-78,74,134
5,5,3,HUANG Yi-Chen,NA,2005-10-25,NA,NA,A,45 kg Women,0,0,505,56,-60,-61,56,73,-77,78,78,134
1,2,1,AHER Mukund,NA,2003-07-04,NA,NA,A,49 kg Men,0,0,505,78,82,85,85,95,101,104,104,189
2,1,2,MATRASULOV Khusinboy,NA,2004-09-01,NA,NA,A,49 kg Men,0,0,505,78,83,86,86,96,-102,102,102,188
3,3,3,SENAPATHI Gurunaidu,NA,2006-05-09,NA,NA,A,49 kg Men,0,0,505,77,-80,-82,77,95,100,-105,100,177
4,4,4,WEI Po-Hsuan,NA,2004-05-12,NA,NA,A,49 kg Men,0,0,505,63,68,-73,68,85,-90,-90,85,153
5,5,5,ALZUBI Omar Mohammad Sari,NA,2003-10-14,NA,NA,A,49 kg Men,0,0,505,67,-73,-73,67,77,-82,-82,77,144
6,6,6,YU Hung-I,NA,2006-01-17,NA,NA,A,49 kg Men,0,0,505,60,-65,-65,60,70,-77,77,77,137
1,1,2,HIGA Sei,NA,2005-08-03,NA,NA,A,49 kg Women,0,0,505,70,-72,73,73,82,84,86,86,159
2,2,3,YAMASHITA Emika,NA,2004-01-16,NA,NA,A,49 kg Women,0,0,505,-70,70,72,72,-85,85,-88,85,157
3,6,1,LIAO Jia-Yi,NA,2004-03-21,NA,NA,A,49 kg Women,0,0,505,60,-64,-65,60,80,83,86,86,146
4,4,4,PHAN Thi Tuyet Ngoc,NA,2004-02-05,NA,NA,A,49 kg Women,0,0,505,-62,62,-65,62,81,-84,-84,81,143
5,5,5,HOJIYEVA Ozoda,NA,2004-11-12,NA,NA,A,49 kg Women,0,0,505,58,61,-64,61,73,78,-82,78,139
6,3,6,KUPAYSINOVA Sitora,NA,2005-12-14,NA,NA,A,49 kg Women,0,0,505,58,61,64,64,72,-77,-77,72,136
7,8,7,TATGUNTI Aarati,NA,2005-06-22,NA,NA,A,49 kg Women,0,0,505,45,-50,50,50,60,65,-68,65,115
8,7,8,SOUMYA SUNIL DALVI,NA,2005-08-18,NA,NA,A,49 kg Women,0,0,505,45,50,-53,50,60,-65,65,65,115
1,1,1,DO Tu Tung,NA,2004-01-10,NA,NA,A,55 kg Men,0,0,505,103,106,110,110,131,136,-142,136,246
2,2,2,AUYELKHANOV Ablay,NA,2003-06-27,NA,NA,A,55 kg Men,0,0,505,94,97,-100,97,125,130,-135,130,227
3,4,3,TINKU Golom,NA,2006-05-12,NA,NA,A,55 kg Men,0,0,505,-87,87,91,91,113,118,122,122,213
4,3,4,KAO Chun-Chieh,NA,2003-05-08,NA,NA,A,55 kg Men,0,0,505,87,91,-93,91,-105,105,-110,105,196
1,1,2,ABDULLAEVA Nigora,NA,2004-05-13,NA,NA,A,55 kg Women,0,0,505,72,75,-79,75,90,93,-95,93,168
2,2,1,PANFILOVA Jamila,NA,2003-02-11,NA,NA,A,55 kg Women,0,0,505,68,71,74,74,88,92,94,94,168
3,3,3,MANGKHYA Boni,NA,2004-06-04,NA,NA,A,55 kg Women,0,0,505,65,-69,69,69,88,-93,93,93,162
4,5,4,USHA,NA,2003-02-09,NA,NA,A,55 kg Women,0,0,505,62,-65,65,65,80,84,89,89,154
5,4,5,HSIAO Li-Yun,NA,2003-01-03,NA,NA,A,55 kg Women,0,0,505,60,63,65,65,83,-85,-85,83,148
6,6,6,EKRA Marjia Akter,NA,2003-05-06,NA,NA,A,55 kg Women,0,0,505,55,-60,60,60,-65,65,71,71,131
7,7,7,ENKHZUL Uugantsetseg,NA,2005-05-25,NA,NA,A,55 kg Women,0,0,505,45,50,55,55,55,60,-64,60,115
1,1,1,DJURAEVA Madinabonu,NA,2004-09-29,NA,NA,A,59 kg Women,0,0,505,65,68,-72,68,80,84,90,90,158
2,2,2,GAO Yu-Fang,NA,2003-06-03,NA,NA,A,59 kg Women,0,0,505,60,66,-72,66,70,83,-87,83,149
1,1,1,FAATHIR Muhammad,NA,2003-05-21,NA,NA,A,61 kg Men,0,0,505,116,119,-122,119,146,151,154,154,273
2,2,2,GOGOI Sidhanta,NA,2004-04-08,NA,NA,A,61 kg Men,0,0,505,112,116,118,118,143,146,151,151,269
3,3,3,TAIIROV Elzar,NA,2003-09-13,NA,NA,A,61 kg Men,0,0,505,100,105,-107,105,117,122,125,125,230
4,4,4,YANG Fan-Shun,NA,2004-08-10,NA,NA,A,61 kg Men,0,0,505,95,101,-103,101,115,119,-123,119,220
5,5,5,AL QAYSUM Jawad Adel A,NA,2003-09-02,NA,NA,A,61 kg Men,0,0,505,82,88,92,92,105,118,-120,118,210
6,6,6,WANNIPURA Kumara,NA,2005-11-10,NA,NA,A,61 kg Men,0,0,505,75,80,83,83,103,-107,-107,103,186
1,1,1,YBRAY Gulnur,NA,2003-06-24,NA,NA,A,64 kg Women,0,0,505,83,86,88,88,-106,106,110,110,198
2,2,2,LEE En-Yun,NA,2004-02-12,NA,NA,A,64 kg Women,0,0,505,-65,65,70,70,85,89,91,91,161
3,4,3,RUSTAMOVA Mashkhura,NA,2005-05-02,NA,NA,A,64 kg Women,0,0,505,62,-66,66,66,84,88,90,90,156
4,3,4,OTGONCHIMEG Tugs-Erdene,NA,2005-04-06,NA,NA,A,64 kg Women,0,0,505,64,67,-71,67,82,86,-89,86,153
1,1,2,MOLDODOSOV Elaman,NA,2003-07-22,NA,NA,A,67 kg Men,0,0,505,95,100,103,103,115,120,123,123,226
NA,NA,1,TARIO Markio,NA,2004-01-01,NA,NA,A,67 kg Men,0,0,505,-113,-113,-113,NA,142,147,-151,147,NA
1,2,1,SUVONOVA Nigora,NA,2005-10-05,NA,NA,A,71 kg Women,0,0,505,82,86,-88,86,106,110,113,113,199
2,1,2,SEGAWA Runa,NA,2003-11-17,NA,NA,A,71 kg Women,0,0,505,84,87,-90,87,104,108,111,111,198
3,3,3,HASAN Merna,NA,2003-04-09,NA,NA,A,71 kg Women,0,0,505,75,-82,82,82,95,101,103,103,185
4,4,4,LU Hsin-Tzu,NA,2003-10-11,NA,NA,A,71 kg Women,0,0,505,63,68,-72,68,75,80,-85,80,148
1,1,1,JUNIANSYAH Rizki,NA,2003-06-17,NA,NA,A,73 kg Men,0,0,505,127,132,139,139,160,165,168,168,307
2,2,2,OLIMOV Khojiakbar,NA,2003-02-11,NA,NA,A,73 kg Men,0,0,505,-126,126,-131,126,150,161,-166,161,287
3,3,3,PAN Jia-You,NA,2003-09-15,NA,NA,A,73 kg Men,0,0,505,95,105,110,110,130,135,-140,135,245
1,1,1,ZENG Yun Xuan,NA,2003-07-07,NA,NA,A,76 kg Women,0,0,505,-70,-70,70,70,86,95,-100,95,165
1,1,2,TURABOEV Fazliddin,NA,2003-01-30,NA,NA,A,81 kg Men,0,0,505,121,126,133,133,150,157,-165,157,290
2,2,1,SHARIPOV Valijon,NA,2003-07-12,NA,NA,A,81 kg Men,0,0,505,-117,117,121,121,146,157,-161,157,278
3,3,3,HSIEH Chung-Ming,NA,2003-12-05,NA,NA,A,81 kg Men,0,0,505,95,-100,-100,95,127,134,140,140,235
1,1,1,WEN Jia Xin,NA,2003-06-03,NA,NA,A,81 kg Women,0,0,505,66,69,72,72,84,91,-95,91,163
2,2,2,MAMARAJABOVA Zebo,NA,2005-02-15,NA,NA,A,81 kg Women,0,0,505,60,65,68,68,76,86,NA,86,154
3,3,3,WEDAARACHCHI Sanjana,NA,2004-01-09,NA,NA,A,81 kg Women,0,0,505,55,65,-67,65,75,85,-90,85,150
1,1,1,NOMOZOV Kurbonmurod,NA,2004-02-01,NA,NA,B,89 kg Men,0,0,505,124,130,133,133,153,162,166,166,299
2,3,2,CHENG Chi Wei,NA,2003-05-06,NA,NA,B,89 kg Men,0,0,505,-120,120,-130,120,150,160,165,165,285
3,2,3,POURHASSAN BAGHERI Mohammad,NA,2003-05-16,NA,NA,B,89 kg Men,0,0,505,123,-129,-129,123,152,161,-166,161,284
1,1,1,MA Ching-Chieh,NA,2003-10-17,NA,NA,A,96 kg Men,0,0,505,115,120,124,124,148,153,-160,153,277
2,2,2,SULTONNAZIROV Boburbek,NA,2004-09-09,NA,NA,A,96 kg Men,0,0,505,116,121,-125,121,145,152,-157,152,273
3,3,3,MUZAFFAROV Afzalbek,NA,2004-01-11,NA,NA,A,96 kg Men,0,0,505,105,108,111,111,135,140,145,145,256
