total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
3,NA,NA,COULLET Anthony Jean Pierre,10088,1997-01-10,M,FRA,A,132.68,+85 kg Men,0,1,295,135,139,142,142,-181,181,185,185,327
4,NA,NA,REZA ZADEH PIR ALVAN Saeid,10112,1997-01-20,M,IRI,A,114.85,+85 kg Men,0,1,295,133,137,140,140,180,183,-187,183,323
5,NA,NA,MANRIQUEZ COLLINS Raul Enrique,10314,1997-04-09,M,MEX,A,166.39,+85 kg Men,0,1,295,125,130,-135,130,165,172,175,175,305
6,NA,NA,TOUAIRI Aymen,11420,1998-09-11,M,ALG,A,91.55,+85 kg Men,0,1,295,-132,-133,133,133,160,167,171,171,304
7,NA,NA,FESAK Yevgeniy,10183,1997-02-21,M,UKR,A,94.73,+85 kg Men,0,1,295,-130,130,-134,130,165,171,-175,171,301
NA,NA,NA,SENNETT Ryan Joseph,10201,1997-02-26,M,USA,A,130.77,+85 kg Men,0,1,295,-140,-140,-140,NA,NA,NA,NA,NA,NA
1,NA,NA,JIANG Huihua,10929,1998-01-22,W,CHN,A,47.3,48 kg Women,0,1,295,80,-85,88,88,90,100,105,105,193
2,NA,NA,RI Song Gum,10727,1997-10-17,W,PRK,A,45.65,48 kg Women,0,1,295,66,70,72,72,88,93,-95,93,165
3,NA,NA,KOHA Rebeka,11178,1998-05-19,W,LAT,A,47.57,48 kg Women,0,1,295,71,73,75,75,86,90,-94,90,165
4,NA,NA,KARAKOL Gamze,11603,1998-12-15,W,TUR,A,46.77,48 kg Women,0,1,295,61,63,65,65,80,83,85,85,150
5,NA,NA,NGO Thi Quyen,10709,1997-10-10,W,VIE,A,47.44,48 kg Women,0,1,295,60,63,65,65,77,80,84,84,149
6,NA,NA,ZIN May Oo,11739,1999-02-15,W,MYA,A,47.64,48 kg Women,0,1,295,-60,60,63,63,80,85,-88,85,148
7,NA,NA,ROSA FIGUEIREDO Emily,11047,1998-03-18,W,BRA,A,46.85,48 kg Women,0,1,295,62,-66,-66,62,-78,78,-80,78,140
8,NA,NA,CUEVA URIBE Fiorella Francesca,10954,1998-02-04,W,PER,A,47.13,48 kg Women,0,1,295,-52,52,55,55,-75,75,79,79,134
9,NA,NA,PAGLIARO Alessandra,10526,1997-07-16,W,ITA,A,43.41,48 kg Women,0,1,295,58,61,-64,61,68,-72,72,72,133
10,NA,NA,RESHMA Jahura Akter,11296,1998-07-11,W,BAN,A,46.84,48 kg Women,0,1,295,-53,53,55,55,66,69,72,72,127
11,NA,NA,OVIA Bea,11150,1998-05-06,W,PNG,A,47.85,48 kg Women,0,1,295,48,51,-54,51,63,-68,-68,63,114
1,NA,NA,PAKKARATHA Rattanaphon,10461,1997-06-14,W,THA,A,52.74,53 kg Women,0,1,295,75,79,81,81,101,106,109,109,190
2,NA,NA,JONG Chun Hui,11016,1998-03-04,W,PRK,A,52.44,53 kg Women,0,1,295,77,81,-82,81,95,100,-105,100,181
3,NA,NA,LANDOULSI Nouha,11148,1998-05-05,W,TUN,A,52.24,53 kg Women,0,1,295,75,-78,79,79,-96,96,-99,96,175
4,NA,NA,ZABALA ZABALA Yorlis Yaidelyn,11069,1998-03-25,W,VEN,A,52.54,53 kg Women,0,1,295,75,80,-82,80,95,-97,-97,95,175
5,NA,NA,GOMEZ VALDIVIA Janeth,10739,1997-10-26,W,MEX,A,52.37,53 kg Women,0,1,295,-70,70,75,75,90,-95,95,95,170
6,NA,NA,GRIGORAS Viorica,11034,1998-03-13,W,ROU,A,52.94,53 kg Women,0,1,295,65,68,70,70,83,-87,-87,83,153
7,NA,NA,SAGONE Ulina Tinaiadivila,10984,1998-02-18,W,FIJ,A,52.52,53 kg Women,0,1,295,55,58,-61,58,68,-72,-72,68,126
8,NA,NA,GATT Nicole,10091,1997-01-11,W,MLT,A,52.49,53 kg Women,0,1,295,-48,48,-51,48,63,-67,71,71,119
1,NA,NA,MENG Cheng,10790,1997-11-18,M,CHN,A,55.81,56 kg Men,0,1,295,120,-128,128,128,140,155,-160,155,283
2,NA,NA,NGUYEN Tran Anh Tuan,10989,1998-02-22,M,VIE,A,55.54,56 kg Men,0,1,295,-108,108,-111,108,135,-141,-141,135,243
3,NA,NA,ERGASHEV Adkhamjon,11792,1999-03-12,M,UZB,A,55.92,56 kg Men,0,1,295,105,-110,110,110,128,133,-136,133,243
4,NA,NA,MANEA Robert Stefan,10822,1997-12-09,M,ROU,A,55.73,56 kg Men,0,1,295,103,-107,107,107,131,-136,-136,131,238
5,NA,NA,KRAYDI Faouzi,10302,1997-04-06,M,TUN,A,55.33,56 kg Men,0,1,295,104,108,-110,108,127,-131,-131,127,235
6,NA,NA,LAI Yung-En,10138,1997-02-03,M,TPE,A,55.77,56 kg Men,0,1,295,98,-102,-102,98,118,125,127,127,225
7,NA,NA,GARRIDO BUENAIRE Victor Jesus,11198,1998-05-27,M,ECU,A,55.78,56 kg Men,0,1,295,-97,97,102,102,117,121,123,123,225
8,NA,NA,AL-BADRI Karrar Hameed Zayed,11405,1998-09-03,M,IRQ,A,55.24,56 kg Men,0,1,295,88,93,-97,93,117,121,-125,121,214
9,NA,NA,VASQUEZ MORALES Orlando Antonio,10745,1997-10-28,M,NCA,A,55.22,56 kg Men,0,1,295,-82,82,87,87,-102,102,-110,102,189
10,NA,NA,KATOATAU Ruben,10157,1997-02-09,M,KIR,A,55.78,56 kg Men,0,1,295,60,68,73,73,95,100,103,103,176
11,NA,NA,DEKARUBE Rayvon,11309,1998-07-18,M,NRU,A,55.23,56 kg Men,0,1,295,55,60,65,65,75,80,85,85,150
NA,NA,NA,TBC Lalchhanhima,10258,1997-03-21,M,IND,A,55.93,56 kg Men,0,1,295,-103,-103,-103,NA,NA,NA,NA,NA,NA
1,NA,NA,CHIANG Nien-Hsin,10354,1997-04-29,W,TPE,A,57.61,58 kg Women,0,1,295,80,85,88,88,107,111,115,115,203
2,NA,NA,PETROVA Anastasiia,10358,1997-05-03,W,RUS,A,57.6,58 kg Women,0,1,295,80,85,-90,85,100,105,110,110,195
3,NA,NA,NIEVAS Sasha Belen Beatriz,11220,1998-06-04,W,ARG,A,57.02,58 kg Women,0,1,295,-75,75,78,78,95,100,-102,100,178
4,NA,NA,JAGADDHITA Acchedya,10381,1997-05-12,W,INA,A,57.41,58 kg Women,0,1,295,73,76,79,79,92,-96,-97,92,171
5,NA,NA,DAMEN Altynay,10592,1997-08-15,W,KAZ,A,57.05,58 kg Women,0,1,295,68,-73,-73,68,85,90,93,93,161
6,NA,NA,SAGOLSEM Thasana Chanu,10145,1997-02-04,W,IND,A,57.91,58 kg Women,0,1,295,-70,70,-74,70,-85,85,90,90,160
7,NA,NA,BENMILOUD Meryem Nada,10690,1997-09-26,W,ALG,A,57.67,58 kg Women,0,1,295,57,63,66,66,78,82,-83,82,148
8,NA,NA,KARIM Youssra,10277,1997-03-26,W,MAR,A,56.23,58 kg Women,0,1,295,50,54,56,56,70,74,-77,74,130
9,NA,NA,LARUE Romentha,11094,1998-04-06,W,SEY,A,57.43,58 kg Women,0,1,295,-53,53,55,55,65,-70,-70,65,120
NA,NA,NA,LUHOVA Vanya,12213,1999-10-30,W,BUL,A,57.71,58 kg Women,0,1,295,-74,-74,-74,NA,NA,NA,NA,NA,NA
1,NA,NA,PAK Jong Ju,10247,1997-03-14,M,PRK,A,61.35,62 kg Men,0,1,295,113,117,120,120,143,-150,-150,143,263
2,NA,NA,MEEBOON Sakda,10430,1997-06-02,M,THA,A,61.95,62 kg Men,0,1,295,108,110,112,112,141,-144,144,144,256
3,NA,NA,ZANNI Mirko,10725,1997-10-16,M,ITA,A,61.69,62 kg Men,0,1,295,115,120,-124,120,135,-140,-140,135,255
4,NA,NA,TIRKISHOV Sohbet,10116,1997-01-22,M,TKM,A,61.37,62 kg Men,0,1,295,110,-115,115,115,133,137,-140,137,252
5,NA,NA,BRYLAK Pawel,10159,1997-02-10,M,POL,A,61.93,62 kg Men,0,1,295,105,109,-111,109,136,141,-144,141,250
6,NA,NA,RODRIGUEZ MUNOZ Oscar Damian,10406,1997-05-23,M,MEX,A,61.73,62 kg Men,0,1,295,100,105,-108,105,130,135,138,138,243
7,NA,NA,GHIVARI Firdy,10931,1998-01-23,M,INA,A,62,62 kg Men,0,1,295,97,102,-106,102,121,-126,-126,121,223
8,NA,NA,QAQA Poama,10236,1997-03-12,M,FIJ,A,61.24,62 kg Men,0,1,295,90,95,98,98,108,-113,113,113,211
9,NA,NA,SHABI Ahsaan Ali Alhadi,10264,1997-03-22,M,LBA,A,60.09,62 kg Men,0,1,295,85,90,95,95,105,-112,-115,105,200
10,NA,NA,LOHIA Igo,12141,1999-09-16,M,PNG,A,59.69,62 kg Men,0,1,295,70,-75,75,75,90,95,100,100,175
11,NA,NA,TAMAN Marcellus F.,12158,1999-09-26,M,FSM,A,60.56,62 kg Men,0,1,295,45,50,53,53,55,60,-65,60,113
1,NA,NA,AHMED Sara Samir Elsayed Mohamed,10876,1998-01-01,W,EGY,A,62.57,63 kg Women,0,1,295,97,-103,103,103,118,125,-129,125,228
2,NA,NA,DURAN AYON Ana Lilia,10789,1997-11-16,W,MEX,A,62.14,63 kg Women,0,1,295,85,88,90,90,115,118,120,120,210
3,NA,NA,ZENCHENKO Sofiya,10512,1997-07-10,W,UKR,A,62.89,63 kg Women,0,1,295,-88,-88,88,88,112,118,120,120,208
4,NA,NA,MUNKHJANTSAN Ankhtsetseg,10852,1997-12-25,W,MGL,A,62.88,63 kg Women,0,1,295,-90,90,94,94,113,-117,-118,113,207
5,NA,NA,HULPAN Florina-Sorina,10225,1997-03-07,W,ROU,A,62.76,63 kg Women,0,1,295,85,-88,-88,85,105,-111,-111,105,190
6,NA,NA,POGHOSYAN Sona,11269,1998-06-29,W,ARM,A,62.46,63 kg Women,0,1,295,-75,75,79,79,-95,95,100,100,179
7,NA,NA,ELLIOTT Kiana Rose,10548,1997-07-27,W,AUS,A,62.6,63 kg Women,0,1,295,-73,73,78,78,86,-88,-88,86,164
8,NA,NA,ARKOH Juliana,10603,1997-08-21,W,GHA,A,61.36,63 kg Women,0,1,295,60,61,62,62,-80,80,82,82,144
1,NA,NA,ANDREEV Bozhidar Dimitrov,10102,1997-01-17,M,BUL,A,68.65,69 kg Men,0,1,295,125,130,133,133,157,162,167,167,300
2,NA,NA,IARKIN Viacheslav,10792,1997-11-19,M,RUS,A,68.24,69 kg Men,0,1,295,127,132,134,134,155,160,-162,160,294
3,NA,NA,CAICEDO PIEDRAHITA Andres Mauricio,10591,1997-08-15,M,COL,A,68.38,69 kg Men,0,1,295,125,130,132,132,-150,153,158,158,290
4,NA,NA,MAKEYEV Mikhail,10343,1997-04-24,M,KAZ,A,68.75,69 kg Men,0,1,295,-125,-125,125,125,153,-166,-166,153,278
5,NA,NA,MAGALLANES ZAPATA Wilson Albert,10402,1997-05-21,M,VEN,A,68.62,69 kg Men,0,1,295,115,-120,-120,115,140,145,153,153,268
6,NA,NA,PETRACHE Marius,10568,1997-08-06,M,ROU,A,68.46,69 kg Men,0,1,295,122,-126,-128,122,140,145,-150,145,267
7,NA,NA,TERRONES MIRANDA Oscar Adrian,10933,1998-01-23,M,PER,A,67.67,69 kg Men,0,1,295,105,109,112,112,137,143,148,148,260
8,NA,NA,SADEY Marcus,10795,1997-11-19,M,GER,A,65.4,69 kg Men,0,1,295,100,105,-108,105,127,133,137,137,242
9,NA,NA,CASTILLO MARTINEZ Luis Manuel,10456,1997-06-13,M,DOM,A,68.08,69 kg Men,0,1,295,-108,108,110,110,127,132,-135,132,242
10,NA,NA,MCTAGGART Cameron David,10693,1997-09-30,M,NZL,A,68.44,69 kg Men,0,1,295,-107,107,-111,107,125,128,131,131,238
11,NA,NA,MCMAHON Aydan John,10364,1997-05-07,M,AUS,A,67.83,69 kg Men,0,1,295,95,100,-103,100,116,121,-125,121,221
12,NA,NA,SIKOTO Evans Murutu,11615,1998-12-23,M,KEN,A,67.7,69 kg Men,0,1,295,78,83,-90,83,102,106,-110,106,189
1,NA,NA,MKRTCHYAN Hakob,10228,1997-03-08,M,ARM,A,76.4,77 kg Men,0,1,295,137,-142,142,142,172,-177,177,177,319
2,NA,NA,RAGALA Venkat Rahul,10250,1997-03-16,M,IND,A,76.47,77 kg Men,0,1,295,135,139,141,141,170,175,-179,175,316
3,NA,NA,KALIYEV Zhaslan,10573,1997-08-09,M,KAZ,A,75.78,77 kg Men,0,1,295,130,135,139,139,160,165,171,171,310
4,NA,NA,ELSAYED Ahmed Adel Mohamed,10510,1997-07-10,M,EGY,A,76.18,77 kg Men,0,1,295,-135,135,-138,135,171,-176,-176,171,306
5,NA,NA,GEDIK Sadrettin,10361,1997-05-05,M,TUR,A,75.56,77 kg Men,0,1,295,-132,132,135,135,160,-170,-170,160,295
6,NA,NA,TOLONOV Kursant,10253,1997-03-18,M,KGZ,A,76.36,77 kg Men,0,1,295,125,-130,-130,125,150,155,-160,155,280
7,NA,NA,ALOTHMAN Sami Ahmed M,10528,1997-07-17,M,KSA,A,70.84,77 kg Men,0,1,295,104,108,111,111,125,130,-137,130,241
8,NA,NA,REHMAN Abdur,11250,1998-06-20,M,PAK,A,76.52,77 kg Men,0,1,295,100,104,106,106,131,-133,133,133,239
9,NA,NA,MOUM Hicham,11383,1998-08-18,M,MAR,A,76.41,77 kg Men,0,1,295,95,102,106,106,124,127,131,131,237
10,NA,NA,MANZO Chirk Douglas Carmine,11461,1998-10-04,M,TGA,A,76.01,77 kg Men,0,1,295,85,89,-93,89,103,108,112,112,201
1,NA,NA,KHUGAEV Khetag,10730,1997-10-21,M,RUS,A,83.75,85 kg Men,0,1,295,150,157,164,164,180,191,-201,191,355
2,NA,NA,SOBIROV Farkhodbek,10655,1997-09-10,M,UZB,A,83.93,85 kg Men,0,1,295,140,145,147,147,170,174,-177,174,321
3,NA,NA,SHOSHA Mohamed Shaker Fathy Hassan,10696,1997-10-01,M,EGY,A,84.88,85 kg Men,0,1,295,-140,140,-144,140,-178,-178,178,178,318
4,NA,NA,BEIRALVAND Reza,10288,1997-04-01,M,IRI,A,83.37,85 kg Men,0,1,295,139,-144,144,144,169,173,-177,173,317
5,NA,NA,HWANG Seung-Hwan,10760,1997-11-02,M,KOR,A,83.61,85 kg Men,0,1,295,135,-140,-140,135,160,165,-170,165,300
