total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
7,9,3,REVA Kostiantyn,7509,1993-08-04,M,UKR,A,101.82,102 kg Men,0,0,452,161,-166,-166,161,200,207,-216,207,368
8,10,7,KUZIC Nenad,6104,1991-09-17,M,SRB,A,101.42,102 kg Men,0,0,452,160,-164,-165,160,200,-206,-208,200,360
10,12,9,ELVAN Resul,4817,1989-03-18,M,TUR,A,101.68,102 kg Men,0,0,452,155,160,-167,160,-194,-196,196,196,356
12,11,11,KARINA Endri,4798,1989-03-02,M,ALB,A,101.36,102 kg Men,0,0,452,160,-167,-169,160,-190,190,-195,190,350
5,8,5,GRISKOVS Janis,10656,1997-09-12,M,LAT,B,100.88,102 kg Men,0,0,452,155,161,165,165,195,-201,205,205,370
9,6,10,GRELA Lukasz Roman,3772,1986-11-25,M,POL,B,97.26,102 kg Men,0,0,452,158,162,166,166,185,190,193,193,359
11,7,12,SIDISKIS Arnas,5487,1990-07-05,M,LTU,B,101.5,102 kg Men,0,0,452,155,160,165,165,186,-191,-192,186,351
13,13,14,PENT Leho,5351,1990-04-02,M,EST,B,100.12,102 kg Men,0,0,452,140,147,152,152,165,177,185,185,337
14,14,15,"NAZAROV Alish",12262,1999-11-26,M,AZE,B,100.38,102 kg Men,0,0,452,142,147,151,151,176,181,-185,181,332
15,15,13,GASIOR Jiri,5781,1991-01-24,M,CZE,B,101.1,102 kg Men,0,0,452,-143,143,-147,143,180,185,-190,185,328
NA,NA,NA,STANULIS Zygimantas,7061,1993-01-11,M,LTU,B,100.58,102 kg Men,1,0,452,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,MARTIROSYAN Simon,10176,1997-02-17,M,ARM,A,108.98,109 kg Men,0,0,452,187,192,-197,192,225,235,NA,235,427
2,3,4,ARAMNAU Andrei,4375,1988-04-17,M,BLR,A,108.5,109 kg Men,0,0,452,181,186,190,190,216,221,-226,221,411
3,2,5,BOCHKOV Rodion,7610,1993-09-27,M,RUS,A,108.96,109 kg Men,0,0,452,182,187,192,192,213,-218,218,218,410
4,8,2,PLESNIEKS Arturs,6352,1992-01-21,M,LAT,A,108.46,109 kg Men,0,0,452,175,180,-184,180,218,225,-232,225,405
5,4,7,"NANIEV Timur",8399,1994-09-20,M,RUS,A,109,109 kg Men,0,0,452,176,182,186,186,215,-225,-225,215,401
6,9,3,MICHALSKI Arkadiusz,5220,1990-01-07,M,POL,A,108.84,109 kg Men,0,0,452,173,176,179,179,221,-233,-233,221,400
7,5,6,GOSPODINOV Vasil Georgiev,7707,1993-11-05,M,BUL,A,108.02,109 kg Men,0,0,452,176,181,-183,181,215,-222,-225,215,396
8,6,9,MARTIROSJAN Sargis,3707,1986-09-14,M,AUT,A,108.22,109 kg Men,0,0,452,177,181,-183,181,200,206,-211,206,387
9,10,8,ZAITSEV Roman,3906,1987-03-13,M,UKR,A,108.22,109 kg Men,0,0,452,166,169,173,173,-208,208,-217,208,381
10,7,11,RUIZ I VELASCO Marcos,9907,1996-10-13,M,ESP,B,107.5,109 kg Men,0,0,452,170,175,180,180,200,-207,-207,200,380
11,11,10,HRISTOV Hristo Dimitrov,13254,2001-04-27,M,BUL,B,108.66,109 kg Men,0,0,452,167,172,-176,172,198,204,NA,204,376
12,15,12,FISCHER David,11524,1998-11-03,M,AUT,B,108.5,109 kg Men,0,0,452,-165,165,-170,165,200,-210,NA,200,365
13,13,14,BIBIK Oleksii,7058,1993-01-11,M,UKR,B,108.48,109 kg Men,0,0,452,168,-173,-173,168,195,-203,-203,195,363
14,16,13,KOVAC Matej,6591,1992-06-01,M,SVK,B,108.74,109 kg Men,0,0,452,163,-167,-167,163,197,-199,199,199,362
15,14,15,HOFMANN Matthaeus Klaus Lorant Georg,8239,1994-06-28,M,GER,B,107.32,109 kg Men,0,0,452,163,-168,168,168,193,-198,-198,193,361
16,12,20,TATARCIK Radoslav,6449,1992-03-08,M,SVK,B,108.46,109 kg Men,0,0,452,167,-171,172,172,183,-186,NA,183,355
17,17,17,BOXALL Owen Gordon Edward,5483,1990-07-03,M,GBR,B,107.08,109 kg Men,0,0,452,155,-162,-165,155,190,-197,-198,190,345
18,19,16,AGREN Stefan Vilhelm Mauritz,4562,1988-09-15,M,SWE,B,109,109 kg Men,0,0,452,-148,148,151,151,183,188,193,193,344
19,18,18,KRYWULT Patrik,5556,1990-08-25,M,CZE,B,106.56,109 kg Men,0,0,452,150,154,-158,154,181,185,-188,185,339
20,21,19,HEIKKINEN Jani Petteri,8285,1994-07-27,M,FIN,B,107.81,109 kg Men,0,0,452,-140,140,145,145,173,180,184,184,329
21,20,21,LICHOVOJ Sergej,7491,1993-07-27,M,LTU,B,104.78,109 kg Men,0,0,452,148,-154,-154,148,172,180,-187,180,328
1,1,2,ERDOGAN Saziye,6418,1992-02-23,W,TUR,A,44.96,45 kg Women,0,0,452,70,73,75,75,88,-91,-91,88,163
2,3,1,PETROVA Ivana Gerogieva,13447,2001-08-26,W,BUL,A,45,45 kg Women,0,0,452,65,67,69,69,83,85,89,89,158
3,2,5,ASAYONAK Yuliya,8262,1994-07-13,W,BLR,A,44.74,45 kg Women,0,0,452,64,67,69,69,81,-83,-83,81,150
4,4,6,DOGAN Ayse,12409,2000-02-12,W,TUR,A,44.76,45 kg Women,0,0,452,64,66,68,68,-81,81,-85,81,149
5,5,3,PANA Adriana Cosmina,13618,2001-12-18,W,ROU,A,44.62,45 kg Women,0,0,452,62,65,-68,65,-82,82,84,84,149
6,6,4,POWELL Hannah Louise,6967,1992-12-12,W,GBR,A,44.62,45 kg Women,0,0,452,60,-63,63,63,78,80,83,83,146
7,7,7,KUDLASZYK Paulina Magdalena,10737,1997-10-24,W,POL,A,44.96,45 kg Women,0,0,452,-55,55,58,58,70,-73,73,73,131
8,8,8,GIACOMONE Maria Belen,3350,1985-10-18,W,SMR,B,44.08,45 kg Women,0,0,452,48,51,-54,51,60,64,-70,64,115
1,1,1,ANDRIES Elena Ramona,8401,1994-09-21,W,ROU,A,48.78,49 kg Women,0,0,452,82,85,87,87,100,103,-105,103,190
2,2,6,SOBOL Kristina Ivanovna,6215,1991-11-30,W,RUS,A,48.72,49 kg Women,0,0,452,80,83,85,85,-91,91,95,95,180
3,5,2,RUSSO Giorgia,7286,1993-04-28,W,ITA,A,48.76,49 kg Women,0,0,452,72,-75,75,75,98,100,103,103,178
4,4,3,LORENTZ Manon Camille,6023,1991-07-17,W,FRA,A,48.9,49 kg Women,0,0,452,78,-81,-81,78,95,99,-101,99,177
5,3,4,MICHEL Anais,4267,1988-01-12,W,FRA,A,48.34,49 kg Women,0,0,452,77,79,-81,79,97,-100,-100,97,176
6,8,7,BAYAV Pelinsu,13408,2001-08-03,W,TUR,A,48.54,49 kg Women,0,0,452,-70,70,-73,70,-90,90,93,93,163
7,7,8,PANDOVA Daniela Ivanova,8390,1994-09-16,W,BUL,A,48.84,49 kg Women,0,0,452,67,70,-72,70,88,91,-94,91,161
8,11,5,PIPILIARIDOU Maria,3717,1986-09-30,W,GRE,A,48.97,49 kg Women,0,0,452,60,63,-65,63,90,96,-98,96,159
9,9,9,ZACHAREK Agnieszka,6743,1992-08-21,W,POL,A,48.72,49 kg Women,0,0,452,65,-68,-68,65,84,-87,-88,84,149
10,10,10,BUTKOVA Iuliya,5336,1990-03-23,W,ISR,B,48.74,49 kg Women,0,0,452,60,-64,64,64,77,80,82,82,146
11,12,11,JIMSHELEISHVILI Khatuna,12531,2000-04-15,W,GEO,B,48.68,49 kg Women,0,0,452,56,59,62,62,70,74,-77,74,136
NA,6,NA,ROBSON Kelly-Jo,4515,1988-08-13,W,GBR,B,48.6,49 kg Women,0,0,452,65,68,70,70,-84,-84,-84,NA,NA
1,1,2,SCARANTINO Mirco,8643,1995-01-16,M,ITA,A,54.88,55 kg Men,0,0,452,110,112,116,116,136,140,145,145,261
2,4,1,RUSEV Angel Hriskov,13368,2001-07-13,M,BUL,A,54.98,55 kg Men,0,0,452,105,110,-112,110,-136,138,146,146,256
3,2,3,SAHIN Muammer,7941,1994-02-05,M,TUR,A,54.88,55 kg Men,0,0,452,-110,-111,112,112,125,132,135,135,247
4,3,5,LUCA Marian-Cristian,11740,1999-02-16,M,ROU,A,54.72,55 kg Men,0,0,452,103,109,111,111,130,134,-137,134,245
5,5,4,MUSOKHRANOV Oleg,9093,1995-08-23,M,RUS,A,54.78,55 kg Men,0,0,452,108,-111,-111,108,130,-134,135,135,243
6,7,6,IANCU Valentin-Ionadi,12360,2000-01-16,M,ROU,A,54.94,55 kg Men,0,0,452,102,-107,-107,102,130,-134,-136,130,232
8,8,7,MASSIDDA Sergio,13679,2002-01-26,M,ITA,A,54.92,55 kg Men,0,0,452,-100,100,-105,100,125,-130,-130,125,225
7,6,8,LUNGU Daniel,11485,1998-10-16,M,MDA,B,54.84,55 kg Men,0,0,452,102,-106,106,106,120,-125,-125,120,226
9,9,9,MUHAMMET Akkaya,11906,1999-05-10,M,TUR,B,54.94,55 kg Men,0,0,452,88,-93,93,93,108,115,120,120,213
1,3,1,LOCHOWSKA Joanna,4633,1988-11-17,W,POL,A,54.68,55 kg Women,0,0,452,-87,87,-90,87,107,112,NA,112,199
2,2,2,ERSHOVA Svetlana,8027,1994-03-14,W,RUS,A,54.44,55 kg Women,0,0,452,85,88,90,90,105,108,-110,108,198
3,5,5,NOVITSKAIA Kristina,12153,1999-09-22,W,RUS,A,54.5,55 kg Women,0,0,452,82,85,-87,85,-105,-105,105,105,190
4,7,4,PSYSHCHANITSA Liudmila,10276,1997-03-25,W,BLR,A,54.74,55 kg Women,0,0,452,82,-85,-85,82,105,-109,-109,105,187
5,4,12,HANHUR Mariia,12772,2000-08-24,W,UKR,A,54.7,55 kg Women,0,0,452,83,-86,86,86,-100,100,-103,100,186
6,10,6,LOMBARDO Jennifer,5987,1991-06-24,W,ITA,A,53.82,55 kg Women,0,0,452,-80,-81,81,81,103,-106,-107,103,184
7,9,7,ROOS Anna Angelica Ulrika,4855,1989-04-15,W,SWE,A,54.6,55 kg Women,0,0,452,78,80,81,81,101,103,-106,103,184
10,11,10,OVSTHUS Sarah Orteza Hovden,8041,1994-03-20,W,NOR,A,54.26,55 kg Women,0,0,452,77,79,-81,79,100,-103,-103,100,179
11,17,3,COBAN BASOL Aysegul,6973,1992-12-16,W,TUR,A,54.74,55 kg Women,0,0,452,73,-76,-78,73,100,106,-109,106,179
12,13,11,JACOBSEN Rebekka Tao,9863,1996-09-12,W,NOR,A,54.92,55 kg Women,0,0,452,76,-78,78,78,100,-103,-103,100,178
NA,1,NA,MAGISTRIS Lucrezia,11869,1999-04-21,W,ITA,A,54.8,55 kg Women,0,0,452,90,-93,-93,90,-106,-106,-106,NA,NA
8,6,8,STERCKX Nina,13998,2002-07-26,W,BEL,B,54.4,55 kg Women,0,0,452,77,80,82,82,96,-100,101,101,183
9,8,9,HERNANDEZ MARTIN Atenery,8540,1994-12-10,W,ESP,B,54.72,55 kg Women,0,0,452,79,-81,81,81,97,100,-102,100,181
13,15,13,WILLIAMS Amy Louise,6431,1992-02-28,W,GBR,B,54.6,55 kg Women,0,0,452,72,75,-77,75,93,-97,98,98,173
14,14,14,BRUHN Katrine Nim,6260,1991-12-29,W,DEN,B,54.92,55 kg Women,0,0,452,74,77,-79,77,94,-97,-97,94,171
15,12,17,ZALATAROVA Aksana,2774,1984-02-18,W,ISR,B,54.86,55 kg Women,0,0,452,75,78,-80,78,87,90,-93,90,168
16,16,15,JENSEN Sandra Hoegfeldt,7943,1994-02-05,W,DEN,B,54.36,55 kg Women,0,0,452,73,-75,-76,73,88,91,93,93,166
17,18,16,LANDGREN Anna Cecilia,4055,1987-07-24,W,SWE,B,54.28,55 kg Women,0,0,452,69,-71,71,71,90,-94,-94,90,161
18,19,18,ARVA Cintia Andrea,14175,2002-12-31,W,HUN,B,54.12,55 kg Women,0,0,452,65,-68,68,68,87,90,-92,90,158
19,20,20,MARKOVIC Marina,4109,1987-09-04,W,CRO,B,54.02,55 kg Women,0,0,452,58,60,-62,60,75,80,-82,80,140
NA,NA,19,BRAJSHORI Leonora,3260,1985-07-19,W,KOS,B,54.92,55 kg Women,0,0,452,-66,-66,-66,NA,-78,79,81,81,NA
1,1,1,KOHA Rebeka,11178,1998-05-19,W,LAT,A,58.44,59 kg Women,0,0,452,97,101,-104,101,116,120,-125,120,221
2,7,2,ALEEVA Tatiana,5828,1991-03-01,W,RUS,A,58.64,59 kg Women,0,0,452,92,94,-95,94,112,118,120,120,214
3,3,4,KOZLOVA Aleksandra,10346,1997-04-24,W,RUS,A,58.94,59 kg Women,0,0,452,93,-96,96,96,110,115,117,117,213
4,5,3,HULPAN Florina-Sorina,10225,1997-03-07,W,ROU,A,58.56,59 kg Women,0,0,452,-92,92,95,95,113,117,-119,117,212
5,2,6,YAYLYAN Izabella,8621,1995-01-04,W,ARM,A,58.64,59 kg Women,0,0,452,90,-95,96,96,111,-116,-116,111,207
6,4,5,BENTELI Konstantina,7550,1993-08-24,W,GRE,A,58.68,59 kg Women,0,0,452,92,95,-97,95,112,-116,-118,112,207
7,6,7,TCHAKOUNTE Dora Meiriama,8796,1995-03-23,W,FRA,A,58.52,59 kg Women,0,0,452,90,94,-97,94,105,110,-112,110,204
8,10,10,ALEMANNO Maria Grazia,5569,1990-09-02,W,ITA,A,58.86,59 kg Women,0,0,452,90,-93,-93,90,108,-110,-110,108,198
11,14,8,CAKIN Aysegul,11991,1999-06-24,W,TUR,A,58.78,59 kg Women,0,0,452,83,86,-89,86,109,-114,-116,109,195
NA,8,NA,KUSTERER Sabine Beate,5750,1991-01-04,W,GER,A,58.52,59 kg Women,0,0,452,-91,91,94,94,-110,-110,NA,NA,NA
9,12,9,SAARHELO Marianne Ellen Vilhelmiina,7973,1994-02-16,W,FIN,B,58.84,59 kg Women,0,0,452,82,85,88,88,100,104,108,108,196
10,9,19,PENCIU Andreea,12800,2000-09-07,W,ROU,B,58.72,59 kg Women,0,0,452,88,91,93,93,102,-105,-105,102,195
12,11,14,IVASIUK Veronika,9183,1995-10-12,W,UKR,B,58.52,59 kg Women,0,0,452,85,-88,89,89,100,103,105,105,194
14,13,17,HELGADOTTIR Thuridur Erla,6040,1991-07-30,W,ISL,B,58.58,59 kg Women,0,0,452,81,84,87,87,102,-105,-106,102,189
15,16,13,WAALER Sol Anette,6724,1992-08-14,W,NOR,B,58.32,59 kg Women,0,0,452,83,-85,-86,83,-106,106,-109,106,189
17,21,15,IVANOVA Daniela,13939,2002-06-19,W,LAT,B,58.52,59 kg Women,0,0,452,79,81,-83,81,100,-104,105,105,186
18,17,18,ANDERSSON Ine Drablos,5011,1989-08-17,W,NOR,B,58.62,59 kg Women,0,0,452,-82,82,-85,82,102,-107,-107,102,184
19,18,20,ADOLFSSON Jenny Ji,2197,1982-05-18,W,SWE,B,58.74,59 kg Women,0,0,452,80,-82,82,82,100,-103,-104,100,182
13,15,12,AARSTEN Amalie Loevind,8113,1994-04-25,W,DEN,C,58.48,59 kg Women,0,0,452,79,-82,83,83,101,104,107,107,190
16,19,11,SANCHEZ FERRER Alba,10901,1998-01-10,W,ESP,C,58.74,59 kg Women,0,0,452,78,81,-83,81,103,107,-110,107,188
20,22,16,BLATCH Olivia Louise,7101,1993-01-24,W,GBR,C,58.7,59 kg Women,0,0,452,79,-81,-82,79,98,100,102,102,181
21,23,21,KALO Sarit,5585,1990-09-13,W,ISR,C,58.48,59 kg Women,0,0,452,-78,78,-80,78,98,-102,-102,98,176
22,25,22,LEBBE Nathalie Marie B,6572,1992-05-22,W,BEL,C,58.42,59 kg Women,0,0,452,74,-77,-77,74,93,-96,96,96,170
23,24,23,STESL Nastasja,5952,1991-05-28,W,SLO,C,58.54,59 kg Women,0,0,452,72,75,-78,75,89,92,-95,92,167
NA,20,NA,SKANDI EL ASAAD Mouna,6325,1992-01-10,W,ESP,C,58.78,59 kg Women,0,0,452,78,81,-83,81,-103,-104,NA,NA,NA
1,1,4,LAPTSEU Henadz,11602,1998-12-15,M,BLR,A,60.6,61 kg Men,0,0,452,126,130,133,133,150,-152,153,153,286
2,2,6,SEZER Bunyami,4462,1988-07-04,M,TUR,A,60.94,61 kg Men,0,0,452,129,132,-134,132,145,149,151,151,283
3,3,2,HARDAL Ferdi,10045,1996-12-31,M,TUR,A,60.94,61 kg Men,0,0,452,-123,124,127,127,148,151,155,155,282
4,4,1,MISHVELIDZE Shota,8451,1994-10-18,M,GEO,A,60.98,61 kg Men,0,0,452,125,-129,-129,125,-147,149,156,156,281
5,6,5,SHAMILISHVILI Ramini,8148,1994-05-11,M,GEO,A,60.6,61 kg Men,0,0,452,121,-124,124,124,144,149,152,152,276
6,5,9,BRACHI GARCIA Josue,6779,1992-09-08,M,ESP,A,59.98,61 kg Men,0,0,452,122,125,-128,125,145,148,-151,148,273
7,9,3,MAU Jon Luke,11456,1998-10-02,M,GER,A,60.86,61 kg Men,0,0,452,115,119,-121,119,-149,149,154,154,273
8,8,8,RUIU Davide,13340,2001-06-22,M,ITA,A,60.9,61 kg Men,0,0,452,115,120,-123,120,145,149,-153,149,269
10,13,7,ENEV Stoyan,4953,1989-07-06,M,BUL,A,60.84,61 kg Men,0,0,452,-115,115,-119,115,150,-154,-155,150,265
11,11,11,CIOTOIU Ilie-Constantin,9004,1995-07-11,M,ROU,A,60.78,61 kg Men,0,0,452,117,-121,-121,117,146,-151,-152,146,263
9,7,10,GAINUTDINOV Rais,5986,1991-06-24,M,RUS,B,60.85,61 kg Men,0,0,452,115,-120,120,120,-143,143,147,147,267
12,10,13,SUKHOTSKYI Dmytro,11933,1999-05-24,M,UKR,B,60.7,61 kg Men,0,0,452,110,114,117,117,135,-140,140,140,257
13,12,12,ZALIPSKYI Pavlo,11299,1998-07-13,M,UKR,B,59.4,61 kg Men,0,0,452,-112,112,116,116,135,-140,140,140,256
14,14,14,POLAK Frantisek,13354,2001-07-01,M,CZE,B,60.25,61 kg Men,0,0,452,102,106,-110,106,130,135,-140,135,241
1,1,1,TOMA Loredana-Elena,8893,1995-05-10,W,ROU,A,63.86,64 kg Women,0,0,452,106,111,-114,111,125,128,-132,128,239
2,2,3,LEPSA Irina-Lacramioara,6601,1992-06-06,W,ROU,A,63.38,64 kg Women,0,0,452,98,-100,102,102,121,124,127,127,229
3,6,2,SMITH Zoe,8114,1994-04-26,W,GBR,A,63.9,64 kg Women,0,0,452,92,96,-98,96,122,126,128,128,224
4,5,4,DAVIES Sarah,6737,1992-08-19,W,GBR,A,63.46,64 kg Women,0,0,452,93,96,98,98,121,-125,125,125,223
5,3,5,BORDIGNON Giorgia,3997,1987-05-24,W,ITA,A,63.6,64 kg Women,0,0,452,95,99,101,101,121,-123,-123,121,222
6,4,6,TURIEVA Tima,6629,1992-06-22,W,RUS,A,63.3,64 kg Women,0,0,452,95,-99,99,99,115,120,-124,120,219
7,9,9,VUOHIJOKI Anni Teija Orvokki,4417,1988-05-24,W,FIN,A,63.76,64 kg Women,0,0,452,93,-96,-96,93,-116,116,-121,116,209
8,10,10,ALTUN Berfin,12216,1999-11-01,W,TUR,A,63.44,64 kg Women,0,0,452,90,93,-95,93,115,-122,-123,115,208
9,15,7,LEVENT Nuray,12575,2000-05-08,W,TUR,A,63.44,64 kg Women,0,0,452,90,-95,-98,90,112,117,-122,117,207
10,16,8,SHYMECHKO Yuliia,4619,1988-10-24,W,UKR,B,63.78,64 kg Women,0,0,452,86,89,-91,89,112,116,-120,116,205
11,8,11,SCHWEIZER Lisa Marie,9024,1995-07-18,W,GER,B,63.34,64 kg Women,0,0,452,90,93,-95,93,108,111,-113,111,204
12,12,12,SHATOVA Galya Anetova,13451,2001-08-29,W,BUL,B,63.54,64 kg Women,0,0,452,88,-91,92,92,107,-111,111,111,203
13,13,13,RETULAINEN Saara,7362,1993-05-30,W,FIN,B,63.76,64 kg Women,0,0,452,85,89,91,91,-105,-106,106,106,197
14,7,16,JUNG Beata,7862,1994-01-02,W,HUN,B,63.74,64 kg Women,0,0,452,90,93,-96,93,103,-106,-106,103,196
16,14,17,DE GREGORIO LORENZO Ana,5794,1991-02-01,W,ESP,B,63.7,64 kg Women,0,0,452,90,-93,-94,90,103,-106,-106,103,193
17,17,18,GHERMAN Daniela Mariana,10681,1997-09-23,W,SWE,B,62.24,64 kg Women,0,0,452,-87,87,-89,87,99,103,-106,103,190
19,19,14,POULSEN Amanda Novakowska,6978,1992-12-19,W,DEN,B,63.16,64 kg Women,0,0,452,-82,82,-86,82,100,104,-107,104,186
15,11,19,ARDALSBAKKE Marit,6559,1992-05-11,W,NOR,C,63.86,64 kg Women,0,0,452,87,90,92,92,102,-105,-105,102,194
18,18,15,ZAMMIT STEVENS Yasmin,7273,1993-04-21,W,MLT,C,63.84,64 kg Women,0,0,452,81,84,86,86,100,103,-105,103,189
20,20,20,HORNA Ivana,5565,1990-08-31,W,SVK,C,63.54,64 kg Women,0,0,452,77,-80,81,81,98,101,-103,101,182
21,21,22,BIJLEVELD Sanne,7583,1993-09-14,W,NED,C,62.74,64 kg Women,0,0,452,73,77,80,80,94,-98,98,98,178
22,22,23,VEPKHVADZE Maka,11909,1999-05-10,W,GEO,C,63.56,64 kg Women,0,0,452,65,69,73,73,85,89,92,92,165
NA,NA,21,PUDIVITROVA Eliska,8047,1994-03-25,W,CZE,C,63.16,64 kg Women,0,0,452,-78,-78,-78,NA,-95,95,101,101,NA
1,5,1,KINGUE MATAM Bernardin Ledoux,5431,1990-05-20,M,FRA,A,66.84,67 kg Men,0,0,452,137,-141,-141,137,169,172,175,175,312
2,2,3,BRANDHUBER Simon Josef,5988,1991-06-27,M,GER,A,66.78,67 kg Men,0,0,452,140,143,146,146,160,165,-168,165,311
3,4,2,CHKHEIDZE Goga,9422,1996-02-11,M,GEO,A,66.72,67 kg Men,0,0,452,132,136,139,139,165,169,-173,169,308
4,3,4,ZANNI Mirko,10725,1997-10-16,M,ITA,A,66.74,67 kg Men,0,0,452,-140,140,142,142,163,-167,-167,163,305
5,6,7,VIZITIU Daniel-Florin,9402,1996-01-30,M,ROU,A,66.82,67 kg Men,0,0,452,135,-140,-140,135,155,-159,160,160,295
6,7,8,KHALIBEKOV Feliks,5257,1990-02-03,M,RUS,A,66.94,67 kg Men,0,0,452,-132,132,135,135,153,158,-161,158,293
