total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
6,6,6,QUINTANA MENDOZA Rosielis Coromoto,NA,2000-03-18,NA,NA,A,45 kg Women,0,0,472,70,-73,-73,70,87,-90,-93,87,157
7,8,8,DIAZ Mary Flor,NA,1999-05-04,NA,NA,A,45 kg Women,0,0,472,67,70,-72,70,-86,86,-91,86,156
8,5,10,RANDAFIARISON Rosina,NA,1999-12-29,NA,NA,B,45 kg Women,0,0,472,65,70,-72,70,85,-90,-90,85,155
9,10,9,PANOVA Nadezhda,NA,1990-04-08,NA,NA,A,45 kg Women,0,0,472,-64,64,67,67,82,-86,86,86,153
10,9,12,DOGAN Ayse,NA,2000-02-12,NA,NA,A,45 kg Women,0,0,472,66,68,-69,68,-80,-80,80,80,148
11,11,13,LANDEROS LOPEZ Katherine Ignacia,NA,1991-01-19,NA,NA,B,45 kg Women,0,0,472,59,62,64,64,79,-81,-81,79,143
12,12,14,PANDOVA Daniela Ivanova,NA,1994-09-16,NA,NA,B,45 kg Women,0,0,472,-61,61,63,63,79,-82,-82,79,142
13,13,15,MAJER Tihana,NA,1991-06-14,NA,NA,B,45 kg Women,0,0,472,55,60,-63,60,70,74,76,76,136
14,16,16,ASAYONAK Yuliya,NA,1994-07-13,NA,NA,B,45 kg Women,0,0,472,46,50,54,54,65,70,71,71,125
15,15,17,AKTHER Srity,NA,1994-12-07,NA,NA,B,45 kg Women,0,0,472,53,54,56,56,-68,68,-71,68,124
NA,14,NA,"NAVARRO MEJIA Maria Alejandra",NA,1998-07-03,NA,NA,B,45 kg Women,0,0,472,-57,57,-63,57,-74,-74,-74,NA,NA
NA,NA,5,DALABEHERA Jhilli,NA,1999-02-03,NA,NA,A,45 kg Women,0,0,472,-68,-68,-68,NA,88,-92,-93,88,NA
NA,NA,11,LEE Seulki,NA,1995-08-20,NA,NA,A,45 kg Women,0,0,472,-70,-70,-70,NA,84,-88,-88,84,NA
1,2,1,JIANG Huihua,NA,1998-01-22,NA,NA,A,49 kg Women,0,0,472,89,92,94,94,112,-117,118,118,212
2,1,2,HOU Zhihui,NA,1997-03-18,NA,NA,A,49 kg Women,0,0,472,89,94,-97,94,110,-116,117,117,211
3,3,3,RI Song Gum,NA,1997-10-17,NA,NA,A,49 kg Women,0,0,472,-89,89,-92,89,-115,115,-118,115,204
4,5,4,MIRABAI Chanu Saikhom,NA,1994-08-08,NA,NA,A,49 kg Women,0,0,472,84,87,-89,87,110,114,-118,114,201
5,8,5,SEGURA SEGURA Ana Iris,NA,1991-07-26,NA,NA,A,49 kg Women,0,0,472,80,83,-85,83,101,105,-107,105,188
6,4,12,SOBOL Kristina Ivanovna,NA,1991-11-30,NA,NA,A,49 kg Women,0,0,472,83,86,88,88,95,-99,99,99,187
6,4,12,SOBOL Kristina Ivanovna,NA,1991-11-30,NA,NA,A,49 kg Women,0,0,472,83,86,88,88,95,-99,99,99,187
7,6,9,PIRON CANDELARIO Beatriz Elizabeth,NA,1995-02-27,NA,NA,A,49 kg Women,0,0,472,83,86,-88,86,101,-103,-103,101,187
8,9,7,KING Morghan Whitney,NA,1985-10-08,NA,NA,B,49 kg Women,0,0,472,80,-82,82,82,99,101,-103,101,183
9,10,11,AISAH Windy Cantika,NA,2002-06-11,NA,NA,A,49 kg Women,0,0,472,-78,78,82,82,97,100,-103,100,182
10,12,8,MICHEL Anais,NA,1988-01-12,NA,NA,B,49 kg Women,0,0,472,77,79,-81,79,98,-100,101,101,180
11,17,6,TOUA Loa Dika,NA,1984-06-23,NA,NA,B,49 kg Women,0,0,472,74,78,-80,78,95,100,102,102,180
12,7,18,ROSA FIGUEIREDO Nathasha,NA,1996-01-16,NA,NA,B,49 kg Women,0,0,472,75,80,83,83,95,-98,-98,95,178
13,19,10,RITCHEY Alyssa Lynn,NA,1989-04-14,NA,NA,A,49 kg Women,0,0,472,78,-81,-81,78,100,-103,-103,100,178
14,15,13,ECHANDIA ZARATE Katherin Oriana,NA,2001-08-14,NA,NA,C,49 kg Women,0,0,472,75,78,-80,78,95,98,-100,98,176
15,18,15,LIN Cheng Jing,NA,2000-01-20,NA,NA,B,49 kg Women,0,0,472,75,-78,78,78,95,98,-101,98,176
16,13,17,LORENTZ Manon Camille,NA,1991-07-17,NA,NA,B,49 kg Women,0,0,472,77,-79,79,79,93,96,-98,96,175
17,14,16,BRADDOCK Amanda Melissa,NA,1989-02-10,NA,NA,C,49 kg Women,0,0,472,75,78,-81,78,92,-96,96,96,174
18,11,21,OLIVEIRA MADEIRA Luana,NA,1998-01-31,NA,NA,B,49 kg Women,0,0,472,76,79,81,81,93,-96,-96,93,174
19,16,19,CAMPOVERDE ALMEIDA Angelica Mercedes,NA,1996-05-31,NA,NA,C,49 kg Women,0,0,472,73,76,78,78,94,-97,-97,94,172
20,26,14,RANAIVOSOA Marie Hanitra Roilya,NA,1990-11-14,NA,NA,C,49 kg Women,0,0,472,73,-76,-77,73,92,95,98,98,171
21,22,23,PEREZ Elien Rose Jorolan,NA,1998-08-28,NA,NA,C,49 kg Women,0,0,472,70,73,75,75,90,-93,-93,90,165
22,21,24,ABDULLAEVA Nigora,NA,2004-05-13,NA,NA,C,49 kg Women,0,0,472,72,75,-79,75,90,-93,-93,90,165
23,24,25,ANDRIES Elena Ramona,NA,1994-09-21,NA,NA,C,49 kg Women,0,0,472,70,74,-76,74,-90,90,-93,90,164
24,25,26,PATSEANG Yipang,NA,2001-08-20,NA,NA,C,49 kg Women,0,0,472,70,-74,74,74,-90,90,-94,90,164
25,29,20,CUEVA URIBE Fiorella Francesca,NA,1998-02-04,NA,NA,C,49 kg Women,0,0,472,67,70,-72,70,90,-93,93,93,163
26,28,22,BURGOS ORTIZ Lely Berlitt,NA,1985-06-06,NA,NA,C,49 kg Women,0,0,472,65,-70,71,71,-88,88,91,91,162
27,27,28,BOMIRIYAGE GOMAS Dinusha Hansani,NA,1992-12-30,NA,NA,C,49 kg Women,0,0,472,70,72,-74,72,85,-89,-89,85,157
28,31,27,ROBSON Kelly-Jo,NA,1988-08-13,NA,NA,C,49 kg Women,0,0,472,67,69,-71,69,84,-87,87,87,156
28,31,27,ROBSON Kelly-Jo,NA,1988-08-13,NA,NA,C,49 kg Women,0,0,472,67,69,-71,69,84,-87,87,87,156
29,32,29,GULAM Noorin Mahomed Rafik,NA,1995-09-06,NA,NA,C,49 kg Women,0,0,472,-66,66,-69,66,84,-87,-87,84,150
NA,20,NA,TAKAHASHI Ibuki,NA,1997-03-24,NA,NA,B,49 kg Women,0,0,472,-73,74,76,76,-95,-97,-100,NA,NA
NA,23,NA,MIYAKE Hiromi,NA,1985-11-18,NA,NA,B,49 kg Women,0,0,472,73,75,NA,75,-96,NA,NA,NA,NA
NA,30,NA,RUSSO Giorgia,NA,1993-04-28,NA,NA,B,49 kg Women,0,0,472,-70,-70,70,70,-95,-95,-95,NA,NA
NA,NA,NA,DZHUMABAYEVA Yulduz,NA,1998-04-22,NA,NA,A,49 kg Women,0,0,472,-78,-78,-78,NA,NA,NA,NA,NA,NA
1,1,1,OM Yun Chol,NA,1991-11-18,NA,NA,A,55 kg Men,0,0,472,121,126,128,128,155,-163,166,166,294
2,3,4,SON Igor,NA,1998-11-16,NA,NA,A,55 kg Men,0,0,472,115,-119,120,120,142,146,-157,146,266
3,6,3,AL SALEEM Mansour Abdulrahim M,NA,1988-03-16,NA,NA,A,55 kg Men,0,0,472,-118,118,-121,118,140,-147,147,147,265
4,2,7,NGUYEN Tran Anh Tuan,NA,1998-02-22,NA,NA,A,55 kg Men,0,0,472,115,-119,120,120,-142,143,-147,143,263
5,5,6,CHONTEY Arli,NA,1992-07-01,NA,NA,A,55 kg Men,0,0,472,115,118,-120,118,138,143,145,145,263
6,7,5,CENIZA John Fabuar,NA,1998-02-07,NA,NA,A,55 kg Men,0,0,472,110,115,117,117,145,-148,-148,145,262
7,9,2,GHASHGHAEI Hafez,NA,1995-03-16,NA,NA,A,55 kg Men,0,0,472,111,-116,-116,111,140,149,-155,149,260
8,8,8,WIJOYO Surahmat Bin Suwoto,NA,1988-05-11,NA,NA,B,55 kg Men,0,0,472,106,111,-114,111,-139,139,-145,139,250
9,11,9,MASSIDDA Sergio,NA,2002-01-26,NA,NA,B,55 kg Men,0,0,472,105,109,-112,109,-130,130,135,135,244
10,12,10,YODAGE Dilanka Isuru Kumara,NA,1996-04-21,NA,NA,B,55 kg Men,0,0,472,100,105,108,108,-130,134,-138,134,242
11,10,11,LUNGU Daniel,NA,1998-10-16,NA,NA,B,55 kg Men,0,0,472,105,-110,110,110,-125,125,-130,125,235
NA,4,NA,LAI Gia Thanh,NA,1998-05-03,NA,NA,A,55 kg Men,0,0,472,116,119,-121,119,-141,-141,-142,NA,NA
1,2,1,LIAO Qiuyun,NA,1995-07-13,NA,NA,A,55 kg Women,0,0,472,-95,95,98,98,120,125,129,129,227
2,1,2,ZHANG Wanqiong,NA,1994-01-21,NA,NA,A,55 kg Women,0,0,472,96,-99,99,99,118,123,-126,123,222
3,8,3,DIAZ Hidilyn,NA,1991-02-20,NA,NA,A,55 kg Women,0,0,472,-93,-93,93,93,115,118,121,121,214
4,7,4,CHINSHANLO Zulfiya,NA,1993-07-25,NA,NA,A,55 kg Women,0,0,472,90,93,-95,93,-120,120,-122,120,213
5,5,5,SINISTERRA TORRES Yenny,NA,2000-05-04,NA,NA,A,55 kg Women,0,0,472,-90,90,94,94,112,116,-119,116,210
6,3,6,"NABIEVA Muattar",NA,1996-06-02,NA,NA,A,55 kg Women,0,0,472,-92,93,96,96,-112,-113,113,113,209
7,4,14,LOPEZ FERRER Ana Gabriela,NA,1994-09-22,NA,NA,B,55 kg Women,0,0,472,-90,90,94,94,108,-112,-112,108,202
8,10,11,LEBLANC-BAZINET Rachel,NA,1988-10-10,NA,NA,A,55 kg Women,0,0,472,86,89,91,91,-108,108,110,110,201
9,11,7,DELACRUZ Jourdan Elizabeth,NA,1998-05-20,NA,NA,B,55 kg Women,0,0,472,-87,88,-91,88,109,112,-115,112,200
10,9,13,ERSHOVA Svetlana,NA,1994-03-14,NA,NA,A,55 kg Women,0,0,472,88,91,-92,91,106,109,-112,109,200
10,9,13,ERSHOVA Svetlana,NA,1994-03-14,NA,NA,A,55 kg Women,0,0,472,88,91,-92,91,106,109,-112,109,200
11,14,12,SHERMETOVA Kristina,NA,1993-05-25,NA,NA,A,55 kg Women,0,0,472,-83,83,86,86,107,-110,110,110,196
12,18,8,LOCHOWSKA Joanna,NA,1988-11-17,NA,NA,B,55 kg Women,0,0,472,80,83,85,85,107,110,-113,110,195
13,19,10,YAGI Kanae,NA,1992-07-16,NA,NA,A,55 kg Women,0,0,472,83,85,-87,85,107,110,-112,110,195
14,21,9,MEGO CONTRERAS Shoely Mabel,NA,1999-08-12,NA,NA,B,55 kg Women,0,0,472,78,82,84,84,103,108,110,110,194
15,16,15,LOMBARDO Jennifer,NA,1991-06-24,NA,NA,B,55 kg Women,0,0,472,82,85,-86,85,105,108,-110,108,193
16,12,18,KONOTOP Kamila,NA,2001-03-23,NA,NA,B,55 kg Women,0,0,472,83,86,88,88,100,104,-106,104,192
17,13,17,DOS REIS SANTOS Rosane,NA,1987-06-20,NA,NA,C,55 kg Women,0,0,472,83,-86,87,87,98,102,104,104,191
18,15,21,STERCKX Nina,NA,2002-07-26,NA,NA,C,55 kg Women,0,0,472,80,83,85,85,99,-102,102,102,187
19,22,19,SADOYAMA Ayana,NA,1994-05-03,NA,NA,B,55 kg Women,0,0,472,80,83,-85,83,100,103,-105,103,186
